,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SQQQ_unscaled,SQQQ_monthly,isPartial,scale,SQQQ,Stock_Price_Change,Stock_Price_Change_Percent
447,2020-09-25,16,0.09402325581395349,-0.6497444338560165,SQQQ,137.10000610351562,139.5,126.9000015258789,128.14999389648438,128.14999389648438,18604520,38,56.0,,0.56,21.28,-4.9499969482421875,-0.03426789236981309
448,2020-09-28,15,0.0882093023255814,3.7831021437578816,SQQQ,121.0999984741211,124.9499969482422,120.1999969482422,120.3000030517578,120.3000030517578,14719020,26,56.0,,0.56,14.560000000000002,-14.550003051757798,-0.10430109714521718
449,2020-09-29,11,0.06495348837209303,-0.26364355391510674,SQQQ,120.9000015258789,122.5999984741211,119.5500030517578,121.8499984741211,121.8499984741211,10229260,34,56.0,,0.56,19.040000000000003,-2.349998474121108,-0.018807511256639264
450,2020-09-30,27,0.1579767441860465,1.4321518080916578,SQQQ,121.5999984741211,121.9499969482422,115.0500030517578,119.25,119.25,16551720,44,56.0,,0.56,24.64,-0.650001525878892,-0.005301806965487876
451,2020-10-01,16,0.09402325581395349,-0.4048284999263948,SQQQ,114.25,116.6999969482422,112.8499984741211,113.6500015258789,113.6500015258789,13965660,46,40.0,False,0.4,18.4,-5.25,-0.04305043158162769
452,2020-10-02,51,0.29751162790697677,2.16423447934702,SQQQ,121.0999984741211,124.3000030517578,116.6500015258789,123.0500030517578,123.0500030517578,22061960,80,40.0,,0.4,32.0,7.600006103515597,0.06512430421815929
453,2020-10-05,17,0.09983720930232558,0.5370569280343716,SQQQ,120.5,120.5999984741211,114.8499984741211,115.3000030517578,115.3000030517578,9292560,45,40.0,,0.4,18.0,-3.7000045776367045,-0.029766729580014917
454,2020-10-06,40,0.23355813953488372,1.3393897041695784,SQQQ,116.3499984741211,122.5999984741211,114.0,121.5,121.5,17237480,35,40.0,,0.4,14.0,2.0,0.01658374813685559
455,2020-10-07,27,0.1579767441860465,-0.32360848352086025,SQQQ,117.9000015258789,118.6500015258789,114.0500030517578,115.0999984741211,115.0999984741211,10224880,45,40.0,,0.4,18.0,-3.9499969482421875,-0.03221857257262506
456,2020-10-08,7,0.041697674418604655,-0.7360518180479906,SQQQ,112.1500015258789,114.5999984741211,112.0,113.1999969482422,113.1999969482422,7645260,44,40.0,,0.4,17.6,-4.0500030517578125,-0.03413403286703254
457,2020-10-09,4,0.024255813953488373,-0.4182933630786392,SQQQ,111.1999969482422,111.6999969482422,107.9499969482422,108.0999984741211,108.0999984741211,8597220,34,40.0,,0.4,13.6,-2.900001525878892,-0.02530542377392586
458,2020-10-12,45,0.2626279069767442,19.79742173112339,SQQQ,102.5500030517578,103.8000030517578,94.75,98.0999984741211,98.0999984741211,17239840,65,40.0,,0.4,26.0,-7.899993896484403,-0.07072510395989517
459,2020-10-13,38,0.22193023255813954,-0.15496325157177016,SQQQ,96.25,99.4499969482422,95.5,98.0,98.0,11601700,60,40.0,,0.4,24.0,-4.350006103515597,-0.04190757201949746
460,2020-10-14,18,0.10565116279069768,-0.5239442523315518,SQQQ,97.1999969482422,102.3000030517578,96.1999969482422,100.4499969482422,100.4499969482422,14055660,54,40.0,,0.4,21.6,2.8500061035155966,0.0286576791450166
461,2020-10-15,59,0.3440232558139535,2.256218357913273,SQQQ,105.4499969482422,106.1999969482422,101.8499984741211,102.5999984741211,102.5999984741211,13687740,35,40.0,,0.4,14.0,3.8999938964844034,0.038123106355248515
462,2020-10-16,7,0.041697674418604655,-0.8787940242006355,SQQQ,100.6999969482422,104.5500030517578,99.1500015258789,104.1999969482422,104.1999969482422,9812780,30,40.0,,0.4,12.0,-1.6499938964844034,-0.015536666138404431
463,2020-10-19,29,0.1696046511627907,2.5697503671071953,SQQQ,102.0999984741211,110.4000015258789,101.0,109.25,109.25,14530480,32,40.0,,0.4,12.8,5.849998474121108,0.055954072724656356
464,2020-10-20,14,0.08239534883720931,-0.5141916906622788,SQQQ,108.25,110.25,104.8000030517578,108.4499969482422,108.4499969482422,14851340,53,40.0,,0.4,21.200000000000003,-0.15000152587890625,-0.0013587094547615752
465,2020-10-21,8,0.047511627906976744,-0.4233700254022016,SQQQ,108.1999969482422,109.3499984741211,105.1999969482422,108.8000030517578,108.8000030517578,12652140,27,40.0,,0.4,10.8,-0.9000015258789062,-0.00816327914629389
466,2020-10-22,14,0.08239534883720931,0.734214390602056,SQQQ,107.8000030517578,112.6999969482422,106.75,108.75,108.75,14614740,26,40.0,,0.4,10.4,3.349998474121108,0.03063556031885928
467,2020-10-23,4,0.024255813953488373,-0.7056167090036692,SQQQ,108.0,111.5500030517578,107.9499969482422,108.0,108.0,9747080,24,40.0,,0.4,9.6,-1.1499938964844034,-0.010204027751771316
468,2020-10-26,16,0.09402325581395349,6.445672191528545,SQQQ,110.8000030517578,117.25,107.5500030517578,112.9000015258789,112.9000015258789,16917900,71,40.0,,0.4,28.4,5.699996948242202,0.05109813350338932
469,2020-10-27,8,0.047511627906976744,-0.4946821667078902,SQQQ,111.8000030517578,113.3499984741211,109.3499984741211,110.3000030517578,110.3000030517578,11855680,45,40.0,,0.4,18.0,-3.9000015258789062,-0.033262273141824394
470,2020-10-28,20,0.11727906976744186,1.4684287812041115,SQQQ,115.75,123.5500030517578,115.0,123.25,123.25,20052560,66,40.0,,0.4,26.4,10.200004577636705,0.08998680824830774
471,2020-10-29,37,0.21611627906976744,0.8427523299623241,SQQQ,121.3000030517578,122.0500030517578,112.5500030517578,116.8000030517578,116.8000030517578,15367640,77,40.0,,0.4,30.8,-1.5,-0.012140833370692938
472,2020-10-30,52,0.3033255813953488,0.4035295383622082,SQQQ,119.3000030517578,128.5500030517578,118.1999969482422,125.1500015258789,125.1500015258789,25400880,100,40.0,,0.4,40.0,6.500000000000014,0.0532568606101842
473,2020-11-02,45,0.2626279069767442,1.793222854316102,SQQQ,122.25,128.89999389648438,119.75,124.75,124.75,17118920,100,33.0,,0.33,33.0,0.3499908447265625,0.0027226047173694035
474,2020-11-03,50,0.29169767441860467,0.1106880368369787,SQQQ,122.0999984741211,123.5,115.25,118.4000015258789,118.4000015258789,17413700,75,33.0,,0.33,24.75,-5.399993896484375,-0.041892894896651045
475,2020-11-04,37,0.21611627906976744,-0.2591086661883123,SQQQ,106.75,108.9499969482422,100.0500030517578,102.4000015258789,102.4000015258789,24011820,77,33.0,,0.33,25.41,-14.550003051757798,-0.11781378989277569
476,2020-11-05,22,0.12890697674418605,-0.40352953836220806,SQQQ,95.4499969482422,97.0,93.3499984741211,94.5,94.5,17656160,69,33.0,,0.33,22.77,-11.949996948242202,-0.10968331604377346
477,2020-11-06,23,0.13472093023255813,0.04510193036261945,SQQQ,95.25,98.8000030517578,93.5,94.1500015258789,94.1500015258789,18060180,58,33.0,,0.33,19.14,1.8000030517577983,0.01855673249234835
478,2020-11-09,35,0.20448837209302326,10.08827238335435,SQQQ,91.4499969482422,100.3499984741211,89.9000015258789,99.9000015258789,99.9000015258789,23125460,98,33.0,,0.33,32.34,1.5499954223632955,0.01568821229237516
479,2020-11-10,15,0.0882093023255814,-0.5686341407938132,SQQQ,103.4000015258789,108.25,101.9000015258789,105.1999969482422,105.1999969482422,25873240,74,33.0,,0.33,24.42,7.900001525878906,0.07872448077730865
480,2020-11-11,11,0.06495348837209303,-0.26364355391510674,SQQQ,102.5500030517578,102.9499969482422,97.6999969482422,98.1999969482422,98.1999969482422,13319440,69,33.0,,0.33,22.77,-5.300003051757798,-0.048960767221781
481,2020-11-12,6,0.03588372093023256,-0.4475474400286431,SQQQ,97.25,100.8000030517578,95.8499984741211,99.5,99.5,14111700,61,33.0,,0.33,20.130000000000003,-2.1499938964844034,-0.02088386556791555
482,2020-11-13,6,0.03588372093023256,0.0,SQQQ,97.8499984741211,100.1500015258789,96.3499984741211,96.9499969482422,96.9499969482422,10476420,69,33.0,,0.33,22.77,-0.650001525878892,-0.006448427640871501
483,2020-11-16,13,0.0765813953488372,1.1341542449773168,SQQQ,97.1999969482422,97.9000015258789,94.3499984741211,94.75,94.75,8539920,43,33.0,,0.33,14.19,-2.25,-0.022466300206881118
484,2020-11-17,3,0.01844186046511628,-0.7591861524445794,SQQQ,94.4499969482422,96.25,94.1500015258789,95.5,95.5,7933640,48,33.0,,0.33,15.84,-1.6500015258789062,-0.016853947907679467
485,2020-11-18,4,0.024255813953488373,0.31525851197982346,SQQQ,96.1500015258789,97.75,94.5,97.75,97.75,8799740,35,33.0,,0.33,11.55,1.5,0.01558441558441559
486,2020-11-19,8,0.047511627906976744,0.9587727708533078,SQQQ,98.3000030517578,99.0,95.0500030517578,95.3499984741211,95.3499984741211,8305200,32,33.0,,0.33,10.56,1.25,0.01278772378516635
487,2020-11-20,3,0.01844186046511628,-0.6118453255017131,SQQQ,95.5,97.4000015258789,94.75,97.3499984741211,97.3499984741211,6989260,59,33.0,,0.33,19.47,-1.5999984741210938,-0.01616160074869788
488,2020-11-23,6,0.03588372093023256,4.266211604095563,SQQQ,96.3000030517578,99.6999969482422,95.0,97.3000030517578,97.3000030517578,7789280,46,33.0,,0.33,15.18,2.2999954223632955,0.02361391567075266
489,2020-11-24,9,0.05332558139534884,0.4860661049902788,SQQQ,96.1999969482422,98.1500015258789,92.75,93.25,93.25,9071640,42,33.0,,0.33,13.86,-1.5499954223632955,-0.015546594481521958
490,2020-11-25,5,0.030069767441860466,-0.43610989969472314,SQQQ,92.3000030517578,93.1500015258789,90.9000015258789,91.4499969482422,91.4499969482422,6931720,47,33.0,,0.33,15.510000000000002,-5.0,-0.050942434256423974
491,2020-11-27,2,0.012627906976744187,0.8532423208191127,SQQQ,89.69999694824219,90.0,87.9000015258789,89.0,89.0,4682600,26,33.0,,0.33,8.58,-3.1500015258789062,-0.03381644094770919
492,2020-11-30,10,0.05913953488372093,2.2068095838587642,SQQQ,88.69999694824219,92.8000030517578,88.0999984741211,88.5,88.5,10757540,39,33.0,,0.33,12.87,2.8000030517577983,0.03111114501953116
493,2020-12-01,5,0.030069767441860466,-0.4915454187966968,SQQQ,86.44999694824219,87.4000015258789,83.5,84.94999694824219,84.94999694824219,10342920,79,25.0,False,0.25,19.75,-5.400001525878892,-0.05818966970148831
494,2020-12-02,6,0.03588372093023256,0.19334880123743226,SQQQ,86.0,87.5999984741211,84.3499984741211,84.5999984741211,84.5999984741211,7912820,47,25.0,,0.25,11.75,0.1999969482421875,0.0022882945623630135
495,2020-12-03,11,0.06495348837209303,0.8101101749837978,SQQQ,84.44999694824219,84.9000015258789,82.94999694824219,84.25,84.25,6927760,71,25.0,,0.25,17.75,-2.6999969482421875,-0.03082188350767867
496,2020-12-04,5,0.030069767441860466,-0.5370569280343717,SQQQ,84.30000305175781,84.8499984741211,83.1500015258789,83.19999694824219,83.19999694824219,6151500,76,25.0,,0.25,19.0,-0.0500030517578125,-0.0005889640855020195
497,2020-12-07,4,0.024255813953488373,0.31525851197982346,SQQQ,83.0999984741211,83.25,81.55000305175781,81.80000305175781,81.80000305175781,6233640,60,25.0,,0.25,15.0,-1.5999984741210938,-0.01885678848431671
498,2020-12-08,7,0.041697674418604655,0.719079578139981,SQQQ,82.19999694824219,83.69999694824219,80.75,81.0,81.0,6801500,68,25.0,,0.25,17.0,0.4499969482421875,0.005405368747653849
499,2020-12-09,11,0.06495348837209303,0.5577244841048521,SQQQ,81.1500015258789,87.4000015258789,80.94999694824219,86.44999694824219,86.44999694824219,16137140,100,25.0,,0.25,25.0,3.7000045776367188,0.04420555212116328
500,2020-12-10,29,0.1696046511627907,1.6111707841031149,SQQQ,88.4000015258789,89.3499984741211,84.5,85.5,85.5,12674260,48,25.0,,0.25,12.0,1.9499969482421875,0.022311177507986724
501,2020-12-11,9,0.05332558139534884,-0.6855889208830386,SQQQ,86.9000015258789,88.94999694824219,85.94999694824219,86.0,86.0,10838680,86,25.0,,0.25,21.5,-0.40000152587890625,-0.004476793874761631
502,2020-12-14,3,0.01844186046511628,-0.3866976024748646,SQQQ,85.0,85.05000305175781,82.44999694824219,84.0999984741211,84.0999984741211,8453040,80,25.0,,0.25,20.0,-3.899993896484375,-0.043844789547926366
503,2020-12-15,8,0.047511627906976744,1.5762925598991173,SQQQ,82.25,84.1500015258789,81.5,81.5,81.5,7647540,51,25.0,,0.25,12.75,-0.9000015258789062,-0.010582028143270028
504,2020-12-16,5,0.030069767441860466,-0.36710719530102787,SQQQ,81.1500015258789,82.0,79.5,80.1500015258789,80.1500015258789,7953880,46,25.0,,0.25,11.5,-2.1500015258789062,-0.025549631454465427
505,2020-12-17,9,0.05332558139534884,0.7733952049497295,SQQQ,78.8499984741211,79.80000305175781,78.3499984741211,78.5,78.5,6099980,57,25.0,,0.25,14.25,-2.1999969482421875,-0.026829231076124227
506,2020-12-18,8,0.047511627906976744,-0.10902747492368081,SQQQ,78.05000305175781,81.0999984741211,77.8499984741211,79.25,79.25,9485920,57,25.0,,0.25,14.25,1.2999954223632812,0.016290668830176713
507,2020-12-21,5,0.030069767441860466,1.3812154696132595,SQQQ,81.55000305175781,83.75,79.25,79.75,79.75,13821420,72,25.0,,0.25,18.0,2.6500015258789062,0.0326757284308028
508,2020-12-22,3,0.01844186046511628,-0.3866976024748646,SQQQ,79.0,81.30000305175781,78.30000305175781,79.05000305175781,79.05000305175781,9229580,61,25.0,,0.25,15.25,-2.4499969482421875,-0.029253694904384342
509,2020-12-23,7,0.041697674418604655,1.2610340479192939,SQQQ,79.05000305175781,80.3499984741211,78.75,80.19999694824219,80.19999694824219,6518980,39,25.0,,0.25,9.75,-0.9500045776367188,-0.01168517271803693
510,2020-12-24,1,0.006813953488372093,-0.8365867261572784,SQQQ,80.0,80.0999984741211,78.80000305175781,79.1500015258789,79.1500015258789,3946620,54,25.0,,0.25,13.5,-0.25,-0.0031113877379912447
511,2020-12-28,2,0.012627906976744187,0.0,SQQQ,77.0999984741211,78.55000305175781,76.4000015258789,76.75,76.75,7753700,78,25.0,,0.25,19.5,-1.5499954223632812,-0.019350754705245832
512,2020-12-29,6,0.03588372093023256,1.8416206261510126,SQQQ,75.80000305175781,77.30000305175781,75.30000305175781,76.55000305175781,76.55000305175781,9782840,53,25.0,,0.25,13.25,-1.25,-0.015913430317454624
513,2020-12-30,2,0.012627906976744187,-0.6480881399870382,SQQQ,75.69999694824219,77.05000305175781,75.44999694824219,76.55000305175781,76.55000305175781,5639160,40,25.0,,0.25,10.0,-0.25,-0.0032341525243227975
514,2020-12-31,4,0.024255813953488373,0.9208103130755063,SQQQ,76.5999984741211,77.44999694824219,75.69999694824219,75.9000015258789,75.9000015258789,7173580,59,25.0,,0.25,14.75,0.399993896484375,0.005191354713064422
515,2021-01-04,6,0.03588372093023256,4.266211604095563,SQQQ,75.0,82.25,74.9000015258789,79.19999694824219,79.19999694824219,17903060,52,29.0,,0.29,15.079999999999998,4.8000030517578125,0.06197550988885814
516,2021-01-05,2,0.012627906976744187,-0.6480881399870382,SQQQ,80.0,80.0,77.1500015258789,77.25,77.25,10119320,53,29.0,,0.29,15.37,-2.25,-0.027355623100303927
517,2021-01-06,17,0.09983720930232558,6.906077348066297,SQQQ,80.80000305175781,81.6500015258789,77.19999694824219,80.44999694824219,80.44999694824219,20570880,65,29.0,,0.29,18.85,1.6500015258789062,0.02062501907348624
518,2021-01-07,7,0.041697674418604655,-0.5823433496389471,SQQQ,78.30000305175781,78.30000305175781,73.94999694824219,74.44999694824219,74.44999694824219,12022620,68,29.0,,0.29,19.72,-3.3499984741210938,-0.04102876192916316
519,2021-01-08,8,0.047511627906976744,0.1394311210262129,SQQQ,72.94999694824219,74.55000305175781,71.44999694824219,71.69999694824219,71.69999694824219,17438240,83,29.0,,0.29,24.07,-3.75,-0.047892718439885296
520,2021-01-11,8,0.047511627906976744,1.5762925598991173,SQQQ,73.75,75.25,72.9000015258789,74.80000305175781,74.80000305175781,13487820,61,29.0,,0.29,17.689999999999998,0.6999969482421875,0.009389630041412689
521,2021-01-12,2,0.012627906976744187,-0.7342143906020557,SQQQ,74.75,77.0999984741211,73.94999694824219,75.0999984741211,75.0999984741211,11161520,48,29.0,,0.29,13.919999999999998,1.8499984741210938,0.024584697330512828
522,2021-01-13,3,0.01844186046511628,0.46040515653775316,SQQQ,75.0,75.4000015258789,73.05000305175781,73.69999694824219,73.69999694824219,8393100,40,29.0,,0.29,11.6,-1.6999969482421875,-0.022049247495287583
523,2021-01-14,2,0.012627906976744187,-0.31525851197982346,SQQQ,73.30000305175781,75.1500015258789,72.5999984741211,74.80000305175781,74.80000305175781,7090560,24,29.0,,0.29,6.959999999999999,-0.25,-0.003315649800274767
524,2021-01-15,7,0.041697674418604655,2.3020257826887662,SQQQ,75.05000305175781,77.5,74.25,76.5999984741211,76.5999984741211,12317060,74,29.0,,0.29,21.46,2.3499984741210938,0.03127077081045493
525,2021-01-19,2,0.012627906976744187,-0.580046403712297,SQQQ,74.80000305175781,75.6500015258789,72.8499984741211,73.19999694824219,73.19999694824219,8953380,42,29.0,,0.29,12.18,-1.8499984741210938,-0.023870948053175356
526,2021-01-20,5,0.030069767441860466,1.3812154696132595,SQQQ,70.6500015258789,70.94999694824219,67.5,68.1500015258789,68.1500015258789,13114560,50,29.0,,0.29,14.499999999999998,-4.700004577636719,-0.062128281332934354
527,2021-01-21,1,0.006813953488372093,-0.7733952049497294,SQQQ,67.3499984741211,68.1500015258789,66.0,66.4000015258789,66.4000015258789,9302840,55,29.0,,0.29,15.95,-2.7999954223632812,-0.03946434873571414
528,2021-01-22,6,0.03588372093023256,4.266211604095563,SQQQ,67.1500015258789,67.5,66.4000015258789,67.0,67.0,7417020,65,29.0,,0.29,18.85,-0.6500015258789062,-0.009537806475794164
529,2021-01-25,4,0.024255813953488373,2.559726962457338,SQQQ,64.9000015258789,69.55000305175781,64.05000305175781,65.1500015258789,65.1500015258789,20294300,66,29.0,,0.29,19.14,2.0500030517578125,0.030370415581597143
530,2021-01-26,5,0.030069767441860466,0.239693192713327,SQQQ,64.94999694824219,65.94999694824219,64.4000015258789,65.05000305175781,65.05000305175781,9033240,70,29.0,,0.29,20.3,-3.600006103515625,-0.05176140827537512
531,2021-01-27,5,0.030069767441860466,0.0,SQQQ,66.44999694824219,71.75,66.44999694824219,70.3499984741211,70.3499984741211,21581220,80,29.0,,0.29,23.2,5.8000030517578125,0.08794546353519439
532,2021-01-28,3,0.01844186046511628,-0.3866976024748646,SQQQ,69.75,70.1500015258789,65.9000015258789,69.25,69.25,16428540,85,29.0,,0.29,24.65,-1.5999984741210938,-0.0222996303013393
533,2021-01-29,17,0.09983720930232558,4.413619167717528,SQQQ,70.3499984741211,74.8499984741211,69.6500015258789,73.55000305175781,73.55000305175781,22239440,100,29.0,,0.29,29.0,4.6999969482421875,0.06699924228096155
534,2021-02-01,20,0.11727906976744186,-0.613355823046845,SQQQ,71.1500015258789,72.5999984741211,67.44999694824219,68.05000305175781,68.05000305175781,16807880,57,35.0,False,0.35,19.95,-2.25,-0.030060120853281247
535,2021-02-02,11,0.06495348837209303,-0.446162998215348,SQQQ,66.19999694824219,66.30000305175781,64.05000305175781,64.8499984741211,64.8499984741211,11600680,51,35.0,,0.35,17.849999999999998,-6.299995422363281,-0.0867767982751263
536,2021-02-03,6,0.03588372093023256,-0.4475474400286431,SQQQ,63.54999923706055,65.5999984741211,63.34999847412109,65.5,65.5,10641920,42,35.0,,0.35,14.7,-0.7000045776367188,-0.01055813793990712
537,2021-02-04,3,0.01844186046511628,-0.4860661049902787,SQQQ,64.6500015258789,65.55000305175781,63.20000076293945,63.20000076293945,63.20000076293945,9418740,45,35.0,,0.35,15.749999999999998,-0.04999542236328125,-0.0007621253586309606
538,2021-02-05,8,0.047511627906976744,1.5762925598991173,SQQQ,62.70000076293945,63.70000076293945,62.0,62.54999923706055,62.54999923706055,9370060,45,35.0,,0.35,15.749999999999998,-1.8500022888183594,-0.02822276434308646
539,2021-02-08,6,0.03588372093023256,0.0,SQQQ,61.59999847412109,62.59999847412109,61.25,61.29999923706055,61.29999923706055,8825300,24,35.0,,0.35,8.399999999999999,-1.1000022888183665,-0.017268481564263083
540,2021-02-09,14,0.08239534883720931,1.2961762799740768,SQQQ,61.900001525878906,61.900001525878906,60.70000076293945,61.34999847412109,61.34999847412109,9396460,32,35.0,,0.35,11.2,-0.6999969482421804,-0.011182060148636541
541,2021-02-10,7,0.041697674418604655,-0.4939316963025684,SQQQ,60.54999923706055,63.59999847412109,60.29999923706055,61.75,61.75,18920860,39,35.0,,0.35,13.65,1.6999969482421804,0.0274636010716649
542,2021-02-11,11,0.06495348837209303,0.5577244841048521,SQQQ,60.900001525878906,62.20000076293945,60.54999923706055,60.75,60.75,13923340,38,35.0,,0.35,13.3,-1.3999977111816335,-0.02201254315676271
543,2021-02-12,8,0.047511627906976744,-0.2685284640171859,SQQQ,61.20000076293945,61.84999847412109,59.650001525878906,59.79999923706055,59.79999923706055,9644660,24,35.0,,0.35,8.399999999999999,-0.3500022888183665,-0.00562704637500433
544,2021-02-16,6,0.03588372093023256,-0.13943112102621313,SQQQ,59.29999923706055,60.900001525878906,58.79999923706055,60.20000076293945,60.20000076293945,11199000,24,35.0,,0.35,8.399999999999999,-0.9499969482421804,-0.015359692347279075
545,2021-02-17,16,0.09402325581395349,1.6202203499675956,SQQQ,61.900001525878906,63.150001525878906,60.95000076293945,61.09999847412109,61.09999847412109,15997240,42,35.0,,0.35,14.7,2.25,0.0369458118821866
546,2021-02-18,19,0.11146511627906977,0.18550581251545895,SQQQ,63.150001525878906,64.1500015258789,61.5,61.900001525878906,61.900001525878906,17509040,59,35.0,,0.35,20.65,1.0,0.015835312364801846
547,2021-02-19,11,0.06495348837209303,-0.4172751929897768,SQQQ,61.09999847412109,63.29999923706055,61.04999923706055,62.70000076293945,62.70000076293945,13160960,39,35.0,,0.35,13.65,-0.8500022888183594,-0.013250230219799097
548,2021-02-22,40,0.23355813953488372,11.664564943253467,SQQQ,65.25,67.69999694824219,64.5,67.5999984741211,67.5999984741211,20619040,62,35.0,,0.35,21.7,4.399997711181641,0.06951023324192329
549,2021-02-23,80,0.46611627906976744,0.9957184108334163,SQQQ,71.05000305175781,74.80000305175781,67.0999984741211,68.1500015258789,68.1500015258789,38740420,99,35.0,,0.35,34.65,7.100006103515625,0.10487454096849813
550,2021-02-24,25,0.14634883720930233,-0.6860250461507758,SQQQ,70.0,71.69999694824219,66.25,66.44999694824219,66.44999694824219,23154100,57,35.0,,0.35,19.95,-3.100006103515625,-0.04144393017431536
551,2021-02-25,54,0.314953488372093,1.1520737327188937,SQQQ,68.19999694824219,74.44999694824219,66.55000305175781,73.5,73.5,37987020,100,35.0,,0.35,35.0,2.75,0.03835425546789262
552,2021-02-26,56,0.32658139534883723,0.036919441778040296,SQQQ,71.30000305175781,74.80000305175781,69.0,72.4000015258789,72.4000015258789,43301440,92,35.0,,0.35,32.2,0.350006103515625,0.004701223879954641
553,2021-03-01,23,0.13472093023255813,1.2780180888714114,SQQQ,68.9000015258789,69.9000015258789,65.69999694824219,65.94999694824219,65.94999694824219,19140960,29,45.0,False,0.45,13.05,-4.900001525878906,-0.06550803911716896
554,2021-03-02,12,0.07076744186046512,-0.47471085793198686,SQQQ,65.5999984741211,69.30000305175781,65.5,69.0999984741211,69.0999984741211,15368180,28,45.0,,0.45,12.6,-0.5999984741210938,-0.008583668970292613
555,2021-03-03,59,0.3440232558139535,3.8613210647387444,SQQQ,69.9000015258789,75.19999694824219,69.25,75.0999984741211,75.0999984741211,32869620,40,45.0,,0.45,18.0,5.899993896484375,0.08513699331409663
556,2021-03-04,130,0.7568139534883721,1.199891840735483,SQQQ,75.44999694824219,81.80000305175781,73.05000305175781,78.80000305175781,78.80000305175781,64767940,100,45.0,,0.45,45.0,6.600006103515625,0.08776604217229167
557,2021-03-05,148,0.8614651162790697,0.1382785852564299,SQQQ,76.69999694824219,83.9000015258789,74.5,75.19999694824219,75.19999694824219,60667600,95,45.0,,0.45,42.75,2.0999984741210938,0.025672352026592904
558,2021-03-08,85,0.4951860465116279,8.286088094199737,SQQQ,75.6500015258789,81.9000015258789,74.19999694824219,81.5999984741211,81.5999984741211,36940800,50,45.0,,0.45,22.5,-2.0,-0.023837901831063713
559,2021-03-09,57,0.3323953488372093,-0.32874653642041984,SQQQ,75.5,75.9000015258789,70.3499984741211,71.94999694824219,71.94999694824219,31731120,48,45.0,,0.45,21.6,-6.0,-0.07326007189516481
560,2021-03-10,25,0.14634883720930233,-0.5597145455817533,SQQQ,68.9000015258789,73.05000305175781,68.6500015258789,72.5,72.5,26579180,39,45.0,,0.45,17.55,-2.8499984741210938,-0.037549386255932515
561,2021-03-11,13,0.0765813953488372,-0.47672016526299066,SQQQ,69.0999984741211,69.75,66.25,67.44999694824219,67.44999694824219,22396480,40,45.0,,0.45,18.0,-3.3000030517578125,-0.04517457787674117
562,2021-03-12,18,0.10565116279069768,0.3795930762222899,SQQQ,70.1500015258789,71.75,69.05000305175781,69.0999984741211,69.0999984741211,19646680,34,45.0,,0.45,15.3,2.0,0.028673835125448077
563,2021-03-15,8,0.047511627906976744,-0.19661816751867878,SQQQ,68.94999694824219,70.05000305175781,66.80000305175781,66.9000015258789,66.9000015258789,12479900,29,45.0,,0.45,13.05,-1.6999969482421875,-0.023693337257730818
564,2021-03-16,25,0.14634883720930233,2.080274106705825,SQQQ,65.44999694824219,66.75,63.54999923706055,65.80000305175781,65.80000305175781,18581880,27,45.0,,0.45,12.15,-3.3000030517578125,-0.0471092492218671
565,2021-03-17,41,0.23937209302325582,0.6356268870173207,SQQQ,67.75,68.8499984741211,63.79999923706055,65.0,65.0,23925640,27,45.0,,0.45,12.15,2.0999984741210938,0.031460651297694264
566,2021-03-18,78,0.45448837209302323,0.898668998348392,SQQQ,68.05000305175781,71.25,67.4000015258789,70.94999694824219,70.94999694824219,20265640,43,45.0,,0.45,19.35,2.4000015258789062,0.034858410734475154
567,2021-03-19,156,0.9079767441860465,0.9977997236862304,SQQQ,71.0999984741211,72.5999984741211,69.0999984741211,70.05000305175781,70.05000305175781,23904440,43,45.0,,0.45,19.35,1.3499984741210938,0.018947347005208393
568,2021-03-22,23,0.13472093023255813,1.835535976505139,SQQQ,68.55000305175781,68.55000305175781,64.8499984741211,66.25,66.25,16568440,21,45.0,,0.45,9.45,-4.049995422363281,-0.05578506208656375
569,2021-03-23,39,0.22774418604651162,0.6904885206283446,SQQQ,65.5999984741211,67.6500015258789,64.69999694824219,67.1500015258789,67.1500015258789,20291000,30,45.0,,0.45,13.5,-0.9000015258789062,-0.013129124519503987
570,2021-03-24,26,0.1521627906976744,-0.33186970284897377,SQQQ,66.19999694824219,70.6500015258789,66.19999694824219,70.5,70.5,18830160,33,45.0,,0.45,14.85,3.0,0.044345897004191226
571,2021-03-25,38,0.22193023255813954,0.45850527281063735,SQQQ,71.8499984741211,73.5999984741211,69.80000305175781,70.8499984741211,70.8499984741211,27874000,53,45.0,,0.45,23.85,2.9499969482421875,0.041755086829851074
572,2021-03-26,15,0.0882093023255814,-0.6025358901812847,SQQQ,71.05000305175781,72.05000305175781,67.5,67.6500015258789,67.6500015258789,21701540,23,45.0,,0.45,10.35,-1.5499954223632812,-0.02105972084915575
573,2021-03-29,31,0.18123255813953487,5.02706883217324,SQQQ,68.05000305175781,70.0,67.05000305175781,67.75,67.75,18775320,25,45.0,,0.45,11.25,-2.0500030517578125,-0.02845250471794114
574,2021-03-30,12,0.07076744186046512,-0.6095213653278584,SQQQ,69.05000305175781,70.5999984741211,68.4000015258789,68.75,68.75,13000580,36,45.0,,0.45,16.2,0.5999984741210938,0.008571406773158374
