,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JAN_unscaled,JAN_monthly,isPartial,scale,JAN,Stock_Price_Change,Stock_Price_Change_Percent
389,2020-06-11,13,0.05671847507331378,0.1153336024450724,JAN,3.140000104904175,3.140000104904175,2.809999942779541,2.809999942779541,2.809999942779541,21600,56,15.0,,0.15,8.4,-0.32999992370605424,-0.09510084178247769
390,2020-06-12,10,0.0479208211143695,-0.15511090429657204,JAN,2.819999933242798,2.990000009536743,2.809999942779541,2.950000047683716,2.950000047683716,7300,55,15.0,,0.15,8.25,-0.15000009536743164,-0.04777072941276517
391,2020-06-15,1,0.021527859237536657,-0.6714113065664026,JAN,3.059999942779541,3.180000066757202,3.059999942779541,3.069999933242798,3.069999933242798,9600,57,15.0,,0.15,8.549999999999999,0.19000005722045898,0.0635451694362692
392,2020-06-16,12,0.05378592375366569,1.4984334559324344,JAN,3.3399999141693115,3.650000095367432,3.109999895095825,3.3499999046325684,3.3499999046325684,107400,55,15.0,,0.15,8.25,0.47000002861022994,0.14779874803257842
393,2020-06-17,36,0.12416715542521994,1.3085436999073115,JAN,3.5,3.849999904632568,3.400000095367432,3.670000076293945,3.670000076293945,163900,55,15.0,,0.15,8.25,0.19999980926513583,0.054794466860144775
394,2020-06-18,7,0.03912316715542522,-0.6849153302945136,JAN,5.139999866485596,5.139999866485596,3.009999990463257,3.380000114440918,3.380000114440918,1274500,61,15.0,,0.15,9.15,1.2899999618530278,0.33506493345644417
395,2020-06-19,9,0.04498826979472141,0.14991379956524997,JAN,3.369999885559082,3.430000066757202,3.109999895095825,3.380000114440918,3.380000114440918,96200,52,15.0,,0.15,7.8,-1.7099997997283936,-0.3326847945810517
396,2020-06-25,5,0.03325806451612903,-0.2607391956195816,JAN,3.180000066757202,3.25,3.0199999809265137,3.109999895095825,3.109999895095825,43500,56,15.0,,0.15,8.4,-0.18000006675720215,-0.052478152552159596
397,2020-06-26,5,0.03325806451612903,0.0,JAN,3.180000066757202,3.220000028610229,2.859999895095825,3.0,3.0,63100,58,15.0,,0.15,8.7,-0.029999971389770952,-0.009230760427621831
398,2020-06-30,14,0.05965102639296188,1.1776041109088964,JAN,3.0199999809265137,3.200000047683716,3.0199999809265137,3.200000047683716,3.200000047683716,16900,58,15.0,,0.15,8.7,-0.019999980926513228,-0.006211174145593246
399,2020-07-01,6,0.03619061583577713,-0.39329433164544514,JAN,3.2799999713897705,3.2799999713897705,3.130000114440918,3.2100000381469727,3.2100000381469727,17300,73,14.0,False,0.14,10.22,0.07999992370605469,0.024999975785613415
400,2020-07-07,2,0.02446041055718475,-0.32412284255732926,JAN,3.2300000190734863,3.3299999237060547,3.200000047683716,3.259999990463257,3.259999990463257,5900,75,14.0,,0.14,10.500000000000002,0.04999995231628418,0.015243888034272901
401,2020-07-08,11,0.050853372434017594,1.0790073132717897,JAN,3.25,3.559999942779541,3.140000104904175,3.450000047683716,3.450000047683716,146300,76,14.0,,0.14,10.64,0.23000001907348633,0.06906907637929094
402,2020-07-09,9,0.04498826979472141,-0.11533360244507229,JAN,3.509999990463257,3.509999990463257,3.309999942779541,3.4200000762939453,3.4200000762939453,16600,80,14.0,,0.14,11.2,-0.04999995231628418,-0.014044930651669008
403,2020-07-10,4,0.03032551319648094,-0.32592399452447685,JAN,3.490000009536743,3.630000114440918,3.309999942779541,3.559999942779541,3.559999942779541,51200,76,14.0,,0.14,10.64,0.12000012397766113,0.03418806960219478
404,2020-07-13,4,0.03032551319648094,-0.6351222610352493,JAN,3.5199999809265137,3.569999933242798,3.2699999809265137,3.2699999809265137,3.2699999809265137,18000,84,14.0,,0.14,11.760000000000002,-0.06000018119812012,-0.01652897501557271
405,2020-07-14,3,0.027392961876832846,-0.0967024465718983,JAN,3.2699999809265137,3.359999895095825,3.069999933242798,3.069999933242798,3.069999933242798,18700,78,14.0,,0.14,10.920000000000002,-0.21000003814697266,-0.05882354119716182
406,2020-07-15,4,0.03032551319648094,0.10705491917353616,JAN,3.0799999237060547,3.2799999713897705,3.0799999237060547,3.180000066757202,3.180000066757202,13900,87,14.0,,0.14,12.18,-0.07999992370605469,-0.023809501846360326
407,2020-07-16,2,0.02446041055718475,-0.1934048931437966,JAN,3.2699999809265137,3.640000104904175,3.150000095367432,3.3299999237060547,3.3299999237060547,96800,81,14.0,,0.14,11.340000000000002,0.3600001335144043,0.109756139223949
408,2020-07-17,14,0.05965102639296188,1.4386764176957199,JAN,3.400000095367432,3.5,3.299999952316284,3.369999885559082,3.369999885559082,18800,86,14.0,,0.14,12.04,-0.1400001049041748,-0.038461566172910966
409,2020-07-20,3,0.027392961876832846,0.1198897014746434,JAN,3.5,3.5299999713897705,3.25,3.490000009536743,3.490000009536743,36200,86,14.0,,0.14,12.04,0.029999971389770508,0.008571420397077256
410,2020-07-21,32,0.11243695014662757,3.104592656032544,JAN,5.650000095367432,5.650000095367432,3.509999990463257,3.559999942779541,3.559999942779541,3019700,85,14.0,,0.14,11.9,2.120000123977661,0.6005666122266315
411,2020-07-22,7,0.03912316715542522,-0.6520435043426097,JAN,3.450000047683716,3.559999942779541,3.25,3.490000009536743,3.490000009536743,232000,76,14.0,,0.14,10.64,-2.0900001525878906,-0.36991152518767767
412,2020-07-24,2,0.02446041055718475,-0.37478449891312493,JAN,3.25,3.490000009536743,3.2100000381469727,3.400000095367432,3.400000095367432,66200,89,14.0,,0.14,12.46,-0.06999993324279785,-0.019662902912336522
413,2020-07-27,20,0.07724633431085044,0.9744396971741249,JAN,3.2699999809265137,3.5,3.259999990463257,3.490000009536743,3.490000009536743,43300,86,14.0,,0.14,12.04,0.009999990463256836,0.002865326772472976
414,2020-07-28,4,0.03032551319648094,-0.607418093466459,JAN,3.380000114440918,3.549999952316284,3.2799999713897705,3.539999961853028,3.539999961853028,41100,83,14.0,,0.14,11.62,0.04999995231628418,0.014285700661795575
415,2020-07-29,1,0.021527859237536657,-0.2901073397156949,JAN,3.5,3.849999904632568,3.490000009536743,3.740000009536743,3.740000009536743,165000,85,14.0,,0.14,11.9,0.29999995231628374,0.08450702995658954
416,2020-07-30,80,0.25319941348973607,10.76147663806021,JAN,3.640000104904175,3.900000095367432,3.559999942779541,3.859999895095825,3.859999895095825,71400,76,14.0,,0.14,10.64,0.05000019073486417,0.012987062850235542
417,2020-07-31,7,0.03912316715542522,-0.8454847639012751,JAN,3.869999885559082,4.090000152587891,3.740000009536743,3.940000057220459,3.940000057220459,157000,77,14.0,,0.14,10.78,0.19000005722045854,0.04871796219855162
418,2020-08-03,1,0.021527859237536657,0.0,JAN,3.920000076293945,4.269999980926514,3.849999904632568,4.21999979019165,4.21999979019165,108700,76,13.0,,0.13,9.88,0.17999982833862305,0.04400973633820793
419,2020-08-04,3,0.027392961876832846,0.27244244653316985,JAN,4.139999866485596,4.420000076293945,4.059999942779541,4.150000095367432,4.150000095367432,123200,76,13.0,,0.13,9.88,0.15000009536743164,0.03512882811181761
420,2020-08-05,1,0.021527859237536657,-0.2141098383470721,JAN,4.130000114440918,4.139999866485596,3.900000095367432,3.9800000190734863,3.9800000190734863,51100,80,13.0,,0.13,10.4,-0.2800002098083496,-0.06334846266408267
421,2020-08-06,2,0.02446041055718475,0.13622122326658492,JAN,3.920000076293945,6.400000095367432,3.7899999618530273,5.389999866485596,5.389999866485596,2490000,77,13.0,,0.13,10.01,2.260000228881836,0.5458937926972272
422,2020-08-07,2,0.02446041055718475,0.0,JAN,4.659999847412109,5.199999809265137,3.9700000286102295,4.159999847412109,4.159999847412109,851000,77,13.0,,0.13,10.01,-1.200000286102295,-0.1875000419095152
423,2020-08-10,1,0.021527859237536657,0.0,JAN,4.28000020980835,5.050000190734863,4.269999980926514,4.829999923706055,4.829999923706055,590400,78,13.0,,0.13,10.14,-0.14999961853027344,-0.028846081544659063
424,2020-08-11,23,0.08604398826979472,2.9968669118648683,JAN,4.840000152587891,6.519999980926514,4.619999885559082,5.010000228881836,5.010000228881836,4465400,81,13.0,,0.13,10.53,1.4699997901916504,0.2910890563704591
425,2020-08-12,7,0.03912316715542522,-0.5453120207218567,JAN,5.099999904632568,5.159999847412109,4.480000019073486,5.090000152587891,5.090000152587891,221200,77,13.0,,0.13,10.01,-1.3600001335144043,-0.2085889781430864
426,2020-08-13,3,0.027392961876832846,-0.29982759913049994,JAN,5.079999923706055,5.079999923706055,4.449999809265137,4.53000020980835,4.53000020980835,114900,72,13.0,,0.13,9.36,-0.07999992370605469,-0.015503861641813277
427,2020-08-14,6,0.03619061583577713,0.32116475752060825,JAN,4.449999809265137,4.789999961853027,4.360000133514404,4.550000190734863,4.550000190734863,49000,77,13.0,,0.13,10.01,-0.28999996185302734,-0.05708660752133654
428,2020-08-17,15,0.06258357771260997,0.30597882626522255,JAN,4.489999771118164,4.900000095367432,4.349999904632568,4.75,4.75,60900,80,13.0,,0.13,10.4,0.1100001335144043,0.022964537451029665
429,2020-08-18,34,0.11830205278592376,0.8903050466238696,JAN,5.0,5.170000076293945,4.690000057220459,5.059999942779541,5.059999942779541,302600,79,13.0,,0.13,10.27,0.26999998092651367,0.05510203585134166
430,2020-08-20,6,0.03619061583577713,-0.6940829429116779,JAN,5.800000190734863,7.46999979019165,5.800000190734863,6.269999980926514,6.269999980926514,2837500,87,13.0,,0.13,11.31,2.299999713897705,0.4448742127575427
431,2020-08-21,2,0.02446041055718475,-0.32412284255732926,JAN,6.059999942779541,8.15999984741211,6.010000228881836,7.150000095367432,7.150000095367432,8243900,75,13.0,,0.13,9.75,0.690000057220459,0.09236948816604396
432,2020-08-24,6,0.03619061583577713,-0.07495689978262488,JAN,6.989999771118164,7.800000190734863,6.610000133514404,7.730000019073486,7.730000019073486,797600,86,13.0,,0.13,11.18,-0.3599996566772461,-0.044117605809933624
433,2020-08-26,12,0.05378592375366569,0.48618426383599367,JAN,7.130000114440918,9.100000381469728,6.820000171661377,7.329999923706055,7.329999923706055,2683900,67,13.0,,0.13,8.71,1.300000190734865,0.16666668704432275
434,2020-08-27,29,0.10363929618768329,0.9268851207676789,JAN,7.360000133514404,8.130000114440918,7.269999980926514,7.630000114440918,7.630000114440918,574500,74,13.0,,0.13,9.62,-0.9700002670288104,-0.10659343146886191
435,2020-08-28,1,0.021527859237536657,-0.7922809201776972,JAN,7.760000228881836,8.539999961853027,7.610000133514404,7.789999961853027,7.789999961853027,955500,79,13.0,,0.13,10.27,0.4099998474121094,0.050430484826666566
436,2020-08-31,5,0.03325806451612903,0.0,JAN,7.840000152587891,7.840000152587891,6.889999866485596,6.980000019073486,6.980000019073486,375900,77,13.0,,0.13,10.01,-0.6999998092651367,-0.08196719114659679
437,2020-09-02,1,0.021527859237536657,-0.3527025835464245,JAN,6.449999809265137,6.480000019073486,5.949999809265137,6.179999828338623,6.179999828338623,311000,40,15.0,,0.15,6.0,-1.3600001335144043,-0.1734694014088105
438,2020-09-03,14,0.05965102639296188,1.7708759024656042,JAN,6.070000171661377,7.059999942779541,5.829999923706055,5.829999923706055,5.829999923706055,306900,43,15.0,,0.15,6.45,0.5799999237060547,0.08950616080229334
439,2020-09-04,130,0.39982697947214074,5.702767808858954,JAN,5.769999980926514,6.199999809265137,5.510000228881836,6.0,6.0,191900,37,15.0,,0.15,5.55,-0.8600001335144043,-0.12181305106014206
440,2020-09-08,5,0.03325806451612903,-0.6493305711016976,JAN,5.880000114440918,6.260000228881836,5.75,5.869999885559082,5.869999885559082,64800,41,15.0,,0.15,6.15,0.06000041961669922,0.009677487332666601
441,2020-09-09,71,0.22680645161290322,5.819592628516004,JAN,6.179999828338623,6.179999828338623,5.820000171661377,6.099999904632568,6.099999904632568,76500,36,15.0,,0.15,5.4,-0.08000040054321289,-0.012779616232937885
442,2020-09-11,1,0.021527859237536657,-0.9050826857682213,JAN,6.119999885559082,6.309999942779541,5.769999980926514,5.909999847412109,5.909999847412109,57700,37,15.0,,0.15,5.55,0.13000011444091797,0.021035617807754203
443,2020-09-15,1,0.021527859237536657,0.0,JAN,5.289999961853027,5.360000133514404,5.130000114440918,5.179999828338623,5.179999828338623,42100,36,15.0,,0.15,5.4,-0.9499998092651367,-0.1505546462567262
444,2020-09-16,-1,0.01566275659824047,-0.27244244653316974,JAN,5.159999847412109,6.590000152587891,4.889999866485596,4.929999828338623,4.929999828338623,483600,41,15.0,,0.15,6.15,1.2300000190734863,0.22947760978263432
445,2020-09-17,24,0.08897653958944282,4.6807713911252575,JAN,5.03000020980835,5.059999942779541,4.579999923706055,4.730000019073486,4.730000019073486,104900,38,15.0,,0.15,5.7,-1.5300002098083496,-0.23216998093809138
446,2020-09-18,8,0.04205571847507331,-0.527339243927359,JAN,4.769999980926514,5.019999980926514,4.639999866485596,4.679999828338623,4.679999828338623,44900,39,15.0,,0.15,5.85,-0.039999961853027344,-0.007905130890387913
447,2020-09-21,4,0.03032551319648094,-0.08817564588660609,JAN,4.550000190734863,4.630000114440918,4.289999961853027,4.349999904632568,4.349999904632568,46900,40,15.0,,0.15,6.0,-0.3899998664855957,-0.0776892167265737
448,2020-09-22,2,0.02446041055718475,-0.1934048931437966,JAN,4.360000133514404,4.809999942779541,4.360000133514404,4.570000171661377,4.570000171661377,79700,43,15.0,,0.15,6.45,0.17999982833862305,0.03887685181199152
449,2020-09-23,1,0.021527859237536657,-0.1198897014746434,JAN,4.619999885559082,4.849999904632568,4.329999923706055,4.329999923706055,4.329999923706055,29200,44,15.0,,0.15,6.6,0.039999961853027344,0.008316000484173136
450,2020-09-24,3,0.027392961876832846,0.27244244653316985,JAN,4.269999980926514,4.789999961853027,3.900000095367432,4.139999866485596,4.139999866485596,294300,41,15.0,,0.15,6.15,-0.059999942779541016,-0.012371122465843931
451,2020-09-25,1,0.021527859237536657,-0.2141098383470721,JAN,4.159999847412109,4.519999980926514,4.050000190734863,4.28000020980835,4.28000020980835,43600,43,15.0,,0.15,6.45,-0.26999998092651367,-0.056367428617277726
452,2020-09-28,2,0.02446041055718475,-0.626650552795309,JAN,4.329999923706055,4.480000019073486,4.25,4.389999866485596,4.389999866485596,15500,47,15.0,,0.15,7.05,-0.039999961853027344,-0.008849549119871458
453,2020-09-29,3,0.027392961876832846,0.1198897014746434,JAN,4.329999923706055,4.550000190734863,4.329999923706055,4.480000019073486,4.480000019073486,25700,45,15.0,,0.15,6.75,0.07000017166137695,0.015625038250748347
454,2020-09-30,1,0.021527859237536657,-0.2141098383470721,JAN,4.46999979019165,4.800000190734863,4.409999847412109,4.739999771118164,4.739999771118164,51300,39,15.0,,0.15,5.85,0.25,0.054945052641772074
455,2020-10-02,2,0.02446041055718475,0.13622122326658492,JAN,4.710000038146973,4.71999979019165,4.400000095367432,4.480000019073486,4.480000019073486,25400,86,14.0,,0.14,12.04,-0.08000040054321289,-0.016666749450892193
456,2020-10-08,5,0.03325806451612903,-0.6697533560467079,JAN,4.519999980926514,4.699999809265137,4.400000095367432,4.429999828338623,4.429999828338623,7600,85,14.0,,0.14,11.9,-0.019999980926513672,-0.004237284282951559
457,2020-10-09,3,0.027392961876832846,-0.17635129177321218,JAN,4.389999866485596,4.480000019073486,4.300000190734863,4.340000152587891,4.340000152587891,19300,88,14.0,,0.14,12.32,-0.2199997901916504,-0.046808467897799355
458,2020-10-12,9,0.04498826979472141,0.0697301443413989,JAN,4.340000152587891,4.429999828338623,4.21999979019165,4.380000114440918,4.380000114440918,13700,79,14.0,,0.14,11.06,-0.05000019073486328,-0.011160756812943928
459,2020-10-13,1,0.021527859237536657,-0.5214783912391631,JAN,4.260000228881836,4.289999961853027,4.21999979019165,4.269999980926514,4.269999980926514,4000,88,14.0,,0.14,12.32,-0.1399998664855957,-0.03160267988951582
460,2020-10-14,15,0.06258357771260997,1.9070971257321894,JAN,4.269999980926514,4.550000190734863,4.230000019073486,4.440000057220459,4.440000057220459,32700,91,14.0,,0.14,12.740000000000002,0.26000022888183594,0.06060611449738351
461,2020-10-15,58,0.188683284457478,2.0149008949908627,JAN,4.309999942779541,4.409999847412109,4.28000020980835,4.380000114440918,4.380000114440918,12900,87,14.0,,0.14,12.18,-0.1400003433227539,-0.030769304934939457
462,2020-10-16,7,0.03912316715542522,-0.7926516529118292,JAN,4.420000076293945,4.420000076293945,4.329999923706055,4.409999847412109,4.409999847412109,11700,89,14.0,,0.14,12.46,0.010000228881835938,0.002267625675248963
463,2020-10-19,8,0.04205571847507331,0.1620614212786644,JAN,4.329999923706055,4.639999866485596,4.329999923706055,4.440000057220459,4.440000057220459,65600,88,14.0,,0.14,12.32,0.2199997901916504,0.04977370732900854
464,2020-10-20,1,0.021527859237536657,-0.48811101038979154,JAN,4.409999847412109,5.070000171661377,4.409999847412109,4.610000133514404,4.610000133514404,270500,83,14.0,,0.14,11.62,0.43000030517578125,0.09267248223036484
465,2020-10-21,2,0.02446041055718475,0.13622122326658492,JAN,4.559999942779541,4.670000076293945,4.320000171661377,4.429999828338623,4.429999828338623,59900,87,14.0,,0.14,12.18,-0.40000009536743164,-0.07889547964972876
466,2020-10-22,2,0.02446041055718475,0.0,JAN,4.550000190734863,4.550000190734863,4.320000171661377,4.329999923706055,4.329999923706055,26300,86,14.0,,0.14,12.04,-0.11999988555908203,-0.025695906552171244
467,2020-10-23,1,0.021527859237536657,-0.1198897014746434,JAN,4.349999904632568,4.420000076293945,4.239999771118164,4.269999980926514,4.269999980926514,25400,93,14.0,,0.14,13.02,-0.13000011444091797,-0.028571452525570473
468,2020-10-26,7,0.03912316715542522,0.8173273395995098,JAN,4.309999942779541,4.309999942779541,3.7699999809265137,3.849999904632568,3.849999904632568,84400,77,14.0,,0.14,10.78,-0.1100001335144043,-0.024886907605358388
469,2020-10-27,57,0.18575073313782992,3.7478449891312495,JAN,3.910000085830689,3.9600000381469727,3.5,3.5,3.5,47800,84,14.0,,0.14,11.760000000000002,-0.34999990463256836,-0.08120647547082138
470,2020-10-28,1,0.021527859237536657,-0.8841035032601317,JAN,3.5299999713897705,3.690000057220459,3.490000009536743,3.650000095367432,3.650000095367432,38600,86,14.0,,0.14,12.04,-0.26999998092651367,-0.06818181270848078
471,2020-10-29,1,0.021527859237536657,0.0,JAN,3.630000114440918,4.289999961853027,3.619999885559082,3.930000066757202,3.930000066757202,195900,92,14.0,,0.14,12.88,0.5999999046325684,0.16260159764998106
472,2020-10-30,3,0.027392961876832846,0.27244244653316985,JAN,3.950000047683716,4.119999885559082,3.660000085830689,3.660000085830689,3.660000085830689,44100,93,14.0,,0.14,13.02,-0.1700000762939453,-0.039627057763542584
473,2020-11-04,4,0.03032551319648094,0.408663669799755,JAN,3.680000066757202,3.75,3.619999885559082,3.680000066757202,3.680000066757202,22200,51,15.0,,0.15,7.649999999999999,-0.36999988555908203,-0.08980579996032534
474,2020-11-05,16,0.06551612903225806,1.1604293588627792,JAN,3.7200000286102295,4.170000076293945,3.640000104904175,3.849999904632568,3.849999904632568,76400,55,15.0,,0.15,8.25,0.4200000762939453,0.11200002034505219
475,2020-11-06,5,0.03325806451612903,-0.49236829148202854,JAN,3.799999952316284,4.099999904632568,3.740000009536743,3.799999952316284,3.799999952316284,66100,68,15.0,,0.15,10.2,-0.07000017166137695,-0.01678661160207673
476,2020-11-09,27,0.0977741935483871,1.7016449234259783,JAN,3.819999933242798,3.9800000190734863,3.740000009536743,3.890000104904175,3.890000104904175,46200,99,15.0,,0.15,14.85,-0.11999988555908203,-0.029268265451297903
477,2020-11-10,16,0.06551612903225806,-0.3299241174529858,JAN,3.859999895095825,3.940000057220459,3.7100000381469727,3.900000095367432,3.900000095367432,45100,93,15.0,,0.15,13.95,-0.039999961853027344,-0.010050241623450806
478,2020-11-11,36,0.12416715542521994,0.8952150754218702,JAN,3.799999952316284,4.289999961853027,3.799999952316284,4.079999923706055,4.079999923706055,64600,89,15.0,,0.15,13.35,0.34999990463256836,0.08883246181460258
479,2020-11-12,1,0.021527859237536657,-0.8266219503554475,JAN,4.150000095367432,4.289999961853027,3.940000057220459,4.050000190734863,4.050000190734863,57900,89,15.0,,0.15,13.35,0.0,0.0
480,2020-11-13,5,0.03325806451612903,0.5448848930663397,JAN,4.019999980926514,4.139999866485596,3.950000047683716,4.079999923706055,4.079999923706055,17400,83,15.0,,0.15,12.45,-0.15000009536743164,-0.034965057506117225
481,2020-11-16,1,0.021527859237536657,-0.4497413986957499,JAN,4.079999923706055,4.400000095367432,4.070000171661377,4.239999771118164,4.239999771118164,73000,89,15.0,,0.15,13.35,0.26000022888183594,0.06280198967797257
482,2020-11-17,11,0.050853372434017594,1.3622122326658492,JAN,4.25,4.329999923706055,4.190000057220459,4.329999923706055,4.329999923706055,17000,89,15.0,,0.15,13.35,-0.07000017166137695,-0.015909129578219106
483,2020-11-18,15,0.06258357771260997,0.2306672048901448,JAN,4.28000020980835,4.449999809265137,4.199999809265137,4.199999809265137,4.199999809265137,65700,92,15.0,,0.15,13.8,0.11999988555908203,0.027713599924586996
484,2020-11-19,1,0.021527859237536657,-0.656014244880746,JAN,4.239999771118164,4.389999866485596,4.239999771118164,4.329999923706055,4.329999923706055,48300,94,15.0,,0.15,14.1,-0.059999942779541016,-0.013483133786796553
485,2020-11-20,8,0.04205571847507331,0.9535485628660945,JAN,4.349999904632568,4.480000019073486,4.320000171661377,4.440000057220459,4.440000057220459,21000,95,15.0,,0.15,14.25,0.09000015258789062,0.020501174333733996
486,2020-11-23,20,0.07724633431085044,0.8367617320967855,JAN,4.420000076293945,4.599999904632568,4.420000076293945,4.590000152587891,4.590000152587891,21800,96,15.0,,0.15,14.4,0.11999988555908203,0.026785688626827175
487,2020-11-24,18,0.07138123167155426,-0.07592726168330732,JAN,4.599999904632568,4.679999828338623,4.449999809265137,4.510000228881836,4.510000228881836,21900,96,15.0,,0.15,14.4,0.07999992370605469,0.01739128812274293
488,2020-11-25,22,0.08311143695014662,0.16433178587568276,JAN,4.449999809265137,4.639999866485596,4.449999809265137,4.619999885559082,4.619999885559082,20300,91,15.0,,0.15,13.65,-0.039999961853027344,-0.008547000709448138
489,2020-11-27,2,0.02446041055718475,-0.7824522052111317,JAN,4.53000020980835,4.599999904632568,4.449999809265137,4.5,4.5,13200,81,15.0,,0.15,12.15,-0.039999961853027344,-0.008620681681899223
490,2020-11-30,24,0.08897653958944282,-0.8142474945053599,JAN,4.510000228881836,4.539999961853027,4.199999809265137,4.269999980926514,4.269999980926514,29100,83,15.0,,0.15,12.45,-0.059999942779541016,-0.013043466092057199
491,2020-12-01,53,0.17402052785923755,0.9558023796183381,JAN,4.21999979019165,4.400000095367432,4.170000076293945,4.369999885559082,4.369999885559082,24200,31,25.0,False,0.25,7.75,-0.1399998664855957,-0.03083697525593232
492,2020-12-02,67,0.21507624633431086,0.23592457154412627,JAN,4.289999961853027,4.289999961853027,4.070000171661377,4.159999847412109,4.159999847412109,29500,31,25.0,,0.25,7.75,-0.1100001335144043,-0.025000029802321744
493,2020-12-03,29,0.10363929618768329,-0.5181276502911059,JAN,4.210000038146973,4.5,4.210000038146973,4.400000095367432,4.400000095367432,20200,33,25.0,,0.25,8.25,0.21000003814697266,0.04895105827839341
494,2020-12-04,30,0.10657184750733138,0.028295747149203354,JAN,4.480000019073486,4.590000152587891,4.400000095367432,4.420000076293945,4.420000076293945,28600,31,25.0,,0.25,7.75,0.09000015258789062,0.02000003390842009
495,2020-12-07,136,0.41742228739002935,18.389865140988967,JAN,4.409999847412109,4.46999979019165,4.190000057220459,4.199999809265137,4.199999809265137,21100,35,25.0,,0.25,8.75,-0.12000036239624023,-0.026143868933987457
496,2020-12-08,39,0.13296480938416422,-0.6814621226491313,JAN,4.239999771118164,4.320000171661377,4.179999828338623,4.289999961853027,4.289999961853027,10200,32,25.0,,0.25,8.0,-0.14999961853027344,-0.03355696321494506
497,2020-12-09,11,0.050853372434017594,-0.6175426214684281,JAN,4.25,4.320000171661377,4.110000133514404,4.139999866485596,4.139999866485596,20800,36,25.0,,0.25,9.0,0.0,0.0
498,2020-12-10,1,0.021527859237536657,-0.5766680122253618,JAN,4.429999828338623,4.429999828338623,4.0,4.139999866485596,4.139999866485596,57000,34,25.0,,0.25,8.5,0.1099996566772461,0.025462882478299198
499,2020-12-11,1,0.021527859237536657,0.0,JAN,4.150000095367432,5.880000114440918,4.050000190734863,4.460000038146973,4.460000038146973,1541800,33,25.0,,0.25,8.25,1.450000286102295,0.3273138470179324
500,2020-12-14,3,0.027392961876832846,0.1198897014746434,JAN,4.380000114440918,4.5,4.099999904632568,4.210000038146973,4.210000038146973,93200,37,25.0,,0.25,9.25,-1.380000114440918,-0.23469389244597505
501,2020-12-15,126,0.3880967741935484,13.16775505834493,JAN,4.170000076293945,4.329999923706055,4.099999904632568,4.210000038146973,4.210000038146973,47300,42,25.0,,0.25,10.5,-0.1700000762939453,-0.037777794731987835
502,2020-12-16,24,0.08897653958944282,-0.7707362041997566,JAN,4.179999828338623,4.210000038146973,3.950000047683716,4.099999904632568,4.099999904632568,31500,42,25.0,,0.25,10.5,-0.11999988555908203,-0.027713599924586996
503,2020-12-17,48,0.15935777126099707,0.7910088658910384,JAN,4.099999904632568,4.190000057220459,4.03000020980835,4.150000095367432,4.150000095367432,26800,40,25.0,,0.25,10.0,-0.019999980926513672,-0.004750589250663406
504,2020-12-18,3,0.027392961876832846,-0.8281040098636389,JAN,4.070000171661377,4.289999961853027,4.059999942779541,4.199999809265137,4.199999809265137,67700,42,25.0,,0.25,10.5,0.09999990463256836,0.023866325362034813
505,2020-12-21,16,0.06551612903225806,-0.6580860409237692,JAN,4.059999942779541,4.170000076293945,4.059999942779541,4.139999866485596,4.139999866485596,43200,46,25.0,,0.25,11.5,-0.11999988555908203,-0.02797200154455226
506,2020-12-22,2,0.02446041055718475,-0.626650552795309,JAN,4.170000076293945,4.190000057220459,3.900000095367432,3.950000047683716,3.950000047683716,78500,47,25.0,,0.25,11.75,0.019999980926513672,0.004796158407816664
507,2020-12-23,1,0.021527859237536657,-0.1198897014746434,JAN,3.950000047683716,4.070000171661377,3.809999942779541,3.920000076293945,3.920000076293945,23100,43,25.0,,0.25,10.75,-0.11999988555908203,-0.028639590434441864
508,2020-12-24,33,0.11536950146627566,4.3590791445307175,JAN,3.920000076293945,4.0,3.910000085830689,3.940000057220459,3.940000057220459,4600,42,25.0,,0.25,10.5,-0.07000017166137695,-0.017199058650850807
509,2020-12-28,3,0.027392961876832846,-0.5622979241834966,JAN,3.950000047683716,5.199999809265137,3.880000114440918,4.260000228881836,4.260000228881836,1021200,68,25.0,,0.25,17.0,1.1999998092651367,0.2999999523162842
510,2020-12-29,11,0.050853372434017594,0.8564393533882879,JAN,4.230000019073486,5.099999904632568,4.170000076293945,5.079999923706055,5.079999923706055,5086400,71,25.0,,0.25,17.75,-0.09999990463256836,-0.01923075159625831
511,2020-12-30,19,0.07431378299120235,0.4613344097802896,JAN,6.590000152587891,6.75,4.900000095367432,5.440000057220459,5.440000057220459,5504500,84,25.0,,0.25,21.0,1.6500000953674316,0.32352943651403976
512,2020-12-31,37,0.12709970674486804,0.7103113531431275,JAN,5.110000133514404,5.21999979019165,4.550000190734863,4.889999866485596,4.889999866485596,476100,100,25.0,,0.25,25.0,-1.5300002098083496,-0.22666669774938508
513,2021-01-04,1,0.021527859237536657,0.0,JAN,4.809999942779541,4.809999942779541,4.25,4.480000019073486,4.480000019073486,225100,68,100.0,,1.0,68.0,-0.4099998474121094,-0.07854403522821907
514,2021-01-05,5,0.03325806451612903,0.5448848930663397,JAN,4.559999942779541,4.75,4.420000076293945,4.46999979019165,4.46999979019165,79800,67,100.0,,1.0,67.0,-0.059999942779541016,-0.012474000726259704
