,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SO_unscaled,SO_monthly,isPartial,scale,SO,Stock_Price_Change,Stock_Price_Change_Percent
872,2021-02-16,17,0.020836639439906653,1.6042000875018227,SO,60.0099983215332,60.09999847412109,59.290000915527344,59.29999923706055,56.92086791992188,3039600,93,78.0,,0.78,72.54,-0.6000022888183665,-0.009884716330756604
873,2021-02-17,6,0.008001166861143525,-0.6160049280394243,SO,59.369998931884766,59.43000030517578,58.93000030517578,59.27000045776367,56.8920783996582,2933200,90,78.0,,0.78,70.2,-0.6699981689453054,-0.011148056338700307
874,2021-02-18,66,0.07801283547257877,8.750182295464489,SO,59.31999969482422,60.34000015258789,59.25,59.84999847412109,57.44879913330078,4530700,92,78.0,,0.78,71.76,0.9099998474121094,0.01531212927375436
875,2021-02-19,35,0.041840140023337226,-0.4636762044363343,SO,59.7599983215332,59.869998931884766,59.08000183105469,59.310001373291016,56.93046951293945,3194800,91,78.0,,0.78,70.98,-0.470001220703125,-0.007789214774852282
876,2021-02-22,25,0.030171528588098018,1.3815971262779776,SO,59.31999969482422,59.56999969482422,58.43999862670898,59.290000915527344,56.91127395629883,4076100,92,78.0,,0.78,71.76,-0.2999992370605469,-0.005010844202650855
877,2021-02-23,41,0.04884130688448075,0.618787949104691,SO,59.220001220703125,60.290000915527344,58.90999984741211,58.91999816894531,56.556114196777344,3990600,95,78.0,,0.78,74.10000000000001,0.720001220703125,0.012086641336103376
878,2021-02-24,86,0.10135005834305717,1.0750889934777934,SO,58.77000045776367,58.93000030517578,58.13999938964844,58.380001068115234,56.03778076171875,5076900,92,78.0,,0.78,71.76,-1.3600006103515625,-0.022557647863649333
879,2021-02-25,123,0.14452392065344224,0.42598754274266915,SO,58.27999877929688,58.650001525878906,57.619998931884766,57.7599983215332,55.442657470703125,4064300,100,78.0,,0.78,78.0,-0.279998779296875,-0.004751379226995867
880,2021-02-26,124,0.14569078179696615,0.008073827074771556,SO,58.04999923706055,58.34000015258789,56.68999862670898,56.720001220703125,54.44438171386719,6092400,93,78.0,,0.78,72.54,-0.3100013732910156,-0.005285615775376007
881,2021-03-01,57,0.06751108518086348,1.9136828322505917,SO,57.27000045776367,58.58000183105469,57.27000045776367,57.77999877929688,55.46185302734375,3210700,99,75.0,False,0.75,74.25,0.24000167846679688,0.004113844323604177
882,2021-03-02,59,0.06984480746791132,0.03456798658762117,SO,57.810001373291016,58.33000183105469,57.11000061035156,57.83000183105469,55.50984573364258,3574200,99,75.0,,0.75,74.25,-0.25,-0.004267668012729042
883,2021-03-03,49,0.058176196032672114,-0.16706483786357473,SO,57.5,57.77999877929688,57.060001373291016,57.59000015258789,55.27947616577149,3859400,93,75.0,,0.75,69.75,-0.5500030517578054,-0.009429162257714618
884,2021-03-04,41,0.04884130688448075,-0.16045891248972066,SO,57.810001373291016,58.68999862670898,57.02000045776367,57.40999984741211,55.1067008972168,4843400,100,75.0,,0.75,75.0,0.9099998474120952,0.01574939194595748
885,2021-03-05,37,0.044173862310385066,-0.0955634660869149,SO,57.56999969482422,58.63999938964844,57.060001373291016,58.34999847412109,56.00898742675781,4435200,97,75.0,,0.75,72.75,-0.04999923706053977,-0.0008519209103846626
886,2021-03-08,54,0.06401050175029172,2.072016576132609,SO,59.150001525878906,59.869998931884766,58.61000061035156,59.61000061035156,57.21843338012695,7440100,99,75.0,,0.75,74.25,1.2299995422363281,0.02097543579533956
887,2021-03-09,42,0.05000816802800467,-0.21875056966294182,SO,59.70000076293945,59.959999084472656,59.2400016784668,59.40999984741211,57.026458740234375,4703100,96,75.0,,0.75,72.0,0.09000015258789062,0.0015032596324293657
888,2021-03-10,134,0.15735939323220538,2.1466738222460746,SO,59.40999984741211,60.20000076293945,59.290000915527344,59.77999877929688,57.381614685058594,4075700,94,75.0,,0.75,70.5,0.24000167846679688,0.004002696499856073
889,2021-03-11,61,0.07217852975495916,-0.541314132748022,SO,59.56999969482422,60.150001525878906,59.25,59.27999877929688,56.90167617797852,3351000,95,75.0,,0.75,71.25,-0.049999237060546875,-0.0008305521001144012
890,2021-03-12,53,0.0628436406067678,-0.12933055272644967,SO,59.58000183105469,60.220001220703125,59.33000183105469,59.84000015258789,57.43920516967773,4062400,97,75.0,,0.75,72.75,0.06999969482421875,0.0011637521703820042
891,2021-03-15,39,0.046507584597432906,1.0072014906582063,SO,60.0,61.130001068115234,59.86000061035156,60.97999954223633,58.533470153808594,3470200,91,75.0,,0.75,68.25,0.9099998474121094,0.015111255877876983
892,2021-03-16,46,0.054675612602100354,0.1756278696339415,SO,60.77999877929688,61.45000076293945,60.619998931884766,61.25,58.79264068603516,4410500,95,75.0,,0.75,71.25,0.31999969482421875,0.005234740540371652
893,2021-03-17,32,0.03833955659276546,-0.29878139872377674,SO,61.25,61.27999877929688,60.66999816894531,60.70000076293945,58.26470565795898,3850300,93,75.0,,0.75,69.75,-0.17000198364257102,-0.002766509056662203
894,2021-03-18,29,0.0348389731621937,-0.09130474480323825,SO,60.709999084472656,60.90999984741211,59.81999969482422,60.400001525878906,57.97673797607422,4042900,92,75.0,,0.75,69.0,-0.36999893188477273,-0.006037841698028457
895,2021-03-19,46,0.054675612602100354,0.5693807147402621,SO,59.79999923706055,60.27999877929688,58.52999877929688,59.70000076293945,57.30482482910156,8891400,92,75.0,,0.75,69.0,-0.6300010681152273,-0.010343146768896139
896,2021-03-22,30,0.03600583430571762,2.9273259513809338,SO,59.5,59.88999938964844,59.27999877929688,59.68999862670898,57.29521942138672,3026900,96,75.0,,0.75,72.0,-0.3899993896484446,-0.0064697975704404165
897,2021-03-23,45,0.05350875145857643,0.48611336163593344,SO,59.7599983215332,60.970001220703125,59.52000045776367,60.630001068115234,58.197509765625,3601400,98,75.0,,0.75,73.5,1.0800018310546875,0.018033091368529153
898,2021-03-24,56,0.06634422403733956,0.239876136685784,SO,60.27999877929688,61.290000915527344,60.18999862670898,60.68999862670898,58.25510025024414,3485600,95,75.0,,0.75,71.25,0.31999969482421875,0.005248477749998148
899,2021-03-25,69,0.08151341890315053,0.228643790562288,SO,61.0,61.810001373291016,60.720001220703125,61.380001068115234,58.917423248291016,4303700,96,75.0,,0.75,72.0,0.5200004577636719,0.008484262522370667
900,2021-03-26,29,0.0348389731621937,-0.5725983079720001,SO,61.34000015258789,61.7400016784668,60.869998931884766,61.65999984741211,59.18618774414063,2929100,96,75.0,,0.75,72.0,-0.06999969482421875,-0.0011324978687747844
901,2021-03-29,24,0.029004667444574098,5.44464609800363,SO,61.65999984741211,62.59999847412109,61.58000183105469,62.31999969482422,59.81970977783203,4505600,92,75.0,,0.75,69.0,0.8599967956542898,0.013929328996993506
902,2021-03-30,20,0.024337222870478414,-0.160920465060144,SO,62.02000045776367,62.02999877929688,61.150001525878906,61.540000915527344,59.07100296020508,3008300,96,75.0,,0.75,72.0,-0.5699996948242045,-0.00910542665683678
903,2021-03-31,23,0.027837806301050178,0.14383660162055922,SO,61.630001068115234,62.27999877929688,61.5,62.15999984741211,59.66613006591797,4346900,90,75.0,,0.75,67.5,0.25,0.004030307994838056
904,2021-04-01,24,0.029004667444574098,0.04191641866118956,SO,62.25,62.33000183105469,61.58000183105469,62.33000183105469,59.82931137084961,3396300,92,74.0,False,0.74,68.08,0.050003051757805395,0.0008028749636781463
905,2021-04-05,23,0.027837806301050178,5.185377236193934,SO,62.20000076293945,62.970001220703125,62.20000076293945,62.65999984741211,60.14606857299805,3104000,93,74.0,,0.74,68.82,0.6399993896484375,0.010267918672345777
906,2021-04-06,20,0.024337222870478414,-0.1257492559835688,SO,62.45000076293945,63.150001525878906,62.2599983215332,63.11000061035156,60.57801818847656,2879900,91,74.0,,0.74,67.34,0.18000030517578125,0.002858508840501761
907,2021-04-07,15,0.01850291715285881,-0.23972766936759848,SO,63.13999938964844,63.36000061035156,62.59999847412109,62.79999923706055,60.28044891357422,2311400,93,74.0,,0.74,68.82,0.20999908447265625,0.0033254010989469673
908,2021-04-08,14,0.01733605600933489,-0.0630636312038847,SO,62.93999862670898,63.33000183105469,62.68000030517578,62.86000061035156,60.33804321289063,3717500,92,74.0,,0.74,68.08,-0.029998779296875,-0.0004734655777761665
909,2021-04-09,30,0.03600583430571762,1.0769334320522312,SO,62.970001220703125,63.13999938964844,62.68000030517578,62.72999954223633,60.2132568359375,2641800,91,74.0,,0.74,67.34,-0.19000244140625,-0.0030001963668517817
910,2021-04-12,22,0.026670945157526254,3.705991352686844,SO,62.81999969482422,63.220001220703125,62.630001068115234,62.88999938964844,60.36683654785156,3240900,95,74.0,,0.74,70.3,0.0800018310546875,0.0012670546694335538
911,2021-04-13,11,0.013835472578763126,-0.481253007831299,SO,62.5,63.86000061035156,62.5,63.560001373291016,61.00996017456055,4413500,96,74.0,,0.74,71.03999999999999,0.6399993896484375,0.010123368827757107
912,2021-04-14,23,0.027837806301050178,1.0120603862697144,SO,63.380001068115234,63.93000030517578,63.2599983215332,63.88999938964844,61.32672119140625,3455000,93,74.0,,0.74,68.82,0.06999969482421875,0.0010961430340616918
913,2021-04-15,18,0.022003500583430573,-0.2095820933059479,SO,63.91999816894531,64.61000061035156,63.68000030517578,64.48999786376953,61.902645111083984,4773900,97,74.0,,0.74,71.78,0.6800003051757812,0.010636638541056342
914,2021-04-16,15,0.01850291715285881,-0.15909211433419956,SO,65.0,65.26000213623047,64.56999969482422,65.01000213623047,62.40178680419922,5307800,94,74.0,,0.74,69.56,0.6500015258789062,0.01006038569476142
915,2021-04-19,7,0.009168028004667445,0.34147174321324925,SO,65.0199966430664,65.13999938964844,64.4000015258789,64.91999816894531,62.31539535522461,3555000,95,74.0,,0.74,70.3,-0.12000274658203125,-0.001838840678115905
916,2021-04-20,5,0.006834305717619603,-0.254550082728777,SO,64.91000366210938,66.4000015258789,64.81999969482422,66.08999633789062,63.43844985961914,4870900,91,74.0,,0.74,67.34,1.2600021362304688,0.01934298661400824
917,2021-04-21,12,0.01500233372228705,1.1951511012463722,SO,66.18000030517578,66.4000015258789,65.38999938964844,65.7300033569336,63.0929069519043,3331700,96,74.0,,0.74,71.03999999999999,0.0,0.0
918,2021-04-22,8,0.010334889148191365,-0.31111456793964387,SO,65.62999725341797,65.94000244140625,65.05000305175781,65.0999984741211,62.48817443847656,3975400,98,74.0,,0.74,72.52,-0.45999908447265625,-0.006927696896111946
919,2021-04-23,8,0.010334889148191365,0.0,SO,65.18000030517578,65.63999938964844,65.05000305175781,65.33000183105469,62.70895004272461,3885800,94,74.0,,0.74,69.56,-0.3000030517578125,-0.004549636649231137
920,2021-04-26,6,0.008001166861143525,0.4117768169652052,SO,65.45999908447266,65.45999908447266,64.5199966430664,64.66000366210938,62.06583023071289,3924700,99,74.0,,0.74,73.26,-0.18000030517578125,-0.0027422350220827063
921,2021-04-27,12,0.01500233372228705,0.8750182295464488,SO,64.58000183105469,64.6500015258789,64.18000030517578,64.33000183105469,61.74906921386719,2967900,100,74.0,,0.74,74.0,-0.80999755859375,-0.012373931712838737
922,2021-04-28,9,0.011501750291715285,-0.23333592595473296,SO,64.38999938964844,64.62999725341797,64.08999633789062,64.33999633789062,61.75866317749024,3610200,93,74.0,,0.74,68.82,-0.0200042724609375,-0.000309424160692906
923,2021-04-29,11,0.013835472578763126,0.20290149132596125,SO,64.19000244140625,65.33999633789062,64.0999984741211,65.16000366210938,62.5457763671875,5034800,96,74.0,,0.74,71.03999999999999,0.7099990844726562,0.010985596698831701
924,2021-04-30,6,0.008001166861143525,-0.4216918276123808,SO,65.37000274658203,66.2300033569336,65.01000213623047,66.16999816894531,63.51524353027344,5414000,100,74.0,,0.74,74.0,0.8900070190429688,0.01362116726239937
925,2021-05-03,10,0.012668611435239206,0.8536793580331226,SO,66.18000030517578,66.69999694824219,65.83000183105469,66.05000305175781,63.40006256103516,3764600,99,76.0,,0.76,75.24,0.46999359130859375,0.007096384832953273
926,2021-05-04,8,0.010334889148191365,-0.18421295017039696,SO,66.22000122070312,66.70999908447266,65.8499984741211,66.41999816894531,63.75521469116211,3815300,98,76.0,,0.76,74.48,0.01000213623046875,0.00014995707178555584
927,2021-05-05,8,0.010334889148191365,0.0,SO,66.20999908447266,66.30000305175781,64.87000274658203,65.44999694824219,62.824127197265625,4259400,97,76.0,,0.76,73.72,-0.40999603271484375,-0.006145945710412604
928,2021-05-06,17,0.020836639439906653,1.01614542170035,SO,65.58999633789062,66.16999816894531,65.2300033569336,66.05000305175781,63.40006256103516,3333600,93,76.0,,0.76,70.68,-0.1300048828125,-0.0019608578707155377
929,2021-05-07,8,0.010334889148191365,-0.5040040320322563,SO,65.91999816894531,66.51000213623047,65.80000305175781,66.26000213623047,63.60163497924805,3608800,99,76.0,,0.76,75.24,0.34000396728515625,0.005138340285533394
930,2021-05-10,8,0.010334889148191365,1.2963443090484832,SO,66.44999694824219,66.93000030517578,66.29000091552734,66.30999755859375,63.64962005615234,3753400,98,76.0,,0.76,74.48,0.4199981689453125,0.006314812140361115
931,2021-05-11,11,0.013835472578763126,0.3387151405667832,SO,66.30000305175781,66.45999908447266,65.43000030517578,65.80000305175781,63.16009521484375,4057700,98,76.0,,0.76,74.48,-0.470001220703125,-0.007022280271329673
932,2021-05-12,11,0.013835472578763126,0.0,SO,65.6500015258789,65.7300033569336,64.30999755859375,64.36000061035156,61.777862548828125,3781500,100,76.0,,0.76,76.0,-0.7299957275390625,-0.010983986421835734
933,2021-05-13,13,0.01616919486581097,0.16867673104495262,SO,64.51000213623047,66.16000366210938,64.4000015258789,65.7300033569336,63.0929069519043,3533700,97,76.0,,0.76,73.72,0.43000030517578125,0.006541918198919694
934,2021-05-14,9,0.011501750291715285,-0.2886627697192755,SO,65.16000366210938,65.55999755859375,65.05000305175781,65.11000061035156,63.13167953491211,3859600,93,76.0,,0.76,70.68,-0.600006103515625,-0.00906901557291262
935,2021-05-17,11,0.013835472578763126,3.1501575078753934,SO,65.11000061035156,65.66999816894531,64.4000015258789,64.44000244140625,62.4820442199707,4449900,96,76.0,,0.76,72.96000000000001,0.1100006103515625,0.0016778617212920288
936,2021-05-18,14,0.01733605600933489,0.2530150965674287,SO,64.44999694824219,64.77999877929688,64.0999984741211,64.16000366210938,62.21055221557617,4955800,100,76.0,,0.76,76.0,-0.8899993896484375,-0.013552602626221932
937,2021-05-19,10,0.012668611435239206,-0.2692333580130579,SO,63.720001220703125,64.0,63.02000045776367,63.97999954223633,62.036014556884766,4758900,93,76.0,,0.76,70.68,-0.779998779296875,-0.012040734701991962
938,2021-05-20,11,0.013835472578763126,0.09210647508519854,SO,64.0,64.56999969482422,63.790000915527344,64.05999755859375,62.113582611083984,3520000,96,76.0,,0.76,72.96000000000001,0.5699996948242188,0.008906245231628418
939,2021-05-21,8,0.010334889148191365,-0.2530150965674285,SO,64.26000213623047,64.58999633789062,63.84999847412109,64.37999725341797,62.423858642578125,6245500,94,76.0,,0.76,71.44,0.01999664306640625,0.000309689378363176
940,2021-05-24,9,0.011501750291715285,0.4375091147732242,SO,64.62999725341797,64.77999877929688,64.22000122070312,64.41999816894531,62.46264266967773,2566200,95,76.0,,0.76,72.2,0.19000244140625,0.0029416697968565053
941,2021-05-25,15,0.01850291715285881,0.6087044739778837,SO,64.4000015258789,64.43000030517578,63.72999954223633,64.08000183105469,62.13298034667969,3634500,98,76.0,,0.76,74.48,-0.34999847412109375,-0.005402878677314038
942,2021-05-26,28,0.03367211201866978,0.8198272056505014,SO,63.9900016784668,64.05999755859375,63.59999847412109,63.720001220703125,61.78392028808594,2895300,93,76.0,,0.76,70.68,-0.37000274658203125,-0.005742709061454243
943,2021-05-27,27,0.03250525087514586,-0.03465363689919254,SO,63.93999862670898,63.970001220703125,63.52999877929688,63.65999984741211,61.72573852539063,5675000,90,76.0,,0.76,68.4,-0.089996337890625,-0.001404875762105795
944,2021-05-28,30,0.03600583430571762,0.1076928599633844,SO,64.0,64.13999938964844,63.72999954223633,63.91999816894531,61.977840423583984,3754600,88,76.0,,0.76,66.88,0.1699981689453125,0.0026574670267520695
945,2021-06-01,12,0.01500233372228705,0.6363752068219422,SO,64.12999725341797,64.18000030517578,63.310001373291016,63.43000030517578,61.50272750854492,4008900,95,71.0,False,0.71,67.45,0.04000091552734375,0.0006236500765199882
946,2021-06-02,19,0.023170361726954494,0.5444504938943766,SO,63.66999816894531,64.37999725341797,63.310001373291016,63.900001525878906,61.95845031738281,3012600,95,71.0,,0.71,67.45,0.1999969482421875,0.003116188022611377
947,2021-06-03,49,0.058176196032672114,1.5108022359873092,SO,63.95000076293945,64.68000030517578,63.56999969482422,64.45999908447266,62.50143432617188,3245100,99,71.0,,0.71,70.28999999999999,0.3000030517578125,0.0046598798471040315
948,2021-06-04,15,0.01850291715285881,-0.6819503780813125,SO,64.62000274658203,64.7699966430664,64.30999755859375,64.3499984741211,62.39477157592773,2950200,100,71.0,,0.71,71.0,0.089996337890625,0.001391409051731518
949,2021-06-07,13,0.01616919486581097,0.2763194252555956,SO,64.5,64.93000030517578,64.29000091552734,64.66999816894531,62.70504760742188,5518800,97,71.0,,0.71,68.86999999999999,0.160003662109375,0.0024703361186062534
950,2021-06-08,26,0.03133838973162194,0.9381540015876453,SO,64.80000305175781,64.80000305175781,63.400001525878906,63.43999862670898,61.51242446899414,4757400,98,71.0,,0.71,69.58,-0.12999725341796875,-0.002002113858108334
951,2021-06-09,38,0.045340723453908986,0.4468108872919536,SO,63.41999816894531,63.720001220703125,63.06999969482422,63.630001068115234,61.69665145874024,4454800,100,71.0,,0.71,71.0,-1.0800018310546875,-0.01666669413876498
952,2021-06-10,33,0.039506417736289386,-0.12867694366523397,SO,63.7400016784668,63.93999862670898,63.47999954223633,63.880001068115234,61.93905258178711,3162600,97,71.0,,0.71,68.86999999999999,0.21999740600585227,0.0034525643721170507
953,2021-06-11,16,0.01966977829638273,-0.5021118232566383,SO,63.7599983215332,63.970001220703125,63.4900016784668,63.84999847412109,61.90996551513672,3123400,99,71.0,,0.71,70.28999999999999,0.03000259399414773,0.0004692304447690976
954,2021-06-14,10,0.012668611435239206,1.2353304508956144,SO,63.77000045776367,64.13999938964844,63.540000915527344,63.790000915527344,61.85179138183594,3300900,95,71.0,,0.71,67.45,0.1699981689453125,0.0026574670267520695
955,2021-06-15,13,0.01616919486581097,0.2763194252555956,SO,63.900001525878906,64.68000030517578,63.81999969482422,64.31999969482422,62.36568069458008,3155700,96,71.0,,0.71,68.16,0.5400009155273438,0.008419097609384973
956,2021-06-16,9,0.011501750291715285,-0.2886627697192755,SO,64.37000274658203,64.58000183105469,62.959999084472656,62.97999954223633,61.06639862060547,4200200,96,71.0,,0.71,68.16,-0.09999847412109375,-0.0015460493761483285
957,2021-06-17,10,0.012668611435239206,0.10145074566298051,SO,63.0099983215332,63.63999938964844,62.72999954223633,63.34999847412109,61.4251594543457,4425800,97,71.0,,0.71,68.86999999999999,-0.94000244140625,-0.014555627357604517
958,2021-06-18,17,0.020836639439906653,0.6447453255963898,SO,63.040000915527344,63.09000015258789,61.380001068115234,61.45000076293945,59.5828857421875,6549300,94,71.0,,0.71,66.74,-0.5499992370605469,-0.008642351388048697
959,2021-06-21,11,0.013835472578763126,1.024415229639747,SO,61.720001220703125,62.91999816894531,61.540000915527344,62.5,60.60098648071289,4303000,92,71.0,,0.71,65.32,-0.17000198364257812,-0.0026945947571946904
960,2021-06-22,9,0.011501750291715285,-0.1686767310449523,SO,62.36000061035156,62.7400016784668,62.040000915527344,62.08000183105469,60.19374465942383,3626200,94,71.0,,0.71,66.74,-0.17999649047851562,-0.002860719893780228
961,2021-06-23,10,0.012668611435239206,0.10145074566298051,SO,62.0099983215332,62.060001373291016,61.22999954223633,61.470001220703125,59.6022834777832,4500900,95,71.0,,0.71,67.45,-0.6800003051757812,-0.01083838519260294
962,2021-06-24,15,0.01850291715285881,0.46053237542599246,SO,61.540000915527344,61.58000183105469,60.93000030517578,60.97999954223633,59.12717056274414,4963900,98,71.0,,0.71,69.58,-0.4799995422363281,-0.007734442984445478
963,2021-06-25,14,0.01733605600933489,-0.0630636312038847,SO,60.970001220703125,61.59999847412109,60.59000015258789,61.52999877929688,59.660457611083984,4703900,96,71.0,,0.71,68.16,0.019996643066399145,0.0003247262499481707
964,2021-06-28,9,0.011501750291715285,1.0294420424130122,SO,61.75,61.91999816894531,61.34000015258789,61.4900016784668,59.62167739868164,2363300,96,71.0,,0.71,68.16,0.31999969482422586,0.005194800369332286
965,2021-06-29,12,0.01500233372228705,0.304352236988942,SO,61.220001220703125,61.66999816894531,60.27999877929688,60.459999084472656,58.62296676635742,4097100,97,71.0,,0.71,68.86999999999999,-0.25,-0.00403746781965153
966,2021-06-30,7,0.009168028004667445,-0.3888932099245548,SO,60.45000076293945,60.68999862670898,60.119998931884766,60.5099983215332,58.67145156860352,4155200,94,71.0,,0.71,66.74,-0.9799995422363352,-0.015891025966169536
967,2021-07-01,10,0.012668611435239206,0.38182512409316516,SO,60.79999923706055,61.650001525878906,60.59999847412109,61.47999954223633,59.61197662353516,3635500,86,73.0,False,0.73,62.78,0.960002899169929,0.015818140070733788
968,2021-07-02,8,0.010334889148191365,-0.18421295017039696,SO,61.5099983215332,61.61000061035156,61.25,61.52999877929688,59.660457611083984,2940600,91,73.0,,0.73,66.42999999999999,-0.04000091552734375,-0.000648838840832
969,2021-07-06,2,0.003333722287047841,-0.5122076148198738,SO,61.52000045776367,61.66999816894531,60.7599983215332,61.63999938964844,59.7671127319336,3030600,92,73.0,,0.73,67.16,0.05999755859375,0.0009738282421583033
970,2021-07-07,8,0.010334889148191365,2.1001050052502626,SO,61.5,61.77000045776367,61.18999862670898,61.68999862670898,59.81559753417969,3001400,89,73.0,,0.73,64.97,0.10000228881835938,0.0016215711332503435
971,2021-07-08,11,0.013835472578763126,0.3387151405667832,SO,61.400001525878906,61.84000015258789,61.290000915527344,61.54999923706055,59.67984771728516,3480100,90,73.0,,0.73,65.7,0.06999969482421875,0.0011332312498861796
972,2021-07-09,5,0.006834305717619603,-0.506030193134857,SO,61.65999984741211,61.77999877929688,61.060001373291016,61.470001220703125,59.6022834777832,3688600,89,73.0,,0.73,64.97,-0.06000137329100852,-0.0009702680003712549
973,2021-07-12,4,0.005667444574095682,-0.17073587160662462,SO,61.34000015258789,61.88999938964844,61.150001525878906,61.79999923706055,59.9222526550293,3121400,96,73.0,,0.73,70.08,0.1100006103515554,0.001780521407009461
974,2021-07-13,9,0.011501750291715285,1.0294420424130122,SO,61.720001220703125,61.84000015258789,61.119998931884766,61.34000015258789,59.47623062133789,2426200,95,73.0,,0.73,69.35,-0.049999237060546875,-0.0008078726378031309
975,2021-07-14,7,0.009168028004667445,-0.20290149132596114,SO,61.31999969482422,62.13999938964844,61.060001373291016,61.88999938964844,60.009521484375,2969500,91,73.0,,0.73,66.42999999999999,0.2999992370605469,0.004851216628724231
976,2021-07-15,5,0.006834305717619603,-0.254550082728777,SO,61.560001373291016,62.720001220703125,61.560001373291016,62.66999816894531,60.76581954956055,3600700,91,73.0,,0.73,66.42999999999999,0.5800018310546875,0.00933379203011886
977,2021-07-16,9,0.011501750291715285,0.682943486426498,SO,62.7400016784668,63.43999862670898,62.56999969482422,63.11000061035156,61.19245147705078,3651400,88,73.0,,0.73,64.24,0.7199974060058523,0.011479550254986037
978,2021-07-19,6,0.008001166861143525,0.7778065854290901,SO,62.93000030517578,63.630001068115234,61.810001373291016,62.790000915527344,60.882171630859375,6866700,90,73.0,,0.73,65.7,0.1900024414062571,0.002994994412346408
979,2021-07-20,7,0.009168028004667445,0.14583637159107465,SO,63.0,63.95000076293945,62.79999923706055,62.95000076293945,61.03731155395508,4566500,92,73.0,,0.73,67.16,0.31999969482421875,0.0050290694554862014
980,2021-07-21,4,0.005667444574095682,-0.3818251240931654,SO,63.040000915527344,63.61000061035156,62.75,62.81999969482422,60.91126251220703,3966100,91,73.0,,0.73,66.42999999999999,-0.3400001525878906,-0.005316655958273686
981,2021-07-22,5,0.006834305717619603,0.20588840848260248,SO,62.88999938964844,63.400001525878906,62.81999969482422,62.97999954223633,61.06639862060547,4387500,90,73.0,,0.73,65.7,-0.20999908447265625,-0.0033013532849814897
982,2021-07-23,5,0.006834305717619603,0.0,SO,63.06999969482422,63.97999954223633,63.0,63.86000061035156,61.91966247558594,2823600,85,73.0,,0.73,62.05,0.5799980163574219,0.009148233476314216
983,2021-07-26,6,0.008001166861143525,0.17073587160662473,SO,63.900001525878906,64.12999725341797,63.5,63.72999954223633,61.79361343383789,3960800,96,73.0,,0.73,70.08,0.14999771118164062,0.0023444468936362206
984,2021-07-27,6,0.008001166861143525,0.0,SO,63.58000183105469,64.83000183105469,63.2400016784668,64.54000091552734,62.57900238037109,5830100,90,73.0,,0.73,65.7,0.7000045776367188,0.01091540008758396
985,2021-07-28,11,0.013835472578763126,0.7291818579553737,SO,64.70999908447266,64.70999908447266,63.54999923706055,63.9900016784668,62.04571533203125,5104800,91,73.0,,0.73,66.42999999999999,-0.12000274658203125,-0.001851037223394747
986,2021-07-29,6,0.008001166861143525,-0.4216918276123808,SO,63.790000915527344,64.69000244140625,63.68000030517578,64.45999908447266,62.50143432617188,4512500,90,73.0,,0.73,65.7,-0.01999664306640625,-0.00030901936871152724
987,2021-07-30,8,0.010334889148191365,0.29167274318214953,SO,64.19000244140625,64.87000274658203,63.709999084472656,63.869998931884766,61.92935562133789,5192100,89,73.0,,0.73,64.97,0.18000030517578125,0.002782505771874444
988,2021-08-02,7,0.009168028004667445,1.0370754472387866,SO,63.9900016784668,64.41999816894531,63.75,64.08000183105469,62.13298034667969,3616700,92,69.0,,0.69,63.48,-0.45000457763671875,-0.0069370210973273005
989,2021-08-03,5,0.006834305717619603,-0.254550082728777,SO,64.0999984741211,64.55000305175781,63.68999862670898,64.12999725341797,62.18145751953125,4137500,89,69.0,,0.69,61.41,0.1300048828125,0.0020180826840690003
990,2021-08-04,3,0.004500583430571762,-0.341471743213249,SO,64.0,64.16000366210938,63.13999938964844,64.02999877929688,62.0844955444336,4537700,91,69.0,,0.69,62.78999999999999,-0.3899993896484375,-0.00604181829915218
991,2021-08-05,9,0.011501750291715285,1.5556131708581797,SO,64.13999938964844,64.80999755859375,63.959999084472656,64.77999877929688,62.81170654296875,3792300,92,69.0,,0.69,63.48,0.649993896484375,0.010130826985414343
992,2021-08-06,2,0.003333722287047841,-0.7101552196408644,SO,64.83000183105469,65.0999984741211,64.51000213623047,64.69999694824219,62.73413848876953,3327000,94,69.0,,0.69,64.86,0.29000091552734375,0.004474632409377177
993,2021-08-09,5,0.006834305717619603,0.0,SO,64.83999633789062,64.91000366210938,64.4000015258789,64.8499984741211,62.879581451416016,2906600,93,69.0,,0.69,64.17,-0.18999481201171875,-0.0029185071653611283
994,2021-08-10,5,0.006834305717619603,0.0,SO,64.91999816894531,65.43000030517578,64.5999984741211,65.20999908447266,63.228641510009766,3484600,94,69.0,,0.69,64.86,0.5199966430664062,0.00801104011291165
995,2021-08-11,5,0.006834305717619603,0.0,SO,65.25,66.0,65.20999908447266,65.62999725341797,63.63587951660156,3452600,90,69.0,,0.69,62.1,0.5699996948242188,0.008711595478612999
996,2021-08-12,6,0.008001166861143525,0.17073587160662473,SO,65.6500015258789,65.97000122070312,65.5199966430664,65.72000122070312,63.72315216064453,5412400,95,69.0,,0.69,65.55,-0.029998779296875,-0.00045452695904357743
997,2021-08-13,6,0.008001166861143525,0.0,SO,65.1500015258789,65.63999938964844,64.97000122070312,65.52999877929688,64.1834945678711,3635200,89,69.0,,0.69,61.41,-0.3300018310546875,-0.005002301424107403
