,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TX_unscaled,TX_monthly,isPartial,scale,TX,Stock_Price_Change,Stock_Price_Change_Percent
254,2020-05-20,1,0.04437539432176656,-0.13789299503585217,TX,14.109999656677246,14.8100004196167,14.109999656677246,14.609999656677246,12.872297286987305,332600,89,70.0,,0.7,62.3,0.7100000381469709,0.05035461127221352
255,2020-05-21,3,0.04595268138801262,0.03554418141750193,TX,14.479999542236328,14.670000076293944,14.100000381469728,14.170000076293944,12.484630584716797,173400,95,70.0,,0.7,66.5,-0.14000034332275568,-0.009453095162463176
256,2020-05-22,33,0.06961198738170347,0.514862360129059,TX,14.239999771118164,14.600000381469728,14.020000457763672,14.550000190734863,12.819432258605955,391800,91,70.0,,0.7,63.7,-0.0699996948242152,-0.004771621980924956
257,2020-05-26,1,0.04437539432176656,-0.08160867010511186,TX,15.0,15.699999809265137,14.789999961853027,15.489999771118164,13.647629737854004,474000,100,70.0,,0.7,70.0,1.0999994277954084,0.07534242459277762
258,2020-05-27,2,0.045164037854889594,0.017772090708751076,TX,15.949999809265137,16.399999618530273,15.789999961853027,16.059999465942383,14.149834632873535,423100,93,70.0,,0.7,65.1,0.6999998092651367,0.044585975654091614
259,2020-05-28,3,0.04595268138801262,0.017461758748340994,TX,16.059999465942383,16.059999465942383,15.5,15.600000381469728,13.744546890258787,161200,93,70.0,,0.7,65.1,-0.3400001525878906,-0.020731717103439795
260,2020-05-29,8,0.04989589905362776,0.0858103933548433,TX,15.470000267028809,15.899999618530272,15.149999618530272,15.890000343322754,14.000054359436035,398000,92,70.0,,0.7,64.39999999999999,-0.15999984741211115,-0.009962630929808869
261,2020-06-01,1,0.04437539432176656,-0.2901549174950798,TX,15.93000030517578,16.15999984741211,15.8100004196167,15.899999618530272,14.008864402770996,176400,93,76.0,False,0.76,70.68,0.2600002288818377,0.016352216045264933
262,2020-06-02,3,0.04595268138801262,0.03554418141750193,TX,15.899999618530272,16.40999984741211,15.800000190734863,16.18000030517578,14.25556182861328,400800,95,76.0,,0.76,72.2,0.25,0.015470297175778525
263,2020-06-03,5,0.04752996845425868,0.03432415734193728,TX,16.489999771118164,16.770000457763672,16.420000076293945,16.719999313354492,14.73133373260498,286400,96,76.0,,0.76,72.96000000000001,0.3600006103515625,0.02193788017666165
264,2020-06-05,6,0.0483186119873817,0.016592553262095855,TX,17.829999923706055,18.670000076293945,17.829999923706055,18.149999618530277,15.991250991821287,293300,95,76.0,,0.76,72.2,1.8999996185302734,0.11329752931823367
265,2020-06-08,2,0.045164037854889594,-0.017162078670968528,TX,19.850000381469727,19.88999938964844,18.43000030517578,19.020000457763672,16.757774353027344,440900,97,76.0,,0.76,73.72,1.2199993133544957,0.06534543697745221
266,2020-06-09,10,0.051473186119873816,0.13969406998672884,TX,18.809999465942383,18.809999465942383,17.459999084472656,17.719999313354492,15.612394332885742,714300,98,76.0,,0.76,74.48,-1.0799999237060582,-0.05429864036436993
267,2020-06-10,3,0.04595268138801262,-0.10725010725010731,TX,17.399999618530273,17.729999542236328,17.0,17.280000686645508,15.224729537963867,781300,93,76.0,,0.76,70.68,-1.0799999237060547,-0.05741626551672774
268,2020-06-11,183,0.18790851735015773,3.089174160774353,TX,16.739999771118164,16.739999771118164,15.5,15.510000228881836,13.66525173187256,486900,93,76.0,,0.76,70.68,-0.9899997711181641,-0.055837551984126765
269,2020-06-12,21,0.06014826498422713,-0.6799066597277016,TX,16.219999313354492,16.520000457763672,15.880000114440918,16.190000534057617,14.26437282562256,689700,92,76.0,,0.76,69.92,-0.2199993133544922,-0.0131421335939359
270,2020-06-15,9,0.05068454258675079,-0.20918442683467042,TX,15.550000190734863,16.6200008392334,15.5,16.440000534057617,14.484638214111328,362900,95,76.0,,0.76,72.2,0.10000038146972656,0.006053291688786322
271,2020-06-16,42,0.07670977917981073,0.5134748241737723,TX,16.989999771118164,17.229999542236328,16.690000534057617,16.8700008392334,14.863494873046877,303200,94,76.0,,0.76,71.44,0.6099987030029297,0.036702687858050975
272,2020-06-17,12,0.05305047318611988,-0.3084262038902825,TX,16.84000015258789,16.84000015258789,16.079999923706055,16.239999771118164,14.308424949645996,470800,96,76.0,,0.76,72.96000000000001,-0.3899993896484375,-0.022634904237369358
273,2020-06-18,1,0.04437539432176656,-0.16352500445977292,TX,15.989999771118164,16.239999771118164,15.65999984741211,16.110000610351562,14.193888664245604,186500,96,76.0,,0.76,72.96000000000001,-0.6000003814697266,-0.03562947601146671
274,2020-06-19,28,0.06566876971608833,0.4798464491362764,TX,16.389999389648438,16.459999084472656,15.829999923706056,15.880000114440918,13.991243362426758,221300,93,76.0,,0.76,70.68,0.2199993133544922,0.013546755939353394
275,2020-06-22,1,0.04437539432176656,-0.34775351231047436,TX,15.220000267028809,15.609999656677246,15.100000381469728,15.140000343322754,13.339259147644045,264300,96,76.0,,0.76,72.96000000000001,-0.8499994277954102,-0.05164030832767463
276,2020-06-23,69,0.09800315457413249,1.208502168195066,TX,15.289999961853027,15.720000267028809,15.109999656677246,15.119999885559082,13.321637153625488,242900,97,76.0,,0.76,73.72,0.1100006103515625,0.0070468041493203515
277,2020-06-24,255,0.24469085173501579,1.4967650561689254,TX,15.050000190734863,15.18000030517578,14.75,15.020000457763672,13.233531951904297,259500,95,76.0,,0.76,72.2,-0.5399999618530291,-0.03435114202800793
278,2020-06-25,1,0.04437539432176656,-0.8186471050833473,TX,14.81999969482422,15.279999732971191,14.760000228881836,15.270000457763672,13.453797340393066,168900,98,76.0,,0.76,74.48,0.09999942779541193,0.006587577456195204
279,2020-06-26,1,0.04437539432176656,0.0,TX,15.329999923706056,15.329999923706056,14.600000381469728,14.649999618530272,12.907538414001465,194800,100,76.0,,0.76,76.0,0.05000019073486506,0.003272263848733914
280,2020-06-29,43,0.07749842271293375,0.746427809767541,TX,14.739999771118164,15.300000190734863,14.739999771118164,15.06999969482422,13.27758502960205,269300,95,76.0,,0.76,72.2,-0.029999732971193183,-0.0019569297534569596
281,2020-06-30,2,0.045164037854889594,-0.4172263605649855,TX,15.119999885559082,15.3100004196167,14.829999923706056,15.170000076293944,13.365690231323242,184100,92,76.0,,0.76,69.92,0.010000228881835938,0.0006536097226907955
282,2020-07-01,12,0.05305047318611988,0.17461758748341127,TX,15.18000030517578,15.1899995803833,14.619999885559082,14.739999771118164,12.986834526062012,194500,98,71.0,False,0.71,69.58,-0.12000083923339844,-0.007838068970895784
283,2020-07-02,34,0.0704006309148265,0.3270500089195456,TX,15.029999732971191,15.460000038146973,15.0,15.260000228881836,13.444986343383787,384700,97,71.0,,0.71,68.86999999999999,0.2700004577636719,0.017774882503114542
284,2020-07-06,22,0.06093690851735016,-0.7812765379258806,TX,15.630000114440918,15.729999542236328,15.329999923706056,15.510000228881836,13.66525173187256,149700,100,71.0,,0.71,71.0,0.26999950408935547,0.017464392200720713
285,2020-07-07,19,0.058570977917981076,-0.03882590464357816,TX,15.289999961853027,15.300000190734863,14.880000114440918,14.880000114440918,13.110182762145996,300500,98,71.0,,0.71,69.58,-0.42999935150146484,-0.027336259632232185
286,2020-07-08,63,0.09327129337539432,0.5924489686002046,TX,14.949999809265137,15.279999732971191,14.619999885559082,14.850000381469728,13.083751678466797,289000,99,71.0,,0.71,70.28999999999999,-0.020000457763671875,-0.001307219445381702
287,2020-07-09,58,0.08932807570977919,-0.04227686271857123,TX,14.760000228881836,14.84000015258789,14.119999885559082,14.3100004196167,12.60797882080078,325900,97,71.0,,0.71,68.86999999999999,-0.4399995803833008,-0.028795784559725424
288,2020-07-10,57,0.08853943217665615,-0.008828618850867054,TX,14.270000457763672,14.869999885559082,14.260000228881836,14.859999656677246,13.092561721801758,348300,95,71.0,,0.71,67.45,0.029999732971191406,0.0020215453276770656
289,2020-07-13,29,0.06645741324921135,0.11957272678960518,TX,15.0,15.15999984741211,14.770000457763672,14.8100004196167,13.04850959777832,218800,100,71.0,,0.71,71.0,0.28999996185302734,0.01950235131707423
290,2020-07-14,49,0.08223028391167192,0.2373380168035315,TX,14.609999656677246,14.920000076293944,14.56999969482422,14.899999618530272,13.127803802490234,182600,95,71.0,,0.71,67.45,-0.23999977111816584,-0.015831119626240286
291,2020-07-15,32,0.06882334384858044,-0.16304139333256606,TX,15.25,15.289999961853027,14.8100004196167,15.050000190734863,13.259963035583496,223300,95,71.0,,0.71,67.45,0.3699998855590838,0.024798919816828136
292,2020-07-16,164,0.1729242902208202,1.5125819315212912,TX,14.93000030517578,15.239999771118164,14.859999656677246,14.989999771118164,13.207098960876465,196800,93,71.0,,0.71,66.03,-0.05000019073486328,-0.003270123666423097
293,2020-07-17,35,0.07118927444794952,-0.5883211412518015,TX,14.960000038146973,15.039999961853027,14.640000343322754,14.739999771118164,12.986834526062012,129600,94,71.0,,0.71,66.74,-0.19999980926513672,-0.013123347261734364
294,2020-07-20,10,0.051473186119873816,0.12013455069678036,TX,14.619999885559082,14.770000457763672,14.43000030517578,14.5600004196167,12.828245162963867,159100,98,71.0,,0.71,69.58,-0.26999950408935547,-0.017952094732325397
295,2020-07-21,14,0.05462776025236593,0.06128577557148995,TX,14.619999885559082,14.9399995803833,14.550000190734863,14.760000228881836,13.004456520080566,193200,95,71.0,,0.71,67.45,0.1699991226196289,0.011509757437432544
296,2020-07-22,12,0.05305047318611988,-0.028873361436738465,TX,14.550000190734863,14.75,14.229999542236328,14.649999618530272,12.907538414001465,132200,95,71.0,,0.71,67.45,-0.18999958038330078,-0.012717509084322676
297,2020-07-23,11,0.05226182965299685,-0.014865909496343033,TX,14.630000114440918,14.770000457763672,14.510000228881836,14.539999961853027,12.810622215270996,136800,91,71.0,,0.71,64.61,0.020000457763671875,0.0013559632382149633
298,2020-07-24,52,0.084596214511041,0.6186998249532201,TX,14.5600004196167,14.649999618530272,14.449999809265137,14.470000267028809,12.74894905090332,123800,96,71.0,,0.71,68.16,-0.12000083923340021,-0.008124633413286286
299,2020-07-27,5,0.04752996845425868,0.05238527624502343,TX,14.5600004196167,14.770000457763672,14.31999969482422,14.65999984741211,12.916349411010742,473300,96,71.0,,0.71,68.16,0.12000083923340021,0.008191183778709199
300,2020-07-28,1,0.04437539432176656,-0.06637021304838386,TX,14.619999885559082,14.720000267028809,14.369999885559082,14.390000343322754,12.67846393585205,266100,98,71.0,,0.71,69.58,-0.05000019073486328,-0.003385253160813617
301,2020-07-29,4,0.04674132492113565,0.053316272126253006,TX,14.380000114440918,14.760000228881836,14.239999771118164,14.760000228881836,13.004456520080566,386100,93,71.0,,0.71,66.03,0.039999961853027344,0.0027173886635465383
302,2020-07-30,2,0.045164037854889594,-0.03374502260916512,TX,14.5,14.789999961853027,14.300000190734863,14.520000457763672,12.793002128601074,235600,92,71.0,,0.71,65.32,0.029999732971191406,0.002032502202302666
303,2020-07-31,3,0.04595268138801262,0.017461758748340994,TX,14.40999984741211,14.600000381469728,14.220000267028809,14.40999984741211,12.696084976196287,699300,96,71.0,,0.71,68.16,-0.189999580383299,-0.012846489578996145
304,2020-08-03,5,0.04752996845425868,0.03432415734193728,TX,14.510000228881836,14.890000343322754,14.470000267028809,14.84000015258789,13.07494068145752,202000,91,69.0,,0.69,62.78999999999999,0.28999996185302557,0.019863010566841588
305,2020-08-04,4,0.04674132492113565,-0.016592553262095966,TX,14.859999656677246,15.420000076293944,14.779999732971191,15.210000038146973,13.400933265686035,332900,91,69.0,,0.69,62.78999999999999,0.5299997329711896,0.035594339875812064
306,2020-08-05,5,0.04752996845425868,0.01687251130458267,TX,15.600000381469728,16.200000762939453,15.210000038146973,15.979999542236328,14.079349517822266,559900,89,69.0,,0.69,61.41,0.7800006866455096,0.05058370186681449
307,2020-08-07,4,0.04674132492113565,-0.016592553262095966,TX,16.510000228881836,16.59000015258789,16.030000686645508,16.559999465942383,14.590364456176758,324000,94,69.0,,0.69,64.86,0.3899993896484375,0.02407403526428431
308,2020-08-10,7,0.04910725552050473,0.10663254425250579,TX,16.559999465942383,17.18000030517578,16.31999969482422,16.610000610351562,14.634418487548828,747500,92,69.0,,0.69,63.48,0.5900001525878906,0.03556360139610093
309,2020-08-12,21,0.06014826498422713,0.22483458598316952,TX,17.030000686645508,17.139999389648438,16.40999984741211,16.610000610351562,14.634418487548828,169800,88,69.0,,0.69,60.72,-0.04000091552734375,-0.00232834195673981
310,2020-08-14,2,0.045164037854889594,-0.24912151885456546,TX,16.940000534057617,17.280000686645508,16.790000915527344,17.18000030517578,15.136622428894045,224000,89,69.0,,0.69,61.41,0.1400012969970703,0.008168103966305962
311,2020-08-17,1,0.04437539432176656,-0.39016777214202103,TX,17.25,17.420000076293945,17.06999969482422,17.18000030517578,15.136622428894045,172400,92,69.0,,0.69,63.48,0.1399993896484375,0.008101816208643697
312,2020-08-18,2,0.045164037854889594,0.017772090708751076,TX,17.309999465942383,17.440000534057617,17.209999084472656,17.40999984741211,15.33926486968994,155600,89,69.0,,0.69,61.41,0.020000457763671875,0.0011481318987414113
313,2020-08-19,-1,0.0427981072555205,-0.05238527624502354,TX,17.350000381469727,17.65999984741211,17.309999465942383,17.479999542236328,15.400940895080566,409000,88,69.0,,0.69,60.72,0.2199993133544922,0.01261463914091454
314,2020-08-20,22,0.06093690851735016,0.4238225105034277,TX,17.270000457763672,17.770000457763672,17.139999389648438,17.770000457763672,15.656449317932127,323000,86,69.0,,0.69,59.34,0.1100006103515625,0.006228800186976358
315,2020-08-21,3,0.04595268138801262,-0.24589739607599526,TX,17.540000915527344,17.729999542236328,17.299999237060547,17.350000381469727,15.28640365600586,291300,88,69.0,,0.69,60.72,-0.04000091552734375,-0.002251036268818285
316,2020-08-24,48,0.0814416403785489,0.8352882633112959,TX,17.520000457763672,17.610000610351562,17.350000381469727,17.420000076293945,15.348077774047852,202700,89,69.0,,0.69,61.41,-0.11999893188476562,-0.00676812944066385
317,2020-08-25,26,0.06409148264984227,-0.21303792074989347,TX,17.420000076293945,17.6200008392334,17.020000457763672,17.229999542236328,15.180676460266112,150800,91,69.0,,0.69,62.78999999999999,0.010000228881835938,0.0005678721485085081
318,2020-08-26,1,0.04437539432176656,-0.3076241571098095,TX,17.3799991607666,17.5,17.170000076293945,17.25,15.198297500610352,178300,100,69.0,,0.69,69.0,-0.12000083923339844,-0.006810489983984591
319,2020-08-27,4,0.04674132492113565,0.053316272126253006,TX,17.299999237060547,17.459999084472656,17.100000381469727,17.239999771118164,15.189485549926758,161100,96,69.0,,0.69,66.24,-0.04000091552734375,-0.0022857666015625444
320,2020-08-28,1,0.04437539432176656,-0.05061753391374768,TX,17.25,17.850000381469727,17.229999542236328,17.809999465942383,15.691689491271973,144300,89,69.0,,0.69,61.41,0.3900012969970703,0.022336845214608436
321,2020-08-31,6,0.0483186119873817,0.03374502260916512,TX,17.850000381469727,18.18000030517578,17.81999969482422,17.8799991607666,15.753365516662598,264800,88,69.0,,0.69,60.72,0.3299999237060547,0.01848739028872126
322,2020-09-01,1,0.04437539432176656,-0.08160867010511186,TX,17.90999984741211,18.530000686645508,17.84000015258789,18.51000022888184,16.30843162536621,325600,94,66.0,False,0.66,62.040000000000006,0.35000038146972656,0.019251945852282626
323,2020-09-02,3,0.04595268138801262,0.03554418141750193,TX,18.61000061035156,18.899999618530277,18.31999969482422,18.8799991607666,16.634424209594727,453700,96,66.0,,0.66,63.36,0.3699989318847692,0.01996756169315339
324,2020-09-03,2,0.045164037854889594,-0.017162078670968528,TX,18.8700008392334,18.920000076293945,18.1299991607666,18.399999618530277,16.211515426635742,313800,94,66.0,,0.66,62.040000000000006,0.020000457763668322,0.0010582252998596609
325,2020-09-04,14,0.05462776025236593,0.20954110498009348,TX,18.59000015258789,18.729999542236328,18.06999969482422,18.420000076293945,16.229137420654297,187800,100,66.0,,0.66,66.0,-0.1900005340576172,-0.010042311484748878
326,2020-09-08,1,0.04437539432176656,-0.2104731436268732,TX,18.059999465942383,18.18000030517578,17.59000015258789,17.93000030517578,15.797418594360352,181400,94,66.0,,0.66,62.040000000000006,-0.5499992370605469,-0.029364615616796597
327,2020-09-09,2,0.045164037854889594,0.017772090708751076,TX,18.07999992370605,18.51000022888184,17.979999542236328,18.26000022888184,16.088167190551758,244200,96,66.0,,0.66,63.36,0.32999992370605824,0.018151810680229197
328,2020-09-10,2,0.045164037854889594,0.0,TX,18.25,18.38999938964844,17.940000534057617,18.100000381469727,15.947199821472168,138800,92,66.0,,0.66,60.720000000000006,-0.12000083923339844,-0.006483027431094079
329,2020-09-11,2,0.045164037854889594,0.0,TX,18.1200008392334,18.61000061035156,18.09000015258789,18.270000457763672,16.09697914123535,132800,90,66.0,,0.66,59.400000000000006,0.2200012207031179,0.011963090157955936
330,2020-09-14,1,0.04437539432176656,-0.017461758748341216,TX,18.43000030517578,18.850000381469727,18.309999465942383,18.81999969482422,16.581562042236328,162300,89,66.0,,0.66,58.74,0.23999977111816762,0.012896279594137638
331,2020-09-15,2,0.045164037854889594,0.017772090708751076,TX,18.850000381469727,19.09000015258789,18.540000915527344,18.979999542236328,16.722532272338867,152500,89,66.0,,0.66,58.74,0.23999977111816406,0.012732083090783108
332,2020-09-17,1,0.04437539432176656,-0.017461758748341216,TX,18.940000534057617,19.59000015258789,18.780000686645508,19.559999465942383,17.23354721069336,169400,89,66.0,,0.66,58.74,0.5,0.026191723206048234
333,2020-09-21,8,0.04989589905362776,-0.20184689912701204,TX,19.549999237060547,19.549999237060547,18.56999969482422,18.959999084472656,16.704910278320312,200900,92,66.0,,0.66,60.720000000000006,-0.04000091552734375,-0.0020419048093810455
334,2020-09-22,1,0.04437539432176656,-0.11064045014857438,TX,19.059999465942383,19.26000022888184,18.86000061035156,19.1200008392334,16.84588050842285,108600,90,66.0,,0.66,59.400000000000006,-0.2899990081787074,-0.014833709437131914
335,2020-09-23,3,0.04595268138801262,0.03554418141750193,TX,19.239999771118164,19.600000381469727,18.8799991607666,18.920000076293945,16.669668197631836,200500,87,66.0,,0.66,57.42,0.3400001525878871,0.017653174898618618
336,2020-09-24,2,0.045164037854889594,-0.017162078670968528,TX,18.950000762939453,19.01000022888184,18.350000381469727,18.700000762939453,16.4758358001709,255200,83,66.0,,0.66,54.78,-0.5900001525878871,-0.030102048015554494
337,2020-09-25,6,0.0483186119873817,0.06984703499336442,TX,18.5,18.71999931335449,18.26000022888184,18.709999084472656,16.484643936157227,197000,93,66.0,,0.66,61.38,-0.29000091552735086,-0.015255176856166064
338,2020-09-28,13,0.0538391167192429,0.21326508850501158,TX,19.38999938964844,19.68000030517578,18.950000762939453,19.100000381469727,16.828258514404297,174500,93,66.0,,0.66,61.38,0.9600009918212926,0.051282106144974415
339,2020-09-29,2,0.045164037854889594,-0.16112966543622187,TX,19.06999969482422,19.06999969482422,18.530000686645508,18.530000686645508,16.3260555267334,191300,91,66.0,,0.66,60.06,-0.6100006103515625,-0.03099596549249717
340,2020-10-01,4,0.04674132492113565,0.03492351749668221,TX,19.049999237060547,19.59000015258789,18.84000015258789,19.1200008392334,16.84588050842285,190300,88,70.0,False,0.7,61.6,0.5200004577636719,0.027267984587582506
341,2020-10-02,4,0.04674132492113565,0.0,TX,18.8700008392334,19.59000015258789,18.809999465942383,19.3799991607666,17.0749568939209,121700,87,70.0,,0.7,60.9,0.0,0.0
342,2020-10-05,2,0.045164037854889594,0.017772090708751076,TX,19.479999542236328,20.0,19.36000061035156,19.93000030517578,17.559541702270508,141200,94,70.0,,0.7,65.8,0.4099998474121094,0.020929037479254342
343,2020-10-07,3,0.04595268138801262,0.017461758748340994,TX,19.93000030517578,20.200000762939453,19.75,20.020000457763672,17.63883399963379,270200,92,70.0,,0.7,64.39999999999999,0.20000076293945312,0.0100000381469727
344,2020-10-08,4,0.04674132492113565,0.01716207867096875,TX,20.25,20.26000022888184,19.57999992370605,19.8700008392334,17.506675720214844,243300,91,70.0,,0.7,63.7,0.059999465942386365,0.002970270479022208
345,2020-10-12,1,0.04437539432176656,-0.06637021304838386,TX,19.809999465942383,19.959999084472656,19.71999931335449,19.81999969482422,17.462623596191406,98700,97,70.0,,0.7,67.89999999999999,-0.30000114440918324,-0.01480755878677209
346,2020-10-13,1,0.04437539432176656,0.0,TX,18.51000022888184,19.8799991607666,17.260000228881836,19.59000015258789,17.259979248046875,731100,97,70.0,,0.7,67.89999999999999,-0.07999992370605469,-0.004008012393562077
347,2020-10-14,1,0.04437539432176656,0.0,TX,19.68000030517578,20.399999618530277,19.68000030517578,20.309999465942383,17.89434242248535,367100,99,70.0,,0.7,69.3,0.5200004577636754,0.026156965780456565
348,2020-10-15,1,0.04437539432176656,0.0,TX,20.09000015258789,20.549999237060547,20.09000015258789,20.530000686645508,18.08817672729492,231100,95,70.0,,0.7,66.5,0.14999961853026988,0.007352922614469959
349,2020-10-16,1,0.04437539432176656,0.0,TX,20.6200008392334,21.09000015258789,20.46999931335449,20.809999465942383,18.33487319946289,219000,99,70.0,,0.7,69.3,0.5400009155273438,0.026277417789558166
350,2020-10-19,5,0.04752996845425868,-0.032119226569024106,TX,20.920000076293945,21.200000762939453,20.520000457763672,20.530000686645508,18.08817672729492,387600,99,70.0,,0.7,69.3,0.1100006103515625,0.005215770960441013
351,2020-10-21,5,0.04752996845425868,0.0,TX,20.63999938964844,21.13999938964844,20.51000022888184,20.899999618530277,18.414167404174805,194200,97,70.0,,0.7,67.89999999999999,-0.06000137329101207,-0.0028302533552688747
352,2020-10-22,2,0.045164037854889594,-0.0497776597862879,TX,21.01000022888184,21.13999938964844,20.700000762939453,21.020000457763672,18.519895553588867,222500,97,70.0,,0.7,67.89999999999999,0.0,0.0
353,2020-10-23,5,0.04752996845425868,0.05238527624502343,TX,21.11000061035156,21.6299991607666,20.899999618530277,21.5,18.94280433654785,215000,98,70.0,,0.7,68.6,0.4899997711181605,0.023178797789279892
354,2020-10-26,5,0.04752996845425868,0.0,TX,21.200000762939453,21.36000061035156,20.549999237060547,20.6299991607666,18.17628288269043,198400,94,70.0,,0.7,65.8,-0.2699985504150426,-0.012482596435083426
355,2020-10-28,13,0.0538391167192429,0.13274042609676773,TX,19.479999542236328,19.649999618530277,18.809999465942383,18.86000061035156,16.616804122924805,213600,97,70.0,,0.7,67.89999999999999,-1.710000991821282,-0.08005622392129408
356,2020-10-29,19,0.058570977917981076,0.0878889084197576,TX,18.71999931335449,19.5,18.51000022888184,19.40999984741211,17.101388931274414,580900,92,70.0,,0.7,64.39999999999999,-0.149999618530277,-0.007633568521234202
357,2020-10-30,1,0.04437539432176656,-0.24236548715462924,TX,19.43000030517578,20.149999618530277,19.270000457763672,20.020000457763672,17.63883399963379,300900,95,70.0,,0.7,66.5,0.649999618530277,0.03333331377078341
358,2020-11-02,6,0.0483186119873817,-0.4443718939311496,TX,20.280000686645508,20.399999618530277,19.81999969482422,19.88999938964844,17.524295806884766,250200,95,61.0,,0.61,57.95,0.25,0.012406948125700978
359,2020-11-03,17,0.056993690851735015,0.17953907423124638,TX,20.36000061035156,20.6299991607666,20.1299991607666,20.450000762939453,18.017690658569336,289300,97,61.0,,0.61,59.17,0.22999954223632457,0.011274487575352987
360,2020-11-04,172,0.17923343848580442,2.1447943764875186,TX,19.90999984741211,20.61000061035156,19.559999465942383,19.979999542236328,17.603591918945312,645900,63,61.0,,0.61,38.43,-0.019998550415042615,-0.0009693917221806903
361,2020-11-05,40,0.07513249211356467,-0.5808120808912826,TX,20.420000076293945,21.530000686645508,20.399999618530277,21.170000076293945,18.652055740356445,708000,69,61.0,,0.61,42.09,0.9200000762939489,0.044638527367722114
362,2020-11-06,15,0.05541640378548896,-0.2624176008733258,TX,22.0,22.3700008392334,21.0,21.739999771118164,19.154258728027344,856000,78,61.0,,0.61,47.58,0.8400001525878906,0.039015333292995225
363,2020-11-10,2,0.045164037854889594,-0.18500597711618372,TX,22.450000762939453,23.239999771118164,22.15999984741211,23.049999237060547,20.308446884155277,527300,98,61.0,,0.61,59.78,0.8699989318847656,0.03889132316700361
364,2020-11-11,15,0.05541640378548896,0.2270028637284347,TX,23.100000381469727,23.88999938964844,23.0,23.68000030517578,20.86351776123047,367000,96,61.0,,0.61,58.56,0.649999618530277,0.02796900279397052
365,2020-11-13,2,0.045164037854889594,-0.18500597711618372,TX,23.75,24.31999969482422,23.239999771118164,23.959999084472656,21.11021423339844,201000,100,61.0,,0.61,61.0,0.4300003051757777,0.017999176063691946
366,2020-11-16,3,0.04595268138801262,-0.01687251130458267,TX,24.420000076293945,25.5,24.399999618530277,25.5,22.4670467376709,344500,97,61.0,,0.61,59.17,1.1800003051757812,0.048519749999294204
367,2020-11-17,2,0.045164037854889594,-0.017162078670968528,TX,25.18000030517578,25.86000061035156,24.56999969482422,25.489999771118164,22.45823860168457,432200,97,61.0,,0.61,59.17,0.36000061035155895,0.014117670994178821
368,2020-11-18,4,0.04674132492113565,0.03492351749668221,TX,25.600000381469727,25.8700008392334,25.049999237060547,25.049999237060547,22.07056999206543,385000,98,61.0,,0.61,59.78,0.01000022888183949,0.0003867064441536172
369,2020-11-19,2,0.045164037854889594,-0.03374502260916512,TX,25.040000915527344,25.36000061035156,24.459999084472656,24.61000061035156,21.682905197143555,702600,94,61.0,,0.61,57.34,-0.5100002288818395,-0.01971396259517677
370,2020-11-20,1,0.04437539432176656,-0.017461758748341216,TX,24.700000762939453,25.030000686645508,24.34000015258789,24.71999931335449,21.77981948852539,426600,95,61.0,,0.61,57.95,-0.32999992370605113,-0.013012614974912462
371,2020-11-23,7,0.04910725552050473,0.08730879374170564,TX,25.059999465942383,25.350000381469727,24.709999084472656,25.309999465942383,22.29964637756348,548000,99,61.0,,0.61,60.39,0.31999969482421875,0.012784645866787736
372,2020-11-24,3,0.04595268138801262,-0.06423845313804843,TX,26.06999969482422,27.13999938964844,25.739999771118164,26.959999084472656,23.75339698791504,692800,98,61.0,,0.61,59.78,1.7899990081787145,0.07061139965454055
373,2020-11-25,20,0.0593596214511041,0.29175533740646675,TX,26.84000015258789,27.399999618530277,26.40999984741211,27.06999969482422,23.850313186645508,459000,98,61.0,,0.61,59.78,0.26000022888183594,0.00957996443363962
374,2020-11-27,23,0.061725552050473184,0.03985757559653513,TX,27.209999084472656,27.6299991607666,27.030000686645508,27.270000457763672,24.02652359008789,185000,85,61.0,,0.61,51.85,0.22999954223632457,0.008394143994103542
375,2020-11-30,14,0.05462776025236593,0.23103717921376266,TX,27.399999618530277,27.770000457763672,27.31999969482422,27.709999084472656,24.4141902923584,480000,94,61.0,,0.61,57.34,0.1400012969970703,0.005067003302550388
376,2020-12-02,4,0.04674132492113565,-0.14436680718369233,TX,28.399999618530277,28.520000457763672,28.06999969482422,28.190000534057617,24.837100982666016,614900,89,66.0,,0.66,58.74,0.75,0.027007561672197422
377,2020-12-03,-16,0.03096845425867508,-0.33745022609165143,TX,28.190000534057617,28.940000534057617,27.84000015258789,28.770000457763672,25.34811782836914,503200,92,66.0,,0.66,60.720000000000006,0.4200000762939453,0.01472651015261861
378,2020-12-04,34,0.0704006309148265,1.2733014159111744,TX,29.049999237060547,29.989999771118164,28.799999237060547,29.920000076293945,26.361337661743164,255700,91,66.0,,0.66,60.06,1.0499992370605469,0.03628193564906357
379,2020-12-07,6,0.0483186119873817,0.06984703499336442,TX,29.93000030517578,31.25,29.920000076293945,30.71999931335449,27.066184997558597,340100,93,66.0,,0.66,61.38,1.260000228881836,0.042014012620809504
380,2020-12-08,30,0.06724605678233439,0.39172161650453763,TX,30.46999931335449,31.13999938964844,30.15999984741211,31.100000381469727,27.40098762512207,368600,89,66.0,,0.66,58.74,-0.11000061035155895,-0.0035200195312499183
381,2020-12-09,102,0.12402839116719243,0.8443964910634703,TX,31.15999984741211,31.420000076293945,30.059999465942383,30.25,26.65208625793457,304900,91,66.0,,0.66,60.06,0.28000068664550426,0.008991672836659692
