,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WH_unscaled,WH_monthly,isPartial,scale,WH,Stock_Price_Change,Stock_Price_Change_Percent
253,2020-04-15,1,0.007578947368421052,-0.5131610722047815,WH,31.8700008392334,34.18000030517578,31.5,33.16999816894531,32.62813949584961,1080300,86,100.0,,1.0,86.0,-0.6500015258789062,-0.01866211575387744
254,2020-04-16,22,0.01744736842105263,1.3020833333333335,WH,32.880001068115234,33.790000915527344,31.809999465942383,33.54999923706055,33.001930236816406,940500,90,100.0,,1.0,90.0,-0.3899993896484375,-0.011410163433772103
255,2020-04-17,8,0.01086842105263158,-0.3770739064856712,WH,35.720001220703125,36.709999084472656,34.869998931884766,35.08000183105469,34.50693893432617,1480700,85,100.0,,1.0,85.0,2.9199981689453125,0.0864160429070453
256,2020-04-20,16,0.01462781954887218,0.2901193633952255,WH,33.70000076293945,34.810001373291016,32.880001068115234,32.9900016784668,32.451080322265625,820300,87,100.0,,1.0,87.0,-1.8999977111816406,-0.051756953379638926
257,2020-04-21,12,0.01274812030075188,-0.1285016705217168,WH,31.68000030517578,33.34000015258789,31.26000022888184,31.700000762939453,31.18215560913086,522600,91,100.0,,1.0,91.0,-1.470001220703125,-0.0422292778715897
258,2020-04-22,61,0.03577443609022556,1.8062518431141257,WH,32.68000030517578,33.13999938964844,31.56999969482422,32.900001525878906,32.36255645751953,814500,80,100.0,,1.0,80.0,-0.20000076293945312,-0.005998823096103889
259,2020-04-23,9,0.011338345864661654,-0.6830601092896175,WH,33.5,35.2400016784668,32.84000015258789,34.380001068115234,33.81837463378906,843500,70,100.0,,1.0,70.0,2.1000022888183594,0.0633676019159588
260,2020-04-24,2,0.008048872180451128,-0.2901193633952255,WH,34.56999969482422,35.13999938964844,34.10100173950195,34.439998626708984,33.87738800048828,861000,78,100.0,,1.0,78.0,-0.10000228881835938,-0.0028377492637710056
261,2020-04-27,11,0.012278195488721805,0.36595566708490157,WH,35.2599983215332,37.38999938964844,34.790000915527344,36.93999862670898,36.33655548095703,1290800,85,100.0,,1.0,85.0,2.25,0.06402959701424482
262,2020-04-28,37,0.02449624060150376,0.9951010410287813,WH,38.72999954223633,39.150001525878906,36.29999923706055,37.290000915527344,36.68083953857422,1171700,87,100.0,,1.0,87.0,1.7600021362304688,0.04707146736990131
263,2020-04-29,19,0.016037593984962406,-0.34530386740331487,WH,39.68999862670898,41.790000915527344,39.09000015258789,40.470001220703125,39.80888748168945,1707700,85,100.0,,1.0,85.0,2.6399993896484375,0.06743293197328093
264,2020-04-30,2,0.008048872180451128,-0.4981247069854664,WH,39.18999862670898,39.40499877929688,36.61000061035156,37.709999084472656,37.09397506713867,1186900,73,100.0,,1.0,73.0,-2.3850021362304616,-0.05707111950180166
265,2020-05-01,22,0.01744736842105263,1.1676786548341895,WH,36.13999938964844,36.68999862670898,35.18000030517578,36.150001525878906,35.5594596862793,856300,100,85.0,False,0.85,85.0,-2.715000152587905,-0.06889989180799938
266,2020-05-04,1,0.007578947368421052,-0.19872813990461058,WH,34.869998931884766,36.40499877929688,34.0099983215332,35.81999969482422,35.23484802246094,855200,71,85.0,,0.85,60.35,-0.28499984741209516,-0.007767780269270053
267,2020-05-05,9,0.011338345864661654,0.49603174603174605,WH,37.25,40.040000915527344,37.220001220703125,38.5,37.871070861816406,1939000,66,85.0,,0.85,56.1,3.6350021362304616,0.09984898387903929
268,2020-05-06,1,0.007578947368421052,-0.33156498673740054,WH,39.59000015258789,40.14500045776367,38.790000915527344,39.040000915527344,38.40224838256836,1446100,68,85.0,,0.85,57.8,0.10499954223632812,0.002622366129757303
269,2020-05-07,3,0.008518796992481203,0.12400793650793651,WH,40.209999084472656,42.68999862670898,39.97999954223633,42.560001373291016,41.86474609375,1500400,67,85.0,,0.85,56.95,2.5449981689453054,0.06339514609354358
270,2020-05-08,64,0.03718421052631579,3.3649602824360105,WH,43.65999984741211,44.400001525878906,42.66999816894531,43.5,42.78938674926758,1369100,63,85.0,,0.85,53.55,1.710002899169929,0.04005628845581799
271,2020-05-11,34,0.023086466165413533,0.06503642039542146,WH,42.43999862670898,42.66999816894531,41.29999923706055,42.18999862670898,41.50078201293945,1097300,64,85.0,,0.85,54.4,-1.7300033569335938,-0.03896403823151329
272,2020-05-12,31,0.021676691729323308,-0.06106497313141179,WH,42.540000915527344,43.150001525878906,41.5,41.59000015258789,40.91059494018555,1282500,68,85.0,,0.85,57.8,0.48000335693359375,0.011249200317119623
273,2020-05-13,9,0.011338345864661654,-0.47693374956642387,WH,41.09000015258789,41.79999923706055,39.15999984741211,39.630001068115234,38.98261260986328,1660600,56,85.0,,0.85,47.6,-1.3500022888183594,-0.03128626282918445
274,2020-05-14,7,0.010398496240601504,-0.0828912466843501,WH,38.470001220703125,40.95000076293945,37.15999984741211,40.470001220703125,39.80888748168945,919500,61,85.0,,0.85,51.85,-0.8499984741210938,-0.02033489209654027
275,2020-05-15,17,0.015097744360902256,0.4519161243673173,WH,40.0,41.78900146484375,39.91999816894531,41.15999984741211,40.48761749267578,1370600,56,85.0,,0.85,47.6,0.8390007019042969,0.020488417247200852
276,2020-05-18,38,0.024966165413533834,1.114294810569882,WH,43.560001373291016,44.73799896240234,43.02000045776367,44.41999816894531,43.69435501098633,1761300,60,85.0,,0.85,51.0,2.9489974975585866,0.07056874761746856
277,2020-05-19,1,0.007578947368421052,-0.6964312603523566,WH,44.650001525878906,46.47999954223633,44.13999938964844,45.470001220703125,44.72721099853516,1581700,58,85.0,,0.85,49.3,1.7420005798339915,0.038937829590857786
278,2020-05-20,4,0.008988721804511279,0.18601190476190488,WH,46.58000183105469,47.61000061035156,46.18000030517578,46.5,45.740379333496094,1055800,61,85.0,,0.85,51.85,1.1300010681152344,0.024311555061191426
279,2020-05-21,7,0.010398496240601504,0.15683814303638632,WH,46.220001220703125,47.130001068115234,45.630001068115234,46.5099983215332,45.75021362304688,923200,55,85.0,,0.85,46.75,-0.4799995422363281,-0.010081905819845027
280,2020-05-22,19,0.016037593984962406,0.5422993492407808,WH,46.90999984741211,47.11000061035156,45.150001525878906,46.970001220703125,46.20270538330078,384400,54,85.0,,0.85,45.9,-0.020000457763671875,-0.0004243678614554991
281,2020-05-26,27,0.019796992481203007,-0.023186792802819545,WH,49.86000061035156,51.13999938964844,47.34000015258789,47.47999954223633,46.70437240600586,980900,54,85.0,,0.85,45.9,4.029998779296875,0.08554444336838651
282,2020-05-27,1,0.007578947368421052,-0.6171667299658185,WH,49.5,49.72999954223633,46.803001403808594,48.4900016784668,47.6978759765625,1682000,55,85.0,,0.85,46.75,-1.4099998474121094,-0.027571370047718813
283,2020-05-28,25,0.018857142857142857,1.4880952380952381,WH,49.90999984741211,49.90999984741211,46.65999984741211,46.900001525878906,46.13385009765625,955600,61,85.0,,0.85,51.85,0.18000030517578125,0.0036195517159196555
284,2020-05-29,40,0.025906015037593984,0.37380382775119614,WH,46.22999954223633,47.18999862670898,45.369998931884766,45.93000030517578,45.17969131469727,653000,56,85.0,,0.85,47.6,-2.720001220703132,-0.05449812119853503
285,2020-06-01,85,0.04705263157894737,1.0804521276595742,WH,46.130001068115234,48.47999954223633,46.02000045776367,48.41999816894531,47.6290168762207,847800,100,74.0,False,0.74,74.0,1.2900009155273509,0.027336320259971902
286,2020-06-02,1,0.007578947368421052,-0.8389261744966443,WH,49.41999816894531,49.5,47.58000183105469,48.15999984741211,47.373268127441406,798600,95,74.0,,0.74,70.3,1.0200004577636719,0.021039613601378848
287,2020-06-03,11,0.012278195488721805,0.6200396825396826,WH,48.90999984741211,50.369998931884766,48.75,49.75,48.93729019165039,632300,88,74.0,,0.74,65.12,0.8699989318847656,0.017575735997672037
288,2020-06-04,4,0.008988721804511279,-0.267911818738518,WH,49.7400016784668,51.36000061035156,48.369998931884766,50.40999984741211,49.58650970458984,1254300,86,74.0,,0.74,63.64,0.9900016784667969,0.019654590023032936
289,2020-06-05,46,0.028725563909774435,2.19573400250941,WH,54.09000015258789,54.97999954223633,51.20000076293945,51.869998931884766,51.02265548706055,2778300,90,74.0,,0.74,66.6,3.6199989318847656,0.07048284440937413
290,2020-06-08,17,0.015097744360902256,-0.0301859454238107,WH,53.130001068115234,53.880001068115234,50.75,50.880001068115234,50.04883575439453,1588100,82,74.0,,0.74,60.68,-1.0999984741210938,-0.020007247786098303
291,2020-06-09,6,0.009928571428571429,-0.3423804780876494,WH,49.650001525878906,50.52999877929688,48.7400016784668,49.4900016784668,48.68154144287109,1042300,93,74.0,,0.74,68.82,-3.3500022888183523,-0.06217524540475172
292,2020-06-10,24,0.018387218045112782,0.8519500189322227,WH,49.18999862670898,49.36000061035156,46.03499984741211,47.040000915527344,46.27156829833984,962600,86,74.0,,0.74,63.64,-1.1699981689453196,-0.02315452596893175
293,2020-06-11,21,0.016977443609022556,-0.0766714373338786,WH,44.0099983215332,45.47999954223633,43.25,43.959999084472656,43.24187088012695,1280400,87,74.0,,0.74,64.38,-3.8800010681152344,-0.0786061795003612
294,2020-06-12,15,0.014157894736842105,-0.1660761736049602,WH,47.5099983215332,48.38999938964844,43.150001525878906,44.869998931884766,44.21747970581055,1020500,75,74.0,,0.74,55.5,2.9099998474121094,0.06398416615439184
295,2020-06-15,35,0.02355639097744361,0.31472933277381454,WH,42.20000076293945,45.97999954223633,41.790000915527344,45.33000183105469,44.6707878112793,781600,80,74.0,,0.74,59.2,-2.4099998474121094,-0.049803675920848556
296,2020-06-16,18,0.015567669172932331,-0.3391318225343122,WH,48.09999847412109,48.47999954223633,45.43000030517578,47.0,46.316497802734375,1864200,82,74.0,,0.74,60.68,2.5,0.05437146639602619
297,2020-06-17,14,0.01368796992481203,-0.12074378169524269,WH,47.22999954223633,47.369998931884766,45.22999954223633,45.72999954223633,45.06496810913086,1767800,84,74.0,,0.74,62.16,-1.1100006103515625,-0.022896052409912215
298,2020-06-18,28,0.020266917293233083,0.48063718758582796,WH,45.13999938964844,47.77000045776367,44.91999816894531,46.720001220703125,46.04057693481445,963900,81,74.0,,0.74,59.94,0.40000152587890625,0.008444195374673447
299,2020-06-19,2,0.008048872180451128,-0.6028566128733073,WH,47.13999938964844,48.02000045776367,44.93000030517578,45.84999847412109,45.18321990966797,1750100,78,74.0,,0.74,57.72,0.25,0.005233410039864772
300,2020-06-22,5,0.009458646616541354,0.0,WH,45.40999984741211,45.7400016784668,44.29999923706055,45.41999816894531,44.75947952270508,870300,82,74.0,,0.74,60.68,-2.279998779296875,-0.04748019070308551
301,2020-06-23,1,0.007578947368421052,-0.19872813990461058,WH,46.400001525878906,46.400001525878906,44.18000030517578,44.29999923706055,43.65576553344727,1748900,81,74.0,,0.74,59.94,0.6599998474121094,0.014429379606315518
302,2020-06-24,53,0.03201503759398496,3.224206349206349,WH,43.61000061035156,43.90999984741211,41.150001525878906,42.29999923706055,41.68485641479492,2352400,76,74.0,,0.74,56.24,-2.490001678466797,-0.0536638275125495
303,2020-06-25,41,0.02637593984962406,-0.17613903240958195,WH,41.79999923706055,42.540000915527344,40.59999847412109,41.43999862670898,40.83735656738281,1150500,70,74.0,,0.74,51.8,-1.3699989318847656,-0.031200157974163756
304,2020-06-26,84,0.046582706766917295,0.7661060433295326,WH,41.709999084472656,41.709999084472656,39.70000076293945,40.88999938964844,40.295352935791016,2014100,89,74.0,,0.74,65.86,-0.8300018310546875,-0.01951109104823112
305,2020-06-29,4,0.008988721804511279,0.18601190476190488,WH,41.08000183105469,42.65999984741211,40.56499862670898,42.310001373291016,41.694705963134766,872000,98,74.0,,0.74,72.52,0.9500007629394531,0.022776331426320073
306,2020-06-30,22,0.01744736842105263,0.9410288582183186,WH,41.83000183105469,42.77999877929688,40.790000915527344,42.619998931884766,42.00019454956055,1114100,90,74.0,,0.74,66.6,0.11999893188477273,0.002812914493998786
307,2020-07-01,22,0.01744736842105263,0.0,WH,42.40999984741211,44.400001525878906,42.40999984741211,43.47999954223633,42.84769058227539,1266500,78,73.0,False,0.73,56.94,1.6200027465820241,0.03786822797587397
308,2020-07-02,-1,0.006639097744360902,-0.6194785606550313,WH,44.58000183105469,45.150001525878906,42.70000076293945,43.86000061035156,43.222164154052734,1202200,78,73.0,,0.73,56.94,0.75,0.016891891311374252
309,2020-07-06,18,0.015567669172932331,-0.2970633169241216,WH,44.9900016784668,45.790000915527344,44.68999862670898,45.470001220703125,44.80875396728516,977000,76,73.0,,0.73,55.48,0.6399993896484375,0.014174958317146658
310,2020-07-07,2,0.008048872180451128,-0.48297512678097076,WH,45.0,45.15999984741211,43.16999816894531,43.27999877929688,42.65060043334961,865500,80,73.0,,0.73,58.4,-0.6300010681152344,-0.013758485597706205
311,2020-07-08,9,0.011338345864661654,0.40868752919196627,WH,43.459999084472656,43.90999984741211,42.93999862670898,43.810001373291016,43.17289352416992,1204100,73,73.0,,0.73,53.29,-1.25,-0.0276793623610172
312,2020-07-09,57,0.03389473684210526,1.989389920424403,WH,43.880001068115234,43.91999816894531,41.56999969482422,42.0,41.38921737670898,842200,79,73.0,,0.73,57.67,0.009998321533203125,0.00022770033176833238
313,2020-07-10,9,0.011338345864661654,-0.6654835847382431,WH,41.81999969482422,42.869998931884766,41.34999847412109,42.380001068115234,41.76369094848633,726300,70,73.0,,0.73,51.1,-1.0499992370605469,-0.023907087450722453
314,2020-07-13,21,0.016977443609022556,1.1092947220924798,WH,43.0,43.540000915527344,41.86000061035156,41.93000030517578,41.32023620605469,760600,82,73.0,,0.73,59.86,0.6700019836425781,0.015628691400415784
315,2020-07-14,22,0.01744736842105263,0.027679362267493346,WH,41.68000030517578,42.810001373291016,41.16999816894531,42.68000030517578,42.059329986572266,509800,78,73.0,,0.73,56.94,-0.7299995422363281,-0.016766181141167458
316,2020-07-15,30,0.021206766917293233,0.21547080370609772,WH,44.68999862670898,47.09000015258789,44.68999862670898,46.93999862670898,46.25737380981445,957400,91,73.0,,0.73,66.42999999999999,4.279998779296875,0.09997660925017282
317,2020-07-16,39,0.02543609022556391,0.19943272469420315,WH,46.040000915527344,46.880001068115234,45.130001068115234,46.70000076293945,46.02086639404297,610700,84,73.0,,0.73,61.32,-0.20999908447265625,-0.004459526094546362
318,2020-07-17,17,0.015097744360902256,-0.4064439846290274,WH,46.40999984741211,46.650001525878906,45.47999954223633,46.34000015258789,45.66609954833984,427800,86,73.0,,0.73,62.78,-0.22999954223632812,-0.004906133468345009
319,2020-07-20,22,0.01744736842105263,1.0481023830538394,WH,45.84999847412109,46.38999938964844,44.77999877929688,45.27000045776367,44.611663818359375,501900,93,73.0,,0.73,67.89,-0.26000213623046875,-0.005573464688661045
320,2020-07-21,26,0.019327067669172932,0.10773540185304897,WH,46.09999847412109,47.709999084472656,45.65999984741211,47.41999816894531,46.73039245605469,950400,100,73.0,,0.73,73.0,1.3199996948242188,0.028454402073537555
321,2020-07-22,19,0.016037593984962406,-0.17020035012643453,WH,46.59000015258789,47.7599983215332,46.54999923706055,47.560001373291016,46.86836242675781,587700,99,73.0,,0.73,72.27,0.049999237060546875,0.0010479823521274412
322,2020-07-23,11,0.012278195488721805,-0.23441162681669014,WH,47.02000045776367,47.36000061035156,45.869998931884766,46.34999847412109,45.67595291137695,580200,90,73.0,,0.73,65.7,-0.3999977111816406,-0.00837516175123687
323,2020-07-24,17,0.015097744360902256,0.22963870177587253,WH,46.08000183105469,46.08000183105469,45.15499877929688,45.709999084472656,45.04526138305664,555500,91,73.0,,0.73,66.42999999999999,-1.279998779296875,-0.027027000903735332
324,2020-07-27,57,0.03389473684210526,2.9788172992056485,WH,45.43999862670898,46.75,44.76300048828125,46.5099983215332,45.83362579345703,576200,75,73.0,,0.73,54.75,0.6699981689453125,0.014539890241362485
325,2020-07-28,14,0.01368796992481203,-0.5961623779946761,WH,45.93000030517578,47.130001068115234,45.84999847412109,46.04999923706055,45.380313873291016,1060700,82,73.0,,0.73,59.86,0.3800010681152344,0.00812836509337389
326,2020-07-29,21,0.016977443609022556,0.24031859379291398,WH,46.2599983215332,47.34000015258789,45.43999862670898,45.810001373291016,45.1438102722168,1457000,83,73.0,,0.73,60.59,0.20999908447265625,0.00445574113544267
327,2020-07-30,45,0.02825563909774436,0.6643046944198405,WH,44.66999816894531,45.310001373291016,44.09000015258789,45.119998931884766,44.46384048461914,1076500,76,73.0,,0.73,55.48,-2.029998779296875,-0.04288125840206414
328,2020-07-31,20,0.01650751879699248,-0.4157796700372538,WH,44.04999923706055,44.34999847412109,42.0,44.15999984741211,43.517799377441406,1566200,87,73.0,,0.73,63.51,-0.960002899169929,-0.02118743919826549
329,2020-08-03,29,0.020736842105263158,0.7561286214581342,WH,44.18999862670898,44.58000183105469,43.25,44.0,43.360130310058594,929400,71,78.0,,0.78,55.38,0.23000335693360086,0.005186096163403819
330,2020-08-04,26,0.019327067669172932,-0.06798404641044231,WH,43.93999862670898,46.380001068115234,43.90499877929688,46.310001373291016,45.636531829833984,732800,68,78.0,,0.78,53.04,1.7999992370605469,0.040376831833296434
331,2020-08-05,15,0.014157894736842105,-0.2674576930558257,WH,47.02000045776367,47.380001068115234,46.0,46.40999984741211,45.735084533691406,616000,73,78.0,,0.78,56.940000000000005,1.0,0.021561017183491682
332,2020-08-06,12,0.01274812030075188,-0.09957514604354756,WH,46.060001373291016,47.9900016784668,46.060001373291016,47.790000915527344,47.09501647949219,957700,68,78.0,,0.78,53.04,0.6100006103515625,0.012874643237652084
333,2020-08-07,84,0.046582706766917295,2.6540843409023887,WH,47.5,49.0,47.130001068115234,48.869998931884766,48.159305572509766,760300,66,78.0,,0.78,51.48,1.0099983215332031,0.021046015549242902
334,2020-08-10,64,0.03718421052631579,2.4213075060532687,WH,48.95000076293945,50.90999984741211,47.630001068115234,50.09000015258789,49.36156845092773,885900,94,78.0,,0.78,73.32000000000001,1.9099998474121094,0.038979588722696024
335,2020-08-11,49,0.03013533834586466,-0.18956627236882018,WH,51.119998931884766,51.97999954223633,50.59999847412109,50.720001220703125,49.98240280151367,842500,87,78.0,,0.78,67.86,1.0699996948242188,0.021017475899258065
336,2020-08-12,27,0.019796992481203007,-0.34306387225548907,WH,51.4900016784668,51.790000915527344,49.84000015258789,50.41999816894531,49.68676376342773,678400,73,78.0,,0.78,56.940000000000005,-0.18999862670898438,-0.003655225632593573
337,2020-08-13,20,0.01650751879699248,-0.16616027345233575,WH,50.40999984741211,51.81499862670898,50.27000045776367,50.59999847412109,49.8641471862793,862400,68,78.0,,0.78,53.04,0.02499771118163352,0.0004826744688111173
338,2020-08-14,9,0.011338345864661654,-0.31314051468913684,WH,49.75,51.16999816894531,49.619998931884766,50.77000045776367,50.03167724609375,566000,78,78.0,,0.78,60.84,-0.6450004577636648,-0.012448141944583324
339,2020-08-17,36,0.024026315789473684,2.170138888888889,WH,50.7400016784668,50.83000183105469,48.959999084472656,49.040000915527344,48.32683944702149,608200,62,78.0,,0.78,48.36,-0.339996337890625,-0.006644446942680737
340,2020-08-18,17,0.015097744360902256,-0.3716163354717571,WH,48.77999877929688,49.1150016784668,48.220001220703125,48.59000015258789,47.88338470458984,396000,60,78.0,,0.78,46.8,-1.7150001525878906,-0.0337399191581399
341,2020-08-19,24,0.018387218045112782,0.21787848605577698,WH,48.59000015258789,49.19499969482422,48.27000045776367,49.130001068115234,48.41553115844727,555400,72,78.0,,0.78,56.16,0.07999801635742188,0.001628789852866852
342,2020-08-20,7,0.010398496240601504,-0.43447147822531174,WH,48.52999877929688,50.66999816894531,48.52999877929688,50.290000915527344,49.55865478515625,898800,69,78.0,,0.78,53.82,1.4749984741210938,0.029982690990366656
343,2020-08-21,3,0.008518796992481203,-0.1807664497469269,WH,50.40999984741211,51.04999923706055,50.185001373291016,50.34999847412109,49.61778259277344,487000,74,78.0,,0.78,57.72,0.3800010681152344,0.0074995279622513955
344,2020-08-24,3,0.008518796992481203,-0.05227938101212881,WH,51.290000915527344,52.290000915527344,50.86000061035156,51.88999938964844,51.1353874206543,967100,100,78.0,,0.78,78.0,1.2400016784667969,0.02428994509301763
345,2020-08-25,13,0.013218045112781955,0.5516328331862312,WH,52.619998931884766,52.97999954223633,51.7400016784668,52.40999984741211,51.64782333374024,975000,78,78.0,,0.78,60.84,0.6899986267089844,0.013195613207650503
346,2020-08-27,9,0.011338345864661654,-0.14220705346985207,WH,52.15999984741211,53.77000045776367,52.15999984741211,52.84999847412109,52.0814323425293,1127100,75,78.0,,0.78,58.5,0.7900009155273438,0.014911304687678317
347,2020-08-28,12,0.01274812030075188,0.12433687002652527,WH,53.36000061035156,54.68000030517578,53.16999816894531,54.47999954223633,53.68772506713867,1012900,88,78.0,,0.78,68.64,0.9099998474121094,0.01692393229802769
348,2020-08-31,5,0.009458646616541354,-0.5438723712835387,WH,54.119998931884766,54.20500183105469,52.040000915527344,52.36000061035156,51.59855270385742,730800,70,78.0,,0.78,54.6,-0.47499847412109375,-0.008686877678677152
349,2020-09-01,9,0.011338345864661654,0.19872813990461058,WH,51.72999954223633,53.5099983215332,51.52000045776367,52.540000915527344,51.77593994140625,649400,64,78.0,False,0.78,49.92,-0.6950035095214844,-0.012821759727776771
350,2020-09-02,2,0.008048872180451128,-0.2901193633952255,WH,52.810001373291016,53.33000183105469,51.970001220703125,53.220001220703125,52.446048736572266,487700,80,78.0,,0.78,62.400000000000006,-0.17999649047851562,-0.0033637917421889263
351,2020-09-03,67,0.038593984962406014,3.794955628211116,WH,53.709999084472656,54.09999847412109,51.81999969482422,52.119998931884766,51.36204147338867,397500,80,78.0,,0.78,62.400000000000006,0.7699966430663991,0.014438338957978747
352,2020-09-04,2,0.008048872180451128,-0.7914474965906877,WH,53.0,53.63999938964844,51.625,53.06999969482422,52.2982292175293,608200,82,78.0,,0.78,63.96,-0.45999908447264914,-0.008502755960200115
353,2020-09-08,23,0.017917293233082707,0.5173511620503024,WH,51.869998931884766,53.5,51.75,52.209999084472656,51.45073318481445,557700,81,78.0,,0.78,63.18,-0.1399993896484375,-0.002609981193912092
354,2020-09-09,11,0.012278195488721805,-0.31472933277381454,WH,52.04999923706055,52.43000030517578,51.21099853515625,52.38999938964844,51.62812042236328,697100,85,78.0,,0.78,66.3,-1.0699996948242188,-0.01999999429577981
355,2020-09-10,9,0.011338345864661654,-0.07654623392529092,WH,52.619998931884766,53.68000030517578,52.470001220703125,52.66999816894531,51.90404510498047,791500,89,78.0,,0.78,69.42,1.25,0.023841312087053312
356,2020-09-14,41,0.02637593984962406,1.3262599469496021,WH,53.150001525878906,54.91999816894531,53.09000015258789,54.790000915527344,54.07535171508789,516000,89,78.0,,0.78,69.42,1.2399978637695312,0.023099811041729312
357,2020-09-15,3,0.008518796992481203,-0.677023945267959,WH,54.88999938964844,55.540000915527344,54.28300094604492,54.59999847412109,53.88783264160156,715700,92,78.0,,0.78,71.76,0.6200027465820312,0.011289198238404463
358,2020-09-16,4,0.008988721804511279,0.05516328331862308,WH,55.18999862670898,55.33000183105469,53.40999984741211,54.619998931884766,53.90756607055664,972400,91,78.0,,0.78,70.98,-0.20999908447265625,-0.003781042150000191
359,2020-09-17,10,0.01180827067669173,0.31367628607277287,WH,53.7400016784668,54.290000915527344,52.59199905395508,53.900001525878906,53.196964263916016,1020800,100,78.0,,0.78,78.0,-1.0400009155273438,-0.01879632895554373
360,2020-09-18,24,0.018387218045112782,0.557147405284941,WH,53.7599983215332,53.88999938964844,52.310001373291016,53.040000915527344,52.348175048828125,2496300,73,78.0,,0.78,56.940000000000005,-0.40000152587890625,-0.007367867362929159
361,2020-09-21,3,0.008518796992481203,0.0,WH,51.31999969482422,51.31999969482422,49.68000030517578,49.9900016784668,49.33795928955078,990300,77,78.0,,0.78,60.06,-2.5699996948242188,-0.04768973323309933
362,2020-09-22,6,0.009928571428571429,0.16548984995586946,WH,49.97999954223633,50.470001220703125,48.75,49.0,48.360870361328125,835100,88,78.0,,0.78,68.64,-0.8499984741210938,-0.016562713935612483
363,2020-09-23,11,0.012278195488721805,0.23665278303672843,WH,49.380001068115234,50.025001525878906,48.13999938964844,48.22999954223633,47.60091400146485,763700,87,78.0,,0.78,67.86,-0.44499969482421875,-0.008817112820708184
364,2020-09-24,17,0.015097744360902256,0.22963870177587253,WH,48.36000061035156,48.36000061035156,46.650001525878906,47.08000183105469,46.46591567993164,971600,89,78.0,,0.78,69.42,-1.6650009155273438,-0.03328337560701533
365,2020-09-25,16,0.01462781954887218,-0.031125498007968155,WH,47.04999923706055,49.39500045776367,46.7599983215332,49.27999877929688,48.63722229003906,1330400,83,78.0,,0.78,64.74000000000001,1.0349998474121094,0.021401981686298033
366,2020-09-28,6,0.009928571428571429,-0.6023189278723083,WH,50.65999984741211,51.560001373291016,50.09000015258789,50.86000061035156,50.19661331176758,976500,86,78.0,,0.78,67.08,2.1650009155273438,0.043830365329758036
367,2020-09-29,18,0.015567669172932331,0.5679666792881484,WH,51.34999847412109,51.34999847412109,50.04999923706055,50.560001373291016,49.90052795410156,667700,86,78.0,,0.78,67.08,-0.21000289916992898,-0.0040729808684356605
368,2020-09-30,28,0.020266917293233083,0.3018594542381068,WH,51.27999877929688,51.79999923706055,50.20500183105469,50.5,49.84131240844727,745600,87,78.0,,0.78,67.86,0.45000076293946023,0.008763403628264
369,2020-10-01,42,0.026845864661654135,0.3246150992394732,WH,50.56999969482422,51.52999877929688,49.93000030517578,50.93000030517578,50.26570129394531,832400,66,89.0,False,0.89,58.74,-0.27000045776366477,-0.005212364126262248
370,2020-10-02,199,0.10062406015037594,2.7482145357793026,WH,49.29999923706055,50.58000183105469,49.23500061035156,50.27000045776367,49.61430740356445,850400,76,89.0,,0.89,67.64,-0.9499969482421946,-0.018435803818102836
371,2020-10-05,268,0.13304887218045114,16.555059523809526,WH,50.68999862670898,51.11000061035156,49.93000030517578,51.060001373291016,50.39400863647461,846800,100,89.0,,0.89,89.0,0.529998779296875,0.010478425466791341
372,2020-10-06,208,0.10485338345864662,-0.21191828430957027,WH,51.68999862670898,53.15999984741211,50.66999816894531,51.0,50.33478546142578,757800,87,89.0,,0.89,77.43,2.049999237060547,0.04010955219290979
373,2020-10-07,148,0.0766578947368421,-0.2689039475099494,WH,51.52000045776367,53.10499954223633,51.36000061035156,52.47999954223633,51.79548645019531,914000,80,89.0,,0.89,71.2,-0.05500030517578125,-0.001034618234267315
374,2020-10-08,47,0.02919548872180451,-0.6191457015349909,WH,52.97999954223633,53.36000061035156,51.79999923706055,53.02999877929688,52.33831024169922,555900,83,89.0,,0.89,73.87,0.2550010681152344,0.004801827894046484
375,2020-10-09,157,0.08088721804511279,1.7705382436260626,WH,53.58000183105469,53.77999877929688,51.89500045776367,51.970001220703125,51.292137145996094,646500,62,89.0,,0.89,55.18,0.4199981689453196,0.00787103006261658
376,2020-10-12,14,0.01368796992481203,-0.14650726676043135,WH,51.93000030517578,51.959999084472656,50.88999938964844,51.380001068115234,50.70983123779297,556300,63,89.0,,0.89,56.07,-1.8199996948242259,-0.03384157188796466
377,2020-10-13,26,0.019327067669172932,0.411974732216424,WH,50.68000030517578,51.11000061035156,49.16999816894531,49.31999969482422,48.67669677734375,719800,71,89.0,,0.89,63.19,-0.8499984741210938,-0.01635870841220055
378,2020-10-14,32,0.022146616541353383,0.14588601439408677,WH,49.630001068115234,50.22999954223633,49.0099983215332,49.66999816894531,49.02213287353516,389700,70,89.0,,0.89,62.3,-0.8800010681152344,-0.017217786296347737
379,2020-10-15,34,0.023086466165413533,0.042437616703445924,WH,49.0,50.209999084472656,48.810001373291016,50.02999877929688,49.377437591552734,503900,66,89.0,,0.89,58.74,-0.020000457763671875,-0.0003981775422245981
380,2020-10-16,33,0.02261654135338346,-0.020354991043803894,WH,50.380001068115234,51.11000061035156,50.06999969482422,50.27999877929688,49.62417602539063,402000,60,89.0,,0.89,53.4,0.9000015258789062,0.017924746908773104
