,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,IT_unscaled,IT_monthly,isPartial,scale,IT,Stock_Price_Change,Stock_Price_Change_Percent
1095,2021-02-05,108,0.15612465373961218,-0.28379849459723916,IT,164.02999877929688,165.49000549316406,162.57000732421875,164.5,164.5,513700,96,97.0,,0.97,93.12,2.3899993896484375,0.014653582466033432
1096,2021-02-08,35,0.08871929824561403,0.41126272344050663,IT,165.8800048828125,168.80999755859375,165.00999450683594,168.11000061035156,168.11000061035156,726000,96,97.0,,0.97,93.12,3.3199920654296875,0.020061586532286624
1097,2021-02-09,40,0.09333610341643583,0.05203834185027545,IT,183.6100006103516,191.66000366210935,181.77999877929688,183.72000122070312,183.72000122070312,925300,98,97.0,,0.97,95.06,22.850006103515597,0.13535931777728027
1098,2021-02-10,37,0.09056602031394276,-0.029678580968115376,IT,183.44000244140625,183.6000061035156,178.91000366210938,180.63999938964844,180.63999938964844,598400,97,97.0,,0.97,94.09,-8.05999755859375,-0.042053623106484306
1099,2021-02-11,47,0.09979963065558634,0.10195446713497747,IT,180.8300018310547,182.6300048828125,178.33999633789062,181.52999877929688,181.52999877929688,798300,96,97.0,,0.97,93.12,-0.9700012207030966,-0.005283230873947775
1100,2021-02-12,29,0.08317913204062789,-0.16653867860810667,IT,180.94000244140625,183.8600006103516,180.80999755859372,182.92999267578125,182.92999267578125,983400,96,97.0,,0.97,93.12,1.229995727539091,0.006734904969905253
1101,2021-02-16,8,0.06378855032317636,0.06145998186930535,IT,182.3699951171875,183.5500030517578,176.3699951171875,178.77000427246094,178.77000427246094,871800,98,97.0,,0.97,95.06,-0.3099975585937784,-0.001686052200395416
1102,2021-02-17,15,0.07025207756232688,0.10132738879319092,IT,177.8800048828125,180.3999938964844,176.77999877929688,178.24000549316406,178.24000549316406,376400,98,97.0,,0.97,95.06,-3.150009155273409,-0.0171615859596862
1103,2021-02-18,17,0.07209879963065559,0.026287081213937302,IT,176.3699951171875,182.2100067138672,176.07000732421875,180.7899932861328,180.7899932861328,358700,100,97.0,,0.97,97.0,1.810012817382784,0.010033330812757146
1104,2021-02-19,18,0.07302216066481995,0.012806884981366062,IT,182.02999877929688,185.08999633789065,180.77999877929688,183.9499969482422,183.9499969482422,480100,97,97.0,,0.97,94.09,2.879989624023466,0.015805880675620942
1105,2021-02-22,11,0.06655863342566944,0.10755496827128441,IT,181.3500061035156,185.33999633789065,180.6999969482422,184.47999572753903,184.47999572753903,416600,97,97.0,,0.97,94.09,0.25,0.0013506942835723734
1106,2021-02-23,15,0.07025207756232688,0.05549158608825944,IT,183.91000366210935,185.00999450683597,180.25,182.9199981689453,182.9199981689453,392000,99,97.0,,0.97,96.03,-0.3300018310546875,-0.001780521407009572
1107,2021-02-24,44,0.09702954755309326,0.38116267760209244,IT,182.0500030517578,184.77999877929688,181.38999938964844,183.16000366210935,183.16000366210935,778800,96,97.0,,0.97,93.12,-0.22999572753909092,-0.0012431529883137893
1108,2021-02-25,75,0.12565373961218837,0.2950049008878697,IT,183.0800018310547,184.75,176.86000061035156,177.86000061035156,177.86000061035156,529600,98,97.0,,0.97,95.06,-0.029998779296875,-0.00016234862807151806
1109,2021-02-26,41,0.09425946445060018,-0.24984751952852302,IT,179.02999877929688,181.9199981689453,177.58999633789062,179.0399932861328,179.0399932861328,528700,96,97.0,,0.97,93.12,-2.8300018310546875,-0.015318007204626172
1110,2021-03-01,10,0.06563527239150507,0.07566242452673144,IT,181.1199951171875,184.6000061035156,181.1199951171875,184.19000244140625,184.19000244140625,572300,95,91.0,False,0.91,86.45,2.680007934570284,0.014731793983866481
1111,2021-03-02,18,0.07302216066481995,0.11254449024379976,IT,183.3600006103516,184.33999633789065,180.55999755859372,183.2700042724609,183.2700042724609,555400,100,91.0,,0.91,91.0,-0.26000976562494316,-0.0014085035591989703
1112,2021-03-03,39,0.09241274238227147,0.2655437957588862,IT,182.3999938964844,185.0399932861328,180.5800018310547,182.6300048828125,182.6300048828125,399000,95,91.0,,0.91,86.45,0.6999969482421591,0.003797314539157659
1113,2021-03-04,18,0.07302216066481995,-0.2098258445490242,IT,182.05999755859372,182.63999938964844,176.25,177.77000427246094,177.77000427246094,580600,97,91.0,,0.91,88.27,-2.399993896484375,-0.012970136097947171
1114,2021-03-05,7,0.062865189289012,-0.13909436920703577,IT,180.3699951171875,184.19000244140625,175.17999267578125,183.47000122070312,183.47000122070312,441400,94,91.0,,0.91,85.54,1.5500030517578125,0.008486657122961372
1115,2021-03-08,20,0.07486888273314866,0.30604191163442485,IT,185.67999267578125,189.72999572753903,185.16000366210935,186.6000061035156,186.6000061035156,546200,93,91.0,,0.91,84.63000000000001,5.539993286132784,0.030077600372990565
1116,2021-03-09,20,0.07486888273314866,0.0,IT,187.50999450683597,188.9900054931641,183.13999938964844,183.6100006103516,183.6100006103516,700700,94,91.0,,0.91,85.54,-0.7399902343749432,-0.003900227960989433
1117,2021-03-10,65,0.11642012927054478,0.5549868653108543,IT,183.58999633789065,186.0,183.58999633789065,184.02999877929688,184.02999877929688,402700,92,91.0,,0.91,83.72,-2.990005493164091,-0.015820971513079485
1118,2021-03-11,16,0.07117543859649123,-0.38863288468707125,IT,185.3000030517578,188.0,184.97999572753903,186.22999572753903,186.22999572753903,388500,94,91.0,,0.91,85.54,2.0,0.010752688172043001
1119,2021-03-12,14,0.06932871652816251,-0.025946058145116302,IT,186.1100006103516,186.94000244140625,185.47000122070312,186.82000732421875,186.82000732421875,417600,91,91.0,,0.91,82.81,-1.05999755859375,-0.005638284886136935
1120,2021-03-15,9,0.06471191135734072,0.014475341256170227,IT,185.75999450683597,186.63999938964844,185.0,185.72000122070312,185.72000122070312,418700,91,91.0,,0.91,82.81,-0.3000030517578125,-0.0016048092855451834
1121,2021-03-16,19,0.0739455216989843,0.14268795570965853,IT,185.72999572753903,187.72000122070312,184.42999267578125,187.41000366210935,187.41000366210935,395200,92,91.0,,0.91,83.72,1.0800018310546875,0.005786550763965392
1122,2021-03-17,5,0.06101846722068329,-0.17481862567586126,IT,187.3500061035156,187.63999938964844,182.75999450683597,184.5,184.5,510800,93,91.0,,0.91,84.63000000000001,-0.0800018310546875,-0.00042617638256159385
1123,2021-03-18,7,0.062865189289012,0.030264969810692488,IT,183.44000244140625,186.4199981689453,182.6100006103516,183.1000061035156,183.1000061035156,631800,92,91.0,,0.91,83.72,-1.220001220703125,-0.006501818507096191
1124,2021-03-19,7,0.062865189289012,0.0,IT,182.52999877929688,184.22999572753903,181.72000122070312,182.8500061035156,182.8500061035156,772500,90,91.0,,0.91,81.9,-2.1900024414062784,-0.011747679771038078
1125,2021-03-22,3,0.05917174515235457,0.03221493806678155,IT,183.0800018310547,184.32000732421875,182.6199951171875,183.0399932861328,183.0399932861328,410600,93,91.0,,0.91,84.63000000000001,0.09001159667971592,0.0004885827431317935
1126,2021-03-23,5,0.06101846722068329,0.03120952514707498,IT,182.75,183.57000732421875,180.72999572753903,181.6199951171875,181.6199951171875,477700,95,91.0,,0.91,86.45,-0.75,-0.004069010254978744
1127,2021-03-24,8,0.06378855032317636,0.04539745471603873,IT,182.33999633789065,184.47999572753903,180.7899932861328,181.1000061035156,181.1000061035156,691400,91,91.0,,0.91,82.81,0.9099884033202841,0.004957173650448565
1128,2021-03-25,5,0.06101846722068329,-0.043426023768510236,IT,181.5500030517578,182.5399932861328,179.58999633789062,181.8000030517578,181.8000030517578,885800,93,91.0,,0.91,84.63000000000001,-1.9400024414062216,-0.01051605857727489
1129,2021-03-26,5,0.06101846722068329,0.0,IT,183.44000244140625,185.92999267578125,182.3600006103516,185.83999633789065,185.83999633789065,1135700,91,91.0,,0.91,82.81,3.3899993896484375,0.01857126938935827
1130,2021-03-29,5,0.06101846722068329,0.047556393957167487,IT,184.9499969482422,185.9900054931641,181.1499938964844,181.69000244140625,181.69000244140625,663500,91,91.0,,0.91,82.81,0.06001281738284092,0.000322771041504355
1131,2021-03-30,7,0.062865189289012,0.030264969810692488,IT,181.80999755859372,182.3500061035156,181.44000244140625,181.72999572753903,181.72999572753903,833600,96,91.0,,0.91,87.36,-3.6399993896484943,-0.019570940814786275
1132,2021-03-31,2,0.058248384118190215,-0.07343977204294738,IT,181.3000030517578,183.3699951171875,181.3000030517578,182.5500030517578,182.5500030517578,750800,90,91.0,,0.91,81.9,1.0199890136719034,0.005593578171271707
1133,2021-04-01,12,0.0674819944598338,0.1585213131905585,IT,184.1000061035156,188.1100006103516,183.47999572753903,187.2700042724609,187.2700042724609,740400,95,92.0,False,0.92,87.4,4.740005493164091,0.025849406224474514
1134,2021-04-05,1,0.05732502308402586,-0.01585213131905583,IT,188.1100006103516,191.63999938964844,187.9199981689453,189.88999938964844,189.88999938964844,581500,94,92.0,,0.92,86.48,3.5299987792968466,0.018765609312866083
1135,2021-04-06,6,0.06194182825484765,0.08053734516695377,IT,189.17999267578125,190.30999755859372,188.16000366210935,189.27999877929688,189.27999877929688,1014000,95,92.0,,0.92,87.4,-1.330001831054716,-0.006940105590120149
1136,2021-04-07,3,0.05917174515235457,-0.04472071910916331,IT,189.5500030517578,191.3500061035156,185.2700042724609,187.1000061035156,187.1000061035156,2214200,94,92.0,,0.92,86.48,1.040008544921875,0.005464812980209732
1137,2021-04-08,9,0.06471191135734072,0.09362857544122472,IT,187.44000244140625,189.1699981689453,186.38999938964844,186.6000061035156,186.6000061035156,678300,96,92.0,,0.92,88.32000000000001,-2.180007934570284,-0.011392776927276138
1138,2021-04-09,4,0.06009510618651893,-0.07134397785482938,IT,186.75999450683597,188.2400054931641,185.9499969482422,188.19000244140625,188.19000244140625,979900,92,92.0,,0.92,84.64,-0.9299926757812216,-0.004916174260099382
1139,2021-04-12,3,0.05917174515235457,0.01585213131905583,IT,187.7400054931641,190.27999877929688,187.02999877929688,188.4499969482422,188.4499969482422,658800,94,92.0,,0.92,86.48,2.039993286132784,0.010837193086497665
1140,2021-04-13,3,0.05917174515235457,0.0,IT,187.9900054931641,189.9499969482422,187.6100006103516,189.07000732421875,189.07000732421875,623000,96,92.0,,0.92,88.32000000000001,-0.3300018310546875,-0.0017342959489791143
1141,2021-04-14,10,0.06563527239150507,0.1092333380147621,IT,189.3699951171875,191.50999450683597,188.16000366210935,188.6100006103516,188.6100006103516,471800,96,92.0,,0.92,88.32000000000001,1.5599975585937784,0.008212674828412148
1142,2021-04-15,6,0.06194182825484765,-0.056272245121899656,IT,189.57000732421875,191.2100067138672,189.07000732421875,190.6000061035156,190.6000061035156,332600,95,92.0,,0.92,87.4,-0.2999877929687784,-0.0015664341369822088
1143,2021-04-16,9,0.06471191135734072,0.0447207191091632,IT,191.0200042724609,192.88999938964844,191.0200042724609,191.97999572753903,191.97999572753903,527700,97,92.0,,0.92,89.24000000000001,1.67999267578125,0.008786112738834007
1144,2021-04-19,5,0.06101846722068329,-0.6898720217004641,IT,191.4600067138672,192.6300048828125,190.91000366210935,191.94000244140625,191.94000244140625,365400,95,92.0,,0.92,87.4,-0.2599945068359375,-0.0013478900288176332
1145,2021-04-20,6,0.06194182825484765,0.015132484905346244,IT,191.2700042724609,192.80999755859372,189.4499969482422,191.42999267578125,191.42999267578125,638400,96,92.0,,0.92,88.32000000000001,0.17999267578122158,0.0009343958429046673
1146,2021-04-21,2,0.058248384118190215,-0.05962762547888434,IT,191.47999572753903,194.3300018310547,191.47999572753903,193.4199981689453,193.4199981689453,529400,95,92.0,,0.92,87.4,1.520004272460966,0.007883430795641466
1147,2021-04-22,3,0.05917174515235457,0.01585213131905583,IT,193.50999450683597,197.0,192.8500061035156,195.6000061035156,195.6000061035156,535800,99,92.0,,0.92,91.08,2.6699981689453125,0.013739505705694155
1148,2021-04-23,5,0.06101846722068329,0.03120952514707498,IT,196.1999969482422,200.3699951171875,196.1999969482422,199.4199981689453,199.4199981689453,603400,96,92.0,,0.92,88.32000000000001,3.3699951171875,0.017106574198921365
1149,2021-04-26,9,0.06471191135734072,0.11096491923339102,IT,199.4900054931641,199.97000122070312,197.13999938964844,197.6300048828125,197.6300048828125,528700,97,92.0,,0.92,89.24000000000001,-0.399993896484375,-0.0019962764197825056
1150,2021-04-27,9,0.06471191135734072,0.0,IT,197.7400054931641,198.47999572753903,196.75,198.1300048828125,198.1300048828125,386400,100,92.0,,0.92,92.0,-1.490005493164091,-0.007451145092106093
1151,2021-04-28,4,0.06009510618651893,-0.07134397785482938,IT,198.52999877929688,199.47999572753903,197.2700042724609,197.47000122070312,197.47000122070312,372800,99,92.0,,0.92,91.08,1.0,0.005038291120142535
1152,2021-04-29,8,0.06378855032317636,0.06145998186930535,IT,198.47000122070312,198.8600006103516,197.1499938964844,198.0,198.0,368200,94,92.0,,0.92,86.48,-0.6199951171874432,-0.0031080565994910936
1153,2021-04-30,6,0.06194182825484765,-0.02895068251234012,IT,196.2899932861328,197.8000030517578,195.52999877929688,195.8800048828125,195.8800048828125,433200,91,92.0,,0.92,83.72,-1.0599975585937784,-0.005330370890779368
1154,2021-05-03,4,0.06009510618651893,0.0,IT,197.2100067138672,198.3500061035156,196.0399932861328,197.41000366210935,197.41000366210935,472600,99,89.0,,0.89,88.11,0.5500030517577841,0.0027806018365625906
1155,2021-05-04,4,0.06009510618651893,0.0,IT,232.97000122070312,239.08999633789065,219.3000030517578,225.4900054931641,225.4900054931641,2727100,96,89.0,,0.89,85.44,40.73999023437506,0.20539444910888238
1156,2021-05-05,6,0.06194182825484765,0.030729990934652784,IT,228.2400054931641,233.97000122070312,220.75,230.94000244140625,230.94000244140625,1689500,97,89.0,,0.89,86.33,-5.119995117187528,-0.021414509998786246
1157,2021-05-06,6,0.06194182825484765,0.0,IT,231.0,232.75999450683597,227.1699981689453,231.42999267578125,231.42999267578125,646400,94,89.0,,0.89,83.66,-1.210006713867159,-0.005171631865427795
1158,2021-05-07,5,0.06101846722068329,-0.014906906369721029,IT,231.47999572753903,234.3300018310547,230.5399932861328,234.0,234.0,675200,96,89.0,,0.89,85.44,1.5700073242187216,0.00674517683996867
1159,2021-05-10,4,0.06009510618651893,0.0,IT,232.6499938964844,235.5500030517578,231.16000366210935,231.16000366210935,231.16000366210935,634400,94,89.0,,0.89,83.66,1.220001220703125,0.005206338117910825
1160,2021-05-11,4,0.06009510618651893,0.0,IT,228.7100067138672,229.94000244140625,224.22000122070312,225.30999755859372,225.30999755859372,1088400,99,89.0,,0.89,88.11,-5.6100006103515625,-0.023816601730711318
1161,2021-05-12,3,0.05917174515235457,-0.015364995467326281,IT,225.16000366210935,227.2100067138672,222.82000732421875,223.00999450683597,223.00999450683597,452900,95,89.0,,0.89,84.55,-2.7299957275390625,-0.01187264372685537
1162,2021-05-13,2,0.058248384118190215,-0.015604762573537379,IT,224.4499969482422,230.07000732421875,224.13999938964844,229.6000061035156,229.6000061035156,586700,96,89.0,,0.89,85.44,2.8600006103515625,0.012587476457202262
1163,2021-05-14,7,0.062865189289012,0.07926065659527914,IT,230.97999572753903,232.7899932861328,230.32000732421875,231.1000061035156,231.1000061035156,385300,93,89.0,,0.89,82.77,2.7199859619140625,0.011822427414804215
1164,2021-05-17,5,0.06101846722068329,0.047556393957167487,IT,228.9499969482422,230.1100006103516,227.42999267578125,228.6999969482422,228.6999969482422,365100,100,89.0,,0.89,89.0,-2.6799926757812216,-0.011512490884808435
1165,2021-05-18,7,0.062865189289012,0.030264969810692488,IT,229.5200042724609,229.5200042724609,225.19000244140625,225.5399932861328,225.5399932861328,816100,98,89.0,,0.89,87.22,-0.5899963378906818,-0.002563975213270897
1166,2021-05-19,93,0.14227423822714683,1.2631640791386989,IT,223.32000732421875,227.16000366210935,221.5,227.1300048828125,227.1300048828125,667000,94,89.0,,0.89,83.66,-2.3600006103515625,-0.010282330805248763
1167,2021-05-20,2,0.058248384118190215,-0.5905907854857447,IT,227.7100067138672,233.8699951171875,226.88999938964844,231.8699951171875,231.8699951171875,567400,95,89.0,,0.89,84.55,6.709991455078153,0.029538613078466724
1168,2021-05-21,92,0.14135087719298245,1.426691818715026,IT,231.97000122070312,235.1199951171875,231.3000030517578,231.9499969482422,231.9499969482422,571400,97,89.0,,0.89,86.33,1.25,0.00534484981441774
1169,2021-05-24,109,0.15704801477377656,1.6541048327949692,IT,232.4900054931641,234.2100067138672,231.8500061035156,232.7100067138672,232.7100067138672,435700,98,89.0,,0.89,87.22,-0.9099884033203125,-0.0038703148274001897
1170,2021-05-25,2,0.058248384118190215,-0.629104613629816,IT,234.0800018310547,234.25,230.63999938964844,231.72999572753903,231.72999572753903,496600,96,89.0,,0.89,85.44,0.0399932861328125,0.00017075822973544597
1171,2021-05-26,10,0.06563527239150507,0.12681705055244663,IT,232.9600067138672,233.27999877929688,230.07000732421875,232.1499938964844,232.1499938964844,538500,95,89.0,,0.89,84.55,-0.970001220703125,-0.004140880344517095
1172,2021-05-27,9,0.06471191135734072,-0.014068061280474775,IT,231.7400054931641,234.3800048828125,231.1499938964844,233.1100006103516,233.1100006103516,908100,95,89.0,,0.89,84.55,1.100006103515625,0.00471538970023877
1173,2021-05-28,6,0.06194182825484765,-0.042806386712897604,IT,234.0200042724609,234.0200042724609,230.94000244140625,231.83999633789065,231.83999633789065,575500,90,89.0,,0.89,80.1,-0.3600006103515909,-0.0015359698048116321
1174,2021-06-01,9,0.06471191135734072,0.014475341256170227,IT,232.7100067138672,234.25,231.33999633789065,233.00999450683597,233.00999450683597,829500,95,91.0,False,0.91,86.45,0.22999572753909092,0.000982803706264912
1175,2021-06-02,27,0.08133240997229917,0.2568383202773852,IT,233.9499969482422,235.44000244140625,232.0800018310547,234.0,234.0,944300,95,91.0,,0.91,86.45,1.19000244140625,0.005080053111659488
1176,2021-06-03,27,0.08133240997229917,0.0,IT,232.8300018310547,234.9900054931641,231.97000122070312,233.0399932861328,233.0399932861328,474300,95,91.0,,0.91,86.45,-0.4499969482421591,-0.0019113020029557504
1177,2021-06-04,10,0.06563527239150507,-0.19299978429435882,IT,234.82000732421875,236.07000732421875,231.4199981689453,234.41000366210935,234.41000366210935,817100,98,91.0,,0.91,89.18,1.080001831054659,0.0045959479373947065
1178,2021-06-07,7,0.062865189289012,0.046094986401978844,IT,234.33999633789065,235.0399932861328,228.5800018310547,231.1000061035156,231.1000061035156,796000,94,91.0,,0.91,85.54,-1.0300140380859375,-0.0043631719664892765
1179,2021-06-08,28,0.08225577100646353,0.30844704258038,IT,231.7100067138672,234.0800018310547,229.66000366210935,232.1100006103516,232.1100006103516,836900,100,91.0,,0.91,91.0,-0.959991455078125,-0.00408437492554492
1180,2021-06-09,23,0.07763896583564174,-0.056127431720979226,IT,231.6699981689453,232.8699951171875,230.19000244140625,230.2899932861328,230.2899932861328,538300,94,91.0,,0.91,85.54,-1.2100067138671875,-0.005169201573829829
1181,2021-06-10,25,0.07948568790397045,0.02378602095548432,IT,230.47999572753903,232.22999572753903,228.4900054931641,230.97999572753903,230.97999572753903,744200,97,91.0,,0.91,88.27,-0.6399993896484659,-0.002748311946871418
1182,2021-06-11,12,0.0674819944598338,-0.1510170416923201,IT,231.5500030517578,234.13999938964844,231.50999450683597,232.9900054931641,232.9900054931641,513900,94,91.0,,0.91,85.54,1.9100036621094034,0.008224620838172436
1183,2021-06-14,10,0.06563527239150507,0.1092333380147621,IT,232.44000244140625,233.5800018310547,228.8800048828125,229.6199951171875,229.6199951171875,1039600,96,91.0,,0.91,87.36,-0.55999755859375,-0.00239172102183971
1184,2021-06-15,12,0.0674819944598338,0.028136122560949994,IT,230.07000732421875,234.83999633789065,228.1999969482422,234.8000030517578,234.8000030517578,798200,94,91.0,,0.91,85.54,1.259994506835966,0.005394273897417312
1185,2021-06-16,11,0.06655863342566944,-0.013683072670799046,IT,234.07000732421875,234.5200042724609,230.5500030517578,233.75,233.75,662700,95,91.0,,0.91,86.45,-0.31999206542974434,-0.0013625961097756267
1186,2021-06-17,3,0.05917174515235457,-0.11098317217651876,IT,233.83999633789065,235.1199951171875,230.8000030517578,233.8699951171875,233.8699951171875,551100,95,91.0,,0.91,86.45,0.5999908447265909,0.002558378107607062
1187,2021-06-18,9,0.06471191135734072,0.09362857544122472,IT,231.5800018310547,235.1499938964844,231.5800018310547,233.0,233.0,1185600,97,91.0,,0.91,88.27,0.02999877929690342,0.0001275892306902282
1188,2021-06-21,10,0.06563527239150507,0.14496722130051687,IT,234.3600006103516,239.91000366210935,233.3800048828125,238.8699951171875,238.8699951171875,767100,96,91.0,,0.91,87.36,4.760009765624943,0.02024244052381463
1189,2021-06-22,6,0.06194182825484765,-0.056272245121899656,IT,238.7899932861328,240.8699951171875,235.6300048828125,239.75999450683597,239.75999450683597,636400,95,91.0,,0.91,86.45,0.9599914550781534,0.0040014648844330925
1190,2021-06-23,8,0.06378855032317636,0.029813812739442058,IT,240.0500030517578,240.5200042724609,238.22999572753903,238.2700042724609,238.2700042724609,404000,94,91.0,,0.91,85.54,-0.3499908447265909,-0.0014530279894608977
1191,2021-06-24,4,0.06009510618651893,-0.05790136502468046,IT,240.1100006103516,240.4499969482422,237.08999633789065,238.2700042724609,238.2700042724609,708400,99,91.0,,0.91,90.09,-0.07000732421872158,-0.000291066534904183
1192,2021-06-25,3,0.05917174515235457,-0.015364995467326281,IT,238.2899932861328,242.57000732421875,237.80999755859372,241.9499969482422,241.9499969482422,814600,93,91.0,,0.91,84.63000000000001,2.1200103759765625,0.0088168450941295
1193,2021-06-28,4,0.06009510618651893,-0.7831166710543416,IT,242.1999969482422,243.6999969482422,238.77999877929688,240.3699951171875,240.3699951171875,475500,98,91.0,,0.91,89.18,1.1299896240234375,0.0046584061916323805
1194,2021-06-29,6,0.06194182825484765,0.030729990934652784,IT,242.16000366210935,243.94000244140625,241.2700042724609,243.19000244140625,243.19000244140625,460000,99,91.0,,0.91,90.09,0.2400054931640625,0.00098483995145493
1195,2021-06-30,4,0.06009510618651893,-0.02981381273944228,IT,241.8600006103516,242.94000244140625,239.67999267578125,242.1999969482422,242.1999969482422,532600,96,91.0,,0.91,87.36,-1.0,-0.004099368656193203
1196,2021-07-01,6,0.06194182825484765,0.030729990934652784,IT,243.0,249.0,242.8699951171875,248.42999267578125,248.42999267578125,684900,95,92.0,False,0.92,87.4,6.05999755859375,0.02494442042353784
1197,2021-07-02,3,0.05917174515235457,-0.04472071910916331,IT,248.32000732421875,255.30999755859372,248.32000732421875,253.69000244140625,253.69000244140625,1151200,95,92.0,,0.92,87.4,6.309997558593722,0.025341355657002795
1198,2021-07-06,1,0.05732502308402586,-0.031209525147074868,IT,253.69000244140625,254.97000122070312,250.97000122070312,254.3800048828125,254.3800048828125,614600,96,92.0,,0.92,88.32000000000001,-0.3399963378905966,-0.0013317000553907388
1199,2021-07-07,6,0.06194182825484765,0.08053734516695377,IT,255.1199951171875,258.3099975585937,254.1999969482422,257.0299987792969,257.0299987792969,656800,95,92.0,,0.92,87.4,3.339996337890568,0.013099565917166212
1200,2021-07-08,1,0.05732502308402586,-0.07453453184860537,IT,252.52999877929688,257.1199951171875,251.25999450683597,254.22999572753903,254.22999572753903,470700,97,92.0,,0.92,89.24000000000001,-1.1900024414061932,-0.004606877212084082
1201,2021-07-09,2,0.058248384118190215,0.016107469033390664,IT,256.7799987792969,257.2900085449219,253.8600006103516,256.8699951171875,256.8699951171875,480400,100,92.0,,0.92,92.0,0.170013427734375,0.0006612221179331801
1202,2021-07-12,6,0.06194182825484765,-0.6680423390389097,IT,256.07000732421875,257.5400085449219,255.0800018310547,256.6400146484375,256.6400146484375,414600,97,92.0,,0.92,89.24000000000001,0.25,0.0009716661809522353
1203,2021-07-13,153,0.19767590027700832,2.1913152363490007,IT,256.0199890136719,257.32000732421875,255.63999938964844,255.6699981689453,255.6699981689453,420300,100,92.0,,0.92,92.0,-0.220001220703125,-0.0008542409466634204
1204,2021-07-14,3,0.05917174515235457,-0.7006628270343745,IT,256.7699890136719,256.7699890136719,253.5399932861328,254.3500061035156,254.3500061035156,351000,97,92.0,,0.92,89.24000000000001,-0.550018310546875,-0.0021374875442695673
1205,2021-07-15,3,0.05917174515235457,0.0,IT,253.47999572753903,255.22000122070312,251.72999572753903,253.97999572753903,253.97999572753903,441800,96,92.0,,0.92,88.32000000000001,-1.54998779296875,-0.006036483464920139
1206,2021-07-16,5,0.06101846722068329,0.03120952514707498,IT,255.0399932861328,255.9900054931641,252.0800018310547,253.3600006103516,253.3600006103516,332300,96,92.0,,0.92,88.32000000000001,0.7700042724609659,0.0030170216627931623
1207,2021-07-19,1,0.05732502308402586,0.0,IT,249.57000732421875,254.08999633789065,247.41000366210935,253.8699951171875,253.8699951171875,1106900,99,92.0,,0.92,91.08,-1.9000091552734375,-0.0074222005332320595
1208,2021-07-20,2,0.058248384118190215,0.016107469033390664,IT,254.7700042724609,256.45001220703125,253.5500030517578,255.67999267578125,255.67999267578125,755300,96,92.0,,0.92,88.32000000000001,2.3600158691405966,0.009288110130877492
1209,2021-07-21,2,0.058248384118190215,0.0,IT,256.489990234375,258.2699890136719,254.8800048828125,256.5799865722656,256.5799865722656,489000,96,92.0,,0.92,88.32000000000001,1.819976806640625,0.007096809202611354
1210,2021-07-22,4,0.06009510618651893,0.03170426263811166,IT,256.8500061035156,257.8399963378906,253.30999755859372,257.0899963378906,257.0899963378906,589400,98,92.0,,0.92,90.16,-0.42999267578125,-0.001664896016077555
1211,2021-07-23,3,0.05917174515235457,-0.015364995467326281,IT,258.8999938964844,261.4599914550781,258.6000061035156,260.6099853515625,260.6099853515625,409100,95,92.0,,0.92,87.4,3.6199951171875,0.014039695813692132
1212,2021-07-26,1,0.05732502308402586,0.0,IT,260.25,263.6099853515625,259.0,263.20001220703125,263.20001220703125,545000,99,92.0,,0.92,91.08,2.149993896484375,0.008223032076606573
1213,2021-07-27,1,0.05732502308402586,0.0,IT,262.3399963378906,264.75,260.1300048828125,264.739990234375,264.739990234375,344000,95,92.0,,0.92,87.4,1.1400146484375,0.004324626196982262
1214,2021-07-28,1,0.05732502308402586,0.0,IT,265.0599975585937,265.3500061035156,261.9100036621094,262.1000061035156,262.1000061035156,275000,98,92.0,,0.92,90.16,0.600006103515625,0.002266312005724691
1215,2021-07-29,5,0.06101846722068329,0.0644298761335631,IT,262.9700012207031,265.19000244140625,261.2300109863281,263.2200012207031,263.2200012207031,379800,95,92.0,,0.92,87.4,-0.160003662109375,-0.0006029909871075878
1216,2021-07-30,1,0.05732502308402586,-0.0605299396213852,IT,262.6300048828125,265.2799987792969,261.75,264.7300109863281,264.7300109863281,443500,96,92.0,,0.92,88.32000000000001,0.089996337890625,0.00033936550044155744
1217,2021-08-02,1,0.05732502308402586,0.0,IT,265.9700012207031,267.5799865722656,264.0799865722656,264.9700012207031,264.9700012207031,864700,96,90.0,,0.9,86.4,2.29998779296875,0.008670038463330476
1218,2021-08-03,3,0.05917174515235457,0.03221493806678155,IT,271.8800048828125,294.5199890136719,270.4800109863281,293.6700134277344,293.6700134277344,1501600,94,90.0,,0.9,84.60000000000001,26.94000244140625,0.1006801845926939
1219,2021-08-04,2,0.058248384118190215,-0.015604762573537379,IT,295.2799987792969,299.5,289.54998779296875,289.8800048828125,289.8800048828125,964300,96,90.0,,0.9,86.4,4.980010986328125,0.016908906600892726
1220,2021-08-05,3,0.05917174515235457,0.01585213131905583,IT,291.7799987792969,296.4200134277344,289.6700134277344,295.2300109863281,295.2300109863281,887700,97,90.0,,0.9,87.3,-3.079986572265625,-0.010283761510068823
1221,2021-08-06,3,0.05917174515235457,0.0,IT,296.9599914550781,296.9599914550781,288.0400085449219,292.8800048828125,292.8800048828125,675000,95,90.0,,0.9,85.5,0.53997802734375,0.0018216652145028878
