,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AL_unscaled,AL_monthly,isPartial,scale,AL,Stock_Price_Change,Stock_Price_Change_Percent
253,2020-03-24,8,0.1582700296735905,-0.36757295137365575,AL,16.920000076293945,22.5,16.899999618530273,22.399999618530277,21.779804229736328,3589100,84,77.0,,0.77,64.68,4.760000228881836,0.2683201967472071
254,2020-03-25,10,0.1642047477744807,0.03749742205223394,AL,24.049999237060547,29.170000076293945,24.030000686645508,26.36000061035156,25.630165100097656,5798900,85,77.0,,0.77,65.45,6.670000076293945,0.29644444783528656
255,2020-03-26,2,0.1404658753709199,-0.14456873339718446,AL,27.200000762939453,28.170000076293945,24.200000762939453,25.030000686645508,24.33698844909668,4439100,82,77.0,,0.77,63.14,-1.0,-0.03428179627646577
256,2020-03-27,2,0.1404658753709199,0.0,AL,23.549999237060547,24.040000915527344,20.459999084472656,20.93000030517578,20.35050773620605,2100600,86,77.0,,0.77,66.22,-4.129999160766602,-0.1466098384657848
257,2020-03-30,2,0.1404658753709199,-0.07791651245690234,AL,20.06999969482422,22.1299991607666,18.010000228881836,21.81999969482422,21.215864181518555,2152500,80,77.0,,0.77,61.6,-1.9100017547607422,-0.07945098510903459
258,2020-03-31,6,0.1523353115727003,0.08450049644041657,AL,22.0,23.049999237060547,21.729999542236328,22.13999938964844,21.527002334594727,1695800,86,77.0,,0.77,66.22,0.9200000762939453,0.041572531006913716
259,2020-04-01,76,0.3600504451038576,1.3635389679957926,AL,20.8700008392334,20.989999771118164,19.51000022888184,20.600000381469727,20.02964210510254,1932300,80,74.0,False,0.74,59.2,-2.059999465942383,-0.08937091254346974
260,2020-04-02,2,0.1404658753709199,-0.609871679701987,AL,20.440000534057617,21.809999465942383,19.90999984741211,20.34000015258789,19.77684211730957,1890400,81,74.0,,0.74,59.94,0.8199996948242188,0.03906620789736848
261,2020-04-06,10,0.1642047477744807,0.12161258284857213,AL,20.739999771118164,22.979999542236328,20.420000076293945,21.700000762939453,21.09918785095215,1649800,94,74.0,,0.74,69.56,1.1700000762939453,0.05364512173056091
262,2020-04-07,24,0.20574777448071216,0.2529952834450728,AL,23.8700008392334,27.489999771118164,23.56999969482422,23.899999618530277,23.23827743530273,2621000,93,74.0,,0.74,68.82,4.510000228881836,0.19625762918718226
263,2020-04-08,24,0.20574777448071216,0.0,AL,24.1299991607666,25.459999084472656,23.690000534057617,24.6200008392334,23.93834114074707,2042500,83,74.0,,0.74,61.42,-2.030000686645508,-0.07384506015086578
264,2020-04-09,2,0.1404658753709199,-0.31729091249981967,AL,26.190000534057617,27.670000076293945,25.13999938964844,26.040000915527344,25.319026947021484,2295600,83,74.0,,0.74,61.42,2.210000991821289,0.08680287004287868
265,2020-04-13,14,0.17607418397626112,0.280553337505665,AL,26.0,26.0,23.059999465942383,24.200000762939453,23.52996826171875,1566900,100,74.0,,0.74,74.0,-1.6700000762939453,-0.06035417678674693
266,2020-04-14,1,0.13749851632047477,-0.21908758447511667,AL,24.600000381469727,25.76000022888184,24.030000686645508,24.25,23.57858657836914,937300,84,74.0,,0.74,62.16,-0.2399997711181605,-0.00923076042762161
267,2020-04-15,12,0.17013946587537093,0.23739128558171663,AL,23.0,23.520000457763672,21.82999992370605,23.399999618530277,22.75212287902832,1309400,86,74.0,,0.74,63.64,-2.2399997711181676,-0.08695651208134325
268,2020-04-16,-2,0.12859643916913946,-0.2441704309608107,AL,23.200000762939453,23.200000762939453,21.149999618530277,21.780000686645508,21.176971435546875,1245100,87,74.0,,0.74,64.38,-0.31999969482421875,-0.01360542893691108
269,2020-04-17,-1,0.13156379821958458,0.023074970579412657,AL,22.899999618530277,24.399999618530277,22.899999618530277,23.76000022888184,23.10215187072754,1267400,86,74.0,,0.74,63.64,1.1999988555908239,0.05172408690208963
270,2020-04-20,5,0.14936795252225518,-0.16573578401312639,AL,22.6299991607666,22.979999542236328,21.68000030517578,22.1200008392334,21.50756072998047,1332300,92,74.0,,0.74,68.08,-1.4200000762939489,-0.05819672534812448
271,2020-04-21,7,0.1553026706231454,0.03973220493871321,AL,21.280000686645508,21.670000076293945,20.8799991607666,21.440000534057617,20.84638977050781,1998000,87,74.0,,0.74,64.38,-1.3099994659423828,-0.05700607014959491
272,2020-04-22,15,0.17904154302670625,0.15285553241492633,AL,22.270000457763672,22.399999618530277,20.01000022888184,20.01000022888184,19.455978393554688,1722800,90,74.0,,0.74,66.6,0.7299995422363317,0.033687103814776576
273,2020-04-23,16,0.18200890207715134,0.016573578401312572,AL,20.38999938964844,20.709999084472656,20.01000022888184,20.1299991607666,19.572654724121094,1815200,91,74.0,,0.74,67.34,-1.6900005340576207,-0.07544645369813208
274,2020-04-24,2,0.1404658753709199,-0.2282472243507181,AL,20.530000686645508,20.850000381469727,20.01000022888184,20.57999992370605,20.01019859313965,1912900,86,74.0,,0.74,63.64,0.1400012969970703,0.006760082239792853
275,2020-04-28,5,0.14936795252225518,0.0863241038478968,AL,22.790000915527344,23.690000534057617,22.3799991607666,23.030000686645508,22.39236259460449,1736800,91,74.0,,0.74,67.34,2.8400001525878906,0.13621103600131912
276,2020-04-29,36,0.2413560830860534,0.6158491765500527,AL,23.90999984741211,27.100000381469727,23.88999938964844,26.71999931335449,25.98019790649414,1891300,85,74.0,,0.74,62.9,3.4099998474121094,0.14394258212488298
277,2020-04-30,56,0.3007032640949555,0.2458905541143639,AL,25.21999931335449,26.489999771118164,24.68000030517578,26.149999618530277,25.42597961425781,1609400,87,74.0,,0.74,64.38,-0.6100006103515625,-0.022509247297600177
278,2020-05-01,85,0.3867566765578635,0.2861738555512794,AL,25.13999938964844,25.82999992370605,23.489999771118164,24.200000762939453,23.52996826171875,1130000,84,85.0,False,0.85,71.39999999999999,-0.6599998474121129,-0.02491505674272243
279,2020-05-04,47,0.27399703264094954,0.6390116619628308,AL,23.18000030517578,23.950000762939453,21.84000015258789,23.600000381469727,22.946582794189453,1589700,86,85.0,,0.85,73.1,-1.879999160766598,-0.07278355270304071
280,2020-05-05,49,0.2799317507418398,0.021659789683442288,AL,24.649999618530277,26.690000534057617,23.700000762939453,23.959999084472656,23.296611785888672,1287900,87,85.0,,0.85,73.95,2.739999771118164,0.11440499723733111
281,2020-05-06,1,0.13749851632047477,-0.508814145033232,AL,24.270000457763672,24.559999465942383,23.309999465942383,23.36000061035156,22.71322631835937,769200,85,85.0,,0.85,72.25,-2.1300010681152344,-0.07980520889826359
282,2020-05-07,5,0.14936795252225518,0.0863241038478968,AL,23.950000762939453,24.770000457763672,23.65999984741211,24.3700008392334,23.695262908935547,928300,80,85.0,,0.85,68.0,0.21000099182128906,0.008550529168882992
283,2020-05-08,2,0.1404658753709199,-0.059598307408069484,AL,26.0,27.1299991607666,25.31999969482422,26.979999542236328,26.23299598693848,1579000,84,85.0,,0.85,71.39999999999999,2.3599987030029297,0.09527649008432837
284,2020-05-11,3,0.143433234421365,-0.02026876380809528,AL,26.350000381469727,26.479999542236328,24.26000022888184,24.729999542236328,24.0452938079834,1806800,86,85.0,,0.85,73.1,-0.6499996185302734,-0.023958703967461026
285,2020-05-13,1,0.13749851632047477,-0.04137617146285466,AL,23.38999938964844,23.38999938964844,20.950000762939453,21.959999084472656,21.35198783874512,1594000,90,85.0,,0.85,76.5,-3.090000152587887,-0.1166918506799538
286,2020-05-14,5,0.14936795252225518,0.0863241038478968,AL,21.270000457763672,22.40999984741211,19.739999771118164,22.399999618530277,21.779804229736328,1633400,91,85.0,,0.85,77.35,-0.9799995422363317,-0.041898228636553236
287,2020-05-15,6,0.1523353115727003,0.019866102469356717,AL,21.979999542236328,22.63999938964844,21.71999931335449,22.049999237060547,21.43949508666992,830600,91,85.0,,0.85,77.35,0.22999954223633168,0.010263254966639046
288,2020-05-19,3,0.143433234421365,0.04316205192394862,AL,25.8799991607666,26.479999542236328,24.520000457763672,25.290000915527344,24.589792251586918,1521500,91,85.0,,0.85,77.35,3.840000152587887,0.16961131873279234
289,2020-05-20,39,0.2502581602373887,0.7447710863313817,AL,26.190000534057617,26.40999984741211,25.68000030517578,26.040000915527344,25.319026947021484,1654600,93,85.0,,0.85,79.05,-0.06999969482421875,-0.0026434930526553213
290,2020-05-21,3,0.143433234421365,-0.4268589112726324,AL,26.5,27.0,26.149999618530277,26.700000762939453,25.96074867248535,1521300,90,85.0,,0.85,76.5,0.5900001525878906,0.02234002862539608
291,2020-05-22,292,1.001,5.9788567763824805,AL,26.93000030517578,27.290000915527344,26.06999969482422,26.729999542236328,25.989919662475582,1002500,96,85.0,,0.85,81.6,0.29000091552734375,0.01074077464916079
292,2020-05-26,6,0.1523353115727003,0.0,AL,28.770000457763672,29.38999938964844,27.90999984741211,28.520000457763672,27.73036193847656,2338500,90,85.0,,0.85,76.5,2.0999984741210973,0.07695120570429337
293,2020-05-27,6,0.1523353115727003,0.0,AL,29.36000061035156,30.450000762939453,28.770000457763672,30.399999618530277,29.55830764770508,1458200,87,85.0,,0.85,73.95,1.060001373291012,0.03606673682560069
294,2020-05-28,6,0.1523353115727003,0.0,AL,31.450000762939453,31.5,29.549999237060547,30.3799991607666,29.538862228393555,1640800,86,85.0,,0.85,73.1,1.0499992370605469,0.03448273270122537
295,2020-05-29,3,0.143433234421365,-0.05843738434267687,AL,29.440000534057617,30.739999771118164,29.170000076293945,30.11000061035156,29.276336669921875,1915900,86,85.0,,0.85,73.1,-0.7600002288818359,-0.02412699139307417
296,2020-06-01,3,0.143433234421365,0.0,AL,29.90999984741211,31.59000015258789,29.649999618530277,31.21999931335449,30.35560607910156,1271500,85,88.0,False,0.88,74.8,0.8500003814697266,0.027651281320709264
297,2020-06-02,6,0.1523353115727003,0.06206425719428177,AL,31.440000534057617,32.33000183105469,31.299999237060547,31.899999618530277,31.01677894592285,1251100,84,88.0,,0.88,73.92,0.7400016784667969,0.023425187555947913
298,2020-06-03,6,0.1523353115727003,0.0,AL,32.5099983215332,34.900001525878906,32.43000030517578,34.560001373291016,33.603126525878906,1634000,84,88.0,,0.88,73.92,2.5699996948242188,0.07949271726782259
299,2020-06-04,6,0.1523353115727003,0.0,AL,34.650001525878906,35.099998474121094,33.09000015258789,34.5099983215332,33.70078659057617,2705700,100,88.0,,0.88,88.0,0.1999969482421875,0.005730571332321688
300,2020-06-05,3,0.143433234421365,-0.05843738434267687,AL,37.959999084472656,38.959999084472656,34.65999984741211,34.880001068115234,34.06210708618164,2622000,98,88.0,,0.88,86.24,3.8600006103515625,0.10997153214116251
301,2020-06-08,6,0.1523353115727003,0.06206425719428177,AL,36.650001525878906,37.369998931884766,36.09999847412109,36.91999816894531,36.05427169799805,2255100,88,88.0,,0.88,77.44,-1.5900001525878906,-0.04081109317124132
302,2020-06-09,6,0.1523353115727003,0.0,AL,35.40999984741211,35.810001373291016,34.02000045776367,35.33000183105469,34.50156021118164,1156100,97,88.0,,0.88,85.36,-1.55999755859375,-0.041744650874547706
303,2020-06-10,6,0.1523353115727003,0.0,AL,34.91999816894531,35.220001220703125,32.119998931884766,32.22999954223633,31.47424697875977,1221000,90,88.0,,0.88,79.2,-0.5900001525878906,-0.01647584836531013
304,2020-06-11,6,0.1523353115727003,0.0,AL,29.299999237060547,30.440000534057617,28.90999984741211,29.82999992370605,29.130521774291992,1394500,85,88.0,,0.88,74.8,-4.780000686645508,-0.1357183566432052
305,2020-06-12,4,0.1464005934718101,-0.03895825622845128,AL,31.979999542236328,32.630001068115234,30.43000030517578,31.770000457763672,31.025035858154297,1246600,85,88.0,,0.88,74.8,2.190000534057617,0.07194482574359173
306,2020-06-15,6,0.1523353115727003,0.06206425719428177,AL,30.0,32.900001525878906,29.5,32.18000030517578,31.42542266845703,1031800,87,88.0,,0.88,76.56,0.2700004577636719,0.00827460769002264
307,2020-06-16,6,0.1523353115727003,0.0,AL,34.709999084472656,34.7599983215332,32.45000076293945,32.650001525878906,31.884401321411133,1160500,83,88.0,,0.88,73.04,1.8599967956542969,0.05653485438872208
308,2020-06-17,6,0.1523353115727003,0.0,AL,32.630001068115234,32.630001068115234,30.96999931335449,31.15999984741211,30.429340362548828,1186100,85,88.0,,0.88,74.8,-2.1299972534179688,-0.06127725420799213
309,2020-06-18,6,0.1523353115727003,0.0,AL,30.68000030517578,31.13999938964844,30.209999084472656,30.61000061035156,29.892234802246094,1027900,83,88.0,,0.88,73.04,-1.4900016784667933,-0.045663549791383984
310,2020-06-19,3,0.143433234421365,-0.05843738434267687,AL,30.899999618530277,31.399999618530277,29.8700008392334,30.149999618530277,29.443023681640625,1510800,87,88.0,,0.88,76.56,0.26000022888183594,0.00834939736602136
311,2020-06-22,6,0.1523353115727003,0.06206425719428177,AL,29.770000457763672,30.299999237060547,29.09000015258789,29.920000076293945,29.218412399291992,771800,87,88.0,,0.88,76.56,-1.1000003814697301,-0.03503185970806766
312,2020-06-23,6,0.1523353115727003,0.0,AL,30.450000762939453,30.8799991607666,29.989999771118164,30.40999984741211,29.696924209594727,705600,86,88.0,,0.88,75.68,0.5799999237060547,0.019141912155451246
313,2020-06-24,6,0.1523353115727003,0.0,AL,29.75,29.899999618530277,28.059999465942383,29.01000022888184,28.32975196838379,1275000,86,88.0,,0.88,75.68,-0.9799995422363246,-0.03173573733387358
314,2020-06-25,6,0.1523353115727003,0.0,AL,28.520000457763672,29.149999618530277,28.07999992370605,28.920000076293945,28.24186134338379,1143400,86,88.0,,0.88,75.68,-0.75,-0.025083612360155105
315,2020-06-26,3,0.143433234421365,-0.05843738434267687,AL,28.739999771118164,28.950000762939453,27.809999465942383,27.940000534057617,27.28484344482422,1940300,87,88.0,,0.88,76.56,-0.19999885559082387,-0.006861024295303442
316,2020-06-29,6,0.1523353115727003,0.06206425719428177,AL,28.5,29.549999237060547,27.71999931335449,29.399999618530277,28.71060943603516,1078800,86,88.0,,0.88,75.68,0.5999984741210938,0.02072533534745835
317,2020-06-30,6,0.1523353115727003,0.0,AL,29.1299991607666,29.51000022888184,28.1299991607666,29.290000915527344,28.60318756103516,684900,84,88.0,,0.88,73.92,-0.039999008178707385,-0.001353604372637096
318,2020-07-01,6,0.1523353115727003,0.0,AL,29.63999938964844,30.84000015258789,28.26000022888184,28.31999969482422,27.65593147277832,1181400,84,88.0,False,0.88,73.92,1.3299999237060511,0.04506946504203557
319,2020-07-02,6,0.1523353115727003,0.0,AL,29.239999771118164,29.790000915527344,28.149999618530277,28.209999084472656,27.548511505126957,1011800,83,88.0,,0.88,73.04,-1.0499992370605469,-0.03404666769991693
320,2020-07-06,6,0.1523353115727003,0.06206425719428177,AL,28.729999542236328,29.6299991607666,28.020000457763672,29.5,28.808263778686523,1216500,91,88.0,,0.88,80.08,-0.1600017547607422,-0.005370988581519187
321,2020-07-07,6,0.1523353115727003,0.0,AL,28.75,28.75,27.270000457763672,27.690000534057617,27.040706634521484,1141600,87,88.0,,0.88,76.56,-0.8799991607666016,-0.029699601272072162
322,2020-07-08,6,0.1523353115727003,0.0,AL,27.5,28.299999237060547,27.440000534057617,28.200000762939453,27.53874969482422,799100,86,88.0,,0.88,75.68,-0.4500007629394531,-0.015652200450067988
323,2020-07-09,6,0.1523353115727003,0.0,AL,28.200000762939453,28.200000762939453,26.459999084472656,26.559999465942383,25.93720245361328,2038000,85,88.0,,0.88,74.8,-0.09999847412109375,-0.0035335150818710526
324,2020-07-10,3,0.143433234421365,-0.05843738434267687,AL,26.530000686645508,27.93000030517578,26.420000076293945,27.61000061035156,26.96258354187012,1223000,86,88.0,,0.88,75.68,-0.2700004577636719,-0.009574484058826993
325,2020-07-13,6,0.1523353115727003,0.06206425719428177,AL,28.040000915527344,28.93000030517578,26.899999618530277,27.56999969482422,26.92351722717285,790100,86,88.0,,0.88,75.68,1.0,0.03580379481108298
326,2020-07-14,6,0.1523353115727003,0.0,AL,27.61000061035156,28.479999542236328,27.26000022888184,27.989999771118164,27.333669662475582,962100,85,88.0,,0.88,74.8,-0.4500007629394531,-0.01555481362573452
327,2020-07-15,6,0.1523353115727003,0.0,AL,29.0,30.309999465942383,28.450000762939453,29.959999084472656,29.257476806640625,1871200,85,88.0,,0.88,74.8,1.8299999237060547,0.06425561633145871
328,2020-07-16,6,0.1523353115727003,0.0,AL,29.82999992370605,30.0,29.06999969482422,29.170000076293945,28.48600006103516,769600,83,88.0,,0.88,73.04,-0.3099994659423828,-0.010227630201403048
329,2020-07-17,4,0.1464005934718101,-0.03895825622845128,AL,29.200000762939453,29.700000762939453,29.049999237060547,29.100000381469727,28.41764259338379,803100,86,88.0,,0.88,75.68,-0.2999992370605469,-0.009999974568684844
330,2020-07-20,6,0.1523353115727003,0.06206425719428177,AL,28.799999237060547,29.25,27.82999992370605,28.13999938964844,27.480154037475582,967500,87,88.0,,0.88,76.56,-0.4500007629394531,-0.015151540450496492
331,2020-07-21,6,0.1523353115727003,0.0,AL,28.5,29.030000686645508,27.32999992370605,27.43000030517578,26.78680419921875,663500,84,88.0,,0.88,73.92,-0.2199993133544922,-0.007521344046307443
332,2020-07-22,6,0.1523353115727003,0.0,AL,27.239999771118164,27.81999969482422,27.0,27.25,26.61102294921875,774000,86,88.0,,0.88,75.68,-1.210000991821289,-0.041681052814370734
333,2020-07-23,6,0.1523353115727003,0.0,AL,27.059999465942383,27.700000762939453,26.309999465942383,27.38999938964844,26.747737884521484,708900,83,88.0,,0.88,73.04,-0.11999893188476562,-0.004313405219306676
334,2020-07-24,3,0.143433234421365,-0.05843738434267687,AL,27.190000534057617,27.190000534057617,26.46999931335449,26.530000686645508,25.90790557861328,492200,86,88.0,,0.88,75.68,-0.5100002288818359,-0.018411560102344016
335,2020-07-27,6,0.1523353115727003,0.06206425719428177,AL,26.489999771118164,26.59000015258789,25.690000534057617,26.020000457763672,25.409862518310547,1034600,87,88.0,,0.88,76.56,-0.6000003814697266,-0.022066949970014904
336,2020-07-28,6,0.1523353115727003,0.0,AL,25.88999938964844,26.3700008392334,25.649999618530277,25.739999771118164,25.136430740356445,664500,87,88.0,,0.88,76.56,-0.2199993133544922,-0.00827376126709356
337,2020-07-29,6,0.1523353115727003,0.0,AL,25.989999771118164,27.15999984741211,25.850000381469727,27.13999938964844,26.50359916687012,868000,86,88.0,,0.88,75.68,0.7899990081787109,0.029958247365822865
338,2020-07-30,6,0.1523353115727003,0.0,AL,26.34000015258789,26.809999465942383,25.989999771118164,26.700000762939453,26.07391929626465,821300,89,88.0,,0.88,78.32000000000001,-0.35000038146972656,-0.012886612055819868
339,2020-07-31,3,0.143433234421365,-0.05843738434267687,AL,26.46999931335449,26.700000762939453,25.299999237060547,26.21999931335449,25.60517692565918,831900,100,88.0,,0.88,88.0,-0.10999870300292969,-0.0041028983660617024
340,2020-08-03,6,0.1523353115727003,0.06206425719428177,AL,26.5,27.31999969482422,26.26000022888184,27.11000061035156,26.474306106567383,702000,98,78.0,,0.78,76.44,0.6199989318847656,0.0232209331149289
341,2020-08-04,6,0.1523353115727003,0.0,AL,26.86000061035156,27.8799991607666,26.770000457763672,27.549999237060547,26.903987884521484,564800,100,78.0,,0.78,78.0,0.5599994659423828,0.020497784487474746
342,2020-08-05,6,0.1523353115727003,0.0,AL,28.1299991607666,28.5,27.5,28.36000061035156,27.69499397277832,671400,98,78.0,,0.78,76.44,0.6200008392333984,0.022238194329140315
343,2020-08-06,6,0.1523353115727003,0.0,AL,28.15999984741211,28.65999984741211,27.940000534057617,28.32999992370605,27.665699005126957,1005700,96,78.0,,0.78,74.88,0.15999984741210938,0.00561402973375813
344,2020-08-07,3,0.143433234421365,-0.05843738434267687,AL,29.25,30.190000534057617,28.3799991607666,29.81999969482422,29.120759963989254,1629100,95,78.0,,0.78,74.10000000000001,1.5300006866455078,0.05338453226766715
345,2020-08-10,6,0.1523353115727003,0.06206425719428177,AL,30.209999084472656,31.549999237060547,30.209999084472656,30.81999969482422,30.09731101989746,791700,99,78.0,,0.78,77.22,1.3599987030029297,0.045047985390682665
346,2020-08-11,6,0.1523353115727003,0.0,AL,31.780000686645508,32.66999816894531,31.34000015258789,31.38999938964844,30.65394401550293,895300,96,78.0,,0.78,74.88,1.1199989318847656,0.03549917461072849
347,2020-08-12,6,0.1523353115727003,0.0,AL,31.780000686645508,32.29999923706055,31.209999084472656,31.6299991607666,30.888317108154297,544900,95,78.0,,0.78,74.10000000000001,-0.3699989318847656,-0.01132534290242082
348,2020-08-13,6,0.1523353115727003,0.0,AL,31.3700008392334,32.13999938964844,31.01000022888184,31.030000686645508,30.302385330200195,500400,96,78.0,,0.78,74.88,-0.15999984741210938,-0.004953555764438788
349,2020-08-14,3,0.143433234421365,-0.05843738434267687,AL,30.739999771118164,31.290000915527344,30.149999618530277,30.88999938964844,30.16567039489746,642500,99,78.0,,0.78,77.22,-0.8499984741210938,-0.026446748296916844
350,2020-08-17,6,0.1523353115727003,0.06206425719428177,AL,30.920000076293945,30.989999771118164,30.06999969482422,30.26000022888184,29.550439834594727,701000,100,78.0,,0.78,78.0,-0.3000011444091797,-0.009587764002279342
351,2020-08-18,6,0.1523353115727003,0.0,AL,30.21999931335449,30.63999938964844,30.059999465942383,30.100000381469727,29.394193649291992,490100,95,78.0,,0.78,74.10000000000001,-0.350000381469723,-0.011293978188277154
352,2020-08-19,6,0.1523353115727003,0.0,AL,30.1200008392334,30.8700008392334,29.920000076293945,30.13999938964844,29.43325424194336,541700,90,78.0,,0.78,70.2,0.23000144958495738,0.00750657487488926
353,2020-08-20,6,0.1523353115727003,0.0,AL,29.770000457763672,30.13999938964844,29.450000762939453,29.770000457763672,29.071931838989254,464400,90,78.0,,0.78,70.2,-0.7300014495849574,-0.023647600574638883
354,2020-08-21,3,0.143433234421365,-0.05843738434267687,AL,29.600000381469727,29.75,28.959999084472656,29.100000381469727,28.41764259338379,950500,98,78.0,,0.78,76.44,-0.38999938964844105,-0.012939595140880611
355,2020-08-24,6,0.1523353115727003,0.06206425719428177,AL,29.520000457763672,31.049999237060547,29.520000457763672,30.959999084472656,30.23402404785156,694400,96,78.0,,0.78,74.88,1.2999992370605469,0.043697453346573045
356,2020-08-25,6,0.1523353115727003,0.0,AL,31.149999618530277,31.989999771118164,30.299999237060547,30.920000076293945,30.19496726989746,476100,92,78.0,,0.78,71.76,0.9400005340576172,0.030273769956672192
357,2020-08-26,6,0.1523353115727003,0.0,AL,30.84000015258789,30.90999984741211,29.899999618530277,29.96999931335449,29.267242431640625,667200,96,78.0,,0.78,74.88,-1.0799999237060547,-0.03376054802854733
358,2020-08-27,6,0.1523353115727003,0.0,AL,30.020000457763672,31.700000762939453,30.020000457763672,31.40999984741211,30.673479080200195,609800,88,78.0,,0.78,68.64,0.7900009155273438,0.02555810156671634
359,2020-08-28,3,0.143433234421365,-0.05843738434267687,AL,31.65999984741211,32.52000045776367,31.549999237060547,32.310001373291016,31.55237579345703,640500,97,78.0,,0.78,75.66,0.8199996948242188,0.02586749763687335
360,2020-08-31,7,0.1553026706231454,0.0,AL,32.52000045776367,32.52000045776367,30.940000534057617,31.07999992370605,30.35121726989746,879800,94,78.0,,0.78,73.32000000000001,0.0,0.0
361,2020-09-01,6,0.1523353115727003,-0.019106941551865764,AL,31.09000015258789,31.950000762939453,30.56999969482422,31.59000015258789,30.84925651550293,971500,82,79.0,False,0.79,64.78,-0.5699996948242188,-0.01752766564577768
362,2020-09-02,6,0.1523353115727003,0.0,AL,31.649999618530277,31.729999542236328,30.6200008392334,31.489999771118164,30.75160026550293,557300,82,79.0,,0.79,64.78,-0.220001220703125,-0.006885797040678487
363,2020-09-03,6,0.1523353115727003,0.0,AL,31.61000061035156,33.20000076293945,31.049999237060547,31.270000457763672,30.536760330200195,651400,85,79.0,,0.79,67.15,1.470001220703125,0.04632843497984873
364,2020-09-04,3,0.143433234421365,-0.05843738434267687,AL,31.940000534057617,32.369998931884766,30.559999465942383,32.13999938964844,31.3863582611084,1022000,86,79.0,,0.79,67.94,-0.8300018310546875,-0.02500005457774579
365,2020-09-08,6,0.1523353115727003,0.0,AL,31.59000015258789,32.459999084472656,31.1299991607666,31.88999938964844,31.14221954345703,1087100,83,79.0,,0.79,65.57000000000001,0.09000015258789062,0.0027803569835536113
366,2020-09-09,6,0.1523353115727003,0.0,AL,32.0,32.0,30.51000022888184,31.309999465942383,30.57582092285156,493300,83,79.0,,0.79,65.57000000000001,-0.45999908447265625,-0.01417125993366708
367,2020-09-10,6,0.1523353115727003,0.0,AL,31.440000534057617,31.809999465942383,30.84000015258789,30.8700008392334,30.291259765625,755800,85,79.0,,0.79,67.15,-0.1900005340576172,-0.005937516689300537
368,2020-09-11,3,0.143433234421365,-0.05843738434267687,AL,31.0,31.809999465942383,30.68000030517578,31.61000061035156,31.01738739013672,799600,91,79.0,,0.79,71.89,0.0,0.0
369,2020-09-14,6,0.1523353115727003,0.06206425719428177,AL,31.959999084472656,32.90999984741211,31.700000762939453,32.650001525878906,32.03788375854492,950000,89,79.0,,0.79,70.31,1.1000003814697266,0.03458033322658327
370,2020-09-15,6,0.1523353115727003,0.0,AL,32.70000076293945,33.43000030517578,31.68000030517578,31.82999992370605,31.233259201049805,1096200,91,79.0,,0.79,71.89,0.5200004577636719,0.015800682472642436
371,2020-09-16,6,0.1523353115727003,0.0,AL,32.040000915527344,33.4900016784668,31.399999618530277,33.040000915527344,32.42057800292969,1056200,97,79.0,,0.79,76.63000000000001,0.060001373291015625,0.0017948361574415816
372,2020-09-17,6,0.1523353115727003,0.0,AL,32.439998626708984,33.34000015258789,31.86000061035156,32.61000061035156,31.998634338378903,1325000,89,79.0,,0.79,70.31,-0.15000152587890625,-0.004478994277726578
373,2020-09-18,3,0.143433234421365,-0.05843738434267687,AL,32.560001373291016,32.560001373291016,30.90999984741211,31.06999969482422,30.48750686645508,1269000,88,79.0,,0.79,69.52000000000001,-0.779998779296875,-0.02339528421496817
374,2020-09-21,6,0.1523353115727003,0.06206425719428177,AL,30.0,30.299999237060547,28.559999465942383,29.84000015258789,29.28056907653809,1346600,86,79.0,,0.79,67.94,-2.2600021362304688,-0.06941038209182482
375,2020-09-22,6,0.1523353115727003,0.0,AL,29.8700008392334,30.399999618530277,29.6299991607666,29.75,29.1922550201416,776900,84,79.0,,0.79,66.36,0.10000038146973012,0.003300342705864434
376,2020-09-23,6,0.1523353115727003,0.0,AL,29.809999465942383,30.690000534057617,28.06999969482422,28.09000015258789,27.563377380371094,984900,82,79.0,,0.79,64.78,0.2900009155273402,0.009539503919946402
377,2020-09-24,6,0.1523353115727003,0.0,AL,27.790000915527344,27.989999771118164,26.75,27.13999938964844,26.631187438964844,1122800,86,79.0,,0.79,67.94,-2.700000762939453,-0.08797656291804823
378,2020-09-25,3,0.143433234421365,-0.05843738434267687,AL,26.68000030517578,28.1200008392334,26.68000030517578,28.0,27.47506332397461,892500,88,79.0,,0.79,69.52000000000001,0.13000106811523438,0.0046445540971165045
379,2020-09-28,6,0.1523353115727003,0.06206425719428177,AL,29.040000915527344,30.399999618530277,28.59000015258789,29.850000381469727,29.290382385253903,1141400,100,79.0,,0.79,79.0,2.2799987792968786,0.08108103525074561
380,2020-09-29,7,0.1553026706231454,0.019479128114225475,AL,29.6299991607666,29.76000022888184,28.850000381469727,29.270000457763672,28.721254348754883,657600,88,79.0,,0.79,69.52000000000001,-0.6399993896484375,-0.02105261176576878
381,2020-09-30,6,0.1523353115727003,-0.019106941551865764,AL,29.46999931335449,30.11000061035156,28.8700008392334,29.420000076293945,28.86844253540039,1214400,85,79.0,,0.79,67.15,0.35000038146971946,0.011760765415923746
382,2020-10-01,6,0.1523353115727003,0.0,AL,29.799999237060547,30.989999771118164,29.3799991607666,30.93000030517578,30.35013198852539,959600,94,80.0,False,0.8,75.2,0.8799991607666051,0.029226142242722908
