,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BABA_unscaled,BABA_monthly,isPartial,scale,BABA,Stock_Price_Change,Stock_Price_Change_Percent
648,2019-08-30,21,0.01299294532627866,0.48318904771491833,BABA,174.35000610351562,175.25,172.66000366210938,175.02999877929688,175.02999877929688,10293400,68,69.0,,0.69,46.92,1.2899932861328125,0.007415458935079444
649,2019-09-03,2,0.006291005291005291,0.0,BABA,173.0,174.72000122070312,172.14999389648438,172.41000366210938,172.41000366210938,8499300,79,63.0,,0.63,49.77,-0.529998779296875,-0.0030242441044043833
650,2019-09-04,35,0.017931216931216933,1.850294365012616,BABA,176.25999450683594,176.5500030517578,173.99000549316406,174.3300018310547,174.3300018310547,7208900,77,63.0,,0.63,48.51,1.8300018310546875,0.010473911505661349
651,2019-09-05,8,0.008407407407407409,-0.5311301268810859,BABA,176.8800048828125,178.9499969482422,176.52000427246094,178.94000244140625,178.94000244140625,11154300,92,63.0,,0.63,57.96,2.399993896484375,0.013593847946753002
652,2019-09-06,8,0.008407407407407409,0.0,BABA,179.00999450683594,179.22000122070312,176.2100067138672,176.69000244140625,176.69000244140625,8304000,78,63.0,,0.63,49.14,0.2700042724609375,0.0015088252420536463
653,2019-09-09,6,0.007701940035273368,-0.15482872072769494,BABA,177.8800048828125,177.99000549316406,175.86000061035156,177.77999877929688,177.77999877929688,6931700,85,63.0,,0.63,53.55,-1.2299957275390625,-0.0068630494317671875
654,2019-09-10,9,0.008760141093474427,0.13739409205404174,BABA,176.27999877929688,176.3000030517578,172.22000122070312,174.99000549316406,174.99000549316406,9835000,92,63.0,,0.63,57.96,-1.69000244140625,-0.009494928868189478
655,2019-09-11,10,0.009112874779541445,0.04026575397624299,BABA,176.0,176.66000366210938,174.14999389648438,176.08999633789062,176.08999633789062,7039300,94,63.0,,0.63,59.22,0.3600006103515625,0.002041977334769962
656,2019-09-12,5,0.007349206349206349,-0.1935359009096187,BABA,177.88999938964844,180.5,177.0,178.24000549316406,178.24000549316406,12509400,89,63.0,,0.63,56.07,3.839996337890625,0.021736648127978375
657,2019-09-13,2,0.006291005291005291,-0.14398848092152627,BABA,179.74000549316406,180.17999267578125,178.61000061035156,179.1699981689453,179.1699981689453,9479700,80,63.0,,0.63,50.4,-0.32000732421875,-0.0017728937629847286
658,2019-09-19,12,0.009818342151675485,0.6534006534006536,BABA,180.8999938964844,184.1300048828125,180.42999267578125,180.4600067138672,180.4600067138672,15119800,80,63.0,,0.63,50.4,3.95001220703125,0.021922590562754474
659,2019-09-20,1,0.0059382716049382715,-0.3951859170109575,BABA,182.30999755859372,183.82000732421875,178.83999633789062,182.50999450683597,182.50999450683597,24517800,91,63.0,,0.63,57.33,-0.30999755859375,-0.0016835798097710741
660,2019-09-23,10,0.009112874779541445,-0.5608906263278661,BABA,181.25,181.3300018310547,176.8000030517578,176.97999572753906,176.97999572753906,14047400,81,63.0,,0.63,51.03,-2.4900054931640625,-0.013545889424170454
661,2019-09-24,28,0.015462081128747796,0.6967292432746277,BABA,179.1699981689453,179.49000549316406,171.3000030517578,171.5500030517578,171.5500030517578,14324600,83,63.0,,0.63,52.29,-1.839996337890625,-0.010147225055481712
662,2019-09-25,13,0.010171075837742505,-0.3421923120793886,BABA,172.3000030517578,176.99000549316406,171.72000122070312,176.66000366210938,176.66000366210938,11766400,77,63.0,,0.63,48.51,-2.5,-0.013928352128192545
663,2019-09-26,2,0.006291005291005291,-0.3814808392578465,BABA,177.0,178.22999572753906,174.8300018310547,175.0,175.0,9982400,82,63.0,,0.63,51.66,1.239990234375,0.007005990145714236
664,2019-09-27,3,0.006643738977072311,0.05606952621250372,BABA,176.0,176.5,163.14999389648438,165.97999572753906,165.97999572753906,33287500,100,63.0,,0.63,63.0,-1.7299957275390625,-0.009706535201760902
665,2019-09-30,67,0.02921869488536155,3.1762036803629945,BABA,169.88699340820312,170.1999969482422,166.4499969482422,167.22999572753906,167.22999572753906,14866800,96,63.0,,0.63,60.48,-6.3000030517578125,-0.035694068281913904
666,2019-10-01,30,0.016167548500881833,-0.4466710931369591,BABA,168.00999450683594,168.22999572753906,163.63999938964844,165.14999389648438,165.14999389648438,14155500,89,62.0,False,0.62,55.18,-1.970001220703125,-0.011574625476063916
667,2019-10-02,2,0.006291005291005291,-0.6108868768408422,BABA,162.82000732421875,166.8800048828125,161.89999389648438,165.77000427246094,165.77000427246094,11526500,92,62.0,,0.62,57.04,-1.3499908447265625,-0.008024673833511686
668,2019-10-03,3,0.006643738977072311,0.05606952621250372,BABA,166.64999389648438,170.17999267578125,165.0,169.47999572753906,169.47999572753906,10305000,90,62.0,,0.62,55.8,3.29998779296875,0.019774614671698387
669,2019-10-04,4,0.00699647266313933,0.053092646668436494,BABA,169.60000610351562,170.6999969482422,167.55999755859375,170.33999633789062,170.33999633789062,8715200,87,62.0,,0.62,53.94,0.5200042724609375,0.0030556134377772715
670,2019-10-07,4,0.00699647266313933,0.053092646668436494,BABA,168.8300018310547,172.3000030517578,167.2100067138672,168.32000732421875,168.32000732421875,11993000,81,62.0,,0.62,50.22,1.600006103515625,0.009373205226247183
671,2019-10-08,12,0.009818342151675485,0.4033274514746661,BABA,164.3000030517578,165.22000122070312,161.67999267578125,161.92999267578125,161.92999267578125,15833100,90,62.0,,0.62,55.8,-7.0800018310546875,-0.04109113003862164
672,2019-10-09,9,0.008760141093474427,-0.10777797736662476,BABA,165.5,166.5800018310547,163.4199981689453,165.19000244140625,165.19000244140625,10943100,100,62.0,,0.62,62.0,1.3600006103515625,0.008231452610479417
673,2019-10-10,2,0.006291005291005291,-0.2818602778337025,BABA,165.9600067138672,168.57000732421875,164.08999633789062,166.07000732421875,166.07000732421875,11462400,89,62.0,,0.62,55.18,1.9900054931640625,0.011946244875074008
674,2019-10-11,15,0.010876543209876542,0.7289038407625454,BABA,170.77000427246094,174.8800048828125,169.57000732421875,172.94000244140625,172.94000244140625,19247400,98,62.0,,0.62,60.76,6.30999755859375,0.03743250450513069
675,2019-10-14,8,0.008407407407407409,-0.6082025149995891,BABA,172.83999633789062,173.33999633789062,170.7899932861328,171.16000366210938,171.16000366210938,7667600,79,62.0,,0.62,48.98,-1.540008544921875,-0.008806087042105504
676,2019-10-15,54,0.0246331569664903,1.9299349695825465,BABA,172.91000366210938,176.75,172.69000244140625,175.2899932861328,175.2899932861328,13753000,93,62.0,,0.62,57.66,3.410003662109375,0.019672341837727148
677,2019-10-16,236,0.08883068783068783,2.606143051478485,BABA,175.8000030517578,177.35000610351562,174.1199951171875,177.1199951171875,177.1199951171875,10858700,77,62.0,,0.62,47.74,0.600006103515625,0.003394659708716441
678,2019-10-17,2,0.006291005291005291,-0.9291798201203169,BABA,178.0,178.58999633789062,175.22999572753906,176.85000610351562,176.85000610351562,8020600,85,62.0,,0.62,52.7,1.239990234375,0.006991768771923423
679,2019-10-18,2,0.006291005291005291,0.0,BABA,176.0,176.22999572753906,169.0,169.1300048828125,169.1300048828125,14575700,77,62.0,,0.62,47.74,-2.3600006103515625,-0.013214629367517716
680,2019-10-21,27,0.015109347442680776,1.4017381553125876,BABA,172.63999938964844,173.91000366210938,170.8699951171875,173.52000427246094,173.52000427246094,8970800,75,62.0,,0.62,46.5,-2.3199920654296875,-0.013164569719541497
681,2019-10-22,1,0.0059382716049382715,-0.6069802731411229,BABA,174.52999877929688,175.36000061035156,169.25999450683594,169.88999938964844,169.88999938964844,10867100,68,62.0,,0.62,42.16,1.4499969482421875,0.008337628185319357
682,2019-10-23,10,0.009112874779541445,0.5346005346005345,BABA,170.4499969482422,171.0399932861328,168.1199951171875,169.9199981689453,169.9199981689453,8853700,76,62.0,,0.62,47.12,-4.32000732421875,-0.024635078177364766
683,2019-10-24,2,0.006291005291005291,-0.30965744145539,BABA,171.27999877929688,172.75,170.2100067138672,172.5500030517578,172.5500030517578,7397700,90,62.0,,0.62,55.8,1.7100067138671875,0.009997701011403404
684,2019-10-25,11,0.009465608465608465,0.5046257359125315,BABA,171.55999755859375,175.80999755859375,170.8800048828125,174.30999755859375,174.30999755859375,9891800,77,62.0,,0.62,47.74,3.05999755859375,0.01771344462282931
685,2019-10-28,11,0.009465608465608465,0.0,BABA,176.5,179.63999938964844,176.41000366210938,178.67999267578125,178.67999267578125,11739600,84,62.0,,0.62,52.08,3.8300018310546875,0.021784892123545063
686,2019-10-29,3,0.006643738977072311,-0.2981181293087385,BABA,177.05999755859375,177.74000549316406,175.44000244140625,176.88999938964844,176.88999938964844,8026400,79,62.0,,0.62,48.98,-1.899993896484375,-0.010576675033065364
687,2019-10-30,2,0.006291005291005291,-0.053092646668436494,BABA,175.4199981689453,177.8800048828125,173.93600463867188,177.52999877929688,177.52999877929688,10213200,77,62.0,,0.62,47.74,0.1399993896484375,0.0007876639210175895
688,2019-10-31,3,0.006643738977072311,0.05606952621250372,BABA,179.16000366210938,179.24000549316406,175.5,176.6699981689453,176.6699981689453,15119000,86,62.0,,0.62,53.32,1.3600006103515625,0.0076456069992101305
689,2019-11-01,6,0.007701940035273368,0.15927794000530926,BABA,179.00999450683594,182.1199951171875,176.05999755859375,176.4600067138672,176.4600067138672,28924100,100,67.0,False,0.67,67.0,2.8799896240234375,0.01606778361839134
690,2019-11-04,3,0.006643738977072311,-0.45930816707334576,BABA,180.66000366210935,182.3999938964844,178.02000427246094,179.69000244140625,179.69000244140625,44541200,78,67.0,,0.67,52.260000000000005,0.2799987792969034,0.0015374411750710415
691,2019-11-05,11,0.009465608465608465,0.4247411733474913,BABA,181.4199981689453,183.1999969482422,180.30999755859372,182.0,182.0,23690200,75,67.0,,0.67,50.25,0.8000030517577841,0.0043859817901736875
692,2019-11-06,29,0.015814814814814816,0.670765790944662,BABA,183.6100006103516,185.0,182.1999969482422,184.16000366210935,184.16000366210935,14834900,74,67.0,,0.67,49.580000000000005,1.8000030517578125,0.009825344332655028
693,2019-11-07,11,0.009465608465608465,-0.4014720642355304,BABA,187.07000732421875,188.07000732421875,184.69000244140625,186.66000366210935,186.66000366210935,20162600,75,67.0,,0.67,50.25,3.07000732421875,0.016594634184966317
694,2019-11-08,14,0.010523809523809526,0.11179429849077716,BABA,187.9019927978516,188.27999877929688,185.1499938964844,187.16000366210935,187.16000366210935,19718100,84,67.0,,0.67,56.28,0.209991455078125,0.001116560040943293
695,2019-11-11,48,0.022516754850088184,2.791802791802792,BABA,184.82000732421875,187.1999969482422,181.3699951171875,186.7100067138672,186.7100067138672,20561500,98,67.0,,0.67,65.66000000000001,-1.0800018310546875,-0.0057361474296623305
696,2019-11-12,4,0.00699647266313933,-0.6892770423748726,BABA,185.91000366210935,187.6499938964844,185.13999938964844,186.97000122070312,186.97000122070312,11797600,78,67.0,,0.67,52.260000000000005,0.4499969482422159,0.002403829890908815
697,2019-11-13,1,0.0059382716049382715,-0.15124779430299984,BABA,185.47000122070312,185.6739959716797,181.0,182.47999572753903,182.47999572753903,14977700,73,67.0,,0.67,48.91,-1.975997924804716,-0.010530231756334385
698,2019-11-14,2,0.006291005291005291,0.059400059400059435,BABA,182.8699951171875,184.5,181.3209991455078,182.8000030517578,182.8000030517578,12712800,79,67.0,,0.67,52.93,-1.1739959716796875,-0.006322888488158318
699,2019-11-15,4,0.00699647266313933,0.11213905242500699,BABA,184.0,185.6000061035156,183.7100067138672,185.4900054931641,185.4900054931641,11296400,72,67.0,,0.67,48.24,1.1000061035155966,0.005962092701981447
700,2019-11-18,22,0.01334567901234568,0.46448616218308514,BABA,186.97999572753903,186.97999572753903,184.16000366210935,184.6100006103516,184.6100006103516,11822900,67,67.0,,0.67,44.89,1.3799896240234375,0.007435288678028229
701,2019-11-19,2,0.006291005291005291,-0.5286110744020087,BABA,186.30999755859372,186.7100067138672,183.8699951171875,185.25,185.25,13407200,76,67.0,,0.67,50.92,-0.2699890136718466,-0.001443945982677608
702,2019-11-20,55,0.02498589065255732,2.9716848892626864,BABA,183.6699981689453,183.6999969482422,181.05999755859372,182.3500061035156,182.3500061035156,16684600,72,67.0,,0.67,48.24,-3.010009765625,-0.016121309289211405
703,2019-11-21,19,0.012287477954144622,-0.5082233359215077,BABA,181.7700042724609,184.88999938964844,181.6000061035156,184.8600006103516,184.8600006103516,10254700,68,67.0,,0.67,45.56,1.19000244140625,0.006477966582337791
704,2019-11-22,5,0.007349206349206349,-0.4018946461891776,BABA,185.8000030517578,186.77999877929688,183.93499755859372,186.77999877929688,186.77999877929688,10541000,65,67.0,,0.67,43.55,1.8899993896484375,0.010222291069758471
705,2019-11-25,1,0.0059382716049382715,-0.2936857562408224,BABA,188.32000732421875,190.72000122070312,187.8800048828125,190.4499969482422,190.4499969482422,19157700,78,67.0,,0.67,52.260000000000005,3.94000244140625,0.021094348790856587
706,2019-11-26,34,0.017578483245149913,1.9602019602019607,BABA,190.38999938964844,195.0,189.0399932861328,194.6999969482422,194.6999969482422,51832300,93,67.0,,0.67,62.31,4.279998779296875,0.022441268623651256
707,2019-11-27,3,0.006643738977072311,-0.6220527741547106,BABA,197.2400054931641,200.97999572753903,197.0,200.82000732421875,200.82000732421875,33040500,97,67.0,,0.67,64.99000000000001,5.979995727539034,0.030666644756610406
708,2019-11-29,1,0.0059382716049382715,-0.056069526212503495,BABA,199.80999755859372,200.42999267578125,198.3500061035156,200.0,200.0,18593100,79,67.0,,0.67,52.93,-0.5500030517577841,-0.002736605948103432
709,2019-12-02,1,0.0059382716049382715,-0.8261475706098002,BABA,198.5800018310547,198.6699981689453,193.50999450683597,196.30999755859372,196.30999755859372,19357700,51,74.0,,0.74,37.74,-1.7599945068359375,-0.008781093504717785
710,2019-12-03,3,0.006643738977072311,0.11880011880011887,BABA,190.97000122070312,195.0,189.8500061035156,194.8999938964844,194.8999938964844,18355300,56,74.0,,0.74,41.44,-3.6699981689453125,-0.01847283536905464
711,2019-12-04,2,0.006291005291005291,-0.053092646668436494,BABA,195.52999877929688,196.66000366210935,193.22999572753903,193.7400054931641,193.7400054931641,14849300,48,74.0,,0.74,35.52,1.6600036621093466,0.00851283929286839
712,2019-12-05,1,0.0059382716049382715,-0.056069526212503495,BABA,196.92999267578125,200.94000244140625,196.42999267578125,200.0,200.0,22290200,64,74.0,,0.74,47.36,4.279998779296903,0.0217634429960174
713,2019-12-06,2,0.006291005291005291,0.059400059400059435,BABA,201.1100006103516,202.0,199.50999450683597,201.88999938964844,201.88999938964844,14087300,63,74.0,,0.74,46.62,1.05999755859375,0.005275194315292442
714,2019-12-09,2,0.006291005291005291,0.059400059400059435,BABA,200.32000732421875,203.42999267578125,198.5500030517578,198.7400054931641,198.7400054931641,14258100,52,74.0,,0.74,38.48,1.42999267578125,0.0070791716622833345
715,2019-12-10,2,0.006291005291005291,0.0,BABA,200.7100067138672,202.47999572753903,199.22999572753903,200.4499969482422,200.4499969482422,11623900,47,74.0,,0.74,34.78,-0.9499969482422159,-0.004669896192526002
716,2019-12-11,15,0.010876543209876542,0.7289038407625454,BABA,201.1000061035156,204.8000030517578,200.72000122070312,204.63999938964844,204.63999938964844,11760000,60,74.0,,0.74,44.4,2.3200073242187784,0.011457958184376116
717,2019-12-12,1,0.0059382716049382715,-0.4540295119182747,BABA,203.7100067138672,206.0,202.0,204.5,204.5,22448600,62,74.0,,0.74,45.88,1.1999969482421875,0.005859360011527537
718,2019-12-13,25,0.014403880070546736,1.4256014256014256,BABA,205.75999450683597,207.1000061035156,203.7700042724609,204.91000366210935,204.91000366210935,19270400,65,74.0,,0.74,48.1,1.1000061035155966,0.0053398354539591075
719,2019-12-16,42,0.020400352733686067,2.2427810485001403,BABA,206.3300018310547,209.1499938964844,206.19000244140625,206.97000122070312,206.97000122070312,16734300,62,74.0,,0.74,45.88,2.049987792968807,0.009898540475871132
720,2019-12-17,12,0.009818342151675485,-0.5187170398547591,BABA,208.69000244140625,208.8699951171875,206.82000732421875,208.17999267578125,208.17999267578125,11287600,60,74.0,,0.74,44.4,-0.2799987792969034,-0.0013387462943722506
721,2019-12-18,23,0.0136984126984127,0.3951859170109575,BABA,208.52999877929688,210.0500030517578,208.0399932861328,210.0,210.0,13481800,61,74.0,,0.74,45.14,1.1800079345703125,0.005649485144614719
722,2019-12-19,1,0.0059382716049382715,-0.5664992918758852,BABA,209.6100006103516,211.3699951171875,209.22999572753903,210.1300048828125,210.1300048828125,12167300,67,74.0,,0.74,49.58,1.3199920654296875,0.006284180177347665
723,2019-12-20,3,0.006643738977072311,0.11880011880011887,BABA,211.3500061035156,213.97999572753903,210.4199981689453,212.25,212.25,26670000,65,74.0,,0.74,48.1,2.610000610351534,0.012348018501417313
724,2019-12-23,27,0.015109347442680776,0.7971470526536604,BABA,213.25,215.0500030517578,212.91000366210935,214.8300018310547,214.8300018310547,12535000,100,74.0,,0.74,74.0,1.0700073242187784,0.005000501661759138
725,2019-12-24,16,0.011229276895943562,-0.25679934632893664,BABA,215.00999450683597,215.42999267578125,213.3500061035156,214.25999450683597,214.25999450683597,5523000,80,74.0,,0.74,59.2,0.3799896240234375,0.001766982648830684
726,2019-12-26,21,0.01299294532627866,0.15705983979896332,BABA,214.6499938964844,216.9900054931641,214.3300018310547,216.3800048828125,216.3800048828125,6907100,78,74.0,,0.74,57.72,1.560012817382841,0.007241391033841138
727,2019-12-27,23,0.0136984126984127,0.054296185692955135,BABA,217.9900054931641,218.1100006103516,215.1699981689453,215.47000122070312,215.47000122070312,11674200,69,74.0,,0.74,51.06,1.1199951171875,0.005161505547880196
728,2019-12-30,4,0.00699647266313933,0.1782001782001783,BABA,215.77999877929688,215.77999877929688,211.75999450683597,212.91000366210935,212.91000366210935,8732600,62,74.0,,0.74,45.88,-2.330001831054716,-0.010682691415040635
729,2019-12-31,9,0.008760141093474427,0.25207965717166614,BABA,212.0,213.63999938964844,210.72999572753903,212.1000061035156,212.1000061035156,6773600,61,74.0,,0.74,45.14,-2.1399993896484375,-0.009917505801069426
730,2020-01-02,1,0.0059382716049382715,-0.5975857535556353,BABA,216.6000061035156,219.97999572753903,216.5399932861328,219.7700042724609,219.7700042724609,15873500,100,76.0,,0.76,76.0,6.339996337890597,0.029676073563019267
731,2020-01-03,1,0.0059382716049382715,0.0,BABA,216.3500061035156,218.2030029296875,216.00999450683597,217.0,217.0,8604500,95,76.0,,0.76,72.2,-1.776992797851534,-0.00807797450842973
732,2020-01-06,23,0.0136984126984127,1.3068013068013071,BABA,214.88999938964844,217.16000366210935,214.08999633789065,216.63999938964844,216.63999938964844,11885500,81,76.0,,0.76,61.56,-1.0429992675781534,-0.004779949192148525
733,2020-01-07,6,0.007701940035273368,-0.437749452813184,BABA,217.63999938964844,218.94000244140625,216.69000244140625,217.6300048828125,217.6300048828125,9388000,81,76.0,,0.76,61.56,1.7799987792969034,0.008196715552033718
734,2020-01-08,5,0.007349206349206349,-0.04579803068468058,BABA,216.6000061035156,220.6499938964844,216.32000732421875,218.0,218.0,11959100,83,76.0,,0.76,63.08,1.7099914550781534,0.007810319886772499
735,2020-01-09,1,0.0059382716049382715,-0.19198464122870174,BABA,221.5,223.0800018310547,220.82000732421875,221.77999877929688,221.77999877929688,13122500,97,76.0,,0.76,73.72,2.430007934570284,0.011012952648030927
736,2020-01-10,10,0.009112874779541445,0.5346005346005345,BABA,223.8999938964844,225.9600067138672,222.06100463867188,223.8300018310547,223.8300018310547,12296000,94,76.0,,0.76,71.44,2.8800048828125,0.012910188538520995
737,2020-01-13,84,0.03521516754850088,4.597701149425288,BABA,228.80999755859372,231.13999938964844,227.0399932861328,230.47999572753903,230.47999572753903,17544800,86,76.0,,0.76,65.36,5.17999267578125,0.02292437830531968
738,2020-01-14,2,0.006291005291005291,-0.8213552361396304,BABA,230.0500030517578,230.1750030517578,224.8800048828125,226.4900054931641,226.4900054931641,17266900,85,76.0,,0.76,64.6,-0.964996337890625,-0.004174943066707626
739,2020-01-15,75,0.032040564373897705,4.093075413512755,BABA,226.6499938964844,227.82000732421875,224.38999938964844,225.05999755859372,225.05999755859372,10743400,88,76.0,,0.76,66.88,-2.3549957275390625,-0.010231327017771408
740,2020-01-16,6,0.007701940035273368,-0.7596190895579897,BABA,226.3000030517578,226.3300018310547,222.72999572753903,223.94000244140625,223.94000244140625,13700500,97,76.0,,0.76,73.72,-1.4900054931640625,-0.00654027497700671
741,2020-01-17,3,0.006643738977072311,-0.13739409205404163,BABA,225.8999938964844,228.0,225.3500061035156,227.42999267578125,227.42999267578125,12956200,84,76.0,,0.76,63.84,1.6699981689453125,0.007378598309701223
742,2020-01-21,110,0.04438624338624339,4.7629951912067785,BABA,222.4499969482422,222.6000061035156,220.72999572753903,222.25999450683597,222.25999450683597,15831100,87,76.0,,0.76,66.12,-5.399993896484403,-0.02368418375651049
743,2020-01-22,2,0.006291005291005291,-0.8582667779234712,BABA,224.69000244140625,225.5800018310547,222.0,222.3699951171875,222.3699951171875,10059600,84,76.0,,0.76,63.84,2.979995727539091,0.013387222128616205
744,2020-01-23,102,0.04156437389770723,5.60695262125035,BABA,217.92999267578125,220.1300048828125,216.7700042724609,219.1300048828125,219.1300048828125,18519900,90,76.0,,0.76,68.4,-5.4499969482421875,-0.024159929532777902
745,2020-01-24,4,0.00699647266313933,-0.8316714049306233,BABA,218.4900054931641,219.8300018310547,211.3249969482422,213.75,213.75,18143900,80,76.0,,0.76,60.8,-0.3000030517578125,-0.001362844887581427
746,2020-01-27,3,0.006643738977072311,0.0,BABA,201.22000122070312,208.0200042724609,199.5,205.47000122070312,205.47000122070312,24574700,98,76.0,,0.76,74.48,-11.809997558593778,-0.05372332011201131
747,2020-01-28,2,0.006291005291005291,-0.053092646668436494,BABA,209.7400054931641,210.91000366210935,207.1699981689453,210.22999572753903,210.22999572753903,16196700,95,76.0,,0.76,72.2,2.8899993896484375,0.013892891694508247
748,2020-01-29,27,0.015109347442680776,1.4017381553125876,BABA,212.55999755859372,213.97999572753903,209.5200042724609,212.0200042724609,212.0200042724609,12871900,82,76.0,,0.76,62.32,3.0699920654296875,0.0145559338681156
749,2020-01-30,124,0.04932451499118166,2.264503326718805,BABA,207.8800048828125,209.8600006103516,205.02999877929688,208.5800018310547,208.5800018310547,14376000,96,76.0,,0.76,72.96000000000001,-4.119995117187443,-0.019254113465977607
750,2020-01-31,5,0.007349206349206349,-0.8510029677834591,BABA,206.5,207.92999267578125,204.72799682617188,206.58999633789065,206.58999633789065,18181400,98,76.0,,0.76,74.48,-1.930007934570341,-0.009196645044111107
751,2020-02-03,9,0.008760141093474427,0.3185558800106185,BABA,208.6699981689453,215.0200042724609,208.6699981689453,213.1000061035156,213.1000061035156,14118800,66,75.0,,0.75,49.5,7.090011596679659,0.03409807072775162
752,2020-02-04,5,0.007349206349206349,-0.16106301590497285,BABA,221.3500061035156,224.3800048828125,220.4900054931641,222.8800048828125,222.8800048828125,16695100,68,75.0,,0.75,51.0,9.360000610351591,0.04353083631461163
753,2020-02-05,96,0.039447971781305116,4.367650587952964,BABA,226.5200042724609,226.6999969482422,217.5399932861328,220.22000122070312,220.22000122070312,15766100,67,75.0,,0.75,50.25,2.3199920654296875,0.010339566872909822
754,2020-02-06,6,0.007701940035273368,-0.8047570080922788,BABA,223.1300048828125,223.6499938964844,219.77999877929688,220.8999938964844,220.8999938964844,10790800,72,75.0,,0.75,54.0,-3.050003051757784,-0.013453917480440558
755,2020-02-07,6,0.007701940035273368,0.0,BABA,217.4600067138672,217.83999633789065,214.8800048828125,216.52999877929688,216.52999877929688,13790300,68,75.0,,0.75,51.0,-5.80999755859375,-0.025978080559585837
756,2020-02-10,7,0.008054673721340389,0.2803476310625177,BABA,213.5,215.7700042724609,212.1999969482422,215.7700042724609,215.7700042724609,17420300,66,75.0,,0.75,49.5,-2.0699920654297443,-0.009502350808980875
757,2020-02-11,5,0.007349206349206349,-0.08758484782132692,BABA,219.91000366210935,220.00999450683597,215.2899932861328,217.2100067138672,217.2100067138672,16073500,64,75.0,,0.75,48.0,4.239990234375057,0.019650508181948467
758,2020-02-12,24,0.01405114638447972,0.9119270458363333,BABA,221.1300048828125,225.5200042724609,220.2100067138672,224.30999755859372,224.30999755859372,18671900,80,75.0,,0.75,60.0,5.510009765624943,0.025044361179936026
759,2020-02-13,23,0.0136984126984127,-0.025103552152629605,BABA,220.0,225.0,218.9900054931641,220.3600006103516,220.3600006103516,28069700,100,75.0,,0.75,75.0,-0.5200042724609091,-0.0023058010935148587
760,2020-02-14,8,0.008407407407407409,-0.3862495171881035,BABA,221.1000061035156,221.63999938964844,218.22999572753903,219.6300048828125,219.6300048828125,10690000,73,75.0,,0.75,54.75,-3.3600006103515625,-0.014933336046006995
761,2020-02-18,1,0.0059382716049382715,-0.056069526212503495,BABA,218.5500030517578,220.8500061035156,217.50999450683597,220.5200042724609,220.5200042724609,12987000,59,75.0,,0.75,44.25,-0.7899932861328409,-0.003564308285094353
762,2020-02-19,2,0.006291005291005291,0.059400059400059435,BABA,221.5200042724609,223.55999755859372,220.75,222.13999938964844,222.13999938964844,10798100,60,75.0,,0.75,45.0,2.709991455078125,0.012270732987020638
763,2020-02-20,4,0.00699647266313933,0.11213905242500699,BABA,222.5,222.5,214.22000122070312,218.0399932861328,218.0399932861328,14950100,61,75.0,,0.75,45.75,-1.0599975585937216,-0.004741445563470781
764,2020-02-21,5,0.007349206349206349,0.050415931434333316,BABA,217.5399932861328,217.6000061035156,211.55999755859372,212.58999633789065,212.58999633789065,17681200,60,75.0,,0.75,45.0,-4.899993896484403,-0.022022444478581593
765,2020-02-24,2,0.006291005291005291,-0.9120713880740503,BABA,203.5500030517578,207.27999877929688,202.50999450683597,206.16000366210935,206.16000366210935,19380200,62,75.0,,0.75,46.5,-10.320007324218722,-0.04742650291705108
766,2020-02-25,49,0.022869488536155204,2.635267731987665,BABA,208.50999450683597,209.9499969482422,204.1000061035156,205.6100006103516,205.6100006103516,18132400,61,75.0,,0.75,45.75,2.6699981689453125,0.012881118220133825
767,2020-02-26,4,0.00699647266313933,-0.6940695611937997,BABA,206.8000030517578,213.0800018310547,206.7899932861328,208.7400054931641,208.7400054931641,19482100,66,75.0,,0.75,49.5,3.1300048828125,0.014908334976466486
768,2020-02-27,2,0.006291005291005291,-0.10083186286866652,BABA,205.00999450683597,209.97000122070312,201.8600006103516,205.02999877929688,205.02999877929688,22741200,67,75.0,,0.75,50.25,-3.1100006103515625,-0.014595459844314207
769,2020-02-28,2,0.006291005291005291,0.0,BABA,198.97999572753903,208.9199981689453,198.56100463867188,208.0,208.0,31251100,68,75.0,,0.75,51.0,-1.0500030517578125,-0.005000728892953332
770,2020-03-02,11,0.009465608465608465,-0.12972271769093557,BABA,208.58999633789065,211.1100006103516,203.7559967041016,210.97999572753903,210.97999572753903,21542200,90,69.0,,0.69,62.1,2.1900024414062784,0.010482493110282931
771,2020-03-03,32,0.016873015873015873,0.7825600894354388,BABA,211.0800018310547,211.38999938964844,202.2400054931641,207.41000366210935,207.41000366210935,20813800,84,69.0,,0.69,57.96,0.2799987792968466,0.001326316983976783
772,2020-03-04,1,0.0059382716049382715,-0.6480610431692275,BABA,209.4900054931641,212.6999969482422,208.8500061035156,211.9600067138672,211.9600067138672,12474400,71,69.0,,0.69,48.99,1.30999755859375,0.006197064962278898
773,2020-03-05,2,0.006291005291005291,0.059400059400059435,BABA,210.0,215.1499938964844,209.13999938964844,211.4600067138672,211.4600067138672,13462900,91,69.0,,0.69,62.78999999999999,2.449996948242216,0.01151855657449019
774,2020-03-06,26,0.014756613756613756,1.3456686291000843,BABA,206.6999969482422,207.0,201.1000061035156,204.63999938964844,204.63999938964844,21700500,90,69.0,,0.69,62.1,-8.149993896484403,-0.03788052116053342
