,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MC_unscaled,MC_monthly,isPartial,scale,MC,Stock_Price_Change,Stock_Price_Change_Percent
272,2020-02-20,2,0.005830917874396135,4.8309178743961345,MC,37.79999923706055,38.630001068115234,37.310001373291016,37.369998931884766,31.391584396362305,1919000,84,72.0,,0.72,60.48,0.6780014038085938,0.01786470831064646
273,2020-02-24,2,0.005830917874396135,0.0,MC,34.77000045776367,35.41999816894531,34.63100051879883,35.25,29.610736846923828,666500,78,72.0,,0.72,56.16,-3.210002899169922,-0.0830961120997592
274,2020-02-25,1,0.001,-0.8285004142502072,MC,35.2599983215332,35.70000076293945,33.790000915527344,34.68000030517578,29.13192176818848,875800,78,72.0,,0.72,56.16,0.2800025939941406,0.007905211983879612
275,2020-02-26,2,0.005830917874396135,4.8309178743961345,MC,33.08000183105469,35.22999954223633,33.08000183105469,34.209999084472656,28.73711204528809,823100,72,72.0,,0.72,51.84,-0.470001220703125,-0.01316530001845373
276,2020-02-27,5,0.02032367149758454,2.4855012427506216,MC,33.310001373291016,33.959999084472656,32.709999084472656,33.150001525878906,27.846694946289062,1258100,78,72.0,,0.72,56.16,-1.2700004577636719,-0.03604883548866078
277,2020-03-02,3,0.01066183574879227,9.661835748792269,MC,31.959999084472656,32.290000915527344,31.13999938964844,32.279998779296875,27.11587142944336,669000,91,68.0,,0.68,61.88,-1.6699981689453125,-0.049175447996666066
278,2020-03-03,1,0.001,-0.9062075215224286,MC,32.060001373291016,32.849998474121094,30.600000381469727,30.780000686645508,25.8558406829834,474300,90,68.0,,0.68,61.2,0.55999755859375,0.017342754497243318
279,2020-03-05,2,0.005830917874396135,4.8309178743961345,MC,30.899999618530277,31.059999465942383,29.040000915527344,29.43000030517578,24.721811294555664,1012900,90,68.0,,0.68,61.2,-1.789999008178711,-0.05449007888353041
280,2020-03-09,1,0.001,0.0,MC,27.25,27.82999992370605,26.6200008392334,27.229999542236328,22.87376594543457,733300,93,68.0,,0.68,63.24,-3.2299995422363317,-0.10399226006999973
281,2020-03-10,1,0.001,0.0,MC,28.229999542236328,28.739999771118164,26.87700080871582,28.690000534057617,24.100196838378903,597800,84,68.0,,0.68,57.120000000000005,0.9099998474121129,0.03269852137645746
282,2020-03-11,1,0.001,0.0,MC,28.0,28.399999618530277,27.030000686645508,27.71999931335449,23.285375595092773,685800,73,68.0,,0.68,49.64,-0.3400001525878871,-0.011830207212790711
283,2020-03-13,3,0.01066183574879227,9.661835748792269,MC,26.75,28.75,26.46999931335449,28.68000030517578,24.091796875,1009400,80,68.0,,0.68,54.400000000000006,0.350000381469723,0.012323957259540164
284,2020-03-16,4,0.015492753623188405,1.657000828500414,MC,24.26000022888184,28.399999618530277,24.25,27.229999542236328,22.87376594543457,1044000,88,68.0,,0.68,59.84,-0.350000381469723,-0.012173926311990324
285,2020-03-17,2,0.005830917874396135,-0.6236357966947303,MC,27.739999771118164,29.8799991607666,26.309999465942383,28.59000015258789,24.016197204589844,1181200,83,68.0,,0.68,56.440000000000005,1.4799995422363246,0.05211266063787767
286,2020-03-18,2,0.005830917874396135,0.0,MC,27.25,28.5,22.11000061035156,23.82999992370605,20.0176944732666,1358000,82,68.0,,0.68,55.760000000000005,-1.3799991607666016,-0.04618471216621001
287,2020-03-19,1,0.001,-0.8285004142502072,MC,23.63999938964844,26.989999771118164,23.309999465942383,25.700000762939453,21.588537216186523,1141000,89,68.0,,0.68,60.52,-1.510000228881836,-0.05298246417129249
288,2020-03-20,3,0.01066183574879227,9.661835748792269,MC,25.950000762939453,26.979999542236328,24.475000381469727,25.15999984741211,21.13492774963379,1143100,81,68.0,,0.68,55.080000000000005,-0.010000228881835938,-0.0003705160787936812
289,2020-03-23,1,0.001,-0.8285004142502072,MC,24.68000030517578,26.809999465942383,23.86000061035156,25.649999618530277,21.54653549194336,1132000,82,68.0,,0.68,55.760000000000005,-0.1700000762939453,-0.006300966611501035
290,2020-03-24,2,0.005830917874396135,4.8309178743961345,MC,26.649999618530277,27.950000762939453,26.32999992370605,27.81999969482422,23.36937713623047,735200,90,68.0,,0.68,61.2,1.1400012969970703,0.04252149644558001
291,2020-03-25,3,0.01066183574879227,0.828500414250207,MC,27.850000381469727,29.88999938964844,27.3700008392334,28.31999969482422,23.78938865661621,644800,90,68.0,,0.68,61.2,1.939998626708988,0.06940960907884297
292,2020-03-26,1,0.001,-0.9062075215224286,MC,28.670000076293945,31.440000534057617,28.670000076293945,31.07999992370605,26.107845306396484,738200,93,68.0,,0.68,63.24,1.5500011444091761,0.05185684764336185
293,2020-03-31,1,0.001,-0.9062075215224286,MC,29.520000457763672,30.13999938964844,27.5,28.100000381469727,23.604585647583008,775100,86,68.0,,0.68,58.48,-1.3000011444091761,-0.04134863620631746
294,2020-04-01,1,0.001,0.0,MC,26.82999992370605,27.799999237060547,26.71999931335449,27.09000015258789,22.75616455078125,773500,86,70.0,False,0.7,60.2,-2.340000152587894,-0.0776376974112204
295,2020-04-03,4,0.015492753623188405,14.492753623188404,MC,29.0,30.07999992370605,28.38999938964844,29.850000381469727,25.074621200561523,1102300,90,70.0,,0.7,62.99999999999999,2.2800006866455043,0.08201441543947974
296,2020-04-06,1,0.001,0.0,MC,31.1200008392334,31.309999465942383,29.81999969482422,30.38999938964844,25.528234481811523,629400,89,70.0,,0.7,62.3,1.2299995422363317,0.04089094233231583
297,2020-04-13,1,0.001,0.0,MC,29.690000534057617,30.209999084472656,28.940000534057617,29.21999931335449,24.5454044342041,947500,87,70.0,,0.7,60.9,-1.1000003814697266,-0.03513255829551376
298,2020-04-14,1,0.001,0.0,MC,28.84000015258789,29.40999984741211,28.350000381469727,29.07999992370605,24.42780876159668,805700,88,70.0,,0.7,61.6,-0.7999992370605469,-0.02648127313157489
299,2020-04-15,4,0.015492753623188405,14.492753623188404,MC,28.06999969482422,29.479999542236328,27.96999931335449,29.100000381469727,24.44460868835449,575000,89,70.0,,0.7,62.3,0.06999969482421875,0.002380132444318228
300,2020-04-17,3,0.01066183574879227,-0.3118178983473652,MC,30.34000015258789,31.149999618530277,29.46999931335449,30.209999084472656,25.377029418945312,805300,89,70.0,,0.7,62.3,1.6700000762939489,0.056648578772917624
301,2020-04-20,1,0.001,0.0,MC,29.71999931335449,30.86000061035156,29.667999267578125,30.06999969482422,25.259424209594727,499600,92,70.0,,0.7,64.39999999999999,-0.28999900817871804,-0.00930975960610303
302,2020-04-21,4,0.015492753623188405,14.492753623188404,MC,29.36000061035156,30.190000534057617,29.31999969482422,30.059999465942383,25.251026153564453,427100,89,70.0,,0.7,62.3,-0.6700000762939418,-0.02171095473242468
303,2020-04-22,2,0.005830917874396135,-0.6236357966947303,MC,30.6200008392334,31.030000686645508,30.28499984741211,30.96999931335449,26.01544570922852,898100,97,70.0,,0.7,67.89999999999999,0.8400001525878906,0.027823787271559652
304,2020-04-23,3,0.01066183574879227,0.828500414250207,MC,29.100000381469727,30.780000686645508,28.100000381469727,29.020000457763672,24.377405166625977,1731600,97,70.0,,0.7,67.89999999999999,-0.25,-0.008056719125616785
305,2020-04-24,3,0.01066183574879227,0.0,MC,28.65999984741211,28.81999969482422,26.045000076293945,26.51000022888184,22.268953323364254,2036400,90,70.0,,0.7,62.99999999999999,-1.960000991821289,-0.06367774360289968
306,2020-04-27,2,0.005830917874396135,-0.7681966583445362,MC,26.51000022888184,28.46999931335449,26.51000022888184,28.26000022888184,23.738988876342773,893700,95,70.0,,0.7,66.5,-0.3500003814697301,-0.01214435757029475
307,2020-04-30,3,0.01066183574879227,0.828500414250207,MC,29.25,30.239999771118164,28.867000579833984,29.8700008392334,25.09142303466797,646800,95,70.0,,0.7,66.5,1.7700004577636754,0.06217072358457765
308,2020-05-01,3,0.01066183574879227,0.0,MC,28.90999984741211,29.1299991607666,27.94499969482422,28.899999618530277,24.48563766479492,678900,88,75.0,False,0.75,66.0,-1.1100006103515625,-0.03670636966775742
309,2020-05-05,1,0.001,-0.8285004142502072,MC,28.96999931335449,29.8700008392334,28.864999771118164,29.530000686645508,25.019405364990234,753600,88,75.0,,0.75,66.0,0.7400016784667969,0.025403422581057322
310,2020-05-06,1,0.001,0.0,MC,29.84000015258789,30.190000534057617,29.190000534057617,29.709999084472656,25.171911239624023,673200,83,75.0,,0.75,62.25,0.31999969482421875,0.01071307953911771
311,2020-05-07,2,0.005830917874396135,4.8309178743961345,MC,30.049999237060547,30.989999771118164,29.440000534057617,29.790000915527344,25.23969268798828,681500,95,75.0,,0.75,71.25,0.7999992370605469,0.026498814935695725
312,2020-05-08,2,0.005830917874396135,0.0,MC,30.399999618530277,30.76499938964844,30.18000030517578,30.600000381469727,25.925966262817383,435300,90,75.0,,0.75,67.5,-0.225000381469723,-0.007260418945837399
313,2020-05-11,2,0.005830917874396135,0.0,MC,30.26000022888184,31.38999938964844,30.0,30.88999938964844,26.17167091369629,449600,87,75.0,,0.75,65.25,0.625,0.020315293755874153
314,2020-05-12,12,0.05414009661835749,8.285004142502071,MC,31.030000686645508,31.209999084472656,29.489999771118164,29.530000686645508,25.019405364990234,594500,84,75.0,,0.75,63.0,-0.1800003051757848,-0.0057343201234704155
315,2020-05-13,2,0.005830917874396135,-0.892299455697332,MC,29.38999938964844,29.38999938964844,26.809999465942383,27.809999465942383,23.5621280670166,551700,85,75.0,,0.75,63.75,-1.8199996948242152,-0.05831463467519571
316,2020-05-14,1,0.001,-0.8285004142502072,MC,27.399999618530277,28.649999618530277,27.399999618530277,28.399999618530277,24.06200790405273,494200,92,75.0,,0.75,69.0,-0.7399997711181641,-0.025178624922966186
317,2020-05-15,1,0.001,0.0,MC,28.299999237060547,28.65999984741211,28.1299991607666,28.450000762939453,24.104372024536133,304000,89,75.0,,0.75,66.75,0.010000228881832385,0.00034904813315828065
318,2020-05-18,2,0.005830917874396135,4.8309178743961345,MC,29.059999465942383,30.11000061035156,28.940000534057617,29.88999938964844,25.32441520690918,425300,87,75.0,,0.75,65.25,1.4500007629394496,0.050593188089998575
319,2020-05-21,1,0.001,-0.8285004142502072,MC,29.40999984741211,30.1299991607666,29.15999984741211,29.36000061035156,24.8753719329834,446000,100,75.0,,0.75,75.0,0.019998550415042615,0.0006641829960032375
320,2020-05-22,2,0.005830917874396135,4.8309178743961345,MC,29.459999084472656,29.82999992370605,29.190000534057617,29.780000686645508,25.231220245361328,527200,88,75.0,,0.75,66.0,-0.2999992370605504,-0.009956828589998468
321,2020-05-26,3,0.01066183574879227,0.828500414250207,MC,30.559999465942383,31.489999771118164,30.299999237060547,31.200000762939453,26.43431854248047,817500,89,75.0,,0.75,66.75,1.659999847412113,0.05564867085678071
322,2020-05-27,2,0.005830917874396135,-0.4531037607612143,MC,32.0,33.994998931884766,31.84499931335449,33.459999084472656,28.34911346435547,615600,89,75.0,,0.75,66.75,2.5049991607666016,0.0795490371220684
323,2020-05-28,2,0.005830917874396135,0.0,MC,33.9900016784668,33.9900016784668,33.08000183105469,33.310001373291016,28.22202682495117,784500,84,75.0,,0.75,63.0,-0.00499725341796875,-0.0001469996639206217
324,2020-06-01,1,0.001,-0.9062075215224286,MC,33.599998474121094,34.21500015258789,33.22999954223633,33.619998931884766,28.48467063903809,440400,83,78.0,False,0.78,64.74000000000001,0.22499847412109375,0.006619548779358553
325,2020-06-02,2,0.005830917874396135,4.8309178743961345,MC,33.779998779296875,35.119998931884766,33.540000915527344,34.83000183105469,29.509849548339844,650300,86,78.0,,0.78,67.08,0.904998779296875,0.02645035146166519
326,2020-06-05,4,0.015492753623188405,1.657000828500414,MC,37.900001525878906,39.290000915527344,37.709999084472656,37.84999847412109,32.06855392456055,726600,89,78.0,,0.78,69.42,4.170001983642578,0.11873582319094877
327,2020-06-08,4,0.015492753623188405,14.492753623188404,MC,38.290000915527344,38.63999938964844,37.02999877929688,37.630001068115234,31.88216209411621,607600,89,78.0,,0.78,69.42,-0.6500015258789062,-0.016543688234479714
328,2020-06-09,3,0.01066183574879227,-0.3118178983473652,MC,37.06999969482422,37.91999816894531,36.709999084472656,37.43000030517578,31.71271133422852,510000,92,78.0,,0.78,71.76,-0.720001220703125,-0.01863357225869966
329,2020-06-10,3,0.01066183574879227,0.0,MC,37.209999084472656,37.959999084472656,36.79999923706055,37.08000183105469,31.416173934936523,617400,87,78.0,,0.78,67.86,0.04000091552734375,0.0010548765152658124
330,2020-06-11,4,0.015492753623188405,0.4531037607612145,MC,35.93000030517578,36.560001373291016,35.310001373291016,35.47999954223633,30.060565948486328,720200,90,78.0,,0.78,70.2,-1.3999977111816406,-0.03688086788585576
331,2020-06-12,1,0.001,-0.9354536950420954,MC,36.77000045776367,36.88999938964844,34.560001373291016,34.63999938964844,29.34886932373047,798700,87,78.0,,0.78,67.86,0.3299980163574219,0.009026203609458827
332,2020-06-15,1,0.001,-0.9062075215224286,MC,33.650001525878906,35.310001373291016,33.650001525878906,35.11000061035156,29.747085571289062,572200,95,78.0,,0.78,74.10000000000001,-1.5799980163574219,-0.0428299821767083
333,2020-06-16,1,0.001,0.0,MC,36.36000061035156,36.56999969482422,34.83000183105469,35.189998626708984,29.81485939025879,545300,90,78.0,,0.78,70.2,1.2599983215332031,0.03568389330299726
334,2020-06-17,1,0.001,0.0,MC,35.209999084472656,35.459999084472656,34.61000061035156,34.709999084472656,29.40818214416504,715100,88,78.0,,0.78,68.64,-1.1100006103515625,-0.030352765097470313
335,2020-06-18,7,0.029985507246376813,28.985507246376812,MC,34.58000183105469,35.810001373291016,34.41999816894531,35.70000076293945,30.24696350097656,874900,87,78.0,,0.78,67.86,0.3500022888183594,0.009870341169061714
336,2020-06-22,3,0.01066183574879227,9.661835748792269,MC,34.220001220703125,35.099998474121094,34.099998474121094,34.630001068115234,29.34040641784668,492800,93,78.0,,0.78,72.54,-0.7100028991699219,-0.01982694420390274
337,2020-06-23,2,0.005830917874396135,-0.4531037607612143,MC,35.02000045776367,35.34000015258789,33.43199920654297,33.709999084472656,28.56092643737793,925900,86,78.0,,0.78,67.08,0.24000167846679688,0.006837654954422456
338,2020-06-24,2,0.005830917874396135,0.0,MC,33.33000183105469,33.459999084472656,31.82999992370605,31.84000015258789,26.976560592651367,787800,87,78.0,,0.78,67.86,-1.8800010681152344,-0.053197539898073964
339,2020-06-25,2,0.005830917874396135,0.0,MC,31.6299991607666,32.279998779296875,31.1299991607666,32.209999084472656,27.29004669189453,819900,93,78.0,,0.78,72.54,-1.1800003051757812,-0.03526599932644259
340,2020-06-30,1,0.001,-0.9666505558240696,MC,30.61000061035156,31.309999465942383,30.489999771118164,31.15999984741211,26.400428771972656,608600,99,78.0,,0.78,77.22,-0.9699993133544922,-0.030049546159729434
341,2020-07-01,1,0.001,0.0,MC,31.200000762939453,31.65999984741211,30.13999938964844,30.6200008392334,25.94291305541992,585100,82,79.0,False,0.79,64.78,0.35000038146972656,0.011178549582871788
342,2020-07-06,1,0.001,-0.8285004142502072,MC,31.26000022888184,31.600000381469727,31.0,31.450000762939453,26.64613151550293,286300,81,79.0,,0.79,63.99,-0.05999946594238281,-0.001895118958672004
343,2020-07-07,1,0.001,0.0,MC,30.0,30.670000076293945,29.09499931335449,29.21999931335449,24.75675392150879,1485500,81,79.0,,0.79,63.99,-0.9300003051757812,-0.02943038904901829
344,2020-07-08,3,0.01066183574879227,9.661835748792269,MC,29.290000915527344,29.864999771118164,28.75,29.790000915527344,25.23969268798828,958400,84,79.0,,0.79,66.36,-0.8050003051757812,-0.02624715693424462
345,2020-07-09,2,0.005830917874396135,-0.4531037607612143,MC,29.86000061035156,30.049999237060547,28.68000030517578,28.950000762939453,24.52800178527832,665100,83,79.0,,0.79,65.57000000000001,0.1849994659423828,0.006194524271227131
346,2020-07-10,2,0.005830917874396135,0.0,MC,28.38999938964844,29.6299991607666,28.280000686645508,29.59000015258789,25.070240020751957,528700,86,79.0,,0.79,67.94,-0.4200000762939453,-0.013976708384603298
347,2020-07-13,8,0.034816425120772945,33.81642512077295,MC,29.36000061035156,29.6299991607666,28.799999237060547,29.200000762939453,24.73981285095215,1028500,87,79.0,,0.79,68.73,0.0,0.0
348,2020-07-14,2,0.005830917874396135,-0.832523935063133,MC,29.25,29.68000030517578,29.020000457763672,29.399999618530277,24.90926170349121,538200,83,79.0,,0.79,65.57000000000001,0.05000114440917969,0.0016875175776376317
349,2020-07-15,1,0.001,-0.8285004142502072,MC,30.11000061035156,31.03499984741211,29.63999938964844,30.850000381469727,26.13778114318848,467600,83,79.0,,0.79,65.57000000000001,1.3549995422363281,0.04565362292129205
350,2020-07-17,2,0.005830917874396135,4.8309178743961345,MC,31.030000686645508,31.61000061035156,30.75,31.06999969482422,26.324174880981445,486700,89,79.0,,0.79,70.31,0.5750007629394496,0.01852749366091566
351,2020-07-20,1,0.001,-0.8285004142502072,MC,30.84000015258789,31.46999931335449,30.59000015258789,31.43000030517578,26.629188537597656,275500,89,79.0,,0.79,70.31,-0.1400012969970703,-0.004429019117172195
352,2020-07-21,2,0.005830917874396135,4.8309178743961345,MC,31.57999992370605,32.130001068115234,31.43000030517578,31.959999084472656,27.07823181152344,449700,81,79.0,,0.79,63.99,0.6600017547607457,0.020972410840844002
353,2020-07-22,4,0.015492753623188405,1.657000828500414,MC,31.600000381469727,31.780000686645508,30.32999992370605,30.809999465942383,26.103891372680664,520300,85,79.0,,0.79,67.15,-0.35000038146972656,-0.01089325769792937
354,2020-07-23,2,0.005830917874396135,-0.6236357966947303,MC,30.6200008392334,31.065000534057617,30.5,30.690000534057617,26.002222061157227,520000,88,79.0,,0.79,69.52000000000001,-0.7150001525878906,-0.02249843099872384
355,2020-07-29,4,0.015492753623188405,14.492753623188404,MC,30.420000076293945,30.540000915527344,29.6200008392334,30.280000686645508,25.65484619140625,676300,90,79.0,,0.79,71.10000000000001,-0.5249996185302734,-0.01690003571558607
356,2020-07-30,2,0.005830917874396135,-0.6236357966947303,MC,29.5,30.15999984741211,28.770000457763672,29.84000015258789,25.282054901123047,1098100,86,79.0,,0.79,67.94,-0.3800010681152344,-0.01244273270214713
357,2020-07-31,1,0.001,-0.8285004142502072,MC,29.899999618530277,30.01000022888184,29.450000762939453,29.790000915527344,25.23969268798828,522600,88,79.0,,0.79,69.52000000000001,-0.14999961853026988,-0.004973462178022525
358,2020-08-03,2,0.005830917874396135,-0.4531037607612143,MC,29.940000534057617,30.729999542236328,29.56999969482422,30.450000762939453,25.79887962341309,626400,89,78.0,,0.78,69.42,0.7199993133544886,0.023991979602237867
359,2020-08-04,2,0.005830917874396135,0.0,MC,30.32999992370605,30.59000015258789,29.920000076293945,30.13999938964844,25.536231994628903,290600,95,78.0,,0.78,74.10000000000001,-0.1399993896484375,-0.004555788862151355
360,2020-08-07,1,0.001,-0.8285004142502072,MC,30.61000061035156,31.239999771118164,30.190000534057617,31.15999984741211,26.618825912475582,378800,93,78.0,,0.78,72.54,0.6499996185302734,0.02124876153278743
361,2020-08-10,2,0.005830917874396135,4.8309178743961345,MC,31.38999938964844,31.780000686645508,31.09000015258789,31.690000534057617,27.07158660888672,515000,96,78.0,,0.78,74.88,0.5400009155273438,0.017285560802935196
362,2020-08-11,4,0.015492753623188405,1.657000828500414,MC,32.36000061035156,33.04999923706055,31.86400032043457,32.060001373291016,27.387664794921875,534400,82,78.0,,0.78,63.96,1.269998550415039,0.03996219392621714
363,2020-08-12,2,0.005830917874396135,-0.6236357966947303,MC,32.540000915527344,32.79999923706055,31.826000213623047,32.22999954223633,27.532886505126957,404800,87,78.0,,0.78,67.86,-0.25,-0.007564296695040884
364,2020-08-13,5,0.02032367149758454,2.4855012427506216,MC,32.20000076293945,32.345001220703125,31.780000686645508,32.02000045776367,27.353492736816406,334600,84,78.0,,0.78,65.52,-0.4549980163574219,-0.013871891065269315
365,2020-08-14,3,0.01066183574879227,-0.47539814594723084,MC,31.8799991607666,32.060001373291016,31.649999618530277,31.739999771118164,27.11429977416992,275400,85,78.0,,0.78,66.3,-0.2849998474121094,-0.008811248621307444
366,2020-08-17,2,0.005830917874396135,4.8309178743961345,MC,31.799999237060547,31.799999237060547,31.190000534057617,31.26000022888184,26.70425033569336,311200,89,78.0,,0.78,69.42,-0.26000213623046875,-0.008109860420875581
367,2020-08-21,2,0.005830917874396135,0.0,MC,31.71999931335449,32.099998474121094,31.07999992370605,32.04999923706055,27.379119873046875,277900,83,78.0,,0.78,64.74000000000001,0.2999992370605469,0.00943393849868146
368,2020-08-24,2,0.005830917874396135,0.0,MC,32.41999816894531,32.97999954223633,31.799999237060547,32.900001525878906,28.105243682861328,501700,83,78.0,,0.78,64.74000000000001,0.8800010681152344,0.027414364795832924
369,2020-08-25,1,0.001,-0.8285004142502072,MC,33.29999923706055,33.834999084472656,33.02000045776367,33.22999954223633,28.387149810791016,601500,86,78.0,,0.78,67.08,0.8549995422363281,0.02592478939065357
370,2020-08-26,1,0.001,0.0,MC,33.34000015258789,33.435001373291016,32.70500183105469,32.95000076293945,28.1479606628418,329800,85,78.0,,0.78,66.3,-0.3999977111816406,-0.011822010403576555
371,2020-08-28,1,0.001,0.0,MC,30.950000762939453,32.349998474121094,30.950000762939453,32.119998931884766,27.43891906738281,434100,84,78.0,,0.78,65.52,-1.0850028991699219,-0.03245110975340526
372,2020-08-31,2,0.005830917874396135,-0.4531037607612143,MC,32.209999084472656,32.369998931884766,31.76000022888184,31.90999984741211,27.259523391723636,336300,85,78.0,,0.78,66.3,0.020000457763671875,0.0006182522011453084
373,2020-09-01,2,0.005830917874396135,0.0,MC,31.739999771118164,32.31999969482422,31.3700008392334,32.2400016784668,27.541431427001957,229100,83,75.0,False,0.75,62.25,-0.049999237060546875,-0.0015446165804873235
374,2020-09-02,1,0.001,-0.8285004142502072,MC,32.209999084472656,32.720001220703125,32.07699966430664,32.529998779296875,27.789167404174805,241200,80,75.0,,0.75,60.0,0.40000152587890625,0.012376284952223093
375,2020-09-04,3,0.01066183574879227,9.661835748792269,MC,32.400001525878906,32.400001525878906,31.3700008392334,31.559999465942383,26.96053123474121,295300,82,75.0,,0.75,61.5,-0.31999969482421875,-0.009779941408490589
376,2020-09-10,1,0.001,0.0,MC,31.850000381469727,31.850000381469727,30.71999931335449,30.739999771118164,26.260034561157227,1450200,83,75.0,,0.75,62.25,-0.5500011444091797,-0.01697534316379201
377,2020-09-11,1,0.001,0.0,MC,30.959999084472656,31.399999618530277,30.479999542236328,31.290000915527344,26.729883193969727,510800,86,75.0,,0.75,64.5,-0.4500007629394496,-0.014128752199364492
378,2020-09-14,2,0.005830917874396135,4.8309178743961345,MC,31.549999237060547,32.91999816894531,31.520000457763672,32.84000015258789,28.05398750305176,337900,89,75.0,,0.75,66.75,1.5199985504150355,0.04840759773506598
379,2020-09-15,1,0.001,-0.8285004142502072,MC,33.099998474121094,33.099998474121094,32.5,32.54999923706055,27.806251525878903,239300,85,75.0,,0.75,63.75,0.18000030517578125,0.005467810303391385
380,2020-09-16,5,0.02032367149758454,19.32367149758454,MC,32.7599983215332,33.88999938964844,32.39099884033203,33.380001068115234,28.51529312133789,468300,79,75.0,,0.75,59.25,0.7900009155273438,0.02386709824609201
381,2020-09-17,2,0.005830917874396135,-0.7130972189208462,MC,33.130001068115234,33.959999084472656,33.0,33.90999984741211,28.96805191040039,461900,75,75.0,,0.75,56.25,0.06999969482421875,0.002065497081289447
382,2020-09-18,2,0.005830917874396135,0.0,MC,34.099998474121094,34.33000183105469,33.459999084472656,34.209999084472656,29.22432518005371,848800,83,75.0,,0.75,62.25,0.37000274658203125,0.010895251959862629
383,2020-09-21,1,0.001,-0.8285004142502072,MC,33.689998626708984,33.849998474121094,32.36000061035156,32.79999923706055,28.01981735229492,640500,77,75.0,,0.75,57.75,-0.48000335693359375,-0.013982037032674643
384,2020-09-22,4,0.015492753623188405,14.492753623188404,MC,32.709999084472656,33.290000915527344,32.400001525878906,33.099998474121094,28.276094436645508,310200,80,75.0,,0.75,60.0,-0.55999755859375,-0.0165435032152772
385,2020-09-23,1,0.001,-0.9354536950420954,MC,33.15999984741211,33.36000061035156,32.310001373291016,32.52000045776367,27.78062438964844,708600,82,75.0,,0.75,61.5,0.06999969482421875,0.0021027243286007025
386,2020-09-25,4,0.015492753623188405,14.492753623188404,MC,32.4900016784668,33.040000915527344,32.470001220703125,32.95000076293945,28.1479606628418,385500,82,75.0,,0.75,61.5,-0.31999969482421875,-0.00959231681563344
387,2020-09-29,1,0.001,0.0,MC,34.16999816894531,34.349998474121094,33.599998474121094,34.189998626708984,29.20724296569824,297700,83,75.0,,0.75,62.25,1.30999755859375,0.03964883542052533
388,2020-09-30,1,0.001,0.0,MC,34.279998779296875,35.415000915527344,34.279998779296875,35.13999938964844,30.018796920776367,425400,83,75.0,,0.75,62.25,1.06500244140625,0.031004439263908834
389,2020-10-02,1,0.001,0.0,MC,35.5,36.6349983215332,35.130001068115234,36.02999877929688,30.77908706665039,625800,80,78.0,,0.78,62.400000000000006,1.2199974060058594,0.034448605801700394
390,2020-10-05,3,0.01066183574879227,9.661835748792269,MC,36.380001068115234,36.9900016784668,35.7599983215332,36.66999816894531,31.32581329345703,437900,85,78.0,,0.78,66.3,0.35500335693359375,0.009690279055504458
391,2020-10-07,3,0.01066183574879227,0.0,MC,37.25,37.66999816894531,37.0,37.31999969482422,31.881084442138672,594200,91,78.0,,0.78,70.98,0.6799964904785156,0.018383251138762935
392,2020-10-08,1,0.001,-0.9062075215224286,MC,37.709999084472656,38.15999984741211,37.5099983215332,38.09999847412109,32.54740905761719,573000,82,78.0,,0.78,63.96,0.4900016784667969,0.01300774362316659
393,2020-10-09,1,0.001,0.0,MC,37.47999954223633,38.90999984741211,37.43999862670898,38.36000061035156,32.76951599121094,551600,86,78.0,,0.78,67.08,0.75,0.019654088128904013
394,2020-10-12,4,0.015492753623188405,1.657000828500414,MC,38.81999969482422,39.18999862670898,38.16999816894531,38.790000915527344,33.1368522644043,495400,94,78.0,,0.78,73.32000000000001,0.2799987792968679,0.0071960622049576095
395,2020-10-16,1,0.001,-0.9354536950420954,MC,38.119998931884766,38.380001068115234,37.93000030517578,38.18000030517578,32.615753173828125,351500,86,78.0,,0.78,67.08,-0.8099975585937429,-0.02066847631991775
396,2020-10-19,1,0.001,0.0,MC,38.369998931884766,38.369998931884766,37.58000183105469,37.65999984741211,32.171531677246094,427500,86,78.0,,0.78,67.08,-0.01000213623046875,-0.00026060802376526304
397,2020-10-21,1,0.001,0.0,MC,38.040000915527344,38.5099983215332,37.75,38.2400016784668,32.667015075683594,434300,83,78.0,,0.78,64.74000000000001,0.1399993896484375,0.003648668062174565
398,2020-10-22,2,0.005830917874396135,4.8309178743961345,MC,38.29999923706055,38.91999816894531,37.95000076293945,38.540000915527344,32.92328643798828,398000,86,78.0,,0.78,67.08,0.4099998474121094,0.010646581804259814
399,2020-10-23,2,0.005830917874396135,0.0,MC,38.619998931884766,39.18000030517578,38.40999984741211,39.02999877929688,33.34187316894531,402000,89,78.0,,0.78,69.42,0.26000213623046875,0.006680425191744499
400,2020-10-26,2,0.005830917874396135,0.0,MC,38.66999816894531,38.70000076293945,37.85499954223633,38.220001220703125,32.649925231933594,334700,83,78.0,,0.78,64.74000000000001,-0.4799995422363281,-0.01225113676614542
401,2020-10-27,1,0.001,-0.8285004142502072,MC,40.11000061035156,42.119998931884766,39.209999084472656,39.27999877929688,33.55543899536133,1558900,76,78.0,,0.78,59.28,3.4199981689453125,0.08837204396699727
402,2020-10-29,1,0.001,0.0,MC,36.540000915527344,37.68999862670898,35.86000061035156,37.47999954223633,32.01776885986328,421000,81,78.0,,0.78,63.18,-4.430000305175788,-0.10517569842154684
