,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RS_unscaled,RS_monthly,isPartial,scale,RS,Stock_Price_Change,Stock_Price_Change_Percent
254,2020-04-28,16,0.06879661016949153,0.3269042170644001,RS,91.12999725341795,92.0,88.20999908447266,89.45999908447266,86.3941421508789,442800,95,85.0,,0.85,80.75,0.839996337890625,0.009214527250395177
255,2020-04-29,39,0.09664164648910412,0.40474430718333165,RS,91.19000244140624,96.27999877929688,91.19000244140624,94.94000244140624,91.68634033203124,406600,83,85.0,,0.85,70.55,4.279998779296875,0.0465217258619226
256,2020-04-30,16,0.06879661016949153,-0.2881266755192544,RS,93.4499969482422,94.05999755859376,89.27999877929688,89.58000183105469,86.51001739501953,862400,86,85.0,,0.85,73.1,-2.220001220703111,-0.023057761205336424
257,2020-05-01,1,0.05063680387409201,-0.263963678597825,RS,87.45999908447266,90.4000015258789,86.69999694824219,87.75,84.74273681640625,385500,80,91.0,False,0.91,72.8,-3.659996032714858,-0.038911292023316224
258,2020-05-04,3,0.05305811138014528,0.047817147228996326,RS,87.04000091552734,88.43000030517578,86.19999694824219,87.38999938964844,84.39507293701172,398400,83,91.0,,0.91,75.53,-1.970001220703125,-0.02179204853375105
259,2020-05-05,1,0.05063680387409201,-0.04563501118057778,RS,88.91000366210938,89.9000015258789,87.0,87.08000183105469,84.09569549560547,397300,87,91.0,,0.91,79.17,1.470001220703125,0.016623331625354343
260,2020-05-06,3,0.05305811138014528,0.047817147228996326,RS,87.75,88.2300033569336,85.72000122070312,86.62000274658203,83.6514663696289,358300,75,91.0,,0.91,68.25,-1.6699981689453125,-0.018576175090103675
261,2020-05-07,10,0.06153268765133172,0.15972253913202206,RS,88.41999816894531,90.22000122070312,88.41999816894531,88.8499984741211,85.80503845214844,288200,79,91.0,,0.91,71.89,1.9899978637695312,0.0225546615443164
262,2020-05-11,6,0.05669007263922518,0.11954286807249082,RS,90.41000366210938,91.91999816894533,89.41000366210938,91.33000183105467,88.20004272460938,564900,85,91.0,,0.91,77.35000000000001,1.6999969482422017,0.018842794560416154
263,2020-05-12,3,0.05305811138014528,-0.06406697134070805,RS,91.58000183105467,91.58000183105467,86.98999786376953,86.98999786376953,84.00877380371094,429300,82,91.0,,0.91,74.62,-0.3399963378906534,-0.003698828814876154
264,2020-05-13,4,0.054268765133171915,0.022817505590288834,RS,84.12999725341797,86.0,82.51000213623047,83.0199966430664,80.17484283447266,460400,84,91.0,,0.91,76.44,-5.580001831054673,-0.06093035290989157
265,2020-05-14,1,0.05063680387409201,-0.06692544505420972,RS,81.4000015258789,85.7300033569336,80.19999694824219,85.52999877929688,82.59881591796875,395400,81,91.0,,0.91,73.71000000000001,-0.26999664306640625,-0.003139495849609375
266,2020-05-15,2,0.05184745762711865,0.023908573614498163,RS,85.16000366210938,87.83000183105469,83.79000091552734,87.55000305175781,84.5495834350586,307000,86,91.0,,0.91,78.26,2.0999984741210938,0.024495490398826147
267,2020-05-18,3,0.05305811138014528,-0.04364334657181512,RS,91.30999755859376,94.02999877929688,90.55999755859376,93.47000122070312,90.26670837402344,445400,86,91.0,,0.91,78.26,6.1999969482421875,0.07059087804834818
268,2020-05-19,12,0.063953995157385,0.20535755031259995,RS,92.87000274658205,94.27999877929688,91.30999755859376,91.41999816894533,88.2869644165039,330000,97,91.0,,0.91,88.27,0.25,0.00265872597304595
269,2020-05-21,3,0.05305811138014528,-0.1703706508158861,RS,91.20999908447266,92.5199966430664,91.02999877929688,91.27999877929688,88.15176391601562,366700,85,91.0,,0.91,77.35000000000001,-1.7600021362304688,-0.018667820948433778
270,2020-05-22,4,0.054268765133171915,0.022817505590288834,RS,91.31999969482422,91.95999908447266,89.5999984741211,91.45999908447266,88.32559204101562,149600,93,91.0,,0.91,84.63000000000001,-0.55999755859375,-0.006052719184093447
271,2020-05-26,1,0.05063680387409201,0.0,RS,95.0,95.61000061035156,93.66000366210938,94.13999938964844,90.91374206542967,280500,88,91.0,,0.91,80.08,3.6500015258789062,0.03969118706195385
272,2020-05-27,2,0.05184745762711865,0.023908573614498163,RS,95.93000030517578,98.87000274658205,95.37999725341795,98.75,95.36575317382812,502800,91,91.0,,0.91,82.81,3.260002136230483,0.03409687391924909
273,2020-05-28,1,0.05063680387409201,-0.023350301218885816,RS,99.30999755859376,99.30999755859376,96.8000030517578,97.68000030517578,94.93326568603516,415000,85,91.0,,0.91,77.35000000000001,0.43999481201171875,0.0044502356608555615
274,2020-05-29,1,0.05063680387409201,0.0,RS,96.94000244140624,97.25,94.68000030517578,97.0,94.27238464355467,542600,80,91.0,,0.91,72.8,-2.059997558593764,-0.020743103506556282
275,2020-06-02,2,0.05184745762711865,10.193413486670151,RS,99.29000091552734,99.29000091552734,97.73999786376952,98.54000091552734,95.7690887451172,387900,88,91.0,,0.91,80.08,2.0400009155273438,0.020976873167376286
276,2020-06-04,3,0.05305811138014528,0.023350301218885594,RS,99.58000183105467,101.16999816894533,98.66999816894533,101.0999984741211,98.2571029663086,445000,84,91.0,,0.91,76.44,1.879997253417983,0.018934406648031255
277,2020-06-05,16,0.06879661016949153,0.2966275726737553,RS,103.7699966430664,105.77999877929688,101.77999877929688,101.91999816894533,99.05403900146484,456900,81,91.0,,0.91,73.71000000000001,4.610000610351548,0.045566874506147936
278,2020-06-10,2,0.05184745762711865,-0.24636610002463655,RS,101.06999969482422,103.30999755859376,100.91000366210938,101.91999816894533,99.05403900146484,635600,85,91.0,,0.91,77.35000000000001,-2.470001220703111,-0.023350361592049285
279,2020-06-11,5,0.05547941888619855,0.070050903656657,RS,98.2300033569336,98.9800033569336,91.45999908447266,91.69000244140624,89.1117172241211,399900,83,91.0,,0.91,75.53,-4.3299942016601705,-0.04191263482708296
280,2020-06-12,2,0.05184745762711865,-0.06546501985772257,RS,94.31999969482422,96.1999969482422,91.25,93.1500015258789,90.53065490722656,491800,89,91.0,,0.91,80.99000000000001,-2.780006408691392,-0.028086545912373473
281,2020-06-16,3,0.05305811138014528,-0.24210562722650708,RS,97.8499984741211,99.69000244140624,96.25,97.0500030517578,94.32098388671876,422000,85,91.0,,0.91,77.35000000000001,3.490005493164034,0.036278644530952864
282,2020-06-17,12,0.063953995157385,0.20535755031259995,RS,96.73999786376952,97.3499984741211,95.62999725341795,95.9800033569336,93.28108215332033,291400,87,91.0,,0.91,79.17,-2.340003967285142,-0.023472804794648305
283,2020-06-18,3,0.05305811138014528,-0.1703706508158861,RS,94.8499984741211,96.0999984741211,94.54000091552734,95.4800033569336,92.79512786865234,377900,89,91.0,,0.91,80.99000000000001,-1.25,-0.012840267278815487
284,2020-06-19,2,0.05184745762711865,-0.022817505590288834,RS,96.30999755859376,97.06999969482422,94.20999908447266,95.75,93.05754089355467,1114100,91,91.0,,0.91,82.81,0.970001220703125,0.010093665308062771
285,2020-06-22,11,0.06274334140435835,0.13093003971544515,RS,95.73999786376952,96.4800033569336,94.33000183105467,96.25,93.5434799194336,336500,91,91.0,,0.91,82.81,-0.589996337890625,-0.006078050270377
286,2020-06-24,2,0.05184745762711865,-0.17365800949330434,RS,94.08999633789062,94.2699966430664,90.9000015258789,91.05999755859376,88.49942016601562,513500,86,91.0,,0.91,78.26,-2.2100067138671875,-0.0229063706153817
287,2020-06-26,14,0.06637530266343826,0.2802036146266287,RS,91.81999969482422,91.81999969482422,89.5999984741211,90.41000366210938,87.86769104003906,599600,89,91.0,,0.91,80.99000000000001,-2.4499969482421875,-0.025989148567794995
288,2020-06-30,3,0.05305811138014528,0.023350301218885594,RS,92.38999938964844,95.22000122070312,92.38999938964844,94.93000030517578,92.2605972290039,419600,90,91.0,,0.91,81.9,3.4000015258789062,0.037028986464596514
289,2020-07-01,3,0.05305811138014528,0.0,RS,95.52999877929688,95.52999877929688,92.29000091552734,92.97000122070312,90.35570526123048,321900,81,90.0,False,0.9,72.9,0.30999755859375,0.0032555928861546235
290,2020-07-06,1,0.05063680387409201,-0.23711377813446177,RS,96.31999969482422,96.36000061035156,93.4499969482422,95.16000366210938,92.484130859375,279100,79,90.0,,0.9,71.10000000000001,0.8300018310546875,0.008688389423852527
291,2020-07-07,7,0.057900726392251814,0.14345144168698898,RS,93.8000030517578,95.2300033569336,93.02999877929688,93.86000061035156,91.2206802368164,390700,83,90.0,,0.9,74.7,-1.1299972534179688,-0.011726829039647946
292,2020-07-08,2,0.05184745762711865,-0.10454564462844462,RS,94.31999969482422,94.4800033569336,91.77999877929688,92.0999984741211,89.51017761230469,373100,85,90.0,,0.9,76.5,-0.75,-0.007875669154278064
293,2020-07-09,2,0.05184745762711865,0.0,RS,92.86000061035156,93.04000091552734,89.37999725341797,89.87999725341797,87.35260009765625,434400,87,90.0,,0.9,78.3,-1.44000244140625,-0.015241346213400342
294,2020-07-10,2,0.05184745762711865,0.0,RS,89.88999938964844,92.5500030517578,89.88999938964844,92.45999908447266,89.86005401611328,248800,80,90.0,,0.9,72.0,-0.48999786376954546,-0.005266529008468357
295,2020-07-13,33,0.08937772397094432,0.7650743556639412,RS,94.01000213623048,94.01000213623048,91.12999725341795,91.23999786376952,88.67435455322266,396200,84,90.0,,0.9,75.60000000000001,1.4599990844726847,0.01577524620562354
296,2020-07-17,17,0.07000726392251816,-0.21672581475360986,RS,94.75,95.1500015258789,93.8499984741211,94.1500015258789,91.50253295898438,231800,85,90.0,,0.9,76.5,1.1399993896484233,0.012126362767191923
297,2020-07-20,46,0.10511622276029056,1.1267329642874642,RS,94.0,94.5500030517578,93.61000061035156,93.87999725341795,91.24012756347656,254400,81,90.0,,0.9,72.9,-0.599998474121108,-0.006305816757742444
298,2020-07-22,21,0.07484987893462469,-0.2879321862115035,RS,94.58999633789062,96.66999816894533,94.47000122070312,96.5,93.78643798828124,313100,82,90.0,,0.9,73.8,2.1199951171875284,0.022421946576004048
299,2020-07-23,26,0.08090314769975787,0.08087212499595653,RS,101.51000213623048,107.05999755859376,100.23999786376952,100.81999969482422,97.98497009277344,760400,80,90.0,,0.9,72.0,10.389999389648438,0.10747904816849552
300,2020-08-03,1,0.05063680387409201,-0.06692544505420972,RS,99.22000122070312,101.83000183105467,98.37999725341795,101.08999633789062,98.24737548828124,468000,91,91.0,,0.91,82.81,-5.229995727539091,-0.048851072733088086
301,2020-08-06,5,0.05547941888619855,0.09563429445799265,RS,102.30999755859376,102.94000244140624,101.91000366210938,102.3000030517578,99.4233627319336,338600,88,91.0,,0.91,80.08,1.1100006103515625,0.01090052627312299
302,2020-08-12,1,0.05063680387409201,-0.023350301218885816,RS,108.13999938964844,108.23999786376952,106.45999908447266,107.44000244140624,104.41881561279295,260000,77,91.0,,0.91,70.07000000000001,5.299995422363281,0.05148625701053433
303,2020-08-13,2,0.05184745762711865,0.023908573614498163,RS,106.1500015258789,106.58000183105467,105.16000366210938,105.66000366210938,103.28972625732422,188800,82,91.0,,0.91,74.62,-1.6599960327148438,-0.015336253376539322
304,2020-08-14,-11,0.0361089588377724,-0.3035539158455145,RS,105.16999816894533,107.51000213623048,104.98999786376952,106.31999969482422,103.93492126464844,279700,84,91.0,,0.91,76.44,0.9300003051758097,0.008725842458231492
305,2020-08-19,5,0.05547941888619855,0.04563501118057767,RS,105.70999908447266,107.01000213623048,104.52999877929688,104.66999816894533,102.32193756103516,237600,88,91.0,,0.91,80.08,-0.5,-0.004650730072225495
306,2020-08-20,3,0.05305811138014528,-0.04364334657181512,RS,103.4800033569336,106.22000122070312,103.1999969482422,105.29000091552734,102.92803192138672,540500,81,91.0,,0.91,73.71000000000001,-0.790000915527358,-0.007382496026134389
307,2020-08-21,1,0.05063680387409201,-0.04563501118057778,RS,104.37000274658205,105.0199966430664,103.22000122070312,103.48999786376952,101.1684112548828,546500,81,91.0,,0.91,73.71000000000001,-1.2000045776367188,-0.011297350441028087
308,2020-08-24,1,0.05063680387409201,-0.14336623929873438,RS,104.52999877929688,105.9000015258789,103.72000122070312,105.79000091552734,103.41681671142578,246400,83,91.0,,0.91,75.53,0.8800048828125,0.008379403075048586
309,2020-08-25,3,0.05305811138014528,0.047817147228996326,RS,105.66000366210938,106.36000061035156,103.88999938964844,104.8499984741211,102.4979019165039,215900,80,91.0,,0.91,72.8,0.45999908447265625,0.004343711783235893
310,2020-08-27,2,0.05184745762711865,-0.022817505590288834,RS,105.9000015258789,106.3000030517578,105.05999755859376,105.54000091552734,103.17241668701172,277000,83,91.0,,0.91,75.53,-0.05999755859376421,-0.0005640988929058732
311,2020-08-28,11,0.06274334140435835,0.21015271096997123,RS,105.91000366210938,106.66000366210938,105.06999969482422,106.2699966430664,103.88603973388672,266800,79,91.0,,0.91,71.89,0.3600006103515767,0.00338664722498927
312,2020-08-31,2,0.05184745762711865,0.4856726566294318,RS,106.7300033569336,106.97000122070312,104.8000030517578,104.87000274658205,102.51744842529295,445700,78,91.0,,0.91,70.98,0.30999755859375,0.0029064086625743
313,2020-09-02,8,0.059111380145278454,0.14010180731331423,RS,106.75,109.44000244140624,105.81999969482422,109.23999786376952,106.78942108154295,328400,82,81.0,,0.81,66.42,2.470001220703111,0.023090597293786486
314,2020-09-03,1,0.05063680387409201,-0.14336623929873438,RS,108.63999938964844,110.55999755859376,106.5199966430664,106.97000122070312,104.57034301757812,327900,83,81.0,,0.81,67.23,1.1199951171875284,0.010233873284013928
315,2020-09-04,15,0.06758595641646489,0.3347200306029743,RS,108.73999786376952,109.4499969482422,106.66000366210938,107.9499969482422,105.52835083007812,413100,91,81.0,,0.81,73.71000000000001,-1.1100006103515625,-0.01003980313732633
316,2020-09-08,4,0.054268765133171915,-0.11804981702278361,RS,106.31999969482422,106.52999877929688,103.83999633789062,103.87000274658205,101.53987884521484,283100,89,81.0,,0.81,72.09,-2.9199981689453267,-0.026678832803678998
317,2020-09-09,7,0.057900726392251814,0.06692544505420961,RS,104.5,107.6500015258789,104.3499984741211,105.8000030517578,103.42658996582033,315600,82,81.0,,0.81,66.42,1.1200027465820312,0.01051349628664111
318,2020-09-10,33,0.08937772397094432,0.543637352067913,RS,106.45999908447266,106.4800033569336,104.0999984741211,104.16000366210938,101.82337188720705,278400,81,81.0,,0.81,65.61,-1.1699981689453125,-0.010868538340559564
319,2020-09-11,7,0.057900726392251814,-0.35217944897461606,RS,104.33999633789062,105.75,103.19000244140624,105.0,102.64453887939452,504200,89,81.0,,0.81,72.09,-0.7300033569335938,-0.006855778868512408
320,2020-09-16,1,0.05063680387409201,-0.023350301218885816,RS,106.62999725341795,107.9000015258789,105.95999908447266,106.41000366210938,104.02291107177734,515400,81,81.0,,0.81,65.61,2.1500015258789062,0.020330983696254412
321,2020-09-17,1,0.05063680387409201,0.0,RS,105.38999938964844,108.3499984741211,103.91000366210938,107.4800033569336,105.06890106201172,271200,76,81.0,,0.81,61.56,0.4499969482421875,0.004170499924731397
322,2020-09-18,4,0.054268765133171915,0.07172572084349449,RS,108.13999938964844,109.18000030517578,105.77999877929688,106.5999984741211,104.2086410522461,725000,87,81.0,,0.81,70.47,0.8300018310546875,0.007660376951947434
323,2020-09-25,2,0.05184745762711865,-0.04461696336947307,RS,101.01000213623048,102.98999786376952,100.45999908447266,102.62000274658205,100.31792449951172,149600,88,81.0,,0.81,71.28,-6.190002441406264,-0.056695387654370766
324,2020-10-05,46,0.10511622276029056,0.8946886047222102,RS,107.12000274658205,109.25,107.0199966430664,108.33000183105467,105.89983367919922,259900,79,84.0,,0.84,66.36,6.260002136230483,0.06078262225532738
325,2020-10-06,3,0.05305811138014528,-0.4952433602837859,RS,109.08000183105467,109.8000030517578,106.37999725341795,106.52999877929688,104.14022064208984,324100,87,84.0,,0.84,73.08,0.5500030517577983,0.005034352876501558
326,2020-10-07,1,0.05063680387409201,-0.04563501118057778,RS,108.3000030517578,109.9800033569336,106.52999877929688,109.45999908447266,107.00447845458984,257300,87,84.0,,0.84,73.08,0.18000030517579546,0.0016393469961102358
327,2020-10-08,5,0.05547941888619855,0.09563429445799265,RS,110.0,112.01000213623048,109.58999633789062,112.0,109.4875030517578,208400,88,84.0,,0.84,73.92,2.029998779296889,0.01845788977391316
328,2020-10-12,1,0.05063680387409201,0.0,RS,112.12999725341795,113.77999877929688,111.58999633789062,112.58000183105467,110.0544891357422,168300,95,84.0,,0.84,79.8,1.769996643066392,0.015802130250061497
329,2020-10-15,6,0.05669007263922518,0.11954286807249082,RS,110.70999908447266,113.3499984741211,110.66000366210938,113.20999908447266,110.67034912109376,233800,93,84.0,,0.84,78.11999999999999,-0.43000030517578125,-0.003779225784752094
330,2020-10-19,4,0.054268765133171915,0.07172572084349449,RS,113.43000030517578,115.16999816894533,111.79000091552734,112.4000015258789,109.87852478027344,575100,94,84.0,,0.84,78.96,1.819999694824233,0.016056459808773127
331,2020-10-22,4,0.054268765133171915,0.0,RS,108.0,111.16000366210938,107.0,110.73999786376952,108.2557601928711,517400,88,84.0,,0.84,73.92,-4.009994506835952,-0.03481804784744036
332,2020-10-23,2,0.05184745762711865,-0.04461696336947307,RS,112.58999633789062,112.62999725341795,110.30999755859376,111.23999786376952,108.74454498291016,375000,85,84.0,,0.84,71.39999999999999,1.4699935913085795,0.013224123271684096
333,2020-10-26,79,0.1450677966101695,1.6731361263552404,RS,110.02999877929688,110.6500015258789,107.66999816894533,107.9000015258789,105.47948455810548,367600,83,84.0,,0.84,69.72,-1.9799957275390483,-0.017579648191627384
334,2020-10-27,2,0.05184745762711865,-0.6425984343965416,RS,107.2300033569336,110.3499984741211,107.01000213623048,108.88999938964844,106.44727325439452,477600,91,84.0,,0.84,76.44,-0.3000030517578125,-0.002711279237421871
335,2020-10-29,1,0.05063680387409201,-0.023350301218885816,RS,105.41999816894533,109.79000091552734,105.01000213623048,108.70999908447266,106.27130889892578,445400,85,84.0,,0.84,71.39999999999999,-0.55999755859375,-0.005074740066490113
336,2020-10-30,2,0.05184745762711865,0.023908573614498163,RS,108.1999969482422,109.79000091552734,107.43000030517578,108.98999786376952,106.5450210571289,413300,88,84.0,,0.84,73.92,0.0,0.0
337,2020-11-02,0,0.049426150121065375,-0.04670060243777152,RS,110.43000030517578,111.25,109.08000183105467,110.91999816894533,108.43172454833984,263700,93,77.0,,0.77,71.61,1.4599990844726562,0.01329810613259741
338,2020-11-05,11,0.06274334140435835,0.2694361436339585,RS,109.55999755859376,113.54000091552734,109.55999755859376,112.12000274658205,109.60480499267578,251400,70,77.0,,0.77,53.9,2.2900009155273438,0.020584277892380598
339,2020-11-06,1,0.05063680387409201,-0.19295334388144936,RS,113.38999938964844,113.94000244140624,111.70999908447266,112.3000030517578,109.78076934814452,210800,76,77.0,,0.77,58.52,0.40000152587889204,0.0035230009041173904
340,2020-11-10,7,0.057900726392251814,0.14345144168698898,RS,117.9800033569336,120.37999725341795,117.16000366210938,118.98999786376952,116.32069396972656,346300,81,77.0,,0.77,62.370000000000005,6.439994812011719,0.056520929208541126
341,2020-11-11,8,0.059111380145278454,0.02090912892568908,RS,119.20999908447266,119.3000030517578,116.02999877929688,117.22000122070312,114.59040832519533,227400,85,77.0,,0.77,65.45,-1.0799942016601562,-0.008971542002834676
342,2020-11-13,5,0.05547941888619855,-0.06144267398517189,RS,116.12999725341795,118.79000091552734,116.12999725341795,118.1999969482422,115.54841613769533,152900,88,77.0,,0.77,67.76,-0.5100021362304545,-0.004274954930296171
343,2020-11-16,55,0.11601210653753027,1.2910629751829008,RS,120.9800033569336,121.98999786376952,119.26000213623048,120.81999969482422,118.1096420288086,350500,94,77.0,,0.77,72.38,3.1999969482421733,0.026938268571255586
344,2020-11-17,89,0.15717433414043583,0.3548097593554984,RS,119.31999969482422,121.77999877929688,118.91999816894533,121.5199966430664,118.7939453125,286700,88,77.0,,0.77,67.76,-0.20999908447264204,-0.0017214451032875333
345,2020-11-18,1,0.05063680387409201,-0.677830326745028,RS,121.37999725341795,121.83000183105467,118.63999938964844,118.66000366210938,115.99810791015624,520500,89,77.0,,0.77,68.53,0.05000305175779829,0.00041060151304828096
346,2020-11-19,4,0.054268765133171915,0.07172572084349449,RS,118.25,119.5,117.3000030517578,117.83999633789062,115.80645751953124,240700,96,77.0,,0.77,73.92,-2.3300018310546733,-0.019125025002345142
347,2020-11-23,1,0.05063680387409201,-0.023350301218885816,RS,119.5,120.55999755859376,118.36000061035156,119.81999969482422,117.7522964477539,228700,87,77.0,,0.77,66.99,1.0599975585937642,0.00887027245685168
348,2020-11-24,2,0.05184745762711865,0.023908573614498163,RS,120.0999984741211,123.08999633789062,119.5199966430664,122.6500015258789,120.53345489501952,482300,82,77.0,,0.77,63.14,2.529998779296861,0.020985391759544836
349,2020-11-25,11,0.06274334140435835,0.21015271096997123,RS,121.98999786376952,122.3499984741211,119.55999755859376,121.41999816894533,119.3246841430664,227200,97,77.0,,0.77,74.69,-0.7399978637695312,-0.006011844063575911
350,2020-11-27,8,0.059111380145278454,-0.15563933178846878,RS,121.75,122.3499984741211,120.7699966430664,121.2300033569336,119.13796997070312,140000,86,77.0,,0.77,66.22,0.0,0.0
351,2020-11-30,3,0.05305811138014528,-0.13772478652658082,RS,120.61000061035156,120.81999969482422,117.76000213623048,117.8000030517578,115.76715850830078,471700,91,77.0,,0.77,70.07000000000001,-1.529998779296875,-0.012505098474688503
352,2020-12-01,3,0.05305811138014528,0.0,RS,120.1500015258789,121.5500030517578,119.73999786376952,120.23999786376952,118.16504669189452,321100,87,82.0,False,0.82,71.33999999999999,0.7300033569335795,0.006042073818717686
353,2020-12-02,38,0.09543099273607748,0.7986126956601103,RS,120.3000030517578,120.62000274658205,118.66999816894533,119.08999633789062,117.03488159179688,738500,89,82.0,,0.82,72.97999999999999,-0.9300003051757528,-0.007651174675657901
354,2020-12-03,1,0.05063680387409201,-0.46938827290487917,RS,119.44000244140624,120.43000030517578,118.45999908447266,119.47000122070312,117.40833282470705,337700,83,82.0,,0.82,68.06,-0.1900024414062642,-0.0015752150313365076
355,2020-12-04,7,0.057900726392251814,0.14345144168698898,RS,120.2699966430664,122.02999877929688,120.06999969482422,121.52999877929688,119.43278503417967,285600,82,82.0,,0.82,67.24,1.5999984741210938,0.013285713444047387
356,2020-12-07,10,0.06153268765133172,0.21517716253048347,RS,121.0500030517578,121.87999725341795,120.16000366210938,120.44000244140624,118.3615951538086,346900,84,82.0,,0.82,68.88,-0.15000152587892046,-0.0012292184493930547
357,2020-12-08,3,0.05305811138014528,-0.13772478652658082,RS,119.6999969482422,122.0500030517578,119.08000183105467,121.0199966430664,118.93158721923828,381000,71,82.0,,0.82,58.22,0.17000579833984375,0.0013948621773132164
358,2020-12-10,4,0.054268765133171915,0.022817505590288834,RS,119.5999984741211,122.8499984741211,119.4499969482422,122.29000091552734,120.17967224121094,349300,92,82.0,,0.82,75.44,0.7999954223632955,0.00655465303039815
359,2020-12-11,8,0.059111380145278454,0.08923392673894615,RS,121.3499984741211,122.27999877929688,119.88999938964844,121.27999877929688,119.18709564208984,284500,82,82.0,,0.82,67.24,-0.5699996948242188,-0.004639802213300737
360,2020-12-14,32,0.08816707021791767,0.6617076621183771,RS,122.6500015258789,122.8499984741211,119.47000122070312,119.56999969482422,117.5066146850586,377600,84,82.0,,0.82,68.88,0.5699996948242188,0.004661430328053884
361,2020-12-15,10,0.06153268765133172,-0.30208991294317955,RS,121.3000030517578,122.0,119.0,121.9000015258789,119.79640197753906,382100,82,82.0,,0.82,67.24,-0.8499984741210938,-0.006918994584278693
362,2020-12-16,12,0.063953995157385,0.03934993900759465,RS,122.43000030517578,122.87000274658205,119.91000366210938,120.12999725341795,118.05694580078124,280300,78,82.0,,0.82,63.96,0.8700027465820455,0.007131170053951141
363,2020-12-17,43,0.10148426150121065,0.5868322416991631,RS,120.7699966430664,120.7699966430664,118.9499969482422,119.76000213623048,117.69332885742188,280400,85,82.0,,0.82,69.7,-2.100006103515639,-0.017091283930764423
364,2020-12-21,2,0.05184745762711865,-0.06546501985772257,RS,116.08000183105467,118.7699966430664,116.08000183105467,118.66999816894533,116.62213897705078,228500,89,82.0,,0.82,72.97999999999999,-2.0,-0.016560404534173845
365,2020-12-22,14,0.06637530266343826,0.2802036146266287,RS,118.44000244140624,119.02999877929688,117.30999755859376,117.51000213623048,115.48216247558594,246400,81,82.0,,0.82,66.42,0.26000213623046875,0.002189123040996943
366,2020-12-23,9,0.06032203389830509,-0.09119760697479296,RS,118.08999633789062,119.22000122070312,117.93000030517578,118.4800033569336,116.43543243408205,173800,91,82.0,,0.82,74.61999999999999,0.19000244140625,0.0015962567701823804
367,2020-12-29,3,0.05305811138014528,-0.04364334657181512,RS,118.77999877929688,119.58999633789062,117.76000213623048,118.16999816894533,116.13076782226562,207300,86,82.0,,0.82,70.52,0.3699951171875,0.003103465135036787
368,2020-12-30,2,0.05184745762711865,-0.022817505590288834,RS,118.41000366210938,120.8499984741211,118.05999755859376,119.16000366210938,117.10369110107422,235200,100,82.0,,0.82,82.0,1.2600021362304688,0.010536016178731566
369,2020-12-31,4,0.054268765133171915,0.04670060243777141,RS,119.6500015258789,120.62999725341795,118.3499984741211,119.75,117.68350982666016,227000,89,82.0,,0.82,72.97999999999999,-0.2200012207031392,-0.0018204486841615353
370,2021-01-04,3,0.05305811138014528,-0.022308481684736536,RS,121.77999877929688,123.91999816894533,118.69000244140624,119.70999908447266,117.64419555664062,266000,84,82.0,,0.82,68.88,3.290000915527372,0.027273489102513926
371,2021-01-05,5,0.05547941888619855,0.04563501118057767,RS,119.72000122070312,124.05999755859376,119.72000122070312,123.13999938964844,121.01499938964844,351700,79,82.0,,0.82,64.78,0.1399993896484375,0.0011297562275425221
372,2021-01-06,4,0.054268765133171915,-0.02182167328590756,RS,126.37999725341795,131.6199951171875,126.37999725341795,131.0399932861328,128.77865600585938,748800,84,82.0,,0.82,68.88,7.559997558593736,0.060938237202714296
373,2021-01-07,4,0.054268765133171915,0.0,RS,132.17999267578125,134.02000427246094,130.74000549316406,132.44000244140625,130.15451049804688,637800,85,82.0,,0.82,69.7,2.4000091552734375,0.018234381129832
374,2021-01-08,6,0.05669007263922518,0.04461696336947307,RS,130.33999633789062,132.0,129.1999969482422,131.2899932861328,129.02435302734375,591500,84,82.0,,0.82,68.88,-2.0200042724609375,-0.015072408655906977
375,2021-01-11,26,0.08090314769975787,0.5604072292532574,RS,129.05999755859375,133.6300048828125,128.33999633789062,132.25,129.96778869628906,305500,82,82.0,,0.82,67.24,1.6300048828125,0.012348521839488535
376,2021-01-12,4,0.054268765133171915,-0.32921318049860837,RS,132.25,135.3300018310547,130.8800048828125,135.2100067138672,132.87672424316406,420400,83,82.0,,0.82,68.06,1.6999969482421875,0.012721670928119932
377,2021-01-13,8,0.059111380145278454,0.08923392673894615,RS,134.27999877929688,134.27999877929688,130.25999450683594,132.1199951171875,129.84002685546875,282800,78,82.0,,0.82,63.96,-1.0500030517578125,-0.007758834238904666
378,2021-01-14,7,0.057900726392251814,-0.020480891328390705,RS,133.57000732421875,134.36000061035156,131.4199981689453,131.94000244140625,129.66314697265625,458100,82,82.0,,0.82,67.24,0.0800018310546875,0.0005957836742773726
379,2021-01-15,6,0.05669007263922518,-0.02090912892568897,RS,129.61000061035156,130.02999877929688,126.68000030517578,127.62999725341795,125.4275131225586,322300,83,82.0,,0.82,68.06,-4.3300018310546875,-0.03222686671170716
380,2021-01-19,314,0.42957142857142855,7.096244238579837,RS,128.6199951171875,129.5500030517578,127.5,128.17999267578125,125.968017578125,379000,89,82.0,,0.82,72.97999999999999,-0.4799957275390625,-0.003691422995041105
381,2021-01-20,31,0.08695641646489104,-0.7975740221967951,RS,128.8800048828125,129.61000061035156,127.0,128.44000244140625,126.22354888916016,275800,80,82.0,,0.82,65.6,0.05999755859375,0.00046312278796145634
