,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,KR_unscaled,KR_monthly,isPartial,scale,KR,Stock_Price_Change,Stock_Price_Change_Percent
380,2020-07-29,2,0.027217228464419478,-0.3250673353766137,KR,35.130001068115234,35.16999816894531,34.720001220703125,35.11000061035156,33.8834114074707,5557300,63,84.0,,0.84,52.92,-0.25,-0.007058159596947333
381,2020-07-30,11,0.04407116104868914,0.6192376496490986,KR,34.86000061035156,34.93000030517578,34.34000015258789,34.40999984741211,33.20787048339844,5757400,91,84.0,,0.84,76.44,-0.23999786376953125,-0.006823937340475816
382,2020-07-31,4,0.030962546816479402,-0.29744199881023203,KR,34.47999954223633,34.79999923706055,34.380001068115234,34.790000915527344,33.574588775634766,7294500,85,84.0,,0.84,71.39999999999999,-0.13000106811523438,-0.0037217597188503593
383,2020-08-04,4,0.030962546816479402,0.06437491953135055,KR,35.2400016784668,35.470001220703125,34.939998626708984,35.38999938964844,34.15362930297852,5352700,84,88.0,,0.88,73.92,0.6700019836425781,0.019252930986534356
384,2020-08-05,25,0.07028838951310862,1.2701100762066044,KR,35.15999984741211,35.349998474121094,34.900001525878906,35.09000015258789,33.86410903930664,7168300,75,88.0,,0.88,66.0,-0.12000274658203125,-0.003383217999778032
385,2020-08-06,9,0.04032584269662921,-0.42628017264346996,KR,35.20000076293945,35.45000076293945,34.97999954223633,35.029998779296875,33.80620574951172,4582400,69,88.0,,0.88,60.72,0.10000228881835938,0.0028289191834496297
386,2020-08-07,5,0.032835205992509366,-0.18575276307235067,KR,35.0,35.279998779296875,34.970001220703125,35.2400016784668,34.00886535644531,4449900,77,88.0,,0.88,67.76,-0.17000198364257812,-0.004795542453705726
387,2020-08-10,17,0.055307116104868916,1.1822077730161076,KR,35.279998779296875,35.36000061035156,34.959999084472656,35.029998779296875,33.80620574951172,4850500,79,88.0,,0.88,69.52,0.0800018310546875,0.002267625675248963
388,2020-08-11,51,0.11897752808988764,1.1512155481817565,KR,34.939998626708984,34.970001220703125,34.150001525878906,34.2599983215332,33.0630989074707,7306400,68,88.0,,0.88,59.84,-0.3899993896484375,-0.011029394313253116
389,2020-08-12,22,0.06467041198501873,-0.4564485157553435,KR,34.380001068115234,34.790000915527344,34.220001220703125,34.61000061035156,33.400882720947266,5189900,82,88.0,,0.88,72.16,-0.18000030517578125,-0.00514727763490086
390,2020-08-14,2,0.027217228464419478,-0.579139398853304,KR,34.61000061035156,36.02999877929688,34.540000915527344,35.38999938964844,34.332183837890625,10493600,72,88.0,,0.88,63.36,1.2399978637695384,0.03564236364294282
391,2020-08-17,19,0.05905243445692884,0.06771856165775048,KR,35.70000076293945,36.18999862670898,35.31999969482422,36.0,34.923954010009766,6611100,77,88.0,,0.88,67.76,0.15999984741209516,0.004440739740019906
392,2020-08-18,22,0.06467041198501873,0.09513540939937837,KR,35.95000076293945,36.68999862670898,35.70000076293945,36.2400016784668,35.15678024291992,7774200,94,88.0,,0.88,82.72,0.5,0.013815971787050296
393,2020-08-19,2,0.027217228464419478,-0.579139398853304,KR,36.33000183105469,36.88999938964844,36.119998931884766,36.220001220703125,35.13737487792969,5053000,87,88.0,,0.88,76.56,0.20000076293946023,0.005451097585865483
394,2020-08-20,4,0.030962546816479402,0.13760836658868847,KR,36.18000030517578,36.400001525878906,35.779998779296875,35.91999816894531,34.846336364746094,4265100,84,88.0,,0.88,73.92,-0.48999786376953125,-0.013282674759464097
395,2020-08-24,1,0.025344569288389514,-0.2697744685442969,KR,36.0099983215332,36.09000015258789,35.66999816894531,36.060001373291016,34.98216247558594,4576700,100,88.0,,0.88,88.0,-0.3100013732910156,-0.008516520887248191
396,2020-08-25,1,0.025344569288389514,0.0,KR,36.09000015258789,36.15999984741211,35.7400016784668,36.08000183105469,35.00156021118164,3941700,79,88.0,,0.88,69.52,0.06999969482421875,0.0019395869916392083
397,2020-08-26,8,0.03845318352059925,0.5172159006945471,KR,35.97999954223633,36.43000030517578,35.650001525878906,36.369998931884766,35.28289031982422,4732600,79,88.0,,0.88,69.52,0.2700004577636719,0.007466826850194064
398,2020-08-27,8,0.03845318352059925,0.0,KR,36.41999816894531,36.709999084472656,36.150001525878906,36.15999984741211,35.07917022705078,6213500,78,88.0,,0.88,68.64,0.279998779296875,0.007685939526525187
399,2020-08-28,1,0.025344569288389514,-0.34089802279146786,KR,36.209999084472656,36.209999084472656,35.0,35.29999923706055,34.24488067626953,7028200,86,88.0,,0.88,75.68,-0.5,-0.013620267296914346
400,2020-08-31,2,0.027217228464419478,-0.3250673353766137,KR,35.34000015258789,35.689998626708984,35.099998474121094,35.68000030517578,34.61351776123047,8123200,94,88.0,,0.88,82.72,-0.5200004577636719,-0.014360686852009752
401,2020-09-01,57,0.13021348314606743,3.7842300811889364,KR,35.5,35.68000030517578,34.91999816894531,35.400001525878906,34.34189224243164,8454100,75,97.0,False,0.97,72.75,-0.009998321533203125,-0.0002801435112894657
402,2020-09-02,59,0.13395880149812733,0.02876290735467535,KR,35.45000076293945,36.619998931884766,35.45000076293945,36.59999847412109,35.50601959228516,10797800,81,97.0,,0.97,78.57,0.9399986267089844,0.02634525276538824
403,2020-09-03,49,0.11523220973782772,-0.13979366455112252,KR,36.310001373291016,37.220001220703125,35.790000915527344,36.11000061035156,35.030662536621094,9319000,71,97.0,,0.97,68.87,0.6000022888183594,0.016384552329845592
404,2020-09-04,36,0.0908876404494382,-0.21126531673546334,KR,36.02999877929688,36.20000076293945,34.939998626708984,35.470001220703125,34.409793853759766,7584400,76,97.0,,0.97,73.72,-1.0200004577636719,-0.027404632571487175
405,2020-09-08,48,0.11335955056179775,1.6863406408094437,KR,35.63999938964844,35.7400016784668,34.599998474121094,34.619998931884766,33.58519744873047,9244500,84,97.0,,0.97,81.48,-0.45999908447265625,-0.012707156761819438
406,2020-09-09,1,0.025344569288389514,-0.7764231671457362,KR,34.849998474121094,35.4900016784668,34.720001220703125,35.18000030517578,34.12845993041992,10371700,83,97.0,,0.97,80.50999999999999,-0.25,-0.006994963297682899
407,2020-09-10,6,0.034707865168539326,0.36943992906753365,KR,35.20000076293945,35.380001068115234,34.689998626708984,34.7400016784668,33.70161819458008,11600300,95,97.0,,0.97,92.15,-0.1100006103515625,-0.0030994816891852794
408,2020-09-11,2,0.027217228464419478,-0.21581957483543746,KR,35.0,35.119998931884766,33.79999923706055,34.369998931884766,33.342674255371094,21628400,100,97.0,,0.97,97.0,-0.26000213623046875,-0.007348844781827513
409,2020-09-14,61,0.13770411985018727,4.433279148810403,KR,33.68000030517578,33.84000015258789,32.7599983215332,32.84000015258789,31.8584041595459,16737600,92,97.0,,0.97,89.24,-1.279998779296875,-0.03644643559868643
410,2020-09-15,27,0.07403370786516854,-0.4623711480403623,KR,32.810001373291016,33.220001220703125,32.439998626708984,32.720001220703125,31.74199104309082,12842500,71,97.0,,0.97,68.87,-0.6199989318847656,-0.01832148135606171
411,2020-09-16,37,0.09276029962546817,0.25294683057621303,KR,32.7400016784668,32.97999954223633,31.899999618530277,32.02000045776367,31.06291389465332,21914100,81,97.0,,0.97,78.57,-0.24000167846679688,-0.007224613776269928
412,2020-09-17,1,0.025344569288389514,-0.7267735292930109,KR,32.06999969482422,32.939998626708984,32.0,32.5099983215332,31.53826713562012,10615800,99,97.0,,0.97,96.03,-0.04000091552734375,-0.0012128840534432195
413,2020-09-18,8,0.03845318352059925,0.5172159006945471,KR,32.470001220703125,33.400001525878906,32.40999984741211,33.209999084472656,32.217342376708984,18410000,98,97.0,,0.97,95.06,0.4600028991699219,0.013964873052451532
414,2020-09-21,3,0.02908988764044944,-0.060481432200314544,KR,32.91999816894531,33.5,32.84000015258789,33.459999084472656,32.45987701416016,8611300,84,97.0,,0.97,81.48,0.09999847412109375,0.002993966154271277
415,2020-09-22,5,0.032835205992509366,0.12874983906270132,KR,33.400001525878906,33.959999084472656,33.310001373291016,33.7400016784668,32.731502532958984,6711300,79,97.0,,0.97,76.63,0.45999908447265625,0.013731315954407686
416,2020-09-23,2,0.027217228464419478,-0.1710961560396943,KR,33.84000015258789,34.08000183105469,33.18000030517578,33.279998779296875,32.28525161743164,6180100,85,97.0,,0.97,82.45,0.12000274658203125,0.0035336498768310243
417,2020-09-24,1,0.025344569288389514,-0.06880418329434435,KR,33.220001220703125,33.66999816894531,32.849998474121094,33.43000030517578,32.43077087402344,5840900,86,97.0,,0.97,83.42,-0.410003662109375,-0.01203062324180304
418,2020-09-28,1,0.025344569288389514,-0.06880418329434435,KR,33.5,33.72999954223633,33.33000183105469,33.70000076293945,32.69269943237305,5062400,64,97.0,,0.97,62.08,0.060001373291015625,0.0017820426656973698
419,2020-09-30,4,0.030962546816479402,0.22166395744052014,KR,33.70000076293945,34.529998779296875,33.45000076293945,33.90999984741211,32.89642333984375,12820400,89,97.0,,0.97,86.33,0.7999992370605469,0.02371773637467145
420,2020-10-01,1,0.025344569288389514,-0.18144429660094352,KR,33.95000076293945,34.22999954223633,33.52000045776367,34.02000045776367,33.00313186645508,8658300,71,100.0,False,1.0,71.0,-0.2999992370605469,-0.008688075518856309
421,2020-10-02,1,0.025344569288389514,0.0,KR,33.75,34.34000015258789,33.70000076293945,34.06999969482422,33.0516357421875,5702700,68,100.0,,1.0,68.0,0.1100006103515625,0.0032135732346660895
422,2020-10-06,1,0.025344569288389514,0.0,KR,34.61000061035156,34.970001220703125,33.84000015258789,33.95000076293945,32.93523025512695,7658300,82,100.0,,1.0,82.0,0.6300010681152344,0.018345983264876464
423,2020-10-07,1,0.025344569288389514,0.0,KR,34.060001373291016,34.43000030517578,34.0,34.029998779296875,33.01283264160156,6114500,80,100.0,,1.0,80.0,-0.5400009155273438,-0.01544183290470258
424,2020-10-08,2,0.027217228464419478,0.07388798581350686,KR,34.220001220703125,34.689998626708984,34.150001525878906,34.290000915527344,33.26506042480469,4451700,87,100.0,,1.0,87.0,0.2599983215332031,0.007551505060373609
425,2020-10-13,1,0.025344569288389514,-0.48993743875782014,KR,34.5,34.88999938964844,34.47999954223633,34.79999923706055,33.75981903076172,4785000,80,100.0,,1.0,80.0,0.20000076293945312,0.005765372466330021
426,2020-10-14,44,0.10586891385767791,3.1771833899807893,KR,34.41999816894531,34.63999938964844,33.15999984741211,33.84000015258789,32.82851791381836,12084500,79,100.0,,1.0,79.0,-0.25,-0.007165377024173081
427,2020-10-15,16,0.053434456928838955,-0.49527717833516116,KR,33.65999984741211,34.06999969482422,33.63999938964844,33.97999954223633,32.96432876586914,5598200,88,100.0,,1.0,88.0,-0.5699996948242188,-0.016454956837977153
428,2020-10-16,1,0.025344569288389514,-0.5256886521342959,KR,34.09000015258789,34.33000183105469,33.95000076293945,34.06999969482422,33.0516357421875,4953500,77,100.0,,1.0,77.0,0.26000213623046875,0.007631409995872973
429,2020-10-19,3,0.02908988764044944,0.0,KR,34.06999969482422,34.349998474121094,33.720001220703125,33.880001068115234,32.8673210144043,6491300,78,100.0,,1.0,78.0,0.01999664306640625,0.0005824830177643125
430,2020-10-20,3,0.02908988764044944,0.0,KR,34.040000915527344,34.040000915527344,33.290000915527344,33.33000183105469,32.33375930786133,6887300,91,100.0,,1.0,91.0,-0.30999755859375,-0.00902467459575873
431,2020-10-21,2,0.027217228464419478,-0.06437491953135055,KR,33.310001373291016,33.599998474121094,33.25,33.33000183105469,32.33375930786133,4694200,84,100.0,,1.0,84.0,-0.44000244140625,-0.012926040821742202
432,2020-10-22,7,0.036580524344569286,0.34402091647172117,KR,33.04999923706055,33.189998626708984,32.06999969482422,32.63999938964844,31.664379119873047,9890200,79,100.0,,1.0,79.0,-0.4099998474121094,-0.012202376965221973
433,2020-10-23,2,0.027217228464419478,-0.2559639602743933,KR,32.400001525878906,32.83000183105469,32.310001373291016,32.7599983215332,31.78079414367676,6179100,78,100.0,,1.0,78.0,-0.3599967956542969,-0.010846544457660756
434,2020-10-26,1,0.025344569288389514,-0.06880418329434435,KR,32.70000076293945,33.15999984741211,32.66999816894531,33.15999984741211,32.16884231567383,7771000,74,100.0,,1.0,74.0,0.3299980163574219,0.010051720924525442
435,2020-10-27,3,0.02908988764044944,0.14777597162701328,KR,32.65999984741211,33.11000061035156,32.279998779296875,32.34000015258789,31.373348236083984,8724400,81,100.0,,1.0,81.0,-0.049999237060546875,-0.0015078177711285168
436,2020-10-28,0,0.02347191011235955,-0.19312475859405176,KR,32.20000076293945,32.75,32.029998779296875,32.15999984741211,31.19873046875,11676500,89,100.0,,1.0,89.0,-0.3600006103515625,-0.010872866315774443
437,2020-10-29,3,0.02908988764044944,0.23934897079942563,KR,32.06999969482422,32.599998474121094,31.6200008392334,32.2599983215332,31.295738220214844,7313700,89,100.0,,1.0,89.0,-0.15000152587890625,-0.00458019926347808
438,2020-11-02,2,0.027217228464419478,-0.06437491953135055,KR,32.4900016784668,32.529998779296875,31.739999771118164,32.060001373291016,31.101720809936523,7478500,100,94.0,,0.94,94.0,-0.06999969482421875,-0.0021472300030868086
439,2020-11-03,1,0.025344569288389514,-0.06880418329434435,KR,32.08000183105469,32.84000015258789,32.08000183105469,32.7400016784668,31.76139259338379,6431900,74,94.0,,0.94,69.56,0.3100013732910156,0.009529707498431073
440,2020-11-09,18,0.057179775280898876,1.1008669327095086,KR,31.979999542236328,32.06999969482422,30.46999931335449,31.01000022888184,30.083105087280277,20654500,94,94.0,,0.94,88.36,-0.7700004577636719,-0.023447029664614427
441,2020-11-10,8,0.03845318352059925,-0.32750376629331235,KR,31.0,31.959999084472656,30.920000076293945,31.920000076293945,30.96590232849121,10234400,91,94.0,,0.94,85.53999999999999,-0.1100006103515625,-0.0034300159463149793
442,2020-11-11,1,0.025344569288389514,-0.34089802279146786,KR,32.0,32.47999954223633,31.68000030517578,32.09000015258789,31.130821228027344,9264800,79,94.0,,0.94,74.25999999999999,0.5200004577636719,0.016270352711502678
443,2020-11-12,1,0.025344569288389514,0.0,KR,32.220001220703125,32.220001220703125,31.56999969482422,32.029998779296875,31.247892379760746,9012200,89,94.0,,0.94,83.66,-0.2599983215332031,-0.008004874544259355
444,2020-11-13,2,0.027217228464419478,0.07388798581350686,KR,32.029998779296875,32.209999084472656,31.81999969482422,32.13999938964844,31.35520362854004,6621000,85,94.0,,0.94,79.89999999999999,-0.01000213623046875,-0.0003104325217728743
445,2020-11-18,1,0.025344569288389514,-0.1287498390627011,KR,32.099998474121094,32.470001220703125,31.96999931335449,32.040000915527344,31.257648468017575,7229200,85,94.0,,0.94,79.89999999999999,0.26000213623046875,0.00807209387211083
446,2020-11-20,8,0.03845318352059925,0.5172159006945471,KR,32.77000045776367,33.060001373291016,32.349998474121094,32.439998626708984,31.64788246154785,7789300,85,94.0,,0.94,79.89999999999999,0.5900001525878906,0.01817062304918249
447,2020-11-23,14,0.04968913857677903,0.8256501995321315,KR,32.310001373291016,33.2400016784668,32.279998779296875,33.029998779296875,32.223472595214844,12656100,90,94.0,,0.94,84.6,0.18000030517578125,0.005444655102803564
448,2020-11-25,7,0.036580524344569286,-0.26381246702344174,KR,32.58000183105469,32.689998626708984,32.150001525878906,32.31999969482422,31.530807495117188,8671800,80,94.0,,0.94,75.19999999999999,-0.5500030517578125,-0.01654642069750889
449,2020-11-30,2,0.027217228464419478,0.07388798581350686,KR,32.70000076293945,33.16999816894531,32.540000915527344,33.0,32.19420623779297,34108800,92,94.0,,0.94,86.47999999999999,0.4799995422363281,0.014683376029393624
450,2020-12-01,11,0.04407116104868914,0.6192376496490986,KR,32.81999969482422,33.349998474121094,32.65999984741211,33.0099983215332,32.203956604003906,10814800,88,98.0,False,0.98,86.24,0.18000030517578125,0.005426599792347941
451,2020-12-02,3,0.02908988764044944,-0.3399337129259795,KR,32.900001525878906,33.119998931884766,32.06999969482422,32.290000915527344,31.501543045043945,18396400,70,98.0,,0.98,68.6,-0.22999954223632812,-0.006896538313631462
452,2020-12-03,1,0.025344569288389514,-0.1287498390627011,KR,30.88999938964844,31.200000762939453,30.350000381469727,30.8799991607666,30.12597274780273,33237100,100,98.0,,0.98,98.0,-1.9199981689453125,-0.05797096107684119
453,2020-12-04,14,0.04968913857677903,0.9605438155755874,KR,30.81999969482422,30.90999984741211,30.43000030517578,30.57999992370605,29.833297729492188,18170100,84,98.0,,0.98,82.32,-0.29000091552734375,-0.009294900911406945
454,2020-12-07,5,0.032835205992509366,0.06048143220031443,KR,30.59000015258789,31.190000534057617,30.520000457763672,30.950000762939453,30.194263458251957,18498200,82,98.0,,0.98,80.36,0.2800006866455078,0.009058579360327945
455,2020-12-08,6,0.034707865168539326,0.05703205201323125,KR,30.88999938964844,31.309999465942383,30.8799991607666,31.299999237060547,30.53571510314941,12405600,81,98.0,,0.98,79.38,0.11999893188476562,0.003847352671691562
456,2020-12-09,3,0.02908988764044944,-0.16186468112657815,KR,31.34000015258789,31.56999969482422,31.0,31.209999084472656,30.44791412353516,12967000,78,98.0,,0.98,76.44,0.26000022888183594,0.00830406366389913
457,2020-12-10,7,0.036580524344569286,0.2574996781254022,KR,31.149999618530277,31.31999969482422,30.950000762939453,31.209999084472656,30.44791412353516,9034800,86,98.0,,0.98,84.28,-0.25,-0.007918910434484006
458,2020-12-11,24,0.06841573033707865,0.8702774649329375,KR,31.25,31.540000915527344,31.13999938964844,31.34000015258789,30.57474136352539,10604000,76,98.0,,0.98,74.48,0.220001220703125,0.007024304688594274
459,2020-12-15,9,0.04032584269662921,0.3862495171881035,KR,31.3799991607666,31.420000076293945,31.100000381469727,31.190000534057617,30.42840385437012,9040400,68,98.0,,0.98,66.64,-0.12000083923339844,-0.00380471895212664
460,2020-12-16,7,0.036580524344569286,-0.09287638153617539,KR,31.170000076293945,31.31999969482422,30.81999969482422,30.96999931335449,30.213775634765625,12657900,79,98.0,,0.98,77.42,-0.10000038146972656,-0.0031826983203979697
461,2020-12-17,12,0.0459438202247191,0.2559639602743935,KR,31.020000457763672,31.09000015258789,30.84000015258789,31.0,30.243043899536133,11127000,80,98.0,,0.98,78.4,-0.22999954223632812,-0.0073435359028543035
462,2020-12-18,1,0.025344569288389514,-0.4483573815928915,KR,30.959999084472656,31.07999992370605,30.709999084472656,30.8700008392334,30.1162166595459,13345400,65,98.0,,0.98,63.7,-0.01000022888183949,-0.000321654192111942
463,2020-12-21,8,0.03845318352059925,-0.04643819076808764,KR,30.649999618530277,30.799999237060547,30.350000381469727,30.799999237060547,30.047924041748047,12270000,58,98.0,,0.98,56.84,-0.28000068664550426,-0.009009031123965228
464,2020-12-22,1,0.025344569288389514,-0.34089802279146786,KR,30.75,30.93000030517578,30.63999938964844,30.88999938964844,30.135726928710938,13974400,72,98.0,,0.98,70.56,0.13000106811523438,0.004220814004397999
465,2020-12-23,0,0.02347191011235955,-0.07388798581350675,KR,30.8799991607666,31.600000381469727,30.8799991607666,31.38999938964844,30.623519897460938,9509500,57,98.0,,0.98,55.86,0.6700000762939453,0.021661819259078063
466,2020-12-28,138,0.2818988764044944,12.05132651291833,KR,31.600000381469727,31.68000030517578,31.26000022888184,31.38999938964844,30.623519897460938,7026300,61,98.0,,0.98,59.78,0.07999992370605469,0.002531643124693339
467,2020-12-29,1,0.025344569288389514,-0.9100934008263913,KR,31.32999992370605,31.6299991607666,31.309999465942383,31.459999084472656,30.691808700561523,6465100,59,98.0,,0.98,57.82,-0.05000114440917969,-0.0015783189371059159
468,2020-12-30,2,0.027217228464419478,0.07388798581350686,KR,31.530000686645508,31.76000022888184,31.5,31.549999237060547,30.77961158752441,6713300,58,98.0,,0.98,56.84,0.13000106811523793,0.004110056008995722
469,2020-12-31,3,0.02908988764044944,0.06880418329434423,KR,31.59000015258789,31.82999992370605,31.38999938964844,31.76000022888184,30.98448371887207,7089100,62,98.0,,0.98,60.76,0.06999969482421164,0.002204020602007306
470,2021-01-04,1,0.025344569288389514,-0.06880418329434435,KR,31.770000457763672,32.2599983215332,31.709999084472656,32.130001068115234,31.34544944763184,11297100,72,95.0,,0.95,68.39999999999999,0.429998397827152,0.013509217683249197
471,2021-01-06,5,0.032835205992509366,0.295551943254027,KR,32.040000915527344,32.70000076293945,32.0,32.209999084472656,31.42349624633789,11872200,84,95.0,,0.95,79.8,0.44000244140625,0.013639258037795754
472,2021-01-07,1,0.025344569288389514,-0.22812820805292577,KR,31.75,32.40999984741211,31.700000762939453,31.81999969482422,31.043018341064453,9479300,90,95.0,,0.95,85.5,-0.29000091552734375,-0.008868529319914109
473,2021-01-13,2,0.027217228464419478,0.07388798581350686,KR,31.57999992370605,32.119998931884766,31.440000534057617,31.989999771118164,31.2088680267334,8671800,83,95.0,,0.95,78.85,-0.29000091552734375,-0.00894788389054868
474,2021-01-14,13,0.04781647940074907,0.7568460162377872,KR,32.06999969482422,33.439998626708984,31.920000076293945,33.13999938964844,32.33079147338867,20648100,79,95.0,,0.95,75.05,1.3199996948242188,0.04109588227644334
475,2021-01-15,8,0.03845318352059925,-0.19581734158377073,KR,33.150001525878906,34.220001220703125,32.86000061035156,33.70000076293945,32.87711334228516,14722600,84,95.0,,0.95,79.8,0.7800025939941406,0.023325437381182867
476,2021-01-19,2,0.027217228464419478,-0.2921983052498295,KR,33.70000076293945,33.72999954223633,33.04999923706055,33.619998931884766,32.79906463623047,9645300,76,95.0,,0.95,72.2,-0.4900016784667969,-0.014319160169121936
477,2021-01-20,1,0.025344569288389514,-0.06880418329434435,KR,32.939998626708984,33.16999816894531,32.529998779296875,33.06999969482422,32.26249313354492,10878500,78,95.0,,0.95,74.1,-0.5600013732910156,-0.016602472009813907
478,2021-01-21,1,0.025344569288389514,0.0,KR,33.0099983215332,33.45000076293945,32.88999938964844,33.209999084472656,32.39908218383789,8579900,79,95.0,,0.95,75.05,0.2800025939941406,0.008441441346122458
479,2021-01-22,13,0.04781647940074907,0.8866558297620808,KR,33.38999938964844,33.720001220703125,32.77000045776367,33.560001373291016,32.74053192138672,9458200,83,95.0,,0.95,78.85,0.2700004577636719,0.008071762379832759
480,2021-01-25,1,0.025344569288389514,0.0,KR,33.5,37.02999877929688,33.349998474121094,34.56999969482422,33.72587203979492,32565400,82,95.0,,0.95,77.89999999999999,3.309997558593757,0.0981612526325033
481,2021-01-26,1,0.025344569288389514,0.0,KR,34.5099983215332,37.16999816894531,34.41999816894531,37.06999969482422,36.16482162475586,24965000,89,95.0,,0.95,84.55,0.1399993896484304,0.003780701978491674
482,2021-01-27,8,0.03845318352059925,0.5172159006945471,KR,37.06999969482422,42.9900016784668,37.02000045776367,38.75,37.803802490234375,40043200,93,95.0,,0.95,88.35,5.820003509521484,0.15657798752285013
483,2021-01-28,1,0.025344569288389514,-0.34089802279146786,KR,37.68000030517578,39.43000030517578,34.7599983215332,35.380001068115234,34.516090393066406,28535200,99,95.0,,0.95,94.05,-3.5600013732910156,-0.08280998451493848
484,2021-01-29,391,0.7556816479400749,28.81631446726762,KR,35.65999984741211,36.58000183105469,34.45000076293945,34.5,33.65757751464844,17188900,100,95.0,,0.95,95.0,-2.8499984741210938,-0.07227995059759074
485,2021-02-01,126,0.25942696629213485,3.690661610347396,KR,34.5099983215332,34.939998626708984,33.279998779296875,33.70000076293945,32.87711334228516,13036700,95,96.0,False,0.96,91.2,-1.6400032043457031,-0.04483332756296965
486,2021-02-02,52,0.1208501872659176,-0.5341648981477471,KR,33.59000015258789,33.599998474121094,32.84000015258789,33.099998474121094,32.29176712036133,11133600,85,96.0,,0.96,81.6,-1.3400001525878906,-0.03835146551962265
487,2021-02-03,1,0.025344569288389514,-0.7902810921374779,KR,33.36000061035156,33.9900016784668,32.86000061035156,33.959999084472656,33.130767822265625,10162700,82,96.0,,0.96,78.72,0.3900032043457031,0.011607238751694782
488,2021-02-04,1,0.025344569288389514,0.0,KR,33.959999084472656,34.16999816894531,33.40999984741211,33.45000076293945,32.63322067260742,8426200,94,96.0,,0.96,90.24,0.17999649047851562,0.00529557168549788
489,2021-02-05,9,0.04032584269662921,0.5911038865080538,KR,33.34000015258789,33.7599983215332,33.09000015258789,33.150001525878906,32.340545654296875,8367600,89,96.0,,0.96,85.44,-0.4099998474121094,-0.011998825559924375
490,2021-02-08,6,0.034707865168539326,-0.13931457230426303,KR,33.220001220703125,33.630001068115234,33.099998474121094,33.279998779296875,32.467369079589844,8826500,69,96.0,,0.96,66.24,-0.12999725341796875,-0.003850629735815292
491,2021-02-09,8,0.03845318352059925,0.10790978741771884,KR,33.33000183105469,33.79999923706055,33.29999923706055,33.59000015258789,32.76979446411133,10256100,80,96.0,,0.96,76.8,0.1699981689453125,0.005054955799763228
492,2021-02-10,1,0.025344569288389514,-0.34089802279146786,KR,33.790000915527344,33.97999954223633,33.41999816894531,33.61000061035156,32.78931427001953,7172600,74,96.0,,0.96,71.03999999999999,0.18000030517578125,0.005325452936058461
493,2021-02-12,3,0.02908988764044944,0.14777597162701328,KR,33.4900016784668,34.0099983215332,33.33000183105469,33.95000076293945,33.299346923828125,7025100,100,96.0,,0.96,96.0,0.029998779296875,0.0008828363655386529
494,2021-02-16,1,0.025344569288389514,0.0,KR,34.040000915527344,34.18000030517578,33.5099983215332,33.65999984741211,33.0149040222168,8262800,65,96.0,,0.96,62.4,0.17000198364257812,0.004998588416128769
495,2021-02-17,0,0.02347191011235955,-0.07388798581350675,KR,33.880001068115234,34.400001525878906,33.54999923706055,34.369998931884766,33.71129608154297,7076700,85,96.0,,0.96,81.6,0.220001220703125,0.006436548236946837
496,2021-02-18,4,0.030962546816479402,0.3191319610659007,KR,33.79999923706055,34.2599983215332,33.5,33.84000015258789,33.19145202636719,7997200,81,96.0,,0.96,77.75999999999999,-0.14000320434570312,-0.00406986041091828
497,2021-02-19,1,0.025344569288389514,-0.18144429660094352,KR,33.90999984741211,34.38999938964844,33.88999938964844,34.02000045776367,33.36800003051758,7545300,70,96.0,,0.96,67.2,0.13000106811523438,0.003794543913725912
498,2021-02-22,31,0.08152434456928839,2.216639574405202,KR,34.04999923706055,34.20000076293945,33.130001068115234,33.59000015258789,32.94623947143555,7199200,77,96.0,,0.96,73.92,-0.18999862670898438,-0.0055248220436483475
499,2021-02-23,5,0.032835205992509366,-0.5972343455689806,KR,32.630001068115234,33.279998779296875,32.29999923706055,33.029998779296875,32.396976470947266,9732300,88,96.0,,0.96,84.47999999999999,-0.9200019836425781,-0.026900642196462488
500,2021-02-24,4,0.030962546816479402,-0.05703205201323147,KR,33.380001068115234,33.56999969482422,32.59000015258789,32.75,32.12234115600586,6993900,79,96.0,,0.96,75.84,0.29000091552734375,0.008713970137154803
501,2021-02-25,4,0.030962546816479402,0.0,KR,32.95000076293945,33.380001068115234,32.369998931884766,32.40999984741211,31.788856506347656,8040200,90,96.0,,0.96,86.39999999999999,-0.18999862670898438,-0.005659774454459643
502,2021-02-26,3,0.02908988764044944,-0.060481432200314544,KR,32.56999969482422,32.83000183105469,32.16999816894531,32.209999084472656,31.59269142150879,8254500,94,96.0,,0.96,90.24,-0.5499992370605469,-0.01647690891136333
503,2021-03-01,11,0.04407116104868914,0.5149993562508048,KR,32.06999969482422,33.130001068115234,32.0,32.88999938964844,32.25965881347656,9789000,93,91.0,False,0.91,84.63000000000001,0.2999992370605469,0.009137959802876683
504,2021-03-02,2,0.027217228464419478,-0.3824254270417269,KR,32.689998626708984,33.2599983215332,32.29999923706055,32.560001373291016,31.935983657836918,11486900,87,91.0,,0.91,79.17,0.12999725341796875,0.003923852979983211
505,2021-03-03,8,0.03845318352059925,0.41282509976606563,KR,32.5099983215332,33.33000183105469,32.189998626708984,33.25,32.61275863647461,11354300,87,91.0,,0.91,79.17,0.07000350952148438,0.002104735810409375
506,2021-03-04,10,0.04219850187265917,0.09739943508327631,KR,34.0,34.63999938964844,33.13999938964844,34.09000015258789,33.43666076660156,16866700,84,91.0,,0.91,76.44,1.30999755859375,0.03930385498428568
