,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TTD_unscaled,TTD_monthly,isPartial,scale,TTD,Stock_Price_Change,Stock_Price_Change_Percent
376,2020-07-08,7,0.02273913043478261,0.29776674937965253,TTD,45.922000885009766,46.5359992980957,45.55500030517578,46.249000549316406,46.249000549316406,12512000,81,60.0,,0.6,48.6,0.003997802734375,8.591512520195188e-05
377,2020-07-09,6,0.021869565217391307,-0.03824091778202665,TTD,47.0,47.11199951171875,44.4010009765625,46.29999923706055,46.29999923706055,18245000,100,60.0,,0.6,60.0,0.5760002136230469,0.012377518959749034
378,2020-07-10,3,0.019260869565217394,-0.11928429423459241,TTD,46.1150016784668,46.27899932861328,45.06949996948242,46.198001861572266,46.198001861572266,9657000,82,60.0,,0.6,49.2,-0.8330001831054688,-0.01768127423456667
379,2020-07-14,1,0.017521739130434782,-0.047281323877068626,TTD,42.89899826049805,43.5,40.79999923706055,43.20399856567383,43.20399856567383,21573000,82,60.0,,0.6,49.2,-2.7789993286132812,-0.06004882060825134
380,2020-07-15,2,0.018391304347826088,0.04962779156327546,TTD,43.7760009765625,44.39899826049805,42.47999954223633,43.637001037597656,43.637001037597656,14427000,97,60.0,,0.6,58.2,0.8989982604980469,0.020666626678115918
381,2020-07-16,14,0.02882608695652174,0.5673758865248226,TTD,42.77299880981445,43.275001525878906,42.11299896240234,42.9109992980957,42.9109992980957,12669000,65,60.0,,0.6,39.0,-1.1239967346191406,-0.02531581293849061
382,2020-07-20,6,0.021869565217391307,-0.24132730015082948,TTD,43.57500076293945,45.8650016784668,43.21699905395508,45.76499938964844,45.76499938964844,12076000,58,60.0,,0.6,34.8,2.5900001525878906,0.05984979922043543
383,2020-07-21,1,0.017521739130434782,-0.19880715705765417,TTD,46.0009994506836,46.1349983215332,44.220001220703125,44.40800094604492,44.40800094604492,9098000,79,60.0,,0.6,47.4,0.26999664306640625,0.005886768411330179
384,2020-07-27,1,0.017521739130434782,-0.16563146997929612,TTD,43.00600051879883,43.42399978637695,41.70899963378906,43.21599960327149,43.21599960327149,9015000,44,60.0,,0.6,26.4,-2.71099853515625,-0.058762298337202035
385,2020-07-30,6,0.021869565217391307,0.2481389578163773,TTD,42.391998291015625,43.290000915527344,42.17779922485352,43.02899932861328,43.02899932861328,5819000,51,60.0,,0.6,30.6,-0.13399887084960938,-0.003085825154495514
386,2020-07-31,9,0.024478260869565217,0.11928429423459219,TTD,43.96099853515625,45.20000076293945,43.72999954223633,45.13199996948242,45.13199996948242,16618000,87,60.0,,0.6,52.2,1.9099998474121094,0.0441210396631575
387,2020-08-03,3,0.019260869565217394,-0.043196544276457804,TTD,45.59999847412109,47.81999969482422,45.5009994506836,47.53200149536133,47.53200149536133,12921000,44,56.0,,0.56,24.64,2.6199989318847656,0.05796457716064829
388,2020-08-04,2,0.018391304347826088,-0.04514672686230259,TTD,47.46900177001953,48.36389923095703,46.660400390625,48.11100006103516,48.11100006103516,8199000,40,56.0,,0.56,22.4,0.5438995361328125,0.011373892505308403
389,2020-08-05,4,0.020130434782608696,0.09456264775413703,TTD,48.11000061035156,50.0,48.07590103149414,49.5989990234375,49.5989990234375,10525000,59,56.0,,0.56,33.040000000000006,1.6361007690429688,0.03382896737150842
390,2020-08-06,52,0.06186956521739131,2.0734341252699786,TTD,49.29349899291992,49.40999984741211,47.04999923706055,48.07500076293945,48.07500076293945,21366000,100,56.0,,0.56,56.00000000000001,-0.5900001525878906,-0.011800003051757768
391,2020-08-07,2,0.018391304347826088,-0.7027406886858749,TTD,49.60200119018555,51.0,47.79999923706055,49.31999969482422,49.31999969482422,24080000,85,56.0,,0.56,47.6,1.5900001525878906,0.032179723891886836
392,2020-08-10,1,0.017521739130434782,0.0,TTD,49.084999084472656,49.33700180053711,45.65599822998047,46.573001861572266,46.573001861572266,19588000,53,56.0,,0.56,29.680000000000003,-1.6629981994628906,-0.03260780783260575
393,2020-08-11,9,0.024478260869565217,0.39702233250620345,TTD,45.51800155639648,46.3390998840332,44.45399856567383,44.56499862670898,44.56499862670898,17237000,51,56.0,,0.56,28.56,-2.9979019165039062,-0.06076376364790104
394,2020-08-12,2,0.018391304347826088,-0.24866785079928944,TTD,44.99589920043945,46.74800109863281,44.99589920043945,46.00299835205078,46.00299835205078,10050000,38,56.0,,0.56,21.28,0.4089012145996094,0.00882410784031018
395,2020-08-13,3,0.019260869565217394,0.047281323877068626,TTD,46.505001068115234,48.186500549316406,46.33100128173828,47.18399810791016,47.18399810791016,10381000,36,56.0,,0.56,20.160000000000004,1.4384994506835938,0.03077135742442816
396,2020-08-18,5,0.021,-0.1420959147424511,TTD,47.75,48.400001525878906,46.70000076293945,46.90800094604492,46.90800094604492,5493000,29,56.0,,0.56,16.240000000000002,0.2135009765625,0.004430721760838141
397,2020-08-20,5,0.021,0.0,TTD,45.999000549316406,47.20899963378906,45.79999923706055,47.0260009765625,47.0260009765625,5436000,33,56.0,,0.56,18.48,-1.1910018920898438,-0.02460747633350857
398,2020-08-25,5,0.021,0.0,TTD,46.34600067138672,47.07799911499024,45.92399978637695,46.9900016784668,46.9900016784668,5994000,30,56.0,,0.56,16.8,-0.13100051879882102,-0.0027749056284823714
399,2020-08-26,2,0.018391304347826088,-0.12422360248447206,TTD,47.345001220703125,49.09999847412109,47.345001220703125,48.104000091552734,48.104000091552734,9380000,31,56.0,,0.56,17.360000000000003,2.021999359130845,0.042949985070351415
400,2020-08-28,4,0.020130434782608696,0.09456264775413703,TTD,47.608001708984375,49.47370147705078,47.46099853515625,48.56999969482422,48.56999969482422,9950000,29,56.0,,0.56,16.240000000000002,0.3737030029296946,0.007611059359333039
401,2020-08-31,1132,1.001,48.725701943844484,TTD,48.619998931884766,49.03400039672852,47.5260009765625,48.130001068115234,48.130001068115234,6211000,21,56.0,,0.56,11.760000000000002,-0.4397010803222585,-0.008887571925990212
402,2020-09-01,4,0.020130434782608696,-0.9798896755418495,TTD,48.66600036621094,50.2239990234375,48.400001525878906,50.13899993896485,50.13899993896485,8185000,76,46.0,False,0.46,34.96,1.1899986267089773,0.024268846455129722
403,2020-09-02,4,0.020130434782608696,0.0,TTD,51.209999084472656,51.52000045776367,47.8484992980957,51.5004997253418,51.5004997253418,17285000,65,46.0,,0.46,29.9,1.2960014343261719,0.025804425364881478
404,2020-09-03,10,0.025347826086956522,0.25917926565874727,TTD,49.553199768066406,50.016998291015625,45.79999923706055,46.46500015258789,46.46500015258789,15207000,90,46.0,,0.46,41.4,-1.5030021667480469,-0.02917317844319922
405,2020-09-04,4,0.020130434782608696,-0.20583190394511153,TTD,45.624000549316406,46.762001037597656,41.12300109863281,44.1259994506836,44.1259994506836,23417000,100,46.0,,0.46,46.0,-3.2549972534179688,-0.06507782083361557
406,2020-09-08,1,0.017521739130434782,-0.12958963282937364,TTD,41.70000076293945,43.97999954223633,41.20000076293945,42.00899887084961,42.00899887084961,9198000,74,46.0,,0.46,34.04,-2.782001495361328,-0.0594927811819802
407,2020-09-09,1,0.017521739130434782,0.0,TTD,43.41170120239258,43.97100067138672,42.305999755859375,43.30400085449219,43.30400085449219,9473000,62,46.0,,0.46,28.52,-0.008998870849609375,-0.00020461279998351678
408,2020-09-11,2,0.018391304347826088,0.04962779156327546,TTD,43.21599960327149,43.58689880371094,40.85300064086914,41.86399841308594,41.86399841308594,7193000,36,46.0,,0.46,16.560000000000002,-0.38410186767578125,-0.008735345155010954
409,2020-09-14,2,0.018391304347826088,-0.04514672686230259,TTD,42.64500045776367,43.25400161743164,42.03799819946289,42.7509994506836,42.7509994506836,5656000,52,46.0,,0.46,23.92,-0.3328971862792969,-0.007637551544524057
410,2020-09-16,3,0.019260869565217394,0.047281323877068626,TTD,44.45399856567383,45.75090026855469,44.04050064086914,44.13100051879883,44.13100051879883,11311000,57,46.0,,0.46,26.22,2.496898651123047,0.05772641970117243
411,2020-09-17,1,0.017521739130434782,-0.09029345372460507,TTD,42.30099868774414,42.948001861572266,41.30550003051758,42.87699890136719,42.87699890136719,14576000,66,46.0,,0.46,30.360000000000003,-2.802898406982422,-0.06126433339080972
412,2020-09-21,6,0.021869565217391307,0.2481389578163773,TTD,42.35100173950195,46.24800109863281,42.29610061645508,46.15499877929688,46.15499877929688,13347000,62,46.0,,0.46,28.52,3.299999237060547,0.07683708424193814
413,2020-09-22,1,0.017521739130434782,-0.19880715705765417,TTD,46.695499420166016,46.87699890136719,45.016998291015625,46.77199935913086,46.77199935913086,9679000,56,46.0,,0.46,25.76,0.628997802734375,0.013600540299956165
414,2020-09-23,6,0.021869565217391307,0.2481389578163773,TTD,46.53799819946289,47.249000549316406,45.5724983215332,45.72700119018555,45.72700119018555,6858000,62,46.0,,0.46,28.52,0.37200164794921875,0.00793569675251482
415,2020-09-25,2,0.018391304347826088,-0.1590457256461233,TTD,45.58200073242188,47.620399475097656,44.82699966430664,47.31700134277344,47.31700134277344,7129000,43,46.0,,0.46,19.78,0.37139892578125,0.00786046099310811
416,2020-09-29,1,0.017521739130434782,-0.047281323877068626,TTD,48.85200119018555,50.67499923706055,48.8380012512207,49.83000183105469,49.83000183105469,12273000,55,46.0,,0.46,25.3,3.0545997619628906,0.06414477399670382
417,2020-09-30,2,0.018391304347826088,0.04962779156327546,TTD,49.6609992980957,52.03850173950195,49.5009994506836,51.87799835205078,51.87799835205078,10812000,79,46.0,,0.46,36.34,1.3635025024414062,0.0269068085440487
418,2020-10-01,3,0.019260869565217394,0.047281323877068626,TTD,52.999000549316406,55.67449951171875,52.60100173950195,55.516998291015625,55.516998291015625,16664000,83,63.0,False,0.63,52.29,3.635997772216797,0.06987130010810327
419,2020-10-02,2,0.018391304347826088,-0.04514672686230259,TTD,53.595001220703125,56.99300003051758,53.23400115966797,55.64799880981445,55.64799880981445,13515000,77,63.0,,0.63,48.51,1.3185005187988281,0.023682305729956443
420,2020-10-05,10,0.025347826086956522,0.1147227533460804,TTD,56.66299819946289,57.54899978637695,56.22700119018555,57.39099884033203,57.39099884033203,7731000,63,63.0,,0.63,39.69,0.555999755859375,0.009755579730171382
421,2020-10-06,25,0.03839130434782609,0.5145797598627788,TTD,57.29999923706055,59.75,57.275001525878906,58.525001525878906,58.525001525878906,11523000,87,63.0,,0.63,54.81,2.201000213623047,0.03824567276222357
422,2020-10-07,9,0.024478260869565217,-0.36240090600226504,TTD,59.499000549316406,60.84000015258789,58.62900161743164,59.34299850463867,59.34299850463867,12044000,72,63.0,,0.63,45.36,1.0900001525878906,0.01824268037804
423,2020-10-08,1,0.017521739130434782,-0.2841918294849023,TTD,60.3489990234375,60.77000045776367,59.21699905395508,60.55500030517578,60.55500030517578,7004000,80,63.0,,0.63,50.4,-0.06999969482421875,-0.0011505538239424684
424,2020-10-09,37,0.04882608695652174,1.7866004962779156,TTD,60.4010009765625,62.0890007019043,60.209999084472656,61.31100082397461,61.31100082397461,9021000,60,63.0,,0.63,37.8,1.319000244140625,0.021704792400937256
425,2020-10-12,8,0.023608695652173915,0.2836879432624113,TTD,62.19900131225586,62.8650016784668,61.00400161743164,62.66600036621094,62.66600036621094,7618000,61,63.0,,0.63,38.43,0.7760009765625,0.012498203671986285
426,2020-10-13,1,0.017521739130434782,-0.2578268876611418,TTD,62.46599960327149,65.26499938964844,62.34000015258789,65.0719985961914,65.0719985961914,8239000,57,63.0,,0.63,35.910000000000004,2.3999977111816406,0.03817700862328488
427,2020-10-14,1,0.017521739130434782,0.0,TTD,66.69999694824219,67.5,64.2074966430664,65.39600372314453,65.39600372314453,16800000,91,63.0,,0.63,57.33,2.2350006103515625,0.034245010821313926
428,2020-10-15,36,0.04795652173913043,1.7369727047146402,TTD,62.400001525878906,63.21099853515625,59.63199996948242,60.0009994506836,60.0009994506836,23620000,100,63.0,,0.63,63.0,-4.28900146484375,-0.06354076244212958
429,2020-10-16,32,0.04447826086956522,-0.07252946509519487,TTD,61.22200012207031,61.797000885009766,59.72200012207031,60.5,60.5,13654000,84,63.0,,0.63,52.92,-1.4139976501464844,-0.022369487635289564
430,2020-10-19,1,0.017521739130434782,-0.2578268876611418,TTD,60.85900115966797,62.7760009765625,60.68299865722656,61.82899856567383,61.82899856567383,8369000,59,63.0,,0.63,37.17,0.9790000915527344,0.015842194241342478
431,2020-10-20,3,0.019260869565217394,0.09925558312655092,TTD,62.4010009765625,62.96200180053711,61.028099060058594,61.229000091552734,61.229000091552734,6107000,88,63.0,,0.63,55.44,0.18600082397460938,0.0029629288435248924
432,2020-10-21,6,0.021869565217391307,0.13544018058690743,TTD,62.27000045776367,64.5999984741211,61.709999084472656,62.46699905395508,62.46699905395508,10400000,63,63.0,,0.63,39.69,1.6379966735839844,0.026015638428605437
433,2020-10-22,1,0.017521739130434782,-0.19880715705765417,TTD,62.30899810791016,62.67599868774414,60.1682014465332,60.69100189208984,60.69100189208984,7806000,58,63.0,,0.63,36.54,-1.9239997863769531,-0.029783279130381257
434,2020-10-23,1,0.017521739130434782,0.0,TTD,61.150001525878906,62.04999923706055,59.60419845581055,61.99100112915039,61.99100112915039,6213000,71,63.0,,0.63,44.73,-0.6259994506835938,-0.009987865591139067
435,2020-10-27,-1,0.015782608695652175,-0.0992555831265508,TTD,61.499000549316406,62.13800048828125,60.66600036621094,61.33599853515625,61.33599853515625,4666000,55,63.0,,0.63,34.65,0.08800125122070312,0.0014182313022195192
436,2020-10-28,2,0.018391304347826088,0.165289256198347,TTD,60.02000045776367,60.11959838867188,58.53799819946289,59.64899826049805,59.64899826049805,6019000,59,63.0,,0.63,37.17,-2.018402099609368,-0.03248257239931662
437,2020-10-29,3,0.019260869565217394,0.047281323877068626,TTD,60.30899810791016,62.39899826049805,59.97600173950195,61.79800033569336,61.79800033569336,5631000,67,63.0,,0.63,42.21,2.2793998718261648,0.03791442279919921
438,2020-10-30,5,0.021,0.09029345372460496,TTD,61.20800018310547,61.67440032958984,56.2130012512207,56.64500045776367,56.64500045776367,10829000,71,63.0,,0.63,44.73,-0.7245979309082102,-0.011612332747445997
439,2020-11-04,4,0.020130434782608696,0.09456264775413703,TTD,61.0,64.79499816894531,60.60100173950195,63.242000579833984,63.242000579833984,12172000,23,70.0,,0.7,16.099999999999998,3.120597839355476,0.05059794376076465
440,2020-11-05,73,0.0801304347826087,2.980561555075594,TTD,65.16200256347656,66.4375,64.22699737548828,64.7300033569336,64.7300033569336,14041000,51,70.0,,0.7,35.7,1.6425018310546875,0.02534920715287403
441,2020-11-06,1,0.017521739130434782,-0.7813347802495931,TTD,73.14099884033203,84.75,72.52999877929688,81.93399810791016,81.93399810791016,44645000,100,70.0,,0.7,70.0,18.3125,0.27563499529633106
442,2020-11-09,15,0.029695652173913043,-0.1277139208173691,TTD,80.0,81.93399810791016,75.90599822998047,76.13700103759766,76.13700103759766,16339000,61,70.0,,0.7,42.7,-2.8160018920898438,-0.03322716096861178
443,2020-11-10,4,0.020130434782608696,-0.32210834553440704,TTD,76.5,76.99749755859375,69.73600006103516,70.72799682617188,70.72799682617188,16537000,60,70.0,,0.7,42.0,-4.936500549316406,-0.06024972127949679
444,2020-11-11,4,0.020130434782608696,0.0,TTD,72.6500015258789,74.88800048828125,71.25599670410156,74.2040023803711,74.2040023803711,11846000,41,70.0,,0.7,28.7,-2.1094970703125,-0.027396956228443736
445,2020-11-12,14,0.02882608695652174,0.43196544276457893,TTD,74.54499816894531,76.19200134277344,73.62999725341797,74.0,74.0,6035000,29,70.0,,0.7,20.3,1.3040008544921875,0.01741268088331771
446,2020-11-13,15,0.029695652173913043,0.030165912518853588,TTD,74.5999984741211,75.37300109863281,72.30699920654297,73.47699737548828,73.47699737548828,6287000,28,70.0,,0.7,19.6,-0.819000244140625,-0.010749163031642861
447,2020-11-16,1,0.017521739130434782,0.0,TTD,72.0009994506836,74.93499755859375,71.4375,74.61299896240234,74.61299896240234,8525000,38,70.0,,0.7,26.6,-0.4380035400390625,-0.005811146347561413
448,2020-11-17,10,0.025347826086956522,0.4466501240694789,TTD,75.34300231933594,79.60900115966797,74.7040023803711,79.50599670410156,79.50599670410156,11543000,46,70.0,,0.7,32.2,4.674003601074219,0.062374107604654005
449,2020-11-18,17,0.03143478260869565,0.2401372212692967,TTD,78.6500015258789,80.4020004272461,76.6500015258789,77.24199676513672,77.24199676513672,7318000,41,70.0,,0.7,28.7,0.792999267578125,0.009961175947775569
450,2020-11-19,16,0.03056521739130435,-0.027662517289073207,TTD,77.59600067138672,82.34400177001953,77.44400024414062,80.59200286865234,80.59200286865234,10220000,44,70.0,,0.7,30.8,1.9420013427734375,0.024153644591600854
451,2020-11-20,15,0.029695652173913043,-0.028449502133712667,TTD,80.88800048828125,83.70249938964844,80.6510009765625,82.69999694824219,82.69999694824219,7539000,40,70.0,,0.7,28.0,1.3584976196289062,0.016497833362812298
452,2020-11-23,2,0.018391304347826088,0.0,TTD,84.0999984741211,84.3302001953125,81.6719970703125,83.96499633789062,83.96499633789062,9135000,38,70.0,,0.7,26.6,0.6277008056640625,0.007499188318642824
453,2020-11-24,38,0.049695652173913044,1.7021276595744679,TTD,83.7490005493164,85.87300109863281,82.9520034790039,84.41000366210938,84.41000366210938,7922000,36,70.0,,0.7,25.2,1.5428009033203125,0.018294761541501448
454,2020-11-25,38,0.049695652173913044,0.0,TTD,84.80000305175781,86.82330322265625,84.41699981689453,86.22699737548828,86.22699737548828,5930000,42,70.0,,0.7,29.4,0.9503021240234375,0.011066366749334033
455,2020-11-27,18,0.03230434782608696,0.8436724565756826,TTD,87.03600311279297,87.97200012207031,85.99600219726562,87.30999755859375,87.30999755859375,4266000,32,70.0,,0.7,22.4,1.1486968994140625,0.01323028330848297
456,2020-11-30,9,0.024478260869565217,0.21598272138228936,TTD,88.0,90.427001953125,85.75,90.10700225830078,90.10700225830078,9661000,47,70.0,,0.7,32.9,2.4550018310546875,0.027906627422908725
457,2020-12-01,7,0.02273913043478261,-0.07104795737122549,TTD,90.40599822998048,90.5,87.5270004272461,89.01300048828125,89.01300048828125,7612000,69,68.0,False,0.68,46.92,0.072998046875,0.0008072593948524887
458,2020-12-02,1,0.017521739130434782,-0.22944550669216057,TTD,87.0999984741211,87.68270111083984,85.16699981689453,86.69200134277344,86.69200134277344,6233000,40,68.0,,0.68,27.200000000000003,-2.8172988891601562,-0.03113037446585809
459,2020-12-03,6,0.021869565217391307,0.2481389578163773,TTD,87.20600128173828,89.8759994506836,87.0999984741211,88.71800231933594,88.71800231933594,4965000,53,68.0,,0.68,36.04,2.19329833984375,0.025014037114016396
460,2020-12-04,7,0.02273913043478261,0.03976143141153066,TTD,89.22000122070312,91.20099639892578,88.875,90.37799835205078,90.37799835205078,5054000,47,68.0,,0.68,31.96,1.3249969482421875,0.014742500293075889
461,2020-12-07,11,0.026217391304347828,0.0343053173241854,TTD,90.70099639892578,91.5,89.6500015258789,91.26300048828124,91.26300048828124,3835000,35,68.0,,0.68,23.8,0.29900360107421875,0.0032785124382450626
462,2020-12-08,12,0.02708695652173913,0.03316749585406287,TTD,91.0,92.21900177001952,90.74199676513672,91.5,91.5,3775000,44,68.0,,0.68,29.92,0.719001770019517,0.007857942841743348
463,2020-12-09,40,0.051434782608695655,0.8988764044943822,TTD,91.86799621582033,93.45700073242188,87.24800109863281,88.5260009765625,88.5260009765625,9023000,48,68.0,,0.68,32.64,1.237998962402358,0.013424553927505523
464,2020-12-10,1,0.017521739130434782,-0.6593406593406594,TTD,87.61699676513672,91.9540023803711,87.10250091552734,91.75800323486328,91.75800323486328,5446000,53,68.0,,0.68,36.04,-1.5029983520507812,-0.01608224467157937
465,2020-12-11,3,0.019260869565217394,0.09925558312655092,TTD,91.56700134277344,93.0,90.4000015258789,92.61399841308594,92.61399841308594,5075000,37,68.0,,0.68,25.16,1.0459976196289062,0.01137522666280577
466,2020-12-14,21,0.03491304347826087,33.913043478260875,TTD,92.9000015258789,93.29949951171876,90.38200378417967,92.24199676513672,92.24199676513672,5767000,48,68.0,,0.68,32.64,0.2994995117187642,0.0032204248571909844
467,2020-12-15,448,0.4062173913043478,10.635118306351181,TTD,92.32599639892578,94.79199981689452,92.3249969482422,93.31300354003906,93.31300354003906,7330000,39,68.0,,0.68,26.520000000000003,1.4925003051757528,0.015996873648698395
468,2020-12-16,2,0.018391304347826088,-0.9547254629134111,TTD,92.7959976196289,94.18000030517578,91.22000122070312,93.97200012207033,93.97200012207033,5168000,41,68.0,,0.68,27.880000000000003,-0.6119995117187358,-0.006456235894388818
469,2020-12-17,9,0.024478260869565217,0.3309692671394797,TTD,94.5,95.4499969482422,93.5500030517578,94.23999786376952,94.23999786376952,4260000,33,68.0,,0.68,22.44,1.2699966430664205,0.013484780621694448
470,2020-12-18,5,0.021,-0.1420959147424511,TTD,94.99500274658205,95.90799713134766,93.72599792480467,95.1500015258789,95.1500015258789,6252000,39,68.0,,0.68,26.520000000000003,0.45800018310545454,0.004798325801453895
471,2020-12-21,28,0.041,0.736648250460405,TTD,93.8000030517578,96.33999633789062,92.12799835205078,93.5530014038086,93.5530014038086,7537000,34,68.0,,0.68,23.12,0.43199920654296875,0.004504308498397114
472,2020-12-22,39,0.050565217391304346,0.23329798515376443,TTD,94.22599792480467,97.27999877929688,93.17649841308594,97.11199951171876,97.11199951171876,5960000,51,68.0,,0.68,34.68,0.94000244140625,0.009757135947041196
473,2020-12-23,2,0.018391304347826088,-0.6362854686156492,TTD,96.9000015258789,97.0,92.19100189208984,92.39900207519533,92.39900207519533,8183000,34,68.0,,0.68,23.12,-0.279998779296875,-0.0028782769614555948
474,2020-12-24,35,0.04708695652173913,1.5602836879432624,TTD,93.01000213623048,94.34400177001952,92.9000015258789,93.177001953125,93.177001953125,3181000,26,68.0,,0.68,17.68,-2.655998229980483,-0.02738142505134522
475,2020-12-28,118,0.11926086956521739,2.1064552661381652,TTD,94.16799926757812,94.16799926757812,83.01799774169922,83.26200103759766,83.26200103759766,23085000,72,68.0,,0.68,48.96,-0.17600250244139204,-0.0018655399298244113
476,2020-12-29,52,0.06186956521739131,-0.4812249362012395,TTD,84.01599884033203,84.03099822998047,79.60600280761719,82.02899932861328,82.02899932861328,15876000,100,68.0,,0.68,68.0,-10.137001037597656,-0.10764804515803073
477,2020-12-30,-9,0.00882608695652174,-0.8573436401967673,TTD,82.0999984741211,83.4000015258789,80.77999877929688,81.80000305175781,81.80000305175781,13649000,53,68.0,,0.68,36.04,-0.6309967041015625,-0.007509094469812405
478,2020-12-31,24,0.037521739130434786,3.251231527093596,TTD,82.30000305175781,82.30000305175781,79.82499694824219,80.0999984741211,80.0999984741211,7900000,54,68.0,,0.68,36.720000000000006,-1.0999984741210938,-0.013189429904024275
479,2021-01-04,59,0.06795652173913043,2.878411910669975,TTD,80.5999984741211,80.6500015258789,75.5999984741211,77.34300231933594,77.34300231933594,12177000,90,56.0,,0.56,50.400000000000006,-1.6500015258789062,-0.02004862047017464
480,2021-01-05,12,0.02708695652173913,-0.6014075495841331,TTD,77.6760025024414,80.0,77.19920349121094,78.85399627685547,78.85399627685547,8202000,94,56.0,,0.56,52.64000000000001,-0.6500015258789062,-0.008059535196292988
481,2021-01-06,31,0.043608695652173915,0.6099518459069022,TTD,76.66539764404297,77.27799987792969,73.83300018310547,74.06099700927734,74.06099700927734,14599000,100,56.0,,0.56,56.00000000000001,-2.7220001220703125,-0.03402500152587895
482,2021-01-07,23,0.03665217391304348,-0.15952143569292132,TTD,75.5,76.45040130615234,74.05049896240234,76.3030014038086,76.3030014038086,14377000,88,56.0,,0.56,49.28,-0.8275985717773438,-0.010709368424191124
483,2021-01-08,1,0.017521739130434782,-0.5219454329774614,TTD,77.1989974975586,80.19339752197266,76.30000305175781,79.58100128173828,79.58100128173828,10808000,83,56.0,,0.56,46.48,3.7429962158203125,0.048959798141950284
484,2021-01-11,19,0.03317391304347826,0.4051565377532227,TTD,77.60099792480469,79.8594970703125,76.5999984741211,77.92900085449219,77.92900085449219,6510000,70,56.0,,0.56,39.2,-0.33390045166015625,-0.0041636900540180655
485,2021-01-12,20,0.034043478260869564,0.026212319790301475,TTD,78.88300323486328,81.45829772949219,78.3010025024414,80.55999755859375,80.55999755859375,7891000,76,56.0,,0.56,42.56,1.5988006591796875,0.020020169395407184
486,2021-01-13,8,0.023608695652173915,-0.30651340996168575,TTD,81.0999984741211,81.5999984741211,78.35199737548828,78.54499816894531,78.54499816894531,6738000,74,56.0,,0.56,41.440000000000005,0.14170074462890625,0.0017395495434910924
487,2021-01-14,5,0.021,-0.11049723756906082,TTD,79.16500091552734,79.97899627685547,77.15229797363281,77.52999877929688,77.52999877929688,6386000,78,56.0,,0.56,43.68000000000001,-1.621002197265625,-0.01986522337717589
488,2021-01-19,13,0.027956521739130435,0.4514672686230248,TTD,79.22699737548828,79.61599731445312,76.5999984741211,78.06199645996094,78.06199645996094,6422000,55,56.0,,0.56,30.800000000000004,-0.36299896240234375,-0.004538678644400385
489,2021-01-20,5,0.021,-0.24883359253499215,TTD,78.70500183105469,81.49800109863281,78.0,81.0989990234375,81.0989990234375,6973000,89,56.0,,0.56,49.84,1.8820037841796875,0.02363851295797348
490,2021-01-21,12,0.02708695652173913,0.28985507246376807,TTD,83.39099884033203,83.9280014038086,81.23799896240234,81.3030014038086,81.3030014038086,7616000,79,56.0,,0.56,44.24,2.4300003051757812,0.02981668596061482
491,2021-01-22,18,0.03230434782608696,0.1926163723916534,TTD,81.16999816894531,82.0999984741211,80.0,81.2959976196289,81.2959976196289,3781000,55,56.0,,0.56,30.800000000000004,-1.8280029296875,-0.02178060836802609
492,2021-01-25,4,0.020130434782608696,0.14888337468982638,TTD,81.71499633789062,82.64399719238281,76.60030364990234,78.55899810791016,78.55899810791016,7658000,49,56.0,,0.56,27.44,0.5439987182617188,0.00662605028468044
493,2021-01-26,1,0.017521739130434782,-0.12958963282937364,TTD,79.30000305175781,79.51499938964844,77.2229995727539,77.62899780273438,77.62899780273438,4511000,41,56.0,,0.56,22.96,-3.128997802734375,-0.03786116244414628
494,2021-01-27,3,0.019260869565217394,0.09925558312655092,TTD,75.9000015258789,77.94000244140625,73.11199951171875,75.62999725341797,75.62999725341797,7074000,60,56.0,,0.56,33.6,-1.5749969482421875,-0.01980754524720807
495,2021-01-28,26,0.03926086956521739,1.0383747178329568,TTD,77.49949645996094,80.39730072021484,76.80000305175781,79.4520034790039,79.4520034790039,7933000,84,56.0,,0.56,47.040000000000006,2.4572982788085938,0.03152807546620151
496,2021-01-29,2,0.018391304347826088,-0.5315614617940199,TTD,78.65699768066406,79.79199981689453,75.36579895019531,76.5989990234375,76.5989990234375,5824000,83,56.0,,0.56,46.48,-0.6053009033203125,-0.00752887096827759
497,2021-02-01,17,0.03143478260869565,0.09049773755656099,TTD,78.24700164794922,79.94400024414062,77.11000061035156,79.32099914550781,79.32099914550781,6812000,43,59.0,False,0.59,25.37,0.15200042724609375,0.00190495823635084
498,2021-02-02,8,0.023608695652173915,-0.24896265560165964,TTD,81.0,83.5,80.63999938964844,83.1449966430664,83.1449966430664,6527000,45,59.0,,0.59,26.55,3.555999755859375,0.044481133606020684
499,2021-02-03,0,0.01665217391304348,-0.294659300184162,TTD,85.0009994506836,87.51399993896484,83.72899627685547,83.91500091552734,83.91500091552734,8364000,55,59.0,,0.59,32.45,4.013999938964844,0.048071855556465204
500,2021-02-04,3,0.019260869565217394,0.1566579634464751,TTD,85.0999984741211,85.98179626464844,84.01190185546875,85.4020004272461,85.4020004272461,4105000,38,59.0,,0.59,22.42,-1.5322036743164062,-0.017508097851601012
501,2021-02-05,3,0.019260869565217394,0.0,TTD,86.43060302734375,87.14250183105469,84.48999786376953,85.50599670410156,85.50599670410156,5764000,31,59.0,,0.59,18.29,1.16070556640625,0.013499433796819504
