,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,OIL_unscaled,OIL_monthly,isPartial,scale,OIL,Stock_Price_Change,Stock_Price_Change_Percent
381,2021-03-03,1,0.07792307692307693,0.0,OIL,17.440000534057617,17.799999237060547,17.440000534057617,17.639999389648438,17.639999389648438,42900,87,82.0,,0.82,71.33999999999999,0.2199993133544922,0.012514181701322347
382,2021-03-04,2,0.08032692307692307,0.03084896347482724,OIL,17.950000762939453,18.6200008392334,17.770000457763672,18.46999931335449,18.46999931335449,69600,87,82.0,,0.82,71.33999999999999,0.8200016021728516,0.04606750771458268
383,2021-03-05,1,0.07792307692307693,-0.029925784055542137,OIL,18.899999618530277,19.07999992370605,18.81999969482422,19.06999969482422,19.06999969482422,81900,89,82.0,,0.82,72.97999999999999,0.4599990844726527,0.02470456840707591
384,2021-03-08,88,0.2870576923076923,2.573617428776634,OIL,18.920000076293945,18.940000534057617,18.600000381469727,18.68000030517578,18.68000030517578,78200,91,82.0,,0.82,74.61999999999999,-0.13999938964843395,-0.007337494245714948
385,2021-03-09,4,0.08513461538461539,-0.7034233268573725,OIL,18.81999969482422,18.81999969482422,18.479999542236328,18.479999542236328,18.479999542236328,45900,85,82.0,,0.82,69.7,-0.12000083923339844,-0.006335841385939456
386,2021-03-10,1,0.07792307692307693,-0.08470747684662305,OIL,18.51000022888184,18.799999237060547,18.38999938964844,18.739999771118164,18.739999771118164,23100,86,82.0,,0.82,70.52,-0.020000457763671875,-0.001062723596598758
387,2021-03-11,1,0.07792307692307693,0.0,OIL,18.899999618530277,19.149999618530277,18.770000457763672,19.149999618530277,19.149999618530277,20300,86,82.0,,0.82,70.52,0.3500003814697301,0.018617042323053612
388,2021-03-12,17,0.11638461538461539,0.49358341559723584,OIL,19.059999465942383,19.13999938964844,18.940000534057617,19.040000915527344,19.040000915527344,22800,85,82.0,,0.82,69.7,-0.010000228881835938,-0.0005222051739447453
389,2021-03-15,0,0.07551923076923077,-0.11294330246216411,OIL,18.88999938964844,19.0,18.649999618530277,19.0,19.0,18800,83,82.0,,0.82,68.06,-0.13999938964844105,-0.007314492900358016
390,2021-03-16,3,0.08273076923076923,0.09549274255156615,OIL,18.75,18.90999984741211,18.6299991607666,18.81999969482422,18.81999969482422,27400,80,82.0,,0.82,65.6,-0.09000015258789062,-0.004736850136204729
391,2021-03-17,6,0.0899423076923077,0.0871687587168759,OIL,18.729999542236328,18.88999938964844,18.61000061035156,18.76000022888184,18.76000022888184,22600,83,82.0,,0.82,68.06,-0.020000457763668322,-0.0010576656755714176
392,2021-03-18,7,0.09234615384615384,0.026726534103057364,OIL,18.46999931335449,18.489999771118164,17.229999542236328,17.459999084472656,17.459999084472656,73700,86,82.0,,0.82,70.52,-0.399999618530277,-0.021175205476685943
393,2021-03-19,16,0.11398076923076923,0.23427738442315715,OIL,17.559999465942383,18.059999465942383,17.3700008392334,18.010000228881836,18.010000228881836,44700,90,82.0,,0.82,73.8,-0.43000030517578125,-0.023255830746274686
394,2021-03-22,1,0.07792307692307693,0.03183091418385553,OIL,18.1299991607666,18.149999618530277,17.950000762939453,17.950000762939453,17.950000762939453,17200,89,82.0,,0.82,72.97999999999999,0.09000015258789418,0.00498339730062658
395,2021-03-23,14,0.10917307692307693,0.4010365251727541,OIL,17.450000762939453,17.649999618530273,16.979999542236328,17.040000915527344,17.040000915527344,31600,85,82.0,,0.82,69.7,-0.5000000000000036,-0.02754820994538909
396,2021-03-24,12,0.10436538461538461,-0.04403734366743006,OIL,17.6200008392334,18.020000457763672,17.59000015258789,17.920000076293945,17.920000076293945,22500,88,82.0,,0.82,72.16,0.37000083923339844,0.020963220806245575
397,2021-03-25,22,0.12840384615384615,0.23032983231988213,OIL,17.5,17.559999465942383,17.0,17.260000228881836,17.260000228881836,63400,85,82.0,,0.82,69.7,-0.46000099182128906,-0.025527246400435244
398,2021-03-26,1,0.07792307692307693,-0.3931406320203683,OIL,17.940000534057617,18.020000457763672,17.809999465942383,17.90999984741211,17.90999984741211,50500,87,82.0,,0.82,71.33999999999999,0.46000099182128906,0.026195957050765273
399,2021-03-29,8,0.09475,0.0,OIL,17.850000381469727,18.100000381469727,17.68000030517578,18.09000015258789,18.09000015258789,16800,88,82.0,,0.82,72.16,0.07999992370605469,0.004439507307092638
400,2021-03-30,2,0.08032692307692307,-0.1522224477369597,OIL,17.739999771118164,17.93000030517578,17.690000534057617,17.739999771118164,17.739999771118164,7300,86,82.0,,0.82,70.52,-0.1700000762939453,-0.009392269210556803
401,2021-04-01,3,0.08273076923076923,0.02992578405554225,OIL,17.8700008392334,18.18000030517578,17.540000915527344,18.11000061035156,18.11000061035156,47200,86,80.0,False,0.8,68.8,0.25,0.013943111865303948
402,2021-04-05,3,0.08273076923076923,0.16997552352461254,OIL,17.809999465942383,17.809999465942383,17.149999618530273,17.43000030517578,17.43000030517578,49300,95,80.0,,0.8,76.0,-0.37000083923339844,-0.020352081024336388
403,2021-04-07,9,0.09715384615384616,0.1743375174337518,OIL,17.600000381469727,17.729999542236328,17.329999923706055,17.670000076293945,17.670000076293945,9900,91,80.0,,0.8,72.8,-0.07999992370605469,-0.00449185435738142
404,2021-04-08,1,0.07792307692307693,-0.19794140934283455,OIL,17.610000610351562,17.670000076293945,17.520000457763672,17.670000076293945,17.670000076293945,8900,90,80.0,,0.8,72.0,-0.05999946594238281,-0.003384064720331925
405,2021-04-09,12,0.10436538461538461,0.33933859822309964,OIL,17.530000686645508,17.6299991607666,17.530000686645508,17.59000015258789,17.59000015258789,11600,88,80.0,,0.8,70.4,-0.04000091552734375,-0.0022637756284454857
406,2021-04-12,3,0.08273076923076923,0.02992578405554225,OIL,17.850000381469727,17.959999084472656,17.649999618530273,17.729999542236328,17.729999542236328,24700,91,80.0,,0.8,72.8,0.3299999237060547,0.018718090721208336
407,2021-04-14,13,0.10676923076923077,0.2905625290562528,OIL,18.190000534057617,18.75,18.190000534057617,18.6200008392334,18.6200008392334,31300,87,80.0,,0.8,69.60000000000001,0.7900009155273438,0.0439866901892183
408,2021-04-15,1,0.07792307692307693,-0.2701729106628241,OIL,18.6200008392334,18.75,18.6200008392334,18.690000534057617,18.690000534057617,8200,85,80.0,,0.8,68.0,0.0,0.0
409,2021-04-19,4,0.08513461538461539,0.09254689042448172,OIL,18.6200008392334,18.700000762939453,18.6200008392334,18.690000534057617,18.690000534057617,6500,86,80.0,,0.8,68.8,-0.049999237060546875,-0.002666625976562531
410,2021-04-27,1,0.07792307692307693,-0.029925784055542137,OIL,18.479999542236328,18.6299991607666,18.399999618530277,18.61000061035156,18.61000061035156,8400,85,80.0,,0.8,68.0,-0.07000160217285156,-0.0037434010329873146
411,2021-04-28,2,0.08032692307692307,0.03084896347482724,OIL,18.809999465942383,18.979999542236328,18.739999771118164,18.84000015258789,18.84000015258789,23000,88,80.0,,0.8,70.4,0.35000038146972656,0.018786924167275343
412,2021-04-29,1,0.07792307692307693,-0.029925784055542137,OIL,19.1299991607666,19.239999771118164,18.90999984741211,19.1200008392334,19.1200008392334,17400,87,80.0,,0.8,69.60000000000001,0.26000022888183594,0.013698642526479343
413,2021-04-30,5,0.08753846153846154,0.12339585389930896,OIL,18.799999237060547,18.799999237060547,18.59000015258789,18.71999931335449,18.71999931335449,18000,84,80.0,,0.8,67.2,-0.4400005340576172,-0.0228690508987488
414,2021-05-04,1,0.07792307692307693,-0.10984182776801399,OIL,19.290000915527344,19.43000030517578,19.1200008392334,19.420000076293945,19.420000076293945,37700,88,79.0,,0.79,69.52000000000001,0.6300010681152344,0.03351069647243965
415,2021-05-05,1,0.07792307692307693,0.0,OIL,19.600000381469727,19.690000534057617,19.229999542236328,19.34000015258789,19.34000015258789,97800,84,79.0,,0.79,66.36,0.26000022888183594,0.013381380586626967
416,2021-05-07,11,0.10196153846153846,0.3084896347482724,OIL,19.01000022888184,19.32999992370605,19.0,19.229999542236328,19.229999542236328,18400,90,79.0,,0.79,71.10000000000001,-0.36000061035156605,-0.018283423087209982
417,2021-05-10,2,0.08032692307692307,-0.2121840814786874,OIL,19.46999931335449,19.46999931335449,19.01000022888184,19.299999237060547,19.299999237060547,48000,90,79.0,,0.79,71.10000000000001,0.1399993896484375,0.007242596492550657
418,2021-05-11,1,0.07792307692307693,-0.029925784055542137,OIL,19.09000015258789,19.489999771118164,19.07999992370605,19.489999771118164,19.489999771118164,61600,97,79.0,,0.79,76.63000000000001,0.020000457763675428,0.001027244913663461
419,2021-05-12,15,0.11157692307692307,0.43188548864758136,OIL,19.559999465942383,19.81999969482422,19.549999237060547,19.57999992370605,19.57999992370605,58000,94,79.0,,0.79,74.26,0.3299999237060547,0.016931756161181477
420,2021-05-13,3,0.08273076923076923,-0.25853154084798347,OIL,18.989999771118164,19.290000915527344,18.770000457763672,18.979999542236328,18.979999542236328,57200,92,79.0,,0.79,72.68,-0.529998779296875,-0.026740604816218982
421,2021-05-14,1,0.07792307692307693,-0.05811250581125049,OIL,19.15999984741211,19.3799991607666,19.15999984741211,19.36000061035156,19.36000061035156,25700,91,79.0,,0.79,71.89,0.08999824523925781,0.004665538671219771
422,2021-05-17,15,0.11157692307692307,0.43188548864758136,OIL,19.51000022888184,19.670000076293945,19.40999984741211,19.63999938964844,19.63999938964844,19500,89,79.0,,0.79,70.31,0.29000091552734375,0.01496392817779002
423,2021-05-18,10,0.0995576923076923,-0.10772147535332643,OIL,19.57999992370605,19.6200008392334,19.200000762939453,19.479999542236328,19.479999542236328,9900,88,79.0,,0.79,69.52000000000001,-0.049999237060546875,-0.002541903246904731
424,2021-05-20,-3,0.0683076923076923,-0.3138883523276028,OIL,18.700000762939453,18.75,18.280000686645508,18.43000030517578,18.43000030517578,36600,89,79.0,,0.79,70.31,-0.8700008392333984,-0.04434254852291797
425,2021-05-21,1,0.07792307692307693,0.14076576576576594,OIL,18.799999237060547,18.959999084472656,18.790000915527344,18.88999938964844,18.88999938964844,11800,90,79.0,,0.79,71.10000000000001,0.20999908447265625,0.011199951171875
426,2021-05-24,1,0.07792307692307693,-0.029925784055542137,OIL,19.21999931335449,19.559999465942383,19.13999938964844,19.520000457763672,19.520000457763672,27400,92,79.0,,0.79,72.68,0.6000003814697266,0.03164559126804489
427,2021-05-26,1,0.07792307692307693,0.0,OIL,19.290000915527344,19.59000015258789,19.290000915527344,19.559999465942383,19.559999465942383,10300,90,79.0,,0.79,71.10000000000001,0.030000686645507812,0.001533777477741971
428,2021-06-01,6,0.0899423076923077,0.1542448173741362,OIL,20.209999084472656,20.31999969482422,19.940000534057617,20.11000061035156,20.11000061035156,19000,87,78.0,False,0.78,67.86,0.7299995422363281,0.037263886500781496
429,2021-06-02,18,0.11878846153846154,0.32071840923669015,OIL,20.239999771118164,20.3700008392334,20.13999938964844,20.299999237060547,20.299999237060547,38700,91,78.0,,0.78,70.98,0.05000114440917969,0.0024606862775651273
430,2021-06-03,17,0.11638461538461539,-0.02023636069289292,OIL,20.3799991607666,20.440000534057617,20.18000030517578,20.31999969482422,20.31999969482422,17800,86,78.0,,0.78,67.08,0.06999969482421875,0.0034364109936311227
431,2021-06-07,3,0.08273076923076923,0.0,OIL,20.530000686645508,20.6200008392334,20.420000076293945,20.450000762939453,20.450000762939453,21100,87,78.0,,0.78,67.86,0.18000030517578125,0.00880627693115077
432,2021-06-09,2,0.08032692307692307,-0.0290562529056253,OIL,20.84000015258789,20.850000381469727,20.530000686645508,20.57999992370605,20.57999992370605,39500,91,78.0,,0.78,70.98,0.22999954223632812,0.01115419655069605
433,2021-06-10,0,0.07551923076923077,-0.0598515681110845,OIL,20.850000381469727,20.8700008392334,20.290000915527344,20.790000915527344,20.790000915527344,34900,92,78.0,,0.78,71.76,0.020000457763671875,0.0009592545514505169
434,2021-06-11,1,0.07792307692307693,0.03183091418385553,OIL,20.71999931335449,20.88999938964844,20.71999931335449,20.809999465942383,20.809999465942383,13600,93,78.0,,0.78,72.54,0.019998550415042615,0.0009582438721060793
435,2021-06-15,7,0.09234615384615384,0.18509378084896344,OIL,21.040000915527344,21.239999771118164,21.040000915527344,21.209999084472656,21.209999084472656,62700,90,78.0,,0.78,70.2,0.350000381469723,0.016754446706358284
436,2021-06-16,1,0.07792307692307693,-0.1561849229487713,OIL,21.149999618530277,21.38999938964844,21.0,21.11000061035156,21.11000061035156,80000,95,78.0,,0.78,74.10000000000001,0.149999618530277,0.0070621290087886646
437,2021-06-17,3,0.08273076923076923,0.06169792694965448,OIL,21.170000076293945,21.170000076293945,20.40999984741211,20.71999931335449,20.71999931335449,63200,92,78.0,,0.78,71.76,-0.21999931335449574,-0.010285148182891612
438,2021-06-18,5,0.08753846153846154,0.0581125058112506,OIL,20.600000381469727,20.989999771118164,20.600000381469727,20.899999618530277,20.899999618530277,46100,92,78.0,,0.78,71.76,-0.18000030517578125,-0.008502612400901444
439,2021-06-21,1,0.07792307692307693,0.06575486586007373,OIL,20.899999618530277,21.299999237060547,20.899999618530277,21.270000457763672,21.270000457763672,49700,86,78.0,,0.78,67.08,0.3099994659423828,0.014768912306942328
440,2021-06-22,22,0.12840384615384615,0.647828232971372,OIL,21.270000457763672,21.3700008392334,21.229999542236328,21.34000015258789,21.34000015258789,38300,89,78.0,,0.78,69.42,0.07000160217285156,0.003286460313625339
441,2021-06-23,22,0.12840384615384615,0.0,OIL,21.6200008392334,21.65999984741211,21.399999618530277,21.450000762939453,21.450000762939453,259300,90,78.0,,0.78,70.2,0.28999900817871094,0.013570378885821022
442,2021-06-24,1,0.07792307692307693,-0.3931406320203683,OIL,21.450000762939453,21.549999237060547,21.26000022888184,21.540000915527344,21.540000915527344,38700,90,78.0,,0.78,70.2,-0.1100006103515625,-0.005078513902422976
443,2021-06-25,3,0.08273076923076923,0.06169792694965448,OIL,21.65999984741211,21.71999931335449,21.3700008392334,21.690000534057617,21.690000534057617,33000,93,78.0,,0.78,72.54,0.17000007629394176,0.007888634910092396
444,2021-06-30,3,0.08273076923076923,0.0,OIL,21.600000381469727,21.729999542236328,21.40999984741211,21.540000915527344,21.540000915527344,15600,90,78.0,,0.78,70.2,0.01000022888183949,0.0004604157089309613
445,2021-07-01,6,0.0899423076923077,0.0871687587168759,OIL,21.959999084472656,22.059999465942383,21.700000762939453,21.809999465942383,21.809999465942383,31700,84,78.0,False,0.78,65.52,0.3299999237060547,0.015186375087796744
446,2021-07-02,18,0.11878846153846154,0.32071840923669015,OIL,21.84000015258789,21.989999771118164,21.68000030517578,21.96999931335449,21.96999931335449,28300,87,78.0,,0.78,67.86,-0.06999969482421875,-0.0031731503408369832
447,2021-07-06,8,0.09475,0.05345306820611495,OIL,21.84000015258789,21.84000015258789,21.25,21.440000534057617,21.440000534057617,63100,87,78.0,,0.78,67.86,-0.14999961853027344,-0.00682126512467196
448,2021-07-07,3,0.08273076923076923,-0.12685203978079962,OIL,21.489999771118164,21.520000457763672,20.75,20.96999931335449,20.96999931335449,35400,87,78.0,,0.78,67.86,-0.31999969482421875,-0.014652000576396595
449,2021-07-09,17,0.11638461538461539,0.4067875406787542,OIL,21.43000030517578,21.780000686645508,21.43000030517578,21.709999084472656,21.709999084472656,59300,86,78.0,,0.78,67.08,0.26000022888183594,0.012081794765391729
450,2021-07-12,2,0.08032692307692307,-0.3098149372108394,OIL,21.549999237060547,21.68000030517578,21.309999465942383,21.670000076293945,21.670000076293945,25800,89,78.0,,0.78,69.42,-0.10000038146972656,-0.004591385597661701
451,2021-07-13,1,0.07792307692307693,-0.029925784055542137,OIL,21.690000534057617,22.100000381469727,21.59000015258789,22.06999969482422,22.06999969482422,22800,87,78.0,,0.78,67.86,0.4200000762939453,0.019372696973333436
452,2021-07-14,4,0.08513461538461539,0.09254689042448172,OIL,22.030000686645508,22.030000686645508,21.200000762939453,21.40999984741211,21.40999984741211,42900,87,78.0,,0.78,67.86,-0.06999969482421875,-0.0031674069509478597
453,2021-07-16,1,0.07792307692307693,-0.08470747684662305,OIL,21.239999771118164,21.32999992370605,20.8700008392334,21.1299991607666,21.1299991607666,32100,87,78.0,,0.78,67.86,-0.7000007629394567,-0.031774886115359724
454,2021-07-19,3,0.08273076923076923,-0.2251440922190202,OIL,20.489999771118164,20.549999237060547,19.600000381469727,19.809999465942383,19.809999465942383,127800,87,78.0,,0.78,67.86,-0.7800006866455043,-0.036568246105740276
455,2021-07-20,2,0.08032692307692307,-0.0290562529056253,OIL,19.649999618530277,20.059999465942383,19.399999618530277,19.959999084472656,19.959999084472656,22200,84,78.0,,0.78,65.52,-0.48999977111816406,-0.023844271985883236
456,2021-07-21,1,0.07792307692307693,-0.029925784055542137,OIL,20.36000061035156,20.850000381469727,20.36000061035156,20.809999465942383,20.809999465942383,30200,90,78.0,,0.78,70.2,0.7900009155273438,0.03938190112460349
457,2021-07-22,1,0.07792307692307693,0.0,OIL,21.01000022888184,21.270000457763672,20.809999465942383,21.25,21.25,23800,89,78.0,,0.78,69.42,0.4200000762939453,0.020143888182717617
458,2021-07-26,1,0.07792307692307693,-0.029925784055542137,OIL,21.07999992370605,21.40999984741211,21.07999992370605,21.3700008392334,21.3700008392334,25200,87,78.0,,0.78,67.86,0.1399993896484375,0.006582011595459791
459,2021-07-28,2,0.08032692307692307,0.03084896347482724,OIL,21.309999465942383,21.5,21.309999465942383,21.420000076293945,21.420000076293945,23700,89,78.0,,0.78,69.42,0.09000015258789062,0.00420365031430725
460,2021-07-29,-16,0.037057692307692305,-0.5386641129997606,OIL,21.540000915527344,21.93000030517578,21.540000915527344,21.770000457763672,21.770000457763672,14400,86,78.0,,0.78,67.08,0.43000030517578125,0.020000014194222482
461,2021-07-30,1,0.07792307692307693,1.1027503892060202,OIL,21.76000022888184,22.0,21.739999771118164,21.790000915527344,21.790000915527344,18400,87,78.0,,0.78,67.86,0.06999969482421875,0.0031919605038810417
462,2021-08-03,1,0.07792307692307693,-0.08470747684662305,OIL,20.68000030517578,21.170000076293945,20.670000076293945,21.020000457763672,21.020000457763672,145000,83,81.0,,0.81,67.23,-0.8299999237060547,-0.03772726925936609
463,2021-08-04,1,0.07792307692307693,0.0,OIL,20.51000022888184,20.799999237060547,20.350000381469727,20.350000381469727,20.350000381469727,36300,89,81.0,,0.81,72.09,-0.37000083923339844,-0.017477602168160744
464,2021-08-05,3,0.08273076923076923,0.06169792694965448,OIL,20.3700008392334,20.81999969482422,20.3700008392334,20.739999771118164,20.739999771118164,13100,85,81.0,,0.81,68.85000000000001,0.020000457763671875,0.0009615605046771059
465,2021-08-06,1,0.07792307692307693,-0.05811250581125049,OIL,21.01000022888184,21.01000022888184,20.479999542236328,20.6200008392334,20.6200008392334,11400,88,81.0,,0.81,71.28,0.19000053405762074,0.00912586632289214
466,2021-08-11,3,0.08273076923076923,0.06169792694965448,OIL,20.34000015258789,20.93000030517578,20.290000915527344,20.850000381469727,20.850000381469727,9300,86,81.0,,0.81,69.66000000000001,-0.07999992370605824,-0.003807706941196698
467,2021-08-13,1,0.07792307692307693,-0.05811250581125049,OIL,20.76000022888184,20.82999992370605,20.440000534057617,20.440000534057617,20.440000534057617,14800,88,81.0,,0.81,71.28,-0.10000038146973012,-0.0047778490211011215
468,2021-08-18,3,0.08273076923076923,0.02992578405554225,OIL,20.13999938964844,20.229999542236328,19.520000457763672,19.559999465942383,19.559999465942383,25600,93,81.0,,0.81,75.33,-0.600000381469723,-0.028804627156377438
469,2021-08-19,20,0.12359615384615384,0.4939562993956299,OIL,19.049999237060547,19.420000076293945,18.90999984741211,19.38999938964844,19.38999938964844,84400,90,81.0,,0.81,72.9,-0.8099994659423828,-0.040039519736580376
470,2021-08-20,15,0.11157692307692307,-0.09724599346506924,OIL,18.88999938964844,19.09000015258789,18.71999931335449,18.71999931335449,18.71999931335449,25100,90,81.0,,0.81,72.9,-0.3299999237060547,-0.016992786941792404
471,2021-08-23,1,0.07792307692307693,-0.30162013098931395,OIL,19.600000381469727,19.950000762939453,19.57999992370605,19.799999237060547,19.799999237060547,31300,86,81.0,,0.81,69.66000000000001,0.8600006103515625,0.04504979588672131
472,2021-08-25,4,0.08513461538461539,0.09254689042448172,OIL,20.540000915527344,20.71999931335449,20.3799991607666,20.670000076293945,20.670000076293945,15400,89,81.0,,0.81,72.09,0.7699985504150355,0.038596417091143254
473,2021-08-26,6,0.0899423076923077,0.05647165123108189,OIL,20.450000762939453,20.63999938964844,20.350000381469727,20.549999237060547,20.549999237060547,58300,89,81.0,,0.81,72.09,-0.07999992370604758,-0.003861000306814022
474,2021-09-03,6,0.0899423076923077,-0.17614937466971992,OIL,21.229999542236328,21.270000457763672,21.0,21.0,21.0,12700,87,77.0,,0.77,66.99,0.6300010681152308,0.03052330846633633
475,2021-09-08,0,0.07551923076923077,-0.16035920461834519,OIL,21.07999992370605,21.07999992370605,20.940000534057617,21.0,21.0,23400,91,77.0,,0.77,70.07000000000001,-0.19000053405762074,-0.00893279407468317
476,2021-09-14,2,0.08032692307692307,0.06366182836771062,OIL,21.6299991607666,21.6299991607666,21.239999771118164,21.34000015258789,21.34000015258789,28700,84,77.0,,0.77,64.68,0.5499992370605504,0.02609104549578456
477,2021-09-15,3,0.08273076923076923,0.02992578405554225,OIL,21.82999992370605,22.100000381469727,21.82999992370605,22.0,22.0,58700,90,77.0,,0.77,69.3,0.470001220703125,0.02172913726023773
478,2021-09-17,1,0.07792307692307693,-0.05811250581125049,OIL,21.780000686645508,21.850000381469727,21.57999992370605,21.76000022888184,21.76000022888184,60600,88,77.0,,0.77,67.76,-0.25,-0.011312216999309177
479,2021-09-22,1,0.07792307692307693,0.0,OIL,21.799999237060547,21.940000534057617,21.739999771118164,21.920000076293945,21.920000076293945,34300,89,77.0,,0.77,68.53,0.09000015258789062,0.004119000046526988
480,2021-09-27,-2,0.07071153846153846,-0.09254689042448172,OIL,22.8700008392334,23.040000915527344,22.86000061035156,22.940000534057617,22.940000534057617,41700,92,77.0,,0.77,70.84,1.1000003814697266,0.050136752720775446
481,2021-09-28,14,0.10917307692307693,0.5439216752787599,OIL,23.21999931335449,23.239999771118164,22.690000534057617,22.780000686645508,22.780000686645508,75500,89,77.0,,0.77,68.53,0.1999988555908203,0.008680505540086036
482,2021-09-29,20,0.12359615384615384,0.13211203100228985,OIL,22.81999969482422,22.989999771118164,22.690000534057617,22.739999771118164,22.739999771118164,45300,92,77.0,,0.77,70.84,-0.25,-0.010757315080127117
483,2021-09-30,12,0.10436538461538461,-0.15559358954411084,OIL,22.459999084472656,23.100000381469727,22.31999969482422,22.86000061035156,22.86000061035156,109700,92,77.0,,0.77,70.84,0.1100006103515625,0.0047847155914177986
484,2021-10-01,0,0.07551923076923077,-0.27639579878385845,OIL,22.8700008392334,23.149999618530277,22.700000762939453,23.049999237060547,23.049999237060547,64600,91,84.0,False,0.84,76.44,0.04999923706055043,0.0021644691010767048
485,2021-10-04,34,0.15725,0.9007438400743839,OIL,23.40999984741211,23.8700008392334,23.40999984741211,23.68000030517578,23.68000030517578,51000,100,84.0,,0.84,84.0,0.7200012207031214,0.031101565121703034
486,2021-10-05,15,0.11157692307692307,-0.2904488198605846,OIL,24.0,24.190000534057617,23.979999542236328,24.170000076293945,24.170000076293945,104100,99,84.0,,0.84,83.16,0.31999969482421875,0.013405935633578059
487,2021-10-06,11,0.10196153846153846,-0.08617718028266108,OIL,23.809999465942383,23.809999465942383,23.3799991607666,23.440000534057617,23.440000534057617,60000,94,84.0,,0.84,78.96,-0.3800010681152344,-0.015709014457449988
488,2021-10-07,9,0.09715384615384616,-0.04715201810637493,OIL,23.40999984741211,24.040000915527344,23.299999237060547,24.040000915527344,24.040000915527344,45100,93,84.0,,0.84,78.11999999999999,0.23000144958496094,0.00965986790188511
489,2021-10-08,8,0.09475,-0.024742676167854416,OIL,24.239999771118164,24.440000534057617,23.899999618530277,24.1299991607666,24.1299991607666,94400,92,84.0,,0.84,77.28,0.39999961853027344,0.016638918606359798
490,2021-10-11,56,0.2101346153846154,1.0134512622074814,OIL,24.520000457763672,24.6200008392334,24.3700008392334,24.489999771118164,24.489999771118164,64800,90,84.0,,0.84,75.6,0.18000030517578125,0.007364987775877907
491,2021-10-12,1,0.07792307692307693,-0.6291754369909399,OIL,24.489999771118164,24.549999237060547,24.280000686645508,24.3700008392334,24.3700008392334,50700,89,84.0,,0.84,74.75999999999999,-0.07000160217285156,-0.002843281875981929
492,2021-10-13,26,0.13801923076923078,0.7712240868706812,OIL,24.11000061035156,24.489999771118164,24.020000457763672,24.309999465942383,24.309999465942383,46700,88,84.0,,0.84,73.92,-0.05999946594238281,-0.0024439701754371823
493,2021-10-14,12,0.10436538461538461,-0.24383447122753255,OIL,24.63999938964844,24.709999084472656,24.420000076293945,24.6200008392334,24.6200008392334,29200,90,84.0,,0.84,75.6,0.2199993133544922,0.008983230519011398
494,2021-10-15,10,0.0995576923076923,-0.04606596646397643,OIL,24.850000381469727,24.899999618530277,24.709999084472656,24.780000686645508,24.780000686645508,44900,92,84.0,,0.84,77.28,0.19000053405762074,0.007689216555941236
495,2021-10-18,23,0.13080769230769232,0.6786771964461995,OIL,25.0,25.1299991607666,24.56999969482422,24.6200008392334,24.6200008392334,65200,91,84.0,,0.84,76.44,0.22999954223632457,0.009236929548591677
496,2021-10-19,10,0.0995576923076923,-0.23890032343428413,OIL,24.670000076293945,25.059999465942383,24.57999992370605,24.88999938964844,24.88999938964844,46100,92,84.0,,0.84,77.28,-0.06999969482421875,-0.0027855032694750204
497,2021-10-20,16,0.11398076923076923,0.14487154722812434,OIL,24.709999084472656,25.15999984741211,24.61000061035156,25.149999618530277,25.149999618530277,28300,89,84.0,,0.84,74.75999999999999,0.10000038146972656,0.0039904382921329695
498,2021-10-21,16,0.11398076923076923,0.0,OIL,24.93000030517578,25.01000022888184,24.43000030517578,24.82999992370605,24.82999992370605,63000,90,84.0,,0.84,75.6,-0.14999961853026988,-0.0059618290715410804
499,2021-10-22,5,0.08753846153846154,-0.23198920195714534,OIL,24.979999542236328,25.040000915527344,24.700000762939453,24.96999931335449,24.96999931335449,31400,91,84.0,,0.84,76.44,0.03000068664550426,0.00119954763578356
500,2021-10-25,19,0.1211923076923077,0.3844463971880492,OIL,25.07999992370605,25.270000457763672,24.950000762939453,24.950000762939453,24.950000762939453,38900,89,84.0,,0.84,74.75999999999999,0.22999954223632812,0.009185284897242463
501,2021-10-26,4,0.08513461538461539,-0.2975245953665503,OIL,25.1200008392334,25.299999237060547,25.040000915527344,25.200000762939453,25.200000762939453,31700,88,84.0,,0.84,73.92,0.029998779296875,0.0011871301445764981
502,2021-10-27,15,0.11157692307692307,0.31059408177095094,OIL,24.90999984741211,25.07999992370605,24.51000022888184,24.56999969482422,24.56999969482422,31300,87,84.0,,0.84,73.08,-0.21999931335449574,-0.008695625295997322
503,2021-10-28,9,0.09715384615384616,-0.12926577042399168,OIL,24.56999969482422,24.739999771118164,24.309999465942383,24.670000076293945,24.670000076293945,47500,87,84.0,,0.84,73.08,-0.3400001525878871,-0.013556624945062823
504,2021-10-29,20,0.12359615384615384,0.27216943784639724,OIL,24.5,24.6299991607666,24.31999969482422,24.5,24.5,18500,83,84.0,,0.84,69.72,-0.1100006103515625,-0.004446265617188083
505,2021-11-01,13,0.10676923076923077,-0.13614439085109686,OIL,24.799999237060547,24.8799991607666,24.700000762939453,24.780000686645508,24.780000686645508,34200,86,85.0,False,0.85,73.1,0.25,0.010150223650767565
506,2021-11-02,56,0.2101346153846154,0.9681195965417868,OIL,24.690000534057617,24.799999237060547,24.559999465942383,24.709999084472656,24.709999084472656,68200,90,85.0,,0.85,76.5,-0.07999992370605469,-0.0032154311255848667
