,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UP_unscaled,UP_monthly,isPartial,scale,UP,Stock_Price_Change,Stock_Price_Change_Percent
256,2021-11-24,2,0.021732245258050287,0.020718088963473935,UP,4.619999885559082,4.880000114440918,4.570000171661377,4.869999885559082,4.869999885559082,1840700,94,91.0,,0.91,85.54,0.0,0.0
257,2021-11-26,101,0.06540229378032643,1.5890477936682559,UP,4.679999828338623,5.025000095367432,4.650000095367432,4.929999828338623,4.929999828338623,1734000,96,91.0,,0.91,87.36,0.14499998092651367,0.02971311014879463
258,2021-11-29,57,0.04599338332598148,0.4039479176484848,UP,5.0,5.034999847412109,4.510000228881836,4.559999942779541,4.559999942779541,2181900,96,91.0,,0.91,87.36,0.009999752044677734,0.001990000369133549
259,2021-11-30,182,0.10113233348037054,1.1988452722337843,UP,4.550000190734863,4.639999866485596,4.349999904632568,4.639999866485596,4.639999866485596,3713300,97,91.0,,0.91,88.27,-0.39499998092651367,-0.07845084268066782
260,2021-12-01,72,0.05261005734450816,-0.4797899392411469,UP,4.699999809265137,4.71999979019165,4.119999885559082,4.159999847412109,4.159999847412109,3387900,71,98.0,False,0.98,69.58,0.07999992370605469,0.017241363363798445
261,2021-12-02,127,0.07687119541243935,0.46115019242539845,UP,4.260000228881836,4.579999923706055,4.199999809265137,4.559999942779541,4.559999942779541,2795700,71,98.0,,0.98,69.58,-0.1399998664855957,-0.0296609899806608
262,2021-12-03,3,0.0221733568592854,-0.7115518141702101,UP,4.489999771118164,4.5,4.099999904632568,4.210000038146973,4.210000038146973,12276700,69,98.0,,0.98,67.62,-0.07999992370605469,-0.01746723254120064
263,2021-12-06,551,0.26390251433612705,11.394948929910704,UP,4.309999942779541,4.436999797821045,4.230000019073486,4.329999923706055,4.329999923706055,2227300,70,98.0,,0.98,68.6,-0.06300020217895508,-0.014000044928656696
264,2021-12-07,111,0.06981340979267754,-0.7354575799768331,UP,4.369999885559082,4.5,4.349999904632568,4.389999866485596,4.389999866485596,1853900,72,98.0,,0.98,70.56,0.06300020217895508,0.014198829175041672
265,2021-12-08,114,0.07113674459638289,0.0189553096981685,UP,4.400000095367432,4.610000133514404,4.285999774932861,4.449999809265137,4.449999809265137,2152500,73,98.0,,0.98,71.53999999999999,0.1100001335144043,0.024444474114312165
266,2021-12-09,1,0.021291133656815175,-0.700701321411076,UP,4.449999809265137,4.519999980926514,4.300000190734863,4.349999904632568,4.349999904632568,1227100,71,98.0,,0.98,69.58,-0.09000015258789062,-0.019522809106575778
267,2021-12-10,442,0.21582134980149978,9.136677232892037,UP,4.360000133514404,4.420000076293945,4.150000095367432,4.199999809265137,4.199999809265137,1641700,70,98.0,,0.98,68.6,-0.09999990463256836,-0.022123872799678757
268,2021-12-13,58,0.04643449492721659,0.9046990066404907,UP,4.159999847412109,4.349999904632568,4.039999961853027,4.289999961853027,4.289999961853027,2703200,70,98.0,,0.98,68.6,-0.07000017166137695,-0.015837142636447754
269,2021-12-14,1,0.021291133656815175,-0.5414802359713871,UP,4.25,4.420000076293945,4.210000038146973,4.21999979019165,4.21999979019165,1866500,70,98.0,,0.98,68.6,0.07000017166137695,0.016091993838167618
270,2021-12-15,122,0.07466563740626378,2.5068887645803546,UP,4.210000038146973,4.289999961853027,4.033999919891357,4.190000057220459,4.190000057220459,2780700,68,98.0,,0.98,66.64,-0.13000011444091797,-0.02941179008981365
271,2021-12-16,58,0.04643449492721659,-0.37810087022278405,UP,4.199999809265137,4.420000076293945,4.144999980926514,4.150000095367432,4.150000095367432,2603700,72,98.0,,0.98,70.56,0.13000011444091797,0.030303057248691756
272,2021-12-17,2,0.021732245258050287,-0.5319805827087312,UP,4.130000114440918,4.519999980926514,4.110000133514404,4.409999847412109,4.409999847412109,8522800,69,98.0,,0.98,67.62,0.09999990463256836,0.02262441242227653
273,2021-12-20,50,0.042905602117335684,1.0151863592102264,UP,4.230000019073486,4.329999923706055,4.15500020980835,4.230000019073486,4.230000019073486,2498200,68,98.0,,0.98,66.64,-0.19000005722045898,-0.04203541106686304
274,2021-12-21,72,0.05261005734450816,0.22618154153001546,UP,4.269999980926514,4.385000228881836,4.235000133514404,4.28000020980835,4.28000020980835,1876900,70,98.0,,0.98,68.6,0.05500030517578125,0.01270214922514512
275,2021-12-22,61,0.04775782973092192,-0.09223003848507971,UP,4.28000020980835,4.348999977111816,4.179999828338623,4.309999942779541,4.309999942779541,1607400,66,98.0,,0.98,64.67999999999999,-0.03600025177001953,-0.008209863145024143
276,2021-12-23,62,0.04819894133215704,0.0092364247647021,UP,4.329999923706055,4.625,4.291999816894531,4.610000133514404,4.610000133514404,1606500,70,98.0,,0.98,68.6,0.2760000228881836,0.06346287062330047
277,2021-12-27,38,0.037612262902514335,0.13286035048560452,UP,4.570000171661377,4.639999866485596,4.440000057220459,4.570000171661377,4.570000171661377,1456400,94,98.0,,0.98,92.12,0.014999866485595703,0.00324321437526387
278,2021-12-28,1,0.021291133656815175,-0.4339310636002204,UP,4.639999866485596,4.760000228881836,4.559999942779541,4.71999979019165,4.71999979019165,1574500,91,98.0,,0.98,89.17999999999999,0.12000036239624023,0.02586214781232954
279,2021-12-29,56,0.04555227172474636,1.1394948929910704,UP,4.630000114440918,4.699999809265137,4.381999969482422,4.510000228881836,4.510000228881836,2504600,87,98.0,,0.98,85.26,-0.06000041961669922,-0.012605129565465112
280,2021-12-30,1,0.021291133656815175,-0.5325999593287303,UP,4.449999809265137,4.690000057220459,4.420000076293945,4.429999828338623,4.429999828338623,2469700,84,98.0,,0.98,82.32,-0.009999752044677734,-0.0021276069043588697
281,2021-12-31,14,0.027025584472871636,0.26933515652516204,UP,4.409999847412109,4.679999828338623,4.409999847412109,4.639999866485596,4.639999866485596,1555600,82,98.0,,0.98,80.36,-0.010000228881835938,-0.0021322449381295794
