,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BBC_unscaled,BBC_monthly,isPartial,scale,BBC,Stock_Price_Change,Stock_Price_Change_Percent
258,2020-02-14,1,0.005201680672268907,-0.4468275245755138,BBC,37.79999923706055,38.277000427246094,37.79999923706055,37.90800094604492,37.90800094604492,8000,83,85.0,,0.85,70.55,-0.4360008239746094,-0.011262387567041454
259,2020-02-18,3,0.013605042016806724,0.4468275245755142,BBC,37.88999938964844,38.3120002746582,37.88999938964844,38.22499847412109,38.22499847412109,7800,89,85.0,,0.85,75.64999999999999,0.034999847412109375,0.0009143832333109447
260,2020-02-19,6,0.026210084033613447,0.9264978381717108,BBC,38.540000915527344,38.64799880981445,38.369998931884766,38.40900039672852,38.40900039672852,11300,88,85.0,,0.85,74.8,0.33599853515625,0.008770059844108502
261,2020-02-20,2,0.009403361344537814,-0.6412311638345625,BBC,38.43399810791016,38.43399810791016,37.58000183105469,38.27799987792969,38.27799987792969,6400,89,85.0,,0.85,75.64999999999999,-0.21400070190428977,-0.005537174200335171
262,2020-02-21,1,0.005201680672268907,-0.4468275245755138,BBC,38.33000183105469,38.33000183105469,37.45000076293945,37.72499847412109,37.72499847412109,15800,84,85.0,,0.85,71.39999999999999,-0.10399627685547586,-0.002705840713305152
263,2020-02-25,4,0.01780672268907563,0.3088326127239036,BBC,36.68999862670898,36.68999862670898,34.95000076293945,35.189998626708984,35.189998626708984,18000,89,85.0,,0.85,75.64999999999999,-1.6400032043457102,-0.042786410800977115
264,2020-02-26,5,0.02200840336134454,0.2359603586597454,BBC,35.310001373291016,36.060001373291016,34.50699996948242,35.15399932861328,35.15399932861328,12500,90,85.0,,0.85,76.5,-0.6299972534179616,-0.017170817034573238
265,2020-02-27,3,0.013605042016806724,-0.3818251240931654,BBC,34.59000015258789,35.07899856567383,33.5,33.58000183105469,33.58000183105469,28800,90,85.0,,0.85,76.5,-0.9810028076171875,-0.02720473572537907
266,2020-02-28,9,0.038815126050420166,1.8529956763434217,BBC,32.58000183105469,34.04999923706055,31.540000915527344,34.04999923706055,34.04999923706055,20100,95,85.0,,0.85,80.75,-1.0289993286132812,-0.0293337715068126
267,2020-03-02,5,0.02200840336134454,0.6176652254478074,BBC,35.68000030517578,36.13999938964844,34.540000915527344,36.13999938964844,36.13999938964844,20700,78,100.0,,1.0,78.0,2.0900001525878906,0.06138032891093581
268,2020-03-03,3,0.013605042016806724,-0.3818251240931654,BBC,36.150001525878906,36.560001373291016,34.9900016784668,35.4739990234375,35.4739990234375,18700,77,100.0,,1.0,77.0,0.4200019836425781,0.011621527137127607
269,2020-03-04,4,0.01780672268907563,0.3088326127239036,BBC,36.35499954223633,36.93000030517578,35.9900016784668,36.87900161743164,36.87900161743164,30300,75,100.0,,1.0,75.0,0.3699989318847656,0.01012032051385714
270,2020-03-05,4,0.01780672268907563,0.0,BBC,36.41999816894531,36.84000015258789,36.0,36.27000045776367,36.27000045776367,16400,75,100.0,,1.0,75.0,-0.09000015258789062,-0.0024370471661023796
271,2020-03-06,4,0.01780672268907563,0.0,BBC,34.939998626708984,35.7130012512207,34.45800018310547,35.13999938964844,35.13999938964844,36400,75,100.0,,1.0,75.0,-1.1269989013671875,-0.03059171815144579
272,2020-03-09,3,0.013605042016806724,-0.23596035865974507,BBC,32.04999923706055,33.220001220703125,31.600000381469727,32.02000045776367,32.02000045776367,59200,85,100.0,,1.0,85.0,-2.493000030517578,-0.06980651144329031
273,2020-03-10,5,0.02200840336134454,0.6176652254478074,BBC,33.029998779296875,33.61100006103516,30.700000762939453,32.310001373291016,32.310001373291016,41600,83,100.0,,1.0,83.0,0.39099884033203836,0.011769982720180039
274,2020-03-11,4,0.01780672268907563,-0.1909125620465828,BBC,32.18000030517578,32.18000030517578,29.540000915527344,30.11000061035156,30.11000061035156,8100,87,100.0,,1.0,87.0,-1.430999755859382,-0.04257534001549457
275,2020-03-12,7,0.030411764705882353,0.7078810759792356,BBC,27.709999084472656,28.600000381469727,26.559999465942383,26.559999465942383,26.559999465942383,22200,95,100.0,,1.0,95.0,-3.5799999237060547,-0.11124921969407975
276,2020-03-13,4,0.01780672268907563,-0.4144791378833932,BBC,28.31999969482422,28.31999969482422,24.530000686645508,27.21999931335449,27.21999931335449,24200,89,100.0,,1.0,89.0,-0.2800006866455078,-0.009790233668210857
277,2020-03-16,4,0.01780672268907563,-0.1909125620465828,BBC,25.540000915527344,25.71500015258789,23.739999771118164,23.90999984741211,23.90999984741211,14800,100,100.0,,1.0,100.0,-2.604999542236328,-0.09198444810408735
278,2020-03-17,2,0.009403361344537814,-0.47192071731949037,BBC,24.51000022888184,25.93000030517578,23.030000686645508,25.0,25.0,44000,91,100.0,,1.0,91.0,0.21500015258789062,0.008360884748672692
279,2020-03-18,4,0.01780672268907563,0.893655049151028,BBC,23.57999992370605,24.88999938964844,23.0,23.61000061035156,23.61000061035156,21900,96,100.0,,1.0,96.0,-1.0400009155273402,-0.040108017866847034
280,2020-03-19,2,0.009403361344537814,-0.47192071731949037,BBC,23.81999969482422,26.489999771118164,23.76000022888184,26.11400032043457,26.11400032043457,83400,94,100.0,,1.0,94.0,1.600000381469723,0.06428286141843587
281,2020-03-20,8,0.03461344537815126,2.6809651474530836,BBC,26.65999984741211,27.3700008392334,26.18000030517578,26.34000015258789,26.34000015258789,37000,95,100.0,,1.0,95.0,0.8800010681152344,0.03322012365869065
282,2020-03-23,7,0.030411764705882353,2.2341376228775696,BBC,26.46999931335449,27.351999282836918,25.799999237060547,26.549999237060547,26.549999237060547,11700,91,100.0,,1.0,91.0,-0.018001556396480822,-0.0006577112109794614
283,2020-03-24,3,0.013605042016806724,-0.5526388505111909,BBC,28.25,28.420000076293945,27.200000762939453,28.399999618530277,28.399999618530277,15300,91,100.0,,1.0,91.0,1.0680007934570277,0.03904653485886822
284,2020-03-25,6,0.026210084033613447,0.9264978381717108,BBC,28.899999618530277,29.41399955749512,28.21999931335449,28.6200008392334,28.6200008392334,21700,89,100.0,,1.0,89.0,0.9939994812011754,0.03497535110952743
285,2020-03-26,1,0.005201680672268907,-0.801538954793203,BBC,28.489999771118164,30.354999542236328,28.489999771118164,29.707000732421875,29.707000732421875,58300,90,100.0,,1.0,90.0,0.9409999847412074,0.03199156860330565
286,2020-03-27,5,0.02200840336134454,3.231017770597739,BBC,28.700000762939453,29.951000213623047,28.459999084472656,28.950000762939453,28.950000762939453,31900,86,100.0,,1.0,86.0,-0.40399932861328125,-0.013309152848154482
287,2020-03-30,7,0.030411764705882353,0.16030779095864056,BBC,29.100000381469727,29.690000534057617,28.6200008392334,29.63999938964844,29.63999938964844,14800,81,100.0,,1.0,81.0,-0.2609996795654297,-0.008714222486857603
288,2020-03-31,3,0.013605042016806724,-0.5526388505111909,BBC,29.790000915527344,29.915000915527344,28.729999542236328,29.299999237060547,29.299999237060547,12900,80,100.0,,1.0,80.0,0.22500038146972656,0.007578321907122376
289,2020-04-01,5,0.02200840336134454,0.6176652254478074,BBC,28.75,28.75,27.1200008392334,27.28300094604492,27.28300094604492,33500,78,86.0,False,0.86,67.08,-1.1650009155273438,-0.038943703154715625
290,2020-04-03,1,0.005201680672268907,-0.7636502481863308,BBC,28.06999969482422,28.280000686645508,27.28499984741211,27.65999984741211,27.65999984741211,5200,77,86.0,,0.86,66.22,-0.4699993133544922,-0.01634780220363452
291,2020-04-06,9,0.038815126050420166,0.0,BBC,28.86000061035156,29.739999771118164,28.71999931335449,29.739999771118164,29.739999771118164,12800,91,86.0,,0.86,78.26,1.4599990844726562,0.05162655760337742
292,2020-04-07,5,0.02200840336134454,-0.4329941545789131,BBC,30.479999542236328,30.549999237060547,28.94499969482422,28.989999771118164,28.989999771118164,13700,100,86.0,,0.86,86.0,0.8099994659423828,0.027236027981715427
293,2020-04-08,1,0.005201680672268907,-0.7636502481863308,BBC,29.5,30.530000686645508,29.31999969482422,30.520000457763672,30.520000457763672,14200,84,86.0,,0.86,72.24,-0.019998550415039062,-0.0006546170512101712
294,2020-04-09,5,0.02200840336134454,3.231017770597739,BBC,31.149999618530277,31.575000762939453,30.809999465942383,31.459999084472656,31.459999084472656,8700,77,86.0,,0.86,66.22,1.0450000762939453,0.03422862930858206
295,2020-04-13,2,0.009403361344537814,0.0,BBC,31.489999771118164,31.489999771118164,30.90999984741211,31.31999969482422,31.31999969482422,6600,72,86.0,,0.86,61.92,-0.08500099182128906,-0.002692034513616104
296,2020-04-14,2,0.009403361344537814,0.0,BBC,32.529998779296875,32.880001068115234,32.09000015258789,32.81999969482422,32.81999969482422,27500,70,86.0,,0.86,60.2,1.3900012969970703,0.04414103865037
297,2020-04-15,2,0.009403361344537814,0.0,BBC,32.150001525878906,32.27000045776367,30.729999542236328,31.882999420166016,31.882999420166016,44200,67,86.0,,0.86,57.62,-0.6100006103515625,-0.01855232939584961
298,2020-04-16,1,0.005201680672268907,-0.4468275245755138,BBC,32.150001525878906,32.279998779296875,31.200000762939453,32.11000061035156,32.11000061035156,31200,67,86.0,,0.86,57.62,0.009998321533203125,0.0003098333248023888
299,2020-04-17,2,0.009403361344537814,0.8077544426494343,BBC,33.209999084472656,33.810001373291016,32.5,33.790000915527344,33.790000915527344,45200,65,86.0,,0.86,55.9,1.5300025939941406,0.04739785166830379
300,2020-04-20,7,0.030411764705882353,0.38182512409316516,BBC,33.810001373291016,35.65900039672852,33.54999923706055,34.65700149536133,34.65700149536133,54100,69,86.0,,0.86,59.34,1.848999023437507,0.05468793103623382
301,2020-04-21,1,0.005201680672268907,-0.8289582757667864,BBC,34.59000015258789,34.59000015258789,33.13999938964844,33.779998779296875,33.779998779296875,18600,70,86.0,,0.86,60.2,-1.069000244140632,-0.02997841308638327
302,2020-04-22,3,0.013605042016806724,1.6155088852988695,BBC,34.27000045776367,34.52000045776367,33.97999954223633,34.279998779296875,34.279998779296875,10600,68,86.0,,0.86,58.48,-0.06999969482421875,-0.002023697441903116
303,2020-04-23,6,0.026210084033613447,0.9264978381717108,BBC,35.31999969482422,35.31999969482422,34.369998931884766,34.369998931884766,34.369998931884766,34100,69,86.0,,0.86,59.34,0.7999992370605469,0.023174948622592728
304,2020-04-24,5,0.02200840336134454,-0.16030779095864056,BBC,34.75,35.939998626708984,34.31100082397461,35.939998626708984,35.939998626708984,25700,65,86.0,,0.86,55.9,0.6199989318847656,0.017553763795066457
305,2020-04-27,3,0.013605042016806724,0.0,BBC,36.81999969482422,37.119998931884766,36.20899963378906,36.43000030517578,36.43000030517578,57300,70,86.0,,0.86,60.2,1.1800003051757812,0.032832508354601275
306,2020-04-28,4,0.01780672268907563,0.3088326127239036,BBC,37.18999862670898,37.18999862670898,35.310001373291016,35.81999969482422,35.81999969482422,31500,64,86.0,,0.86,55.04,0.06999969482421164,0.0018857676950008173
307,2020-04-29,2,0.009403361344537814,-0.47192071731949037,BBC,37.34999847412109,37.34999847412109,36.04600143432617,36.61199951171875,36.61199951171875,53400,64,86.0,,0.86,55.04,0.15999984741210938,0.004302227838674844
308,2020-05-01,1,0.005201680672268907,-0.4468275245755138,BBC,34.349998474121094,34.4900016784668,33.02000045776367,33.970001220703125,33.970001220703125,42600,85,74.0,False,0.74,62.9,-2.8599967956542898,-0.07657287583655226
309,2020-05-04,2,0.009403361344537814,0.0,BBC,34.0099983215332,35.51300048828125,34.0,35.5099983215332,35.5099983215332,25300,84,74.0,,0.74,62.16,1.0229988098144531,0.029660735286456852
310,2020-05-05,2,0.009403361344537814,0.0,BBC,36.709999084472656,37.22800064086914,36.45500183105469,36.76900100708008,36.76900100708008,29000,79,74.0,,0.74,58.46,1.7150001525878906,0.04829217832928023
311,2020-05-06,2,0.009403361344537814,0.0,BBC,37.400001525878906,38.09199905395508,36.82099914550781,37.70000076293945,37.70000076293945,24800,79,74.0,,0.74,58.46,0.8639984130859375,0.02320829478383102
312,2020-05-07,1,0.005201680672268907,-0.4468275245755138,BBC,38.2599983215332,38.2599983215332,37.40499877929688,37.68000030517578,37.68000030517578,27400,81,74.0,,0.74,59.94,0.167999267578125,0.004410355763690976
313,2020-05-08,3,0.013605042016806724,1.6155088852988695,BBC,38.27999877929688,39.13199996948242,38.0,38.650001525878906,38.650001525878906,43500,79,74.0,,0.74,58.46,0.8720016479492188,0.02279147115012936
314,2020-05-11,1,0.005201680672268907,-0.7078810759792356,BBC,38.869998931884766,41.42499923706055,38.797000885009766,41.24100112915039,41.24100112915039,98400,85,74.0,,0.74,62.9,2.292999267578125,0.0585965263560857
315,2020-05-13,1,0.005201680672268907,0.0,BBC,40.58000183105469,41.00400161743164,37.90999984741211,39.24100112915039,39.24100112915039,62100,81,74.0,,0.74,59.94,-0.42099761962890625,-0.010162887806459242
316,2020-05-19,1,0.005201680672268907,-0.4468275245755138,BBC,42.56999969482422,42.56999969482422,41.14300155639648,41.14300155639648,41.14300155639648,68100,84,74.0,,0.74,62.16,1.5659980773925781,0.03819134756659559
317,2020-05-20,2,0.009403361344537814,0.8077544426494343,BBC,41.90999984741211,42.54999923706055,41.0,42.470001220703125,42.470001220703125,118200,80,74.0,,0.74,59.2,-0.020000457763671875,-0.0004698251798695985
318,2020-05-21,4,0.01780672268907563,0.893655049151028,BBC,42.970001220703125,42.970001220703125,41.38999938964844,42.41999816894531,42.41999816894531,115700,81,74.0,,0.74,59.94,0.4200019836425781,0.00987078710160727
319,2020-05-26,9,0.038815126050420166,6.462035541195476,BBC,44.20000076293945,44.20000076293945,42.02999877929688,42.02999877929688,42.02999877929688,63000,82,74.0,,0.74,60.68,1.2299995422363281,0.02862461036290842
320,2020-05-27,2,0.009403361344537814,-0.7577397705130982,BBC,42.29999923706055,42.29999923706055,39.95000076293945,41.79999923706055,41.79999923706055,52300,83,74.0,,0.74,61.42,-1.9000015258789062,-0.04298645911952126
321,2020-05-28,7,0.030411764705882353,2.2341376228775696,BBC,41.70000076293945,42.5,40.83000183105469,40.90999984741211,40.90999984741211,58900,78,74.0,,0.74,57.72,0.20000076293945312,0.0047281505093792475
322,2020-05-29,2,0.009403361344537814,-0.6907985631389888,BBC,40.68000030517578,41.150001525878906,39.4900016784668,41.150001525878906,41.150001525878906,51400,86,74.0,,0.74,63.64,-1.3499984741210938,-0.031764669979319815
323,2020-06-01,3,0.013605042016806724,-0.4809233728759218,BBC,40.9900016784668,42.0,40.900001525878906,41.61000061035156,41.61000061035156,39200,100,79.0,False,0.79,79.0,0.8499984741210938,0.020656098240641185
324,2020-06-02,5,0.02200840336134454,0.6176652254478074,BBC,41.58000183105469,42.08000183105469,40.79999923706055,42.08000183105469,42.08000183105469,23100,97,79.0,,0.79,76.63000000000001,0.0800018310546875,0.0019048055013020093
325,2020-06-03,1,0.005201680672268907,-0.7636502481863308,BBC,42.16999816894531,42.27999877929688,41.06999969482422,41.06999969482422,41.06999969482422,28200,95,79.0,,0.79,75.05,0.1999969482421946,0.00475277898145432
326,2020-06-04,2,0.009403361344537814,0.8077544426494343,BBC,40.97999954223633,41.619998931884766,40.25,40.46799850463867,40.46799850463867,62600,84,79.0,,0.79,66.36,-0.6599998474121165,-0.015610214438683823
327,2020-06-05,4,0.01780672268907563,0.893655049151028,BBC,40.81999969482422,41.56999969482422,40.45000076293945,40.59000015258789,40.59000015258789,60300,86,79.0,,0.79,67.94,-0.049999237060546875,-0.0012013272067203928
328,2020-06-08,3,0.013605042016806724,-0.4809233728759218,BBC,40.650001525878906,41.84999847412109,40.61000061035156,41.630001068115234,41.630001068115234,42500,81,79.0,,0.79,63.99,0.2799987792968679,0.006735597338282551
329,2020-06-09,4,0.01780672268907563,0.3088326127239036,BBC,41.15999984741211,42.209999084472656,41.10900115966797,41.74800109863281,41.74800109863281,36300,85,79.0,,0.79,67.15,0.3600006103515696,0.00860216543554193
330,2020-06-10,6,0.026210084033613447,0.47192071731949037,BBC,41.470001220703125,42.3650016784668,41.470001220703125,41.742000579833984,41.742000579833984,27900,84,79.0,,0.79,66.36,0.15500259399414062,0.003672177146555766
331,2020-06-11,2,0.009403361344537814,-0.6412311638345625,BBC,41.0,41.34999847412109,39.13999938964844,39.33000183105469,39.33000183105469,59400,82,79.0,,0.79,64.78,-1.0150032043457102,-0.023958530960276447
332,2020-06-12,2,0.009403361344537814,0.0,BBC,40.72999954223633,40.72999954223633,38.630001068115234,39.970001220703125,39.970001220703125,53000,79,79.0,,0.79,62.41,-0.6199989318847585,-0.014993928773003096
333,2020-06-15,2,0.009403361344537814,0.8077544426494343,BBC,39.59999847412109,41.72999954223633,39.16999816894531,41.45500183105469,41.45500183105469,34400,87,79.0,,0.79,68.73,1.0,0.02455192760223368
334,2020-06-16,12,0.05142016806722689,4.468275245755139,BBC,42.68000030517578,42.70000076293945,41.5,42.45000076293945,42.45000076293945,75000,89,79.0,,0.79,70.31,0.970001220703125,0.02324469761187875
335,2020-06-17,2,0.009403361344537814,-0.8171269815329303,BBC,42.900001525878906,42.900001525878906,41.970001220703125,42.20299911499024,42.20299911499024,18100,91,79.0,,0.79,71.89,0.20000076293945312,0.0046838585331605564
336,2020-06-18,2,0.009403361344537814,0.0,BBC,42.0,43.22999954223633,42.0,42.91999816894531,42.91999816894531,22800,86,79.0,,0.79,67.94,0.3299980163574219,0.007692261179952586
337,2020-06-19,2,0.009403361344537814,0.0,BBC,43.34000015258789,44.130001068115234,43.016998291015625,43.59999847412109,43.59999847412109,34100,87,79.0,,0.79,68.73,0.9000015258789062,0.02081891129791913
338,2020-06-22,3,0.013605042016806724,1.6155088852988695,BBC,43.95000076293945,44.43999862670898,42.83599853515625,44.33000183105469,44.33000183105469,54900,88,79.0,,0.79,69.52000000000001,0.3099975585937429,0.007024644257661805
339,2020-06-23,5,0.02200840336134454,0.6176652254478074,BBC,45.0,45.70000076293945,44.630001068115234,44.91999816894531,44.91999816894531,62300,84,79.0,,0.79,66.36,1.2600021362304759,0.02835288422968585
340,2020-06-24,2,0.009403361344537814,-0.5727376861397482,BBC,44.959999084472656,45.40999984741211,43.310001373291016,44.07099914550781,44.07099914550781,61500,85,79.0,,0.79,67.15,-0.29000091552734375,-0.006345752969057261
341,2020-06-25,3,0.013605042016806724,0.4468275245755142,BBC,44.06999969482422,45.29999923706055,43.89899826049805,44.90999984741211,44.90999984741211,41300,88,79.0,,0.79,69.52000000000001,-0.1100006103515625,-0.0024223873754941616
342,2020-06-26,2,0.009403361344537814,-0.30883261272390383,BBC,44.43999862670898,44.5,42.65999984741211,42.75,42.75,65500,92,79.0,,0.79,72.68,-0.7999992370605469,-0.017660027605608808
343,2020-06-29,7,0.030411764705882353,-0.12138868657441126,BBC,42.83000183105469,43.98899841308594,41.983001708984375,42.41999816894531,42.41999816894531,42900,93,79.0,,0.79,73.47,-0.5110015869140625,-0.0114831817284059
344,2020-06-30,1,0.005201680672268907,-0.8289582757667864,BBC,42.06999969482422,43.19200134277344,42.06999969482422,43.19200134277344,43.19200134277344,27800,97,79.0,,0.79,76.63000000000001,-0.7969970703125,-0.018118099958270628
345,2020-07-01,1,0.005201680672268907,0.0,BBC,43.22999954223633,43.880001068115234,42.91999816894531,43.41400146484375,43.41400146484375,46600,91,79.0,False,0.79,71.89,0.6879997253417969,0.015928868863514856
346,2020-07-06,2,0.009403361344537814,0.8077544426494343,BBC,43.900001525878906,43.900001525878906,42.709999084472656,42.84999847412109,42.84999847412109,49600,90,79.0,,0.79,71.10000000000001,0.020000457763671875,0.0004557989352056424
347,2020-07-09,2,0.009403361344537814,0.0,BBC,43.900001525878906,44.58000183105469,42.75,43.31999969482422,43.31999969482422,42300,87,79.0,,0.79,68.73,0.6800003051757812,0.015489755843742348
348,2020-07-10,1,0.005201680672268907,-0.4468275245755138,BBC,42.970001220703125,43.54499816894531,42.540000915527344,42.59000015258789,42.59000015258789,21800,88,79.0,,0.79,69.52000000000001,-1.035003662109375,-0.02321677029157021
349,2020-07-13,4,0.01780672268907563,0.3088326127239036,BBC,43.27999877929688,43.650001525878906,41.02000045776367,41.040000915527344,41.040000915527344,56500,89,79.0,,0.79,70.31,0.10500335693359375,0.0024113758490975634
350,2020-07-14,4,0.01780672268907563,0.0,BBC,41.54999923706055,42.290000915527344,40.7599983215332,42.27000045776367,42.27000045776367,36100,88,79.0,,0.79,69.52000000000001,-1.3600006103515625,-0.031156943019698513
351,2020-07-15,6,0.026210084033613447,0.47192071731949037,BBC,43.27000045776367,43.59999847412109,42.47999954223633,43.244998931884766,43.244998931884766,38500,90,79.0,,0.79,71.10000000000001,1.309997558593743,0.03097653180973947
352,2020-07-16,2,0.009403361344537814,-0.6412311638345625,BBC,43.220001220703125,43.220001220703125,42.0,42.33000183105469,42.33000183105469,11700,89,79.0,,0.79,70.31,-0.37999725341796164,-0.008715533640293871
353,2020-07-17,4,0.01780672268907563,0.893655049151028,BBC,42.81999969482422,43.72999954223633,42.560001373291016,43.43999862670898,43.43999862670898,28800,87,79.0,,0.79,68.73,0.5099983215332031,0.011800053381046727
354,2020-07-20,9,0.038815126050420166,6.462035541195476,BBC,43.900001525878906,44.34999847412109,43.40900039672852,44.09000015258789,44.09000015258789,31700,88,79.0,,0.79,69.52000000000001,0.6199989318847585,0.014177885624854225
355,2020-07-21,1,0.005201680672268907,-0.8659883091578264,BBC,44.65999984741211,44.65999984741211,43.06999969482422,43.06999969482422,43.06999969482422,38100,86,79.0,,0.79,67.94,0.31000137329102273,0.006989884643894939
356,2020-07-22,1,0.005201680672268907,0.0,BBC,43.52000045776367,43.52000045776367,42.47999954223633,42.630001068115234,42.630001068115234,22900,85,79.0,,0.79,67.15,-1.1399993896484375,-0.025526184360578186
357,2020-07-23,1,0.005201680672268907,0.0,BBC,43.18000030517578,43.18000030517578,41.31999969482422,41.619998931884766,41.619998931884766,42700,85,79.0,,0.79,67.15,-0.3400001525878906,-0.007812503423979988
358,2020-07-24,2,0.009403361344537814,0.8077544426494343,BBC,41.220001220703125,41.220001220703125,40.150001525878906,40.560001373291016,40.560001373291016,45000,87,79.0,,0.79,68.73,-1.9599990844726562,-0.045391363377033644
359,2020-07-27,3,0.013605042016806724,0.4468275245755142,BBC,41.25,41.584999084472656,40.68999862670898,41.48500061035156,41.48500061035156,26200,92,79.0,,0.79,72.68,0.36499786376953125,0.008854872706461903
360,2020-07-28,3,0.013605042016806724,0.0,BBC,41.63999938964844,41.63999938964844,40.33100128173828,40.33700180053711,40.33700180053711,12700,87,79.0,,0.79,68.73,0.05500030517578125,0.0013225996485910496
361,2020-07-29,3,0.013605042016806724,0.0,BBC,40.83000183105469,40.83000183105469,39.2599983215332,39.266998291015625,39.266998291015625,30100,90,79.0,,0.79,71.10000000000001,-0.80999755859375,-0.019452391221578935
362,2020-07-30,4,0.01780672268907563,0.3088326127239036,BBC,38.869998931884766,40.229000091552734,38.68999862670898,39.92399978637695,39.92399978637695,20400,90,79.0,,0.79,71.10000000000001,-0.6010017395019531,-0.01471961088781637
363,2020-07-31,3,0.013605042016806724,-0.23596035865974507,BBC,39.880001068115234,40.09999847412109,38.34000015258789,38.82600021362305,38.82600021362305,30900,87,79.0,,0.79,68.73,-0.12900161743164773,-0.0032066821730112327
364,2020-08-04,3,0.013605042016806724,-0.3818251240931654,BBC,40.86000061035156,40.86000061035156,39.93999862670898,40.494998931884766,40.494998931884766,22000,99,77.0,,0.77,76.23,0.7600021362304759,0.01895267244762988
365,2020-08-05,2,0.009403361344537814,-0.30883261272390383,BBC,40.88999938964844,41.34000015258789,40.625,41.0099983215332,41.0099983215332,14400,100,77.0,,0.77,77.0,0.4799995422363281,0.011747418870931892
366,2020-08-06,1,0.005201680672268907,-0.4468275245755138,BBC,41.0,41.29999923706055,40.59999847412109,40.8650016784668,40.8650016784668,22200,92,77.0,,0.77,70.84,-0.04000091552734375,-0.0009676080159578548
367,2020-08-07,1,0.005201680672268907,0.0,BBC,40.70000076293945,41.709999084472656,40.68999862670898,41.32799911499024,41.32799911499024,19800,93,77.0,,0.77,71.61,0.4099998474121094,0.009927357263585623
368,2020-08-10,1,0.005201680672268907,-0.6176652254478073,BBC,41.09000015258789,42.20000076293945,41.09000015258789,41.91999816894531,41.91999816894531,20300,92,77.0,,0.77,70.84,0.4900016784667969,0.01174782280561626
369,2020-08-11,5,0.02200840336134454,3.231017770597739,BBC,41.13999938964844,41.90999984741211,40.29999923706055,40.38999938964844,40.38999938964844,17200,91,77.0,,0.77,70.07000000000001,-0.29000091552734375,-0.006872059485411808
370,2020-08-12,5,0.02200840336134454,0.0,BBC,40.4900016784668,40.61000061035156,39.900001525878906,40.23500061035156,40.23500061035156,20400,87,77.0,,0.77,66.99,-1.2999992370605469,-0.031018831825188387
371,2020-08-13,1,0.005201680672268907,-0.7636502481863308,BBC,40.380001068115234,40.88999938964844,40.380001068115234,40.65800094604492,40.65800094604492,10800,87,77.0,,0.77,66.99,0.279998779296875,0.0068948233215613275
372,2020-08-14,1,0.005201680672268907,0.0,BBC,40.88999938964844,40.88999938964844,39.91999816894531,40.125,40.125,12600,85,77.0,,0.77,65.45,0.0,0.0
373,2020-08-17,1,0.005201680672268907,0.0,BBC,40.290000915527344,41.560001373291016,40.150001525878906,41.43000030517578,41.43000030517578,14800,89,77.0,,0.77,68.53,0.6700019836425781,0.016385473065382072
374,2020-08-19,4,0.01780672268907563,2.423263327948304,BBC,41.02999877929688,41.709999084472656,41.02999877929688,41.2599983215332,41.2599983215332,10800,85,77.0,,0.77,65.45,0.14999771118164062,0.0036091844616261692
375,2020-08-20,1,0.005201680672268907,-0.7078810759792356,BBC,41.18999862670898,41.2599983215332,40.78499984741211,41.2400016784668,41.2400016784668,12900,87,77.0,,0.77,66.99,-0.4500007629394531,-0.01078879819748002
376,2020-08-24,2,0.009403361344537814,0.8077544426494343,BBC,41.04999923706055,41.04999923706055,39.400001525878906,39.58000183105469,39.58000183105469,92800,85,77.0,,0.77,65.45,-0.20999908447265625,-0.005089653248072423
377,2020-08-25,1,0.005201680672268907,-0.4468275245755138,BBC,39.75,40.46200180053711,39.26599884033203,40.3650016784668,40.3650016784668,15300,86,77.0,,0.77,66.22,-0.5879974365234375,-0.014323932946448958
378,2020-08-26,1,0.005201680672268907,0.0,BBC,40.06999969482422,40.47999954223633,39.68399810791016,39.7400016784668,39.7400016784668,21300,83,77.0,,0.77,63.91,0.01799774169921875,0.0004448060130080034
379,2020-08-27,4,0.01780672268907563,2.423263327948304,BBC,39.7599983215332,39.7599983215332,38.70100021362305,39.29499816894531,39.29499816894531,13900,84,77.0,,0.77,64.68,-0.720001220703125,-0.017786591621669512
380,2020-08-31,1,0.005201680672268907,-0.4468275245755138,BBC,39.79999923706055,40.68000030517578,39.79999923706055,40.45000076293945,40.45000076293945,15000,88,77.0,,0.77,67.76,0.9200019836425781,0.023138883865201798
381,2020-09-03,4,0.01780672268907563,2.423263327948304,BBC,39.77000045776367,39.77000045776367,37.93999862670898,38.18000030517578,38.18000030517578,28200,75,72.0,,0.72,54.0,-0.9099998474121094,-0.022369710928844988
382,2020-09-04,2,0.009403361344537814,-0.47192071731949037,BBC,38.08000183105469,38.27999877929688,35.66999816894531,37.560001373291016,37.560001373291016,53700,77,72.0,,0.72,55.44,-1.4900016784667898,-0.0374654679737606
383,2020-09-08,2,0.009403361344537814,0.0,BBC,36.900001525878906,38.23699951171875,36.39500045776367,37.45700073242188,37.45700073242188,17100,81,72.0,,0.72,58.32,-0.042999267578132105,-0.0011232828879134127
384,2020-09-09,4,0.01780672268907563,0.893655049151028,BBC,37.79999923706055,39.08000183105469,37.79999923706055,38.810001373291016,38.810001373291016,25800,78,72.0,,0.72,56.16,0.8430023193359375,0.022046769623688123
