,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DAL_unscaled,DAL_monthly,isPartial,scale,DAL,Stock_Price_Change,Stock_Price_Change_Percent
378,2020-08-17,18,0.08468200836820083,0.6536481738704143,DAL,29.040000915527344,29.040000915527344,27.76000022888184,28.020000457763672,28.020000457763672,14569000,80,58.0,,0.58,46.4,-0.14999961853027344,-0.005138732983415384
379,2020-08-18,9,0.06585355648535565,-0.2223430011364197,DAL,28.0,28.280000686645508,27.3700008392334,27.6299991607666,27.6299991607666,14222500,73,58.0,,0.58,42.34,-0.7600002288818359,-0.026170805954605636
380,2020-08-19,8,0.06376150627615063,-0.031768219073638804,DAL,27.75,29.1200008392334,27.559999465942383,27.670000076293945,27.670000076293945,21082100,80,58.0,,0.58,46.4,0.8400001525878906,0.029702974971445473
381,2020-08-20,11,0.07003765690376569,0.09843165562044764,DAL,27.520000457763672,27.790000915527344,27.020000457763672,27.6200008392334,27.6200008392334,14010200,79,58.0,,0.58,45.82,-1.3299999237060547,-0.045673072986802454
382,2020-08-21,4,0.05539330543933055,-0.2090925383834159,DAL,27.559999465942383,27.86000061035156,27.170000076293945,27.270000457763672,27.270000457763672,10897500,60,58.0,,0.58,34.8,0.0699996948242152,0.0025188806231777328
383,2020-08-24,2,0.0512092050209205,-0.5244959011616612,DAL,27.65999984741211,29.799999237060547,27.540000915527344,29.799999237060547,29.799999237060547,34251000,90,58.0,,0.58,52.2,1.939998626708988,0.06963383288614033
384,2020-08-25,48,0.14744351464435146,1.8792384998774407,DAL,30.0,30.280000686645508,29.32999992370605,30.100000381469727,30.100000381469727,31001900,100,58.0,,0.58,57.99999999999999,0.48000144958496094,0.016107431606508626
385,2020-08-26,23,0.09514225941422594,-0.35472062203808286,DAL,30.01000022888184,30.21999931335449,29.6200008392334,29.950000762939453,29.950000762939453,18877300,86,58.0,,0.58,49.88,-0.06000137329101918,-0.0019815512526550894
386,2020-08-27,11,0.07003765690376569,-0.2638638462553322,DAL,30.809999465942383,32.209999084472656,30.6200008392334,30.81999969482422,30.81999969482422,31795200,81,58.0,,0.58,46.98,1.9899997711181676,0.06585042410106112
387,2020-08-28,2,0.0512092050209205,-0.2688332636358205,DAL,31.25,31.989999771118164,30.729999542236328,31.989999771118164,31.989999771118164,20469700,79,58.0,,0.58,45.82,-0.2199993133544922,-0.0068301558400399864
388,2020-08-31,33,0.11606276150627615,0.5208618893579691,DAL,31.809999465942383,32.0099983215332,30.799999237060547,30.850000381469727,30.850000381469727,18262700,86,58.0,,0.58,49.88,0.019998550415039062,0.0006251500643363883
389,2020-09-01,13,0.07422175732217573,-0.36050326255452614,DAL,30.020000457763672,31.61000061035156,29.75,30.709999084472656,30.709999084472656,20041500,100,53.0,False,0.53,53.0,-0.3999977111816442,-0.012496024122330751
390,2020-09-02,8,0.06376150627615063,-0.14093240881673152,DAL,30.399999618530277,31.299999237060547,30.13999938964844,31.13999938964844,31.13999938964844,16307700,78,53.0,,0.53,41.34,-0.3100013732910121,-0.009807066349422744
391,2020-09-03,17,0.08258995815899582,0.2952949668613427,DAL,31.6299991607666,32.529998779296875,30.46999931335449,31.21999931335449,31.21999931335449,29474900,83,53.0,,0.53,43.99,1.2299995422363281,0.03929711093347099
392,2020-09-04,9,0.06585355648535565,-0.2026445108668119,DAL,31.790000915527344,32.369998931884766,30.61000061035156,31.770000457763672,31.770000457763672,25878700,99,53.0,,0.53,52.470000000000006,-0.15999984741210938,-0.004918532229209238
393,2020-09-08,1,0.04911715481171548,-0.5439216752787599,DAL,31.399999618530277,33.099998474121094,31.34000015258789,32.540000915527344,32.540000915527344,28129400,86,53.0,,0.53,45.580000000000005,0.7299995422363281,0.02255173204585037
394,2020-09-09,1,0.04911715481171548,0.0,DAL,32.16999816894531,32.439998626708984,31.31999969482422,31.76000022888184,31.76000022888184,19362700,82,53.0,,0.53,43.46,-0.6599998474121094,-0.019939573348564443
395,2020-09-10,4,0.05539330543933055,0.12777919754663936,DAL,32.18000030517578,32.709999084472656,31.670000076293945,31.790000915527344,31.790000915527344,17711300,83,53.0,,0.53,43.99,0.2700004577636719,0.008323072416574373
396,2020-09-11,1,0.04911715481171548,-0.11330160888284613,DAL,31.809999465942383,32.130001068115234,31.34000015258789,31.700000762939453,31.700000762939453,14344100,81,53.0,,0.53,42.93,-0.5799980163574219,-0.017731520409388968
397,2020-09-14,2,0.0512092050209205,0.042593065848879785,DAL,32.290000915527344,32.900001525878906,32.0099983215332,32.81999969482422,32.81999969482422,16333000,92,53.0,,0.53,48.760000000000005,0.7700004577636719,0.023965155062748877
398,2020-09-15,13,0.07422175732217573,0.4493831195359097,DAL,33.20000076293945,34.47999954223633,33.099998474121094,33.5099983215332,33.5099983215332,22656400,82,53.0,,0.53,43.46,1.5799980163574219,0.04802425358900386
399,2020-09-16,25,0.09932635983263599,0.3382377811601558,DAL,33.79999923706055,34.9900016784668,33.189998626708984,34.56999969482422,34.56999969482422,26009000,91,53.0,,0.53,48.23,0.5100021362304688,0.014791245446675205
400,2020-09-17,25,0.09932635983263599,0.0,DAL,33.970001220703125,35.06999969482422,33.63999938964844,33.959999084472656,33.959999084472656,26014800,89,53.0,,0.53,47.17,0.07999801635742188,0.0022863107322070864
401,2020-09-18,5,0.05748535564853557,-0.4212477357934201,DAL,33.220001220703125,34.02000045776367,32.58000183105469,32.84000015258789,32.84000015258789,35079200,83,53.0,,0.53,43.99,-1.0499992370605469,-0.029940098266254322
402,2020-09-21,77,0.20811297071129709,3.0639758150175673,DAL,31.15999984741211,31.200000762939453,29.420000076293945,29.81999969482422,29.81999969482422,34449900,86,53.0,,0.53,45.580000000000005,-2.8199996948242188,-0.0828924061398908
403,2020-09-22,14,0.07631380753138076,-0.6333058565713022,DAL,29.809999465942383,30.540000915527344,29.71999931335449,30.21999931335449,30.21999931335449,18035300,79,53.0,,0.53,41.870000000000005,-0.6599998474121094,-0.021153840745929853
404,2020-09-23,12,0.07212970711297072,-0.05482756730083882,DAL,30.440000534057617,31.030000686645508,29.489999771118164,29.559999465942383,29.559999465942383,17358100,90,53.0,,0.53,47.7,0.48999977111816406,0.01604452378614818
405,2020-09-24,8,0.06376150627615063,-0.11601601020940899,DAL,29.1200008392334,29.51000022888184,27.920000076293945,29.01000022888184,29.01000022888184,22257800,69,53.0,,0.53,36.57,-1.5200004577636683,-0.048984867036043434
406,2020-09-25,26,0.101418410041841,0.5905899337226852,DAL,28.81999969482422,29.790000915527344,28.780000686645508,29.780000686645508,29.780000686645508,21831500,79,53.0,,0.53,41.870000000000005,0.28000068664550426,0.009488332242419517
407,2020-09-28,33,0.11606276150627615,1.2664433368739276,DAL,30.600000381469727,31.959999084472656,30.13999938964844,31.34000015258789,31.34000015258789,22098400,81,53.0,,0.53,42.93,2.1699981689453125,0.072843172281148
408,2020-09-29,11,0.07003765690376569,-0.3965535888099787,DAL,31.100000381469727,31.11000061035156,30.299999237060547,30.61000061035156,30.61000061035156,14785600,77,53.0,,0.53,40.81,-0.8499984741210973,-0.026595697699317467
409,2020-09-30,13,0.07422175732217573,0.05974072525240448,DAL,30.989999771118164,31.850000381469727,30.479999542236328,30.57999992370605,30.57999992370605,16664100,79,53.0,,0.53,41.870000000000005,0.7399997711181676,0.023786555981999635
410,2020-10-01,12,0.07212970711297072,-0.02818648176334615,DAL,30.989999771118164,31.36000061035156,30.57999992370605,31.100000381469727,31.100000381469727,12501900,70,51.0,False,0.51,35.7,-0.4899997711181676,-0.015384608014110013
411,2020-10-02,15,0.07840585774058577,0.08701200765705641,DAL,29.75,32.29999923706055,29.61000061035156,31.75,31.75,27126000,65,51.0,,0.51,33.15,0.9399986267089879,0.02997444542136596
412,2020-10-05,8,0.06376150627615063,0.24511806520140533,DAL,32.349998474121094,32.43000030517578,31.520000457763672,32.0,32.0,14807100,66,51.0,,0.51,33.660000000000004,0.13000106811523438,0.0040248009655081685
413,2020-10-06,17,0.08258995815899582,0.2952949668613427,DAL,32.630001068115234,32.720001220703125,30.90999984741211,31.059999465942383,31.059999465942383,20317100,68,51.0,,0.51,34.68,0.29000091552734375,0.008942365488694204
414,2020-10-07,1,0.04911715481171548,-0.4052890217336238,DAL,32.220001220703125,32.36000061035156,31.63999938964844,32.150001525878906,32.150001525878906,15416600,70,51.0,,0.51,35.7,-0.3600006103515625,-0.011002463231076454
415,2020-10-08,13,0.07422175732217573,0.5111167901865574,DAL,32.689998626708984,33.0,31.920000076293945,32.68000030517578,32.68000030517578,18123800,75,51.0,,0.51,38.25,0.6399993896484375,0.01977748385590905
416,2020-10-09,9,0.06585355648535565,-0.11274592705338515,DAL,32.709999084472656,33.27000045776367,32.290000915527344,32.810001373291016,32.810001373291016,16730600,68,51.0,,0.51,34.68,0.2700004577636719,0.008181832053444582
417,2020-10-12,1,0.04911715481171548,-0.29870362626202285,DAL,32.68000030517578,32.810001373291016,32.29999923706055,32.63999938964844,32.63999938964844,12065800,100,51.0,,0.51,51.0,-0.45999908447265625,-0.013826242204493688
418,2020-10-13,2,0.0512092050209205,0.042593065848879785,DAL,31.899999618530277,32.38999938964844,31.479999542236328,31.770000457763672,31.770000457763672,22421200,99,51.0,,0.51,50.49,-0.4200019836425781,-0.012801035235081692
419,2020-10-14,27,0.10351046025104603,1.0213252716725223,DAL,31.770000457763672,32.31999969482422,31.649999618530277,31.76000022888184,31.76000022888184,16497900,72,51.0,,0.51,36.72,-0.06999969482421875,-0.0021611514709256596
420,2020-10-15,1,0.04911715481171548,-0.5254860746190226,DAL,31.3799991607666,31.459999084472656,30.690000534057617,31.34000015258789,31.34000015258789,11922300,67,51.0,,0.51,34.17,-0.8600006103515625,-0.02660893002697906
421,2020-10-16,2,0.0512092050209205,0.042593065848879785,DAL,31.399999618530277,31.76000022888184,31.239999771118164,31.46999931335449,31.46999931335449,11143600,68,51.0,,0.51,34.68,0.30000114440918324,0.00953595528097928
422,2020-10-19,12,0.07212970711297072,0.40853010866900896,DAL,31.700000762939453,32.27000045776367,31.309999465942383,31.5,31.5,14588700,68,51.0,,0.51,34.68,0.5100002288818324,0.016057941599699754
423,2020-10-20,1,0.04911715481171548,-0.3190440280758745,DAL,31.96999931335449,32.40999984741211,31.59000015258789,31.979999542236328,31.979999542236328,14244300,69,51.0,,0.51,35.19,0.1399993896484375,0.004338375818484286
424,2020-10-21,1,0.04911715481171548,0.0,DAL,31.88999938964844,31.940000534057617,31.3700008392334,31.5,31.5,11292300,61,51.0,,0.51,31.11,-0.4699993133544922,-0.014501675889147525
425,2020-10-22,12,0.07212970711297072,0.46852372433767786,DAL,31.8700008392334,33.810001373291016,31.71999931335449,33.720001220703125,33.720001220703125,25713700,70,51.0,,0.51,35.7,1.8700008392333984,0.05854730143912845
426,2020-10-23,1,0.04911715481171548,-0.3190440280758745,DAL,33.52000045776367,34.040000915527344,32.900001525878906,34.0,34.0,15247300,68,51.0,,0.51,34.68,0.22999954223632812,0.006802707272825614
427,2020-10-26,3,0.05330125523012552,0.04085301086690096,DAL,33.5,33.5,31.530000686645508,31.93000030517578,31.93000030517578,16558300,59,51.0,,0.51,30.09,-0.5400009155273438,-0.015863716245701487
428,2020-10-27,1,0.04911715481171548,-0.0784990972603814,DAL,31.75,32.060001373291016,30.690000534057617,30.709999084472656,30.709999084472656,13442000,80,51.0,,0.51,40.8,-1.4399986267089844,-0.04298503363310402
429,2020-10-28,7,0.061669456066945606,0.2555583950932787,DAL,29.76000022888184,30.149999618530277,28.739999771118164,29.649999618530277,29.649999618530277,22720900,68,51.0,,0.51,34.68,-1.9100017547607386,-0.059575847565370044
430,2020-10-29,11,0.07003765690376569,0.1356944161747744,DAL,29.459999084472656,30.90999984741211,29.34000015258789,30.76000022888184,30.76000022888184,16962300,59,51.0,,0.51,30.09,0.7600002288818324,0.02520730475945787
431,2020-10-30,3,0.05330125523012552,-0.23896290100961826,DAL,30.520000457763672,30.989999771118164,29.989999771118164,30.63999938964844,30.63999938964844,15229400,68,51.0,,0.51,34.68,0.07999992370605469,0.002588156716304635
432,2020-11-02,2,0.0512092050209205,-0.0392495486301907,DAL,30.6200008392334,30.6299991607666,29.670000076293945,30.21999931335449,30.21999931335449,14200900,65,47.0,,0.47,30.55,-0.3600006103515625,-0.011616670313340016
433,2020-11-03,7,0.061669456066945606,0.20426505433450437,DAL,30.940000534057617,31.36000061035156,30.63999938964844,30.899999618530277,30.899999618530277,14257900,64,47.0,,0.47,30.08,0.7300014495849574,0.023832891596027306
434,2020-11-04,1,0.04911715481171548,-0.2035416242621616,DAL,30.90999984741211,31.309999465942383,30.11000061035156,30.43000030517578,30.43000030517578,12348500,36,47.0,,0.47,16.919999999999998,-0.050001144409176135,-0.0015944242167097444
435,2020-11-05,5,0.05748535564853557,0.17037226339551914,DAL,30.850000381469727,32.2599983215332,30.799999237060547,31.979999542236328,31.979999542236328,13145100,42,47.0,,0.47,19.74,0.9499988555908203,0.03034170781842982
436,2020-11-06,3,0.05330125523012552,-0.07278550112817528,DAL,31.670000076293945,31.84000015258789,31.030000686645508,31.420000076293945,31.420000076293945,11821100,44,47.0,,0.47,20.68,-0.4199981689453125,-0.013019162764957959
437,2020-11-09,54,0.1599958158995816,2.0017269801397286,DAL,37.400001525878906,38.68999862670898,34.68000030517578,36.77000045776367,36.77000045776367,58086400,100,47.0,,0.47,47.0,6.849998474121087,0.21513814200042747
438,2020-11-10,2,0.0512092050209205,-0.6799340986950495,DAL,36.09999847412109,37.16999816894531,35.689998626708984,37.040000915527344,37.040000915527344,28449400,93,47.0,,0.47,43.71,-1.5200004577636648,-0.039286650600043105
439,2020-11-11,7,0.061669456066945606,0.20426505433450437,DAL,36.63999938964844,36.790000915527344,34.72999954223633,35.02000045776367,35.02000045776367,20970400,75,47.0,,0.47,35.25,-0.37999725341796875,-0.010223224970063338
440,2020-11-12,13,0.07422175732217573,0.2035416242621615,DAL,34.09000015258789,35.54999923706055,34.02000045776367,34.380001068115234,34.380001068115234,21676300,72,47.0,,0.47,33.84,-1.2400016784667969,-0.03370485587412553
441,2020-11-13,23,0.09514225941422594,0.28186481763346305,DAL,34.95000076293945,36.66999816894531,34.849998474121094,36.459999084472656,36.459999084472656,20832400,67,47.0,,0.47,31.49,1.1199989318847656,0.03150489327485495
442,2020-11-16,16,0.0804979079497908,0.08455944529003889,DAL,38.43000030517578,38.650001525878906,37.2400016784668,38.0,38.0,25376600,75,47.0,,0.47,35.25,1.9800033569335938,0.05399518559590222
443,2020-11-17,6,0.05957740585774059,-0.25988876760746404,DAL,37.400001525878906,38.04999923706055,36.65999984741211,37.59999847412109,37.59999847412109,16952700,81,47.0,,0.47,38.07,-0.6000022888183594,-0.015523991335850695
444,2020-11-18,15,0.07840585774058577,0.31603342931385625,DAL,38.09000015258789,39.29999923706055,37.88999938964844,37.90999984741211,37.90999984741211,21199200,77,47.0,,0.47,36.19,1.25,0.03285151182821844
445,2020-11-19,65,0.18300836820083682,1.3341160147286408,DAL,37.59000015258789,38.130001068115234,37.47999954223633,37.90999984741211,37.90999984741211,13981600,65,47.0,,0.47,30.55,-1.1699981689453125,-0.02977094635263977
446,2020-11-23,6,0.05957740585774059,-0.12316029312149757,DAL,37.79999923706055,38.84999847412109,37.43000030517578,38.790000915527344,38.790000915527344,14802900,65,47.0,,0.47,30.55,0.7199974060058523,0.018882700913636308
447,2020-11-24,456,1.001,15.801671465692813,DAL,40.04999923706055,41.290000915527344,39.40999984741211,41.2599983215332,41.2599983215332,23818000,86,47.0,,0.47,40.42,2.440002441406257,0.06280572811429064
448,2020-11-25,1,0.04911715481171548,-0.9509319132750095,DAL,40.79999923706055,41.4900016784668,40.04999923706055,41.290000915527344,41.290000915527344,14588900,78,47.0,,0.47,36.66,0.20000076293945312,0.004843806212274648
449,2020-11-27,1,0.04911715481171548,-0.14557100225635056,DAL,41.790000915527344,42.18999862670898,40.77999877929688,41.060001373291016,41.060001373291016,10516600,60,47.0,,0.47,28.2,0.6999969482421804,0.016871461073125982
450,2020-11-30,1,0.04911715481171548,-0.0784990972603814,DAL,40.52999877929688,41.04999923706055,39.34999847412109,40.25,40.25,16732600,67,47.0,,0.47,31.49,-1.1399993896484304,-0.027020607413026476
451,2020-12-01,15,0.07840585774058577,0.596302921884317,DAL,40.790000915527344,41.060001373291016,39.91999816894531,39.959999084472656,39.959999084472656,13184200,91,43.0,False,0.43,39.13,0.01000213623046875,0.00024365740356557808
452,2020-12-02,23,0.09514225941422594,0.21345856235658256,DAL,39.810001373291016,41.27999877929688,39.060001373291016,41.06999969482422,41.06999969482422,12937300,91,43.0,,0.43,39.13,0.21999740600586648,0.005357949309494403
453,2020-12-03,1,0.04911715481171548,-0.4837503848014424,DAL,41.70000076293945,43.7599983215332,41.560001373291016,42.95000076293945,42.95000076293945,24526800,95,43.0,,0.43,40.85,2.479999542236321,0.06007751006717843
454,2020-12-04,1,0.04911715481171548,0.0,DAL,43.20000076293945,43.4900016784668,42.06999969482422,42.36000061035156,42.36000061035156,18453400,100,43.0,,0.43,43.0,-0.26999664306640625,-0.006169941805814649
455,2020-12-07,11,0.07003765690376569,-0.23000138000828008,DAL,42.400001525878906,42.83000183105469,41.7400016784668,42.34999847412109,42.34999847412109,13169100,91,43.0,,0.43,39.13,-0.6599998474121094,-0.015175898412045696
456,2020-12-08,6,0.05957740585774059,-0.14935181313101142,DAL,41.95000076293945,42.880001068115234,41.77000045776367,42.40999984741211,42.40999984741211,11530300,95,43.0,,0.43,40.85,0.049999237060546875,0.0011673881607050518
457,2020-12-09,21,0.0909581589958159,0.5267223821897604,DAL,43.04999923706055,43.47999954223633,41.33000183105469,42.11000061035156,42.11000061035156,16348300,98,43.0,,0.43,42.14,0.5999984741210938,0.013992501380025502
458,2020-12-10,18,0.08468200836820083,-0.06900041400248402,DAL,41.15999984741211,42.75,41.06999969482422,42.619998931884766,42.619998931884766,10680700,86,43.0,,0.43,36.98,-0.7299995422363281,-0.016789318075479898
459,2020-12-11,19,0.08677405857740586,0.024704777904046793,DAL,42.0099983215332,42.43000030517578,41.13999938964844,41.7400016784668,41.7400016784668,12223100,89,43.0,,0.43,38.27,-0.31999969482421875,-0.007485372978344285
460,2020-12-14,14,0.07631380753138076,0.43174503493209837,DAL,42.25,42.380001068115234,40.66999816894531,40.68999862670898,40.68999862670898,12445200,97,43.0,,0.43,41.71,-0.049999237060546875,-0.001178393511688136
461,2020-12-15,25,0.09932635983263599,0.3015516201546138,DAL,41.20000076293945,41.93000030517578,40.15999984741211,41.84999847412109,41.84999847412109,11433200,80,43.0,,0.43,34.4,-0.4500007629394531,-0.010618233874420846
462,2020-12-16,12,0.07212970711297072,-0.273811028265723,DAL,41.75,41.810001373291016,40.65999984741211,41.08000183105469,41.08000183105469,11010600,84,43.0,,0.43,36.12,-0.11999893188476562,-0.0028618872170614873
463,2020-12-17,10,0.06794560669456066,-0.05800800510470461,DAL,41.29999923706055,41.41999816894531,40.61000061035156,41.11000061035156,41.11000061035156,9656700,84,43.0,,0.43,36.12,-0.3900032043457031,-0.009327988317045177
464,2020-12-18,3,0.05330125523012552,-0.21553051296262082,DAL,40.880001068115234,41.02999877929688,40.27999877929688,40.68000030517578,40.68000030517578,14312400,77,43.0,,0.43,33.11,-0.3899993896484304,-0.00941572686840031
465,2020-12-21,12,0.07212970711297072,0.0,DAL,39.560001373291016,40.34999847412109,39.15999984741211,40.13999938964844,40.13999938964844,16976800,97,43.0,,0.43,41.71,-0.6800003051757955,-0.016573247024294635
466,2020-12-22,23,0.09514225941422594,0.3190440280758744,DAL,40.43000030517578,40.4900016784668,38.84000015258789,38.93999862670898,38.93999862670898,13461200,86,43.0,,0.43,36.98,0.14000320434571023,0.0034697201893452156
467,2020-12-23,3,0.05330125523012552,-0.43977307709222035,DAL,39.29999923706055,40.470001220703125,39.18000030517578,40.2400016784668,40.2400016784668,12659700,92,43.0,,0.43,39.56,-0.020000457763671875,-0.0004939604083619153
468,2020-12-24,7,0.061669456066945606,0.15699819452076302,DAL,40.41999816894531,40.43999862670898,39.59999847412109,39.72999954223633,39.72999954223633,5176400,83,43.0,,0.43,35.69,-0.03000259399414773,-0.0007413539186847951
469,2020-12-28,13,0.07422175732217573,0.33990482664853827,DAL,40.27000045776367,40.77999877929688,40.0099983215332,40.150001525878906,40.150001525878906,10654400,96,43.0,,0.43,41.28,0.34000015258790484,0.0084075213682957
470,2020-12-29,5,0.05748535564853557,-0.2254918541067703,DAL,40.84000015258789,40.84000015258789,39.900001525878906,40.02999877929688,40.02999877929688,8142800,87,43.0,,0.43,37.41,0.06000137329100852,0.0014713431850681413
471,2020-12-30,1,0.04911715481171548,-0.14557100225635056,DAL,40.0,40.90999984741211,39.88999938964844,40.560001373291016,40.560001373291016,8504600,82,43.0,,0.43,35.26,0.06999969482421875,0.001713998397715022
472,2020-12-31,1,0.04911715481171548,0.0,DAL,40.29999923706055,40.7400016784668,39.7599983215332,40.209999084472656,40.209999084472656,8705700,80,43.0,,0.43,34.4,-0.1699981689453125,-0.00415541846930767
473,2021-01-04,8,0.06376150627615063,0.24511806520140533,DAL,40.16999816894531,40.34000015258789,38.33000183105469,38.72999954223633,38.72999954223633,15123400,72,41.0,,0.41,29.52,-0.40000152587890625,-0.009818397383383748
474,2021-01-05,9,0.06585355648535565,0.032810551873482696,DAL,38.4900016784668,40.09000015258789,38.45000076293945,39.54999923706055,39.54999923706055,12317200,86,41.0,,0.41,35.26,-0.25,-0.006197322733127453
475,2021-01-06,5,0.05748535564853557,-0.12707287629455488,DAL,39.63999938964844,40.900001525878906,39.540000915527344,40.380001068115234,40.380001068115234,12881100,72,41.0,,0.41,29.52,0.8100013732910156,0.020204573963782613
476,2021-01-07,1,0.04911715481171548,-0.14557100225635056,DAL,40.45000076293945,40.95000076293945,40.209999084472656,40.22999954223633,40.22999954223633,9136300,71,41.0,,0.41,29.11,0.049999237060546875,0.0012224751881466656
477,2021-01-08,14,0.07631380753138076,0.5537098560354374,DAL,40.40999984741211,40.68999862670898,39.77000045776367,40.02000045776367,40.02000045776367,9497500,76,41.0,,0.41,31.16,-0.26000213623047586,-0.00634925839771372
478,2021-01-11,1,0.04911715481171548,0.0,DAL,39.08000183105469,39.9900016784668,38.900001525878906,39.40999984741211,39.40999984741211,11748800,74,41.0,,0.41,30.34,-0.6999969482421804,-0.017203169620720993
479,2021-01-12,2,0.0512092050209205,0.042593065848879785,DAL,39.68999862670898,40.40999984741211,39.15999984741211,40.29999923706055,40.29999923706055,9725000,78,41.0,,0.41,31.98,0.4199981689453125,0.010502579427783987
480,2021-01-13,37,0.12443096234309624,1.429855380341531,DAL,40.0099983215332,40.7400016784668,39.630001068115234,40.45000076293945,40.45000076293945,10852500,84,41.0,,0.41,34.44,0.3300018310546875,0.008166340814174111
481,2021-01-14,23,0.09514225941422594,-0.2353811493325264,DAL,41.209999084472656,42.63999938964844,41.119998931884766,41.470001220703125,41.470001220703125,17658300,81,41.0,,0.41,33.21,1.8999977111816406,0.046637153483130245
482,2021-01-15,1,0.04911715481171548,-0.4837503848014424,DAL,41.66999816894531,41.66999816894531,39.959999084472656,39.97999954223633,39.97999954223633,15465500,85,41.0,,0.41,34.85,-0.970001220703125,-0.02274862182429127
483,2021-01-20,3,0.05330125523012552,-0.03776720296094882,DAL,40.68999862670898,41.77000045776367,40.5,41.619998931884766,41.619998931884766,11335700,78,41.0,,0.41,31.98,0.10000228881835938,0.002399863048059503
484,2021-01-21,27,0.10351046025104603,0.9419891671245781,DAL,41.310001373291016,41.43000030517578,40.16999816894531,40.66999816894531,40.66999816894531,11134200,73,41.0,,0.41,29.93,-0.3400001525878906,-0.008139816826951862
485,2021-01-22,5,0.05748535564853557,-0.444642063139173,DAL,40.0,40.27000045776367,39.810001373291016,40.0,40.0,11310100,84,41.0,,0.41,34.44,-1.1599998474121094,-0.027999030626779664
486,2021-01-25,-4,0.03865690376569038,-0.6024355609105383,DAL,39.630001068115234,39.75,38.41999816894531,38.900001525878906,38.900001525878906,15964900,84,41.0,,0.41,34.44,-0.5200004577636719,-0.012912849561773965
487,2021-01-26,15,0.07840585774058577,1.028249810585561,DAL,39.2599983215332,39.63999938964844,38.97999954223633,39.31999969482422,39.31999969482422,10599400,89,41.0,,0.41,36.49,-0.1100006103515625,-0.002767310952240587
488,2021-01-27,5,0.05748535564853557,-0.26682320294572803,DAL,38.630001068115234,39.22999954223633,38.15999984741211,38.52000045776367,38.52000045776367,16953400,93,41.0,,0.41,38.13,-0.4099998474121094,-0.010343084100025934
489,2021-01-28,2,0.0512092050209205,-0.10917825169226292,DAL,39.54999923706055,40.369998931884766,38.9900016784668,40.08000183105469,40.08000183105469,21654000,90,41.0,,0.41,36.9,1.1399993896484375,0.029059378102237243
490,2021-01-29,7,0.061669456066945606,0.20426505433450437,DAL,39.27000045776367,39.83000183105469,37.7400016784668,37.959999084472656,37.959999084472656,17989700,100,41.0,,0.41,41.0,-0.5399971008300781,-0.013376198046009424
491,2021-02-01,1,0.04911715481171548,-0.5348864852014739,DAL,38.34999847412109,38.43999862670898,37.41999816894531,37.81999969482422,37.81999969482422,10332900,83,43.0,False,0.43,35.69,-1.3900032043457102,-0.0348983966970835
492,2021-02-02,13,0.07422175732217573,0.5111167901865574,DAL,38.54999923706055,38.880001068115234,37.9900016784668,38.79999923706055,38.79999923706055,11854300,82,43.0,,0.43,35.26,0.4400024414062571,0.011446473910655452
493,2021-02-03,39,0.12861506276150628,0.7328485258470039,DAL,38.869998931884766,39.900001525878906,38.70000076293945,39.77999877929688,39.77999877929688,12416000,70,43.0,,0.43,30.1,1.0200004577636719,0.026234578954272614
494,2021-02-04,1,0.04911715481171548,-0.6181072904128306,DAL,39.95000076293945,41.06999969482422,39.93999862670898,40.93000030517578,40.93000030517578,11431800,87,43.0,,0.43,37.41,1.1699981689453125,0.02932326125818463
495,2021-02-05,12,0.07212970711297072,0.46852372433767786,DAL,41.380001068115234,41.400001525878906,40.75,41.150001525878906,41.150001525878906,10111900,75,43.0,,0.43,32.25,0.3300018310546875,0.008035106732573905
496,2021-02-08,21,0.0909581589958159,0.023541598003672615,DAL,41.54999923706055,43.459999084472656,41.36000061035156,43.2400016784668,43.2400016784668,18296300,74,43.0,,0.43,31.82,2.05999755859375,0.04975839330117071
497,2021-02-09,6,0.05957740585774059,-0.3450020700124201,DAL,42.959999084472656,42.959999084472656,41.810001373291016,42.5099983215332,42.5099983215332,10432100,87,43.0,,0.43,37.41,-0.5,-0.01150483227181287
498,2021-02-10,38,0.12652301255230125,1.1236744153381557,DAL,42.84000015258789,43.220001220703125,42.15999984741211,42.900001525878906,42.900001525878906,12011100,79,43.0,,0.43,33.97,0.26000213623046875,0.006052191382016181
499,2021-02-11,1,0.04911715481171548,-0.6117927180131617,DAL,42.70000076293945,43.13999938964844,42.0,42.720001220703125,42.720001220703125,8549200,69,43.0,,0.43,29.67,-0.0800018310546875,-0.001851037223394747
500,2021-02-12,3,0.05330125523012552,0.08518613169775957,DAL,42.5099983215332,43.93999862670898,42.40999984741211,43.290000915527344,43.290000915527344,11490100,71,43.0,,0.43,30.53,0.7999992370605398,0.018544257032430567
501,2021-02-16,9,0.06585355648535565,0.3407445267910385,DAL,43.9900016784668,44.810001373291016,43.77999877929688,44.650001525878906,44.650001525878906,13775500,81,43.0,,0.43,34.83,0.8700027465820384,0.01979979002669352
502,2021-02-17,6,0.05957740585774059,-0.09530465722091619,DAL,44.27999877929688,44.5,43.540000915527344,44.38999938964844,44.38999938964844,10934400,76,43.0,,0.43,32.68,-0.3100013732910156,-0.006918129073653412
