,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,VC_unscaled,VC_monthly,isPartial,scale,VC,Stock_Price_Change,Stock_Price_Change_Percent
255,2019-05-31,40,0.027499302649930266,-0.16865539486444325,VC,45.65999984741211,46.84000015258789,44.040000915527344,44.5099983215332,44.5099983215332,700100,89,48.0,,0.48,42.72,-2.950000762939453,-0.05924885938332003
256,2019-06-03,6,0.015644351464435147,-0.15132026935007947,VC,44.68999862670898,46.380001068115234,44.119998931884766,44.900001525878906,44.900001525878906,857200,77,57.0,,0.57,43.88999999999999,-0.45999908447265625,-0.009820646519516307
257,2019-06-04,37,0.026453277545327756,0.6909155745743067,VC,46.5099983215332,49.400001525878906,46.5099983215332,49.13999938964844,49.13999938964844,478900,84,57.0,,0.57,47.88,3.020000457763672,0.06511428176399559
258,2019-06-05,67,0.03691352859135286,0.3954236305161596,VC,49.150001525878906,50.02000045776367,47.880001068115234,49.459999084472656,49.459999084472656,675200,78,57.0,,0.57,44.46,0.6199989318847656,0.012550585278018112
259,2019-06-06,20,0.020525801952580195,-0.4439490686515283,VC,49.209999084472656,49.41999816894531,48.119998931884766,49.31999969482422,49.31999969482422,457600,88,57.0,,0.57,50.16,-0.6000022888183594,-0.011995247567520462
260,2019-06-07,16,0.01913110181311018,-0.06794863083508873,VC,49.29999923706055,50.83000183105469,49.29999923706055,50.16999816894531,50.16999816894531,423800,82,57.0,,0.57,46.74,1.410003662109375,0.02853103428472803
261,2019-06-10,16,0.01913110181311018,0.0,VC,51.66999816894531,53.369998931884766,50.25,50.47999954223633,50.47999954223633,595200,99,57.0,,0.57,56.42999999999999,2.539997100830078,0.04997043103150678
262,2019-06-11,46,0.029591352859135285,0.5467667857403222,VC,51.060001373291016,53.61000061035156,50.81999969482422,51.209999084472656,51.209999084472656,381500,80,57.0,,0.57,45.6,0.24000167846679688,0.004496939915121789
263,2019-06-12,1,0.013900976290097629,-0.5302351887637272,VC,50.83000183105469,52.02000045776367,50.11000061035156,51.36000061035156,51.36000061035156,548200,84,57.0,,0.57,47.88,-1.5900001525878906,-0.02965864828363529
264,2019-06-13,51,0.0313347280334728,1.2541386575699809,VC,51.310001373291016,52.52999877929688,50.459999084472656,52.4900016784668,52.4900016784668,541500,87,57.0,,0.57,49.59,0.5099983215332102,0.009803889216557948
265,2019-06-14,16,0.01913110181311018,-0.3894600970312012,VC,51.97999954223633,53.63999938964844,51.45000076293945,52.27000045776367,52.27000045776367,786500,68,57.0,,0.57,38.76,1.1100006103515554,0.021130794520197727
266,2019-06-17,2,0.014249651324965133,0.0,VC,52.02000045776367,53.59999847412109,51.380001068115234,52.9900016784668,52.9900016784668,559800,99,57.0,,0.57,56.42999999999999,-0.040000915527350855,-0.0007457292315903308
267,2019-06-18,2,0.014249651324965133,0.0,VC,53.470001220703125,54.91999816894531,52.959999084472656,53.33000183105469,53.33000183105469,648300,97,57.0,,0.57,55.28999999999999,1.3199996948242259,0.024626860679138662
268,2019-06-19,2,0.014249651324965133,0.0,VC,53.459999084472656,54.119998931884766,52.150001525878906,52.720001220703125,52.720001220703125,623300,100,57.0,,0.57,56.99999999999999,-0.7999992370605469,-0.014566628982753849
269,2019-06-20,71,0.038308228730822874,1.68836253303318,VC,53.59000015258789,54.66999816894531,52.91999816894531,53.59999847412109,53.59999847412109,396300,96,57.0,,0.57,54.72,0.5499992370605469,0.01016258772940426
270,2019-06-21,40,0.027499302649930266,-0.28215676994211236,VC,53.58000183105469,54.45000076293945,53.040000915527344,54.15999984741211,54.15999984741211,373900,89,57.0,,0.57,50.73,-0.21999740600585938,-0.004024097555774708
271,2019-06-24,10,0.01703905160390516,0.1399645423159468,VC,54.15999984741211,54.41999816894531,53.0099983215332,53.619998931884766,53.619998931884766,311500,93,57.0,,0.57,53.01,-0.030002593994140625,-0.0005510118195363178
272,2019-06-25,14,0.018433751743375176,0.08185315543914218,VC,54.459999084472656,55.09999847412109,53.65999984741211,54.790000915527344,54.790000915527344,503000,98,57.0,,0.57,55.85999999999999,0.6800003051757741,0.01249541212891514
273,2019-06-26,38,0.02680195258019526,0.4539608080502384,VC,54.880001068115234,57.0,54.880001068115234,56.18999862670898,56.18999862670898,769400,89,57.0,,0.57,50.73,1.9000015258789134,0.034482787268520276
274,2019-06-27,10,0.01703905160390516,-0.3642608107404902,VC,56.20000076293945,57.720001220703125,56.20000076293945,57.59999847412109,57.59999847412109,511900,84,57.0,,0.57,47.88,0.720001220703125,0.012631600363212758
275,2019-07-02,2,0.014249651324965133,-0.16370631087828436,VC,56.45000076293945,56.95000076293945,54.5,55.29999923706055,55.29999923706055,714600,36,72.0,,0.72,25.92,-0.7700004577636719,-0.013340270988897451
276,2019-07-03,16,0.01913110181311018,0.3425663110502104,VC,55.5099983215332,55.75,54.68999862670898,55.36000061035156,55.36000061035156,398000,34,72.0,,0.72,24.48,-1.2000007629394531,-0.021071128127540972
277,2019-07-09,402,0.15371966527196654,7.03506597652548,VC,52.93999862670898,53.900001525878906,51.52000045776367,53.27000045776367,53.27000045776367,445800,33,72.0,,0.72,23.76,-1.8499984741210938,-0.03318382913221696
278,2019-07-11,1,0.013900976290097629,-0.9095693041908236,VC,54.4900016784668,54.9900016784668,53.70000076293945,54.27000045776367,54.27000045776367,403800,33,72.0,,0.72,23.76,1.0900001525878906,0.02022263676680147
279,2019-07-15,3,0.014598326359832638,-0.27649132508467544,VC,57.130001068115234,57.790000915527344,54.79999923706055,56.88999938964844,56.88999938964844,544500,34,72.0,,0.72,24.48,2.799999237060547,0.05091833336235352
280,2019-07-22,1,0.013900976290097629,-0.3853980390947771,VC,58.790000915527344,60.02000045776367,57.59999847412109,58.06999969482422,58.06999969482422,539300,37,72.0,,0.72,26.64,2.229999542236328,0.0385879824694233
281,2019-07-23,10,0.01703905160390516,0.22574495836259656,VC,59.63999938964844,62.04999923706055,59.470001220703125,60.810001373291016,60.810001373291016,649200,40,72.0,,0.72,28.8,2.029998779296875,0.0338220387173338
282,2019-07-29,13,0.01808507670850767,-0.24684904454899237,VC,66.93000030517578,68.47000122070312,65.80999755859375,68.4000015258789,68.4000015258789,836200,72,72.0,,0.72,51.84,6.420001983642578,0.10346498086349865
283,2019-08-01,2,0.014249651324965133,-0.2120768103647721,VC,67.30000305175781,67.30000305175781,61.27999877929688,62.2400016784668,62.2400016784668,614400,40,98.0,False,0.98,39.2,-1.1699981689453125,-0.01708774862109308
284,2019-08-02,90,0.04493305439330544,2.153273955172751,VC,61.56999969482422,62.290000915527344,60.29999923706055,62.150001525878906,62.150001525878906,727600,41,98.0,,0.98,40.18,-5.010002136230469,-0.07444282182836559
285,2019-08-09,4,0.014947001394700139,-0.04457519835963286,VC,61.2599983215332,61.880001068115234,59.0099983215332,61.70000076293945,61.70000076293945,549400,35,98.0,,0.98,34.3,-0.4099998474121094,-0.006582113363076014
286,2019-08-12,14,0.018433751743375176,0.08185315543914218,VC,61.08000183105469,61.77999877929688,58.75,59.68000030517578,59.68000030517578,430500,56,98.0,,0.98,54.88,-0.10000228881835227,-0.0016160679879153594
287,2019-08-14,107,0.050860529986053,1.7590981311946732,VC,61.560001373291016,61.68000030517578,60.02000045776367,61.11000061035156,61.11000061035156,376100,43,98.0,,0.98,42.14,-0.09999847412110086,-0.0016186221446577997
288,2019-08-15,39,0.02715062761506276,-0.46617489785285326,VC,60.83000183105469,62.0,59.68000030517578,60.72999954223633,60.72999954223633,301600,36,98.0,,0.98,35.28,0.31999969482421875,0.00518806247148107
289,2019-08-19,206,0.08537935843793584,3.2314923619271436,VC,65.08000183105469,66.13999938964844,64.5199966430664,65.61000061035156,65.61000061035156,533300,57,98.0,,0.98,55.86,4.1399993896484375,0.066774183704007
290,2019-08-20,28,0.023315202231520223,-0.7269222601564924,VC,65.75,67.73999786376953,64.58999633789062,67.5,67.5,584800,44,98.0,,0.98,43.12,1.5999984741210938,0.024191086919960192
291,2019-08-21,23,0.021571827057182708,-0.07477418197044916,VC,68.44999694824219,69.5199966430664,67.2699966430664,68.3499984741211,68.3499984741211,998000,49,98.0,,0.98,48.02,1.779998779296875,0.026276924054184247
292,2019-08-22,45,0.029242677824267784,0.3555957845736082,VC,68.81999969482422,69.20999908447266,67.23999786376953,68.18000030517578,68.18000030517578,309400,39,98.0,,0.98,38.22,-0.30999755859375,-0.004459113543767268
293,2019-08-23,19,0.020177126917712694,-0.31001096961892494,VC,67.12000274658203,67.93000030517578,61.34000015258789,61.91999816894531,61.91999816894531,589600,44,98.0,,0.98,43.12,-1.279998779296875,-0.018494419827034037
294,2019-08-26,87,0.04388702928870293,1.9361761687039287,VC,63.220001220703125,65.70999908447266,62.220001220703125,65.69000244140625,65.69000244140625,337900,58,98.0,,0.98,56.84,-2.220001220703125,-0.03268071854452759
295,2019-08-27,14,0.018433751743375176,-0.5799726697810405,VC,66.01000213623047,67.36000061035156,63.75,64.41000366210938,64.41000366210938,359000,41,98.0,,0.98,40.18,1.6500015258789062,0.025110356853875082
296,2019-08-28,24,0.02192050209205021,0.18915033668759929,VC,64.16999816894531,66.30000305175781,63.88999938964844,66.25,66.25,360800,39,98.0,,0.98,38.22,-1.05999755859375,-0.015736305656013583
297,2019-08-29,16,0.01913110181311018,-0.12725074759814214,VC,67.27999877929688,69.69000244140625,65.66999816894531,69.05000305175781,69.05000305175781,326800,36,98.0,,0.98,35.28,3.3899993896484375,0.051131210160005436
298,2019-08-30,85,0.04318967921896792,1.2575636072027412,VC,69.69000244140625,70.51000213623047,68.44999694824219,68.97000122070312,68.97000122070312,317100,41,98.0,,0.98,40.18,0.8199996948242188,0.011766389239455943
299,2019-09-03,63,0.035518828451882846,-0.3110882679146265,VC,68.18000030517578,68.43000030517578,65.05000305175781,65.98999786376953,65.98999786376953,397000,40,92.0,,0.92,36.8,-2.0800018310546875,-0.029499386867638644
300,2019-09-04,28,0.023315202231520223,-0.3435818902893941,VC,67.37000274658203,69.88999938964844,66.79000091552734,69.83999633789062,69.83999633789062,323900,38,92.0,,0.92,34.96,1.4599990844726562,0.021335658014928205
301,2019-09-06,47,0.02994002789400279,0.2841418914877072,VC,76.68000030517578,78.7699966430664,74.98999786376953,78.05999755859375,78.05999755859375,548200,97,92.0,,0.92,89.24000000000001,8.879997253417969,0.12705676535938282
302,2019-09-09,1,0.013900976290097629,-0.21624596996146883,VC,79.01000213623047,83.66999816894531,77.5999984741211,83.29000091552734,83.29000091552734,656900,66,92.0,,0.92,60.720000000000006,4.900001525878906,0.06220644578775958
303,2019-09-10,10,0.01703905160390516,0.22574495836259656,VC,82.51000213623047,83.70999908447266,81.44000244140625,83.44999694824219,83.44999694824219,477100,58,92.0,,0.92,53.36,0.04000091552734375,0.0004780795554288897
304,2019-09-11,4,0.014947001394700139,-0.12277973315871338,VC,83.48999786376953,83.48999786376953,78.19000244140625,80.8499984741211,80.8499984741211,827400,56,92.0,,0.92,51.52,-0.220001220703125,-0.00262813550482921
305,2019-09-12,13,0.01808507670850767,0.20994681347391997,VC,77.26000213623047,82.16999816894531,76.36000061035156,81.3499984741211,81.3499984741211,744400,49,92.0,,0.92,45.080000000000005,-1.3199996948242188,-0.015810273429136545
306,2019-09-13,80,0.04144630404463041,1.2917405722217938,VC,83.38999938964844,83.63999938964844,80.58999633789062,81.08000183105469,81.08000183105469,360100,45,92.0,,0.92,41.4,1.470001220703125,0.017889756035782467
307,2019-09-16,12,0.017736401673640167,-0.037830067337519924,VC,80.43000030517578,82.33000183105469,79.66000366210938,80.51000213623047,80.51000213623047,329500,48,92.0,,0.92,44.16,-1.30999755859375,-0.015662333430813913
308,2019-09-18,31,0.024361227336122733,0.3735157662970827,VC,77.76000213623047,78.16000366210938,74.20999908447266,76.52999877929688,76.52999877929688,498500,44,92.0,,0.92,40.48,-4.1699981689453125,-0.050649800512604815
309,2019-09-19,52,0.031683403068340305,0.30056678307665874,VC,76.68000030517578,78.13999938964844,75.91000366210938,77.27999877929688,77.27999877929688,299600,46,92.0,,0.92,42.32,-0.0200042724609375,-0.0002559400143763435
310,2019-09-20,1,0.013900976290097629,-0.5612536866663731,VC,77.0999984741211,78.37999725341797,76.37999725341797,76.87999725341797,76.87999725341797,474300,44,92.0,,0.92,40.48,0.23999786376953125,0.0030713829747139876
311,2019-09-23,2,0.014249651324965133,-0.04665484743864878,VC,76.05999755859375,78.33000183105469,76.02999877929688,77.11000061035156,77.11000061035156,266100,38,92.0,,0.92,34.96,-0.04999542236328125,-0.0006378594554122818
312,2019-09-24,1,0.013900976290097629,-0.024469022217872283,VC,77.54000091552734,77.87999725341797,75.19000244140625,76.81999969482422,76.81999969482422,403200,40,92.0,,0.92,36.8,-0.45000457763671875,-0.0057449836220776485
313,2019-09-25,2,0.014249651324965133,0.025082773151399618,VC,71.2699966430664,78.25,71.2699966430664,78.0,78.0,444800,43,92.0,,0.92,39.56,0.37000274658203125,0.004750934253092698
314,2019-09-26,25,0.022269177126917714,0.5627875110110601,VC,78.16999816894531,81.13999938964844,76.77999877929688,80.8499984741211,80.8499984741211,439800,31,92.0,,0.92,28.52,2.8899993896484375,0.036932899548222764
315,2019-09-27,3,0.014598326359832638,-0.3444604496774597,VC,80.8499984741211,82.81999969482422,79.61000061035156,81.04000091552734,81.04000091552734,448700,37,92.0,,0.92,34.04,1.6800003051757812,0.0207049583166512
316,2019-09-30,20,0.020525801952580195,0.47657268987659274,VC,81.19000244140625,82.94999694824219,80.13999938964844,82.54000091552734,82.54000091552734,295700,38,92.0,,0.92,34.96,0.12999725341796875,0.0015696360045518443
317,2019-10-01,2,0.014249651324965133,-0.30576883875789895,VC,83.29000091552734,84.4000015258789,80.8499984741211,81.04000091552734,81.04000091552734,459200,61,57.0,False,0.57,34.77,1.4500045776367188,0.01748046571407924
318,2019-10-02,1,0.013900976290097629,-0.024469022217872283,VC,79.63999938964844,80.87999725341797,78.2699966430664,79.01000213623047,79.01000213623047,321700,62,57.0,,0.57,35.34,-3.5200042724609375,-0.04170621100500371
319,2019-10-03,1,0.013900976290097629,0.0,VC,78.9000015258789,79.51000213623047,76.23999786376953,79.04000091552734,79.04000091552734,306800,58,57.0,,0.57,33.059999999999995,-1.3699951171875,-0.016938614783763573
320,2019-10-04,4,0.014947001394700139,0.07524831945419885,VC,79.19000244140625,80.01000213623047,78.41000366210938,79.73999786376953,79.73999786376953,289200,57,57.0,,0.57,32.489999999999995,0.5,0.006288516998695481
321,2019-10-09,175,0.07457043235704323,3.766604261388963,VC,74.19000244140625,78.1500015258789,72.5,75.7300033569336,75.7300033569336,451300,62,57.0,,0.57,35.34,-1.8600006103515625,-0.02324710112098982
322,2019-10-10,64,0.03586750348675035,-0.5190117268595582,VC,76.16999816894531,78.80999755859375,76.16999816894531,78.20999908447266,78.20999908447266,220600,53,57.0,,0.57,30.21,0.6599960327148438,0.008445246574899867
323,2019-10-11,1,0.013900976290097629,-0.6124353540459618,VC,79.77999877929688,82.8499984741211,78.91000366210938,82.26000213623047,82.26000213623047,389500,81,57.0,,0.57,46.17,4.040000915527344,0.051262543340693245
324,2019-10-14,74,0.03935425383542539,1.6958058660552213,VC,81.86000061035156,82.38999938964844,80.25,81.7300033569336,81.7300033569336,229500,55,57.0,,0.57,31.35,-0.45999908447265625,-0.005552191827937536
325,2019-10-15,50,0.0309860529986053,-0.21263777155615415,VC,82.0199966430664,85.08000183105469,80.94999694824219,82.41000366210938,82.41000366210938,355400,47,57.0,,0.57,26.79,2.69000244140625,0.03264962327144061
326,2019-10-16,1,0.013900976290097629,-0.551379574199937,VC,81.98999786376953,83.54000091552734,81.05999755859375,82.56999969482422,82.56999969482422,301800,54,57.0,,0.57,30.78,-1.5400009155273438,-0.01810062156069714
327,2019-10-17,6,0.015644351464435147,0.1254138657569981,VC,83.75,83.93000030517578,82.69000244140625,83.80999755859375,83.80999755859375,347900,55,57.0,,0.57,31.35,0.3899993896484375,0.004668414955403044
328,2019-10-18,12,0.017736401673640167,0.13372559507889803,VC,83.61000061035156,85.81999969482422,83.31999969482422,84.9000015258789,84.9000015258789,294100,51,57.0,,0.57,29.07,1.8899993896484375,0.022518758284001628
329,2019-10-21,10,0.01703905160390516,-0.25809194145867487,VC,86.19999694824219,86.58000183105469,83.19000244140625,84.16000366210938,84.16000366210938,390900,58,57.0,,0.57,33.059999999999995,0.7600021362304688,0.008855769505162314
330,2019-10-22,2,0.014249651324965133,-0.16370631087828436,VC,84.55000305175781,85.19999694824219,82.63999938964844,85.02999877929688,85.02999877929688,371300,54,57.0,,0.57,30.78,-1.3800048828125,-0.015939071998466003
331,2019-10-23,257,0.10316178521617853,6.239600665557404,VC,84.8499984741211,85.11000061035156,80.16999816894531,83.91999816894531,83.91999816894531,977600,49,57.0,,0.57,27.93,-0.089996337890625,-0.001056295083499803
332,2019-10-24,1,0.013900976290097629,-0.8652507199156381,VC,105.63999938964844,105.98999786376952,87.30999755859375,91.0500030517578,91.0500030517578,2379100,71,57.0,,0.57,40.47,20.879997253417955,0.245329539462821
333,2019-10-29,39,0.02715062761506276,0.7750524300173247,VC,94.23999786376952,96.41999816894533,92.87999725341795,93.61000061035156,93.61000061035156,463800,59,57.0,,0.57,33.629999999999995,-9.56999969482419,-0.09029153587798588
334,2019-10-30,11,0.017387726638772666,-0.3595828838547285,VC,92.9000015258789,95.04000091552734,90.19000244140624,94.58999633789062,94.58999633789062,437400,100,57.0,,0.57,56.99999999999999,-1.379997253417983,-0.014312355109154629
335,2019-10-31,23,0.021571827057182708,0.24063527713162758,VC,93.43000030517578,93.9000015258789,90.13999938964844,93.0199966430664,93.0199966430664,478000,64,57.0,,0.57,36.48,-1.1399993896484375,-0.01199494295735204
336,2019-11-01,8,0.016341701534170153,-0.24245167130018763,VC,93.98999786376952,95.22000122070312,92.22000122070312,92.66999816894533,92.66999816894533,773600,100,50.0,False,0.5,50.0,1.3199996948242188,0.014057504508777185
337,2019-11-04,4,0.014947001394700139,0.07524831945419885,VC,93.87999725341795,95.3000030517578,92.87000274658205,94.29000091552734,94.29000091552734,473500,52,50.0,,0.5,26.0,0.08000183105467329,0.0008401788492864437
338,2019-11-05,1,0.013900976290097629,-0.06998227115797329,VC,95.19000244140624,97.5199966430664,94.47000122070312,95.87000274658205,95.87000274658205,338800,62,50.0,,0.5,31.0,2.219993591308608,0.023294790348568295
339,2019-11-06,2,0.014249651324965133,0.025082773151399618,VC,95.72000122070312,95.72000122070312,91.80999755859376,92.58999633789062,92.58999633789062,476500,53,50.0,,0.5,26.5,-1.7999954223632812,-0.018457705950826186
340,2019-11-07,1,0.013900976290097629,-0.024469022217872283,VC,94.1999969482422,96.08999633789062,94.1999969482422,95.27999877929688,95.27999877929688,263600,60,50.0,,0.5,30.0,0.3699951171875,0.0038653898084934912
341,2019-11-08,2,0.014249651324965133,0.025082773151399618,VC,95.08999633789062,96.08000183105467,93.1500015258789,94.27999877929688,94.27999877929688,351600,64,50.0,,0.5,32.0,-0.00999450683595171,-0.00010401193898279537
342,2019-11-11,110,0.05190655509065551,1.260095949474707,VC,93.55999755859376,95.08000183105467,92.22000122070312,94.87999725341795,94.87999725341795,215000,61,50.0,,0.5,30.5,-1.0,-0.010407993140532867
343,2019-11-12,20,0.020525801952580195,-0.6045624311470565,VC,94.95999908447266,96.7699966430664,94.41999816894533,94.62000274658205,94.62000274658205,213100,52,50.0,,0.5,26.0,1.689994812011733,0.017774450772672923
344,2019-11-13,68,0.03726220362622036,0.8153835700210641,VC,93.87999725341795,94.0,91.83999633789062,92.33000183105467,92.33000183105467,383600,54,50.0,,0.5,27.0,-2.7699966430664062,-0.028624540034691393
345,2019-11-14,1,0.013900976290097629,-0.6269416476400793,VC,92.31999969482422,93.97000122070312,91.94000244140624,93.0500030517578,93.0500030517578,153700,58,50.0,,0.5,29.0,-0.029998779296875,-0.00031913594996679784
346,2019-11-15,1,0.013900976290097629,0.0,VC,93.9800033569336,93.9800033569336,91.7699966430664,93.02999877929688,93.02999877929688,181300,45,50.0,,0.5,22.5,0.01000213623046875,0.0001064396733057027
347,2019-11-19,0,0.013552301255230124,-0.2916089523948385,VC,91.97000122070312,93.4000015258789,90.98999786376952,91.56999969482422,91.56999969482422,192500,60,50.0,,0.5,30.0,-0.5800018310546875,-0.006171545119570299
348,2019-11-22,15,0.01878242677824268,0.3859215807347949,VC,91.3499984741211,94.0999984741211,90.41000366210938,93.23999786376952,93.23999786376952,242400,50,50.0,,0.5,25.0,0.6999969482421875,0.007494613884435841
349,2019-11-26,20,0.020525801952580195,0.20463288859785544,VC,93.45999908447266,94.5199966430664,92.6999969482422,94.4000015258789,94.4000015258789,193000,54,50.0,,0.5,27.0,0.4199981689453125,0.004463317489434626
350,2019-11-27,26,0.022617852161785218,0.1019229462526332,VC,94.83999633789062,95.66000366210938,93.4499969482422,94.93000030517578,94.93000030517578,188900,56,50.0,,0.5,28.0,1.1400070190429688,0.012061014171931728
351,2019-12-02,28,0.023315202231520223,0.7203869507049503,VC,93.41999816894533,93.9800033569336,91.51000213623048,93.11000061035156,93.11000061035156,259800,77,48.0,,0.48,36.96,-1.6800003051757812,-0.017562201974295144
352,2019-12-03,18,0.01982845188284519,-0.14954836394089843,VC,91.62000274658205,91.68000030517578,88.94999694824219,91.25,91.25,219800,72,48.0,,0.48,34.56,-2.3000030517578125,-0.024473323788066548
353,2019-12-04,10,0.01703905160390516,-0.14067665470915103,VC,92.16999816894533,93.9499969482422,92.12000274658205,92.43000030517578,92.43000030517578,239300,83,48.0,,0.48,39.84,2.2699966430664205,0.024759998205827527
354,2019-12-05,6,0.015644351464435147,-0.08185315543914218,VC,93.04000091552734,93.91999816894533,91.08000183105467,93.70999908447266,93.70999908447266,171800,80,48.0,,0.48,38.4,-0.029998779296875,-0.0003193058038458707
355,2019-12-10,2,0.014249651324965133,-0.08915039671926539,VC,91.9499969482422,92.31999969482422,89.5999984741211,90.38999938964844,90.38999938964844,549100,74,48.0,,0.48,35.52,-1.599998474121108,-0.017035759213314683
356,2019-12-11,5,0.015295676429567643,0.0734070666536164,VC,90.98999786376952,93.41000366210938,90.2300033569336,93.23999786376952,93.23999786376952,307100,77,48.0,,0.48,36.96,1.0900039672851562,0.011806802111008485
357,2019-12-12,6,0.015644351464435147,0.022795659706391858,VC,93.1999969482422,94.86000061035156,92.44000244140624,93.5199966430664,93.5199966430664,222700,70,48.0,,0.48,33.6,1.4499969482421875,0.015522930001022672
358,2019-12-13,36,0.02610460251046025,0.6686279753944904,VC,93.23999786376952,94.87999725341795,89.69999694824219,90.18000030517578,90.18000030517578,221600,69,48.0,,0.48,33.12,0.01999664306639204,0.00021080163333042634
359,2019-12-16,18,0.01982845188284519,-0.24042314473473314,VC,90.9000015258789,92.8000030517578,90.37000274658205,90.88999938964844,90.88999938964844,257800,77,48.0,,0.48,36.96,-2.0799942016601562,-0.02192236785277968
360,2019-12-17,1,0.013900976290097629,-0.2989378912569459,VC,90.93000030517578,91.7699966430664,90.25,90.6999969482422,90.6999969482422,328600,77,48.0,,0.48,36.96,-1.030006408691392,-0.011099206625208025
361,2019-12-19,3,0.014598326359832638,0.05016554630279946,VC,90.5199966430664,91.1500015258789,89.75,90.4499969482422,90.4499969482422,395700,69,48.0,,0.48,33.12,-0.6199951171875,-0.006755967526063333
362,2019-12-20,2,0.014249651324965133,-0.023884589662749645,VC,91.19000244140624,93.86000061035156,88.31999969482422,88.9000015258789,88.9000015258789,923000,63,48.0,,0.48,30.24,2.7099990844726562,0.02973120174554511
363,2019-12-24,1,0.013900976290097629,-0.024469022217872283,VC,88.69999694824219,88.69999694824219,87.47000122070312,88.30000305175781,88.30000305175781,97600,64,48.0,,0.48,30.72,-5.160003662109375,-0.05497553407793487
364,2019-12-26,3,0.014598326359832638,0.05016554630279946,VC,88.55999755859375,89.23999786376953,86.94999694824219,87.1500015258789,87.1500015258789,175100,100,48.0,,0.48,48.0,0.5400009155273438,0.006087947396914206
365,2019-12-27,3,0.014598326359832638,0.0,VC,87.37000274658203,87.7300033569336,86.37000274658203,86.62999725341797,86.62999725341797,188700,82,48.0,,0.48,39.36,-1.5099945068359375,-0.016920602229742787
366,2019-12-31,8,0.016341701534170153,0.11942294831374789,VC,86.1500015258789,87.54000091552734,86.1500015258789,86.58999633789062,86.58999633789062,254600,81,48.0,,0.48,38.88,-0.19000244140625,-0.002165763525999398
367,2020-01-02,16,0.01913110181311018,0.17069215669539983,VC,87.6500015258789,89.88999938964844,86.80999755859375,89.86000061035156,89.86000061035156,428400,60,57.0,,0.57,34.2,2.3499984741210938,0.02684485320475094
368,2020-01-03,24,0.02192050209205021,0.14580447619741932,VC,88.04000091552734,88.95999908447266,87.52999877929688,88.86000061035156,88.86000061035156,352400,67,57.0,,0.57,38.19,-0.9300003051757812,-0.010345981883307043
369,2020-01-08,2,0.014249651324965133,0.0,VC,85.18000030517578,86.83000183105469,84.70999908447266,86.56999969482422,86.56999969482422,225700,60,57.0,,0.57,34.2,-2.1299972534179688,-0.02394331469580402
370,2020-01-10,10,0.01703905160390516,0.19575217774297737,VC,84.4000015258789,85.55000305175781,83.75,84.70999908447266,84.70999908447266,406300,63,57.0,,0.57,35.91,-1.279998779296875,-0.01474143443860998
371,2020-01-13,25,0.022269177126917714,-0.36681603680057107,VC,84.44000244140625,86.58000183105469,83.8499984741211,86.5199966430664,86.5199966430664,321900,59,57.0,,0.57,33.629999999999995,1.029998779296875,0.012039728142075212
372,2020-01-14,10,0.01703905160390516,-0.23485939750735896,VC,87.91000366210938,90.33000183105467,86.83000183105469,88.27999877929688,88.27999877929688,441700,59,57.0,,0.57,33.629999999999995,3.749999999999986,0.04331254239653903
373,2020-01-15,4,0.014947001394700139,-0.12277973315871338,VC,87.80999755859375,88.54000091552734,86.4800033569336,87.18000030517578,87.18000030517578,356000,60,57.0,,0.57,34.2,-1.7900009155273295,-0.019816239114831324
374,2020-01-17,16,0.01913110181311018,0.27992908463189337,VC,90.02999877929688,91.12000274658205,88.87999725341797,89.51000213623047,89.51000213623047,194600,61,57.0,,0.57,34.77,2.5800018310547017,0.029139392414465615
375,2020-01-21,3,0.014598326359832638,-0.23693227382080617,VC,90.52999877929688,94.16000366210938,87.87999725341797,88.5199966430664,88.5199966430664,433000,62,57.0,,0.57,35.34,3.0400009155273295,0.0333626078127105
376,2020-01-24,16,0.01913110181311018,0.3104996656157446,VC,87.62000274658203,87.62000274658203,84.2300033569336,85.43000030517578,85.43000030517578,200800,62,57.0,,0.57,35.34,-6.540000915527344,-0.06945625171167114
377,2020-01-27,3,0.014598326359832638,-0.41743195859074966,VC,82.5199966430664,84.87000274658203,81.2699966430664,82.58000183105469,82.58000183105469,219800,57,57.0,,0.57,32.489999999999995,-2.75,-0.03138552743434231
378,2020-01-29,11,0.017387726638772666,0.1910767173019967,VC,86.81999969482422,87.16000366210938,84.41000366210938,85.44999694824219,85.44999694824219,192500,58,57.0,,0.57,33.059999999999995,2.2900009155273438,0.026982453651676952
379,2020-01-30,0,0.013552301255230124,-0.2205823373706587,VC,84.25,85.06999969482422,81.87999725341797,83.55999755859375,83.55999755859375,213600,71,57.0,,0.57,40.47,-2.0900039672851562,-0.023978933908578193
380,2020-01-31,2,0.014249651324965133,0.051456210764639465,VC,83.29000091552734,83.29000091552734,79.6500015258789,79.80999755859375,79.80999755859375,385600,59,57.0,,0.57,33.629999999999995,-1.779998779296875,-0.020923930712147043
381,2020-02-04,3,0.014598326359832638,-0.08720676724513798,VC,84.0199966430664,87.47000122070312,83.41000366210938,86.37000274658203,86.37000274658203,355900,66,54.0,,0.54,35.64,4.180000305175781,0.05018609988268752
