,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG,Stock_Price_Change,Stock_Price_Change_Percent
948,2020-08-17,39,0.06119766397124888,0.2587178681647664,JNUG,156.77999877929688,163.99000549316406,155.33999633789062,162.8699951171875,162.25634765625,1903900,73,24.0,,0.24,17.52,14.730010986328125,0.09868693238933157
949,2020-08-18,21,0.0450251572327044,-0.26426673322273286,JNUG,170.67999267578125,170.8300018310547,154.2100067138672,159.5500030517578,158.94886779785156,1876500,92,24.0,,0.24,22.08,6.839996337890625,0.04170983662888994
950,2020-08-19,13,0.03783737646001797,-0.15963921537325643,JNUG,156.10000610351562,157.11000061035156,142.38999938964844,145.02000427246094,144.47361755371094,2625900,63,24.0,,0.24,15.12,-13.720001220703125,-0.08031376850461991
951,2020-08-20,4,0.029751123090745735,-0.2137107306532423,JNUG,144.00999450683594,151.11000061035156,142.11000061035156,149.42999267578125,148.8669891357422,1710000,80,24.0,,0.24,19.2,-6.0,-0.03818980317415055
952,2020-08-21,1,0.02705570530098832,-0.09059885845438354,JNUG,142.47999572753906,144.3000030517578,137.75,141.1699981689453,140.63812255859375,1809600,63,24.0,,0.24,15.12,-6.80999755859375,-0.04506649150345676
953,2020-08-24,2,0.027954177897574126,-0.18366436648912432,JNUG,146.0,147.24000549316406,139.27999877929688,140.50999450683594,139.98060607910156,1279800,75,24.0,,0.24,18.0,2.94000244140625,0.020374236862293893
954,2020-08-25,71,0.0899487870619946,2.2177224954199204,JNUG,138.60000610351562,139.75999450683594,130.66000366210938,139.5,138.9744110107422,1688900,52,24.0,,0.24,12.48,-7.480010986328125,-0.050801485379429745
955,2020-08-26,21,0.0450251572327044,-0.49943563772936583,JNUG,136.16000366210938,148.5399932861328,135.72999572753906,147.13999938964844,146.5856170654297,2111200,58,24.0,,0.24,13.92,8.779998779296875,0.06282197427295566
956,2020-08-27,8,0.03334501347708895,-0.2594137249815416,JNUG,153.3800048828125,153.89999389648438,136.1699981689453,142.0,141.46499633789062,2289400,59,24.0,,0.24,14.16,5.3600006103515625,0.03608456208845112
957,2020-08-28,1,0.02705570530098832,-0.18861315442028403,JNUG,147.8000030517578,154.39999389648438,145.9199981689453,152.74000549316406,152.16453552246094,2012700,66,24.0,,0.24,15.84,0.5,0.0032488630268323604
958,2020-08-31,0,0.026157232704402518,-0.06428181146144696,JNUG,154.4199981689453,159.13999938964844,152.1999969482422,155.39999389648438,154.8144989013672,1474900,50,24.0,,0.24,12.0,4.7400054931640625,0.03069951865634102
959,2020-09-01,1,0.02705570530098832,0.03434891629169101,JNUG,161.99000549316406,162.0,147.39999389648438,150.91000366210938,150.3414306640625,2105300,55,13.0,False,0.13,7.15,2.8600006103515625,0.017971601239918034
960,2020-09-02,15,0.03963432165318958,0.4649154850064756,JNUG,148.61000061035156,150.0,140.30999755859375,149.5800018310547,149.0164337158203,1416400,77,13.0,,0.13,10.01,-12.0,-0.07407407407407407
961,2020-09-03,1,0.02705570530098832,-0.31736676263233066,JNUG,147.16000366210938,150.83999633789062,138.5,147.99000549316406,147.43243408203125,1680100,49,13.0,,0.13,6.37,0.839996337890625,0.0055999755859375
962,2020-09-04,7,0.032446540880503145,0.19924949357420374,JNUG,145.92999267578125,147.32000732421875,133.60000610351562,145.97999572753906,145.42999267578125,1861600,63,13.0,,0.13,8.19,-3.519989013671875,-0.023335912882064047
963,2020-09-08,12,0.03693890386343217,0.36529073821937375,JNUG,136.0,147.47999572753906,132.4600067138672,140.64999389648438,140.1200714111328,1321400,69,13.0,,0.13,8.97,0.1599884033203125,0.0010859923660484494
964,2020-09-09,14,0.03873584905660377,0.04864641354316146,JNUG,144.0,154.1999969482422,144.0,152.57000732421875,151.99517822265625,1552900,66,13.0,,0.13,8.58,6.720001220703125,0.04556551000393272
965,2020-09-10,11,0.03604043126684636,-0.06958458005705936,JNUG,156.47000122070312,158.72000122070312,146.7100067138672,149.07000732421875,148.50836181640625,1430100,48,13.0,,0.13,6.24,4.5200042724609375,0.029312609350946373
966,2020-09-11,11,0.03604043126684636,0.0,JNUG,151.24000549316406,154.80999755859375,143.00999450683594,144.7899932861328,144.24447631835938,902200,44,13.0,,0.13,5.720000000000001,-3.910003662109375,-0.024634599496206167
967,2020-09-14,6,0.03154806828391734,0.09342011023572994,JNUG,150.3000030517578,160.5399932861328,150.0,159.89999389648438,159.29754638671875,1605600,58,13.0,,0.13,7.54,5.7299957275390625,0.03701308583362217
968,2020-09-15,1,0.02705570530098832,-0.14239740267137524,JNUG,166.52999877929688,167.5,158.50999450683594,160.3300018310547,159.72593688964844,1359700,49,13.0,,0.13,6.37,6.9600067138671875,0.04335372495912759
969,2020-09-16,2,0.027954177897574126,0.03320824892903396,JNUG,167.0,167.39999389648438,160.38999938964844,162.3300018310547,161.71839904785156,1180300,47,13.0,,0.13,6.11,-0.100006103515625,-0.0005970513642723496
970,2020-09-17,27,0.05041599281221923,0.8035226432680873,JNUG,154.0,160.5,150.8800048828125,158.94000244140625,158.34117126464844,950700,45,13.0,,0.13,5.8500000000000005,-6.899993896484375,-0.04121860303502245
971,2020-09-18,6,0.03154806828391734,-0.37424482740184983,JNUG,160.52000427246094,164.1999969482422,155.82000732421875,156.63999938964844,156.04983520507812,913900,42,13.0,,0.13,5.46,3.6999969482421875,0.02305294048749018
972,2020-09-21,7,0.032446540880503145,-0.4537685477893909,JNUG,144.64999389648438,149.42999267578125,137.35000610351562,140.42999267578125,139.90089416503906,1990500,57,13.0,,0.13,7.41,-14.770004272460938,-0.08995130661979622
973,2020-09-23,54,0.07467475292003593,1.3014703846260347,JNUG,134.0,134.69000244140625,116.33000183105467,119.01000213623048,118.56161499023438,3353400,100,13.0,,0.13,13.0,-14.739990234375,-0.09864144386566631
974,2020-09-24,2,0.027954177897574126,-0.6256542297835477,JNUG,115.22000122070312,128.50999450683594,113.62000274658205,126.08999633789062,125.61492919921876,2128400,84,13.0,,0.13,10.92,-6.1800079345703125,-0.04588319713824918
975,2020-09-25,5,0.030649595687331537,0.09642271719217033,JNUG,122.0999984741211,126.4000015258789,119.01000213623048,123.9800033569336,123.51288604736328,1082800,55,13.0,,0.13,7.15,-2.1099929809570312,-0.016418901806464548
976,2020-09-28,1,0.02705570530098832,-0.0622800734904867,JNUG,128.9499969482422,130.47000122070312,124.68000030517578,128.3000030517578,127.81661224365234,1364000,42,13.0,,0.13,5.46,4.069999694824219,0.03219936428553716
977,2020-09-29,4,0.029751123090745735,0.09962474678710209,JNUG,129.08999633789062,133.6999969482422,128.88999938964844,131.9600067138672,131.46282958984375,1073600,41,13.0,,0.13,5.33,3.2299957275390625,0.024756616059772973
978,2020-09-30,6,0.03154806828391734,0.060399238969588875,JNUG,129.57000732421875,132.2899932861328,126.33999633789062,129.0,128.51397705078125,951700,42,13.0,,0.13,5.46,-1.410003662109375,-0.010546026135327513
979,2020-10-01,8,0.03334501347708895,0.05695896106855014,JNUG,132.89999389648438,136.3300018310547,130.11000061035156,132.9600067138672,132.4590606689453,1194500,46,13.0,False,0.13,5.98,4.040008544921875,0.0305390335623017
980,2020-10-02,2,0.027954177897574126,-0.16166841807452914,JNUG,130.0,133.38999938964844,127.05999755859376,129.3000030517578,128.81285095214844,1173700,57,13.0,,0.13,7.41,-2.94000244140625,-0.021565337063881307
981,2020-10-05,9,0.03424348607367475,0.1868402204714601,JNUG,131.27000427246094,136.4600067138672,130.52000427246094,133.9600067138672,133.45529174804688,1062700,53,13.0,,0.13,6.890000000000001,3.07000732421875,0.02301527354573918
982,2020-10-06,1,0.02705570530098832,-0.20990213313042783,JNUG,137.41000366210938,138.8699951171875,124.62000274658205,125.36000061035156,124.88768768310548,1360500,82,13.0,,0.13,10.66,2.4099884033203125,0.01766076714603737
983,2020-10-07,3,0.02885265049415993,0.06641649785806791,JNUG,128.8300018310547,131.57000732421875,126.3499984741211,128.5500030517578,128.065673828125,905900,57,13.0,,0.13,7.41,-7.29998779296875,-0.0525670630780144
984,2020-10-08,11,0.03604043126684636,0.2491202939619468,JNUG,131.36000061035156,134.57000732421875,129.5,133.86000061035156,133.3556671142578,970200,72,13.0,,0.13,9.36,3.0,0.0228015492361211
985,2020-10-09,9,0.03424348607367475,-0.04985914790716239,JNUG,140.0,148.4499969482422,139.88999938964844,147.75,147.19332885742188,1746700,42,13.0,,0.13,5.46,13.879989624023438,0.10314326275231944
986,2020-10-13,4,0.029751123090745735,0.06428181146144696,JNUG,140.80999755859375,143.91000366210938,136.02000427246094,142.07000732421875,141.53472900390625,1198900,37,13.0,,0.13,4.8100000000000005,-4.5399932861328125,-0.03058264317590864
987,2020-10-16,12,0.03693890386343217,0.24159695587835595,JNUG,143.5,144.60000610351562,138.61000061035156,138.97999572753906,138.45635986328125,856500,50,13.0,,0.13,6.5,0.69000244140625,0.004794680174050603
988,2020-10-19,104,0.11959838274932615,3.278372384533796,JNUG,143.0,143.1999969482422,134.08999633789062,134.38999938964844,133.8836669921875,949100,45,13.0,,0.13,5.8500000000000005,-1.4000091552734375,-0.009681943956981631
989,2020-10-20,6,0.03154806828391734,-0.7362165979280761,JNUG,134.55999755859375,139.14999389648438,132.3800048828125,137.30999755859375,136.79266357421875,890000,53,13.0,,0.13,6.890000000000001,-4.0500030517578125,-0.028282144818911115
990,2020-10-21,10,0.035141958670260556,0.11391792213710028,JNUG,139.72999572753906,144.99000549316406,138.9499969482422,140.8800048828125,140.34921264648438,1119200,46,13.0,,0.13,5.98,5.8400115966796875,0.04196918327588395
991,2020-10-22,6,0.03154806828391734,-0.10226778820341065,JNUG,136.63999938964844,137.6699981689453,131.39999389648438,136.1999969482422,135.6868438720703,1080600,61,13.0,,0.13,7.930000000000001,-7.32000732421875,-0.05048628903296282
992,2020-10-23,13,0.03783737646001797,0.19935636373992538,JNUG,135.8699951171875,136.0,129.86000061035156,133.0,132.4989013671875,1050600,51,13.0,,0.13,6.63,-1.6699981689453125,-0.01213044375068506
993,2020-10-26,5,0.030649595687331537,0.0622800734904867,JNUG,130.39999389648438,134.77999877929688,126.69000244140624,127.87000274658205,127.3882293701172,1029800,55,13.0,,0.13,7.15,-1.220001220703125,-0.008970597211052422
994,2020-10-28,8,0.03334501347708895,0.08794301292762285,JNUG,123.16999816894533,124.2300033569336,110.9000015258789,112.16000366210938,111.73741912841795,2004000,63,13.0,,0.13,8.19,-10.549995422363281,-0.07827567530727586
995,2020-10-29,3,0.02885265049415993,-0.13472368172877436,JNUG,109.5,116.72000122070312,109.1500015258789,114.62999725341795,114.19811248779295,995500,100,13.0,,0.13,13.0,-7.510002136230469,-0.060452402264314364
996,2020-10-30,2,0.027954177897574126,-0.03114003674524335,JNUG,117.8000030517578,118.44000244140624,110.80999755859376,117.5500030517578,117.10711669921876,1129100,85,13.0,,0.13,11.05,1.7200012207031108,0.014736130934841274
997,2020-11-02,14,0.03873584905660377,0.38569086876868175,JNUG,121.0,124.8000030517578,117.12999725341795,124.06999969482422,123.60254669189452,1179400,33,14.0,,0.14,4.62,6.3600006103515625,0.053698079021046397
998,2020-11-03,59,0.07916711590296496,1.0437687008558902,JNUG,127.56999969482422,131.10000610351562,125.6500015258789,128.30999755859375,127.82656860351562,968300,43,14.0,,0.14,6.0200000000000005,6.300003051757827,0.050480792449540735
999,2020-11-04,10,0.035141958670260556,-0.5561040936070727,JNUG,128.0500030517578,129.10000610351562,120.12999725341795,121.5500030517578,121.092041015625,1258100,35,14.0,,0.14,4.9,-2.0,-0.015255529419432756
1000,2020-11-05,1,0.02705570530098832,-0.2301025234576739,JNUG,130.82000732421875,145.97000122070312,130.72999572753906,144.35000610351562,143.80613708496094,2235200,34,14.0,,0.14,4.760000000000001,16.8699951171875,0.1306738522046289
1001,2020-11-06,3,0.02885265049415993,0.06641649785806791,JNUG,147.4199981689453,148.80999755859375,142.1300048828125,145.11000061035156,144.5632781982422,1171000,39,14.0,,0.14,5.460000000000001,2.839996337890625,0.01945602736274976
1002,2020-11-10,3,0.02885265049415993,-0.11076343698944979,JNUG,128.0,128.27000427246094,118.5,119.0199966430664,118.57157135009766,1274700,69,14.0,,0.14,9.66,-20.539993286132812,-0.1380283154567301
1003,2020-11-11,0,0.026157232704402518,-0.09342011023573005,JNUG,115.29000091552734,116.86000061035156,112.51000213623048,113.9499969482422,113.52066802978516,1230200,60,14.0,,0.14,8.4,-11.410003662109375,-0.08895301537429712
1004,2020-11-12,8,0.03334501347708895,0.2747913303335279,JNUG,116.02999877929688,121.16999816894533,115.76000213623048,116.23999786376952,115.8020477294922,1310000,61,14.0,,0.14,8.540000000000001,4.309997558593764,0.03688171774844218
1005,2020-11-13,5,0.030649595687331537,-0.08083420903726457,JNUG,123.1999969482422,123.5,119.2300033569336,121.01000213623048,120.5540771484375,946400,67,14.0,,0.14,9.38,2.3300018310546733,0.01922919754282737
1006,2020-11-16,5,0.030649595687331537,-0.5334208690656929,JNUG,120.06999969482422,123.08000183105467,117.7699966430664,119.55999755859376,119.10953521728516,941000,41,14.0,,0.14,5.74,-0.4199981689453267,-0.0034007948902455842
1007,2020-11-17,6,0.03154806828391734,0.029314337642540877,JNUG,117.2300033569336,117.38999938964844,113.37000274658205,114.8000030517578,114.3674774169922,1159000,49,14.0,,0.14,6.86,-5.690002441406236,-0.046230113395810624
1008,2020-11-18,44,0.0656900269541779,1.0822202603024524,JNUG,113.47000122070312,114.5,107.88999938964844,108.58999633789062,108.1808624267578,1824500,66,14.0,,0.14,9.24,-2.8899993896484375,-0.024618786989305308
1009,2020-11-19,19,0.043228212039532796,-0.34193645452929033,JNUG,105.33000183105467,109.5999984741211,104.43000030517578,107.81999969482422,107.4137725830078,1234000,96,14.0,,0.14,13.44,-4.900001525878906,-0.04279477315178082
1010,2020-11-20,9,0.03424348607367475,-0.20784403383700878,JNUG,110.2300033569336,112.8499984741211,107.87000274658205,109.12000274658205,108.70887756347656,1162800,48,14.0,,0.14,6.720000000000001,3.25,0.02965328508437337
1011,2020-11-23,38,0.06029919137466307,1.0899012860835176,JNUG,106.81999969482422,106.81999969482422,99.1999969482422,99.75,99.37417602539062,2125600,48,14.0,,0.14,6.720000000000001,-6.029998779296875,-0.053433751535935436
1012,2020-11-24,1,0.02705570530098832,-0.5513089863364773,JNUG,92.2699966430664,95.8499984741211,91.97000122070312,93.87999725341795,93.52629089355467,1815400,100,14.0,,0.14,14.000000000000002,-10.970001220703125,-0.10269613604234695
1013,2020-11-25,9,0.03424348607367475,0.26566599143227165,JNUG,96.0,98.83999633789062,95.3000030517578,97.41000366210938,97.0429916381836,1345600,67,14.0,,0.14,9.38,2.9899978637695312,0.031194553065922115
1014,2020-11-27,35,0.05760377358490566,0.9964811758477876,JNUG,93.5,99.5500030517578,93.38999938964844,99.5500030517578,99.17493438720705,873000,50,14.0,,0.14,7.000000000000001,0.7100067138671733,0.00718339478119745
1015,2020-11-30,10,0.035141958670260556,0.08307257774208732,JNUG,96.79000091552734,101.23999786376952,94.5199966430664,101.08999633789062,100.70912170410156,1268200,64,14.0,,0.14,8.96,1.6899948120117188,0.016976341137157513
1016,2020-12-01,25,0.04861904761904762,0.38350420576278976,JNUG,108.79000091552734,112.0999984741211,105.12000274658205,111.4000015258789,110.98028564453124,1834800,77,12.0,False,0.12,9.24,10.860000610351577,0.10726986210494593
1017,2020-12-02,29,0.052212938005390834,0.07391939090421906,JNUG,111.1500015258789,112.25,108.06999969482422,111.69000244140624,111.2691879272461,1010100,98,12.0,,0.12,11.76,0.15000152587890625,0.0013381046201668134
1018,2020-12-03,59,0.07916711590296496,0.5162356099323733,JNUG,112.05999755859376,112.27999877929688,107.02999877929688,109.87999725341795,109.46600341796876,1259700,70,12.0,,0.12,8.4,0.029998779296875,0.0002672497042037758
1019,2020-12-04,14,0.03873584905660377,-0.5107078410677199,JNUG,109.26000213623048,111.08999633789062,106.33999633789062,107.62000274658205,107.21452331542967,1092800,88,12.0,,0.12,10.56,-1.19000244140625,-0.010598525599785358
1020,2020-12-07,6,0.03154806828391734,-0.8480699917356445,JNUG,106.75,118.08000183105467,106.75,115.41000366210938,114.97517395019533,1359000,58,12.0,,0.12,6.96,6.990005493164048,0.0629220066935936
1021,2020-12-08,1,0.02705570530098832,-0.14239740267137524,JNUG,116.5,116.58999633789062,112.70999908447266,113.4800033569336,113.0524444580078,840200,86,12.0,,0.12,10.32,-1.4900054931640483,-0.012618610010659559
1022,2020-12-09,2,0.027954177897574126,0.03320824892903396,JNUG,111.26000213623048,112.1500015258789,103.5999984741211,106.6500015258789,106.24817657470705,1682400,63,12.0,,0.12,7.56,-4.439994812011719,-0.038082124980466814
1023,2020-12-10,1,0.02705570530098832,-0.03214090573072359,JNUG,106.0999984741211,110.31999969482422,105.0,106.4800033569336,106.07881927490234,867100,70,12.0,,0.12,8.4,-1.8300018310546875,-0.016317448115525934
1024,2020-12-14,-1,0.025258760107816712,-0.09642271719217055,JNUG,103.5,106.5,99.3499984741211,99.81999969482422,99.44390869140624,939500,70,12.0,,0.12,8.4,-3.8199996948242188,-0.034626538301227305
1025,2020-12-15,2,0.027954177897574126,0.10671219720414049,JNUG,103.7300033569336,108.38999938964844,103.41999816894533,107.51000213623048,107.10494232177734,1159000,75,12.0,,0.12,9.0,1.8899993896484375,0.01774647314223876
1026,2020-12-16,23,0.04682210242587601,0.6749590203451932,JNUG,108.91999816894533,113.58000183105467,106.3000030517578,113.02999877929688,112.60414123535156,1304200,72,12.0,,0.12,8.64,5.190002441406236,0.04788266879445979
1027,2020-12-17,1,0.02705570530098832,-0.4221595379271966,JNUG,118.9800033569336,125.0,118.37000274658205,123.23999786376952,122.77567291259766,1793500,100,12.0,,0.12,12.0,11.419998168945327,0.1005458530096881
1028,2020-12-21,5,0.030649595687331537,-0.02847948053427496,JNUG,118.22000122070312,123.30999755859376,117.52999877929688,120.62000274658205,120.1655502319336,1119100,78,12.0,,0.12,9.36,-1.6900024414062358,-0.013520019531249927
1029,2020-12-22,6,0.03154806828391734,0.029314337642540877,JNUG,119.3000030517578,119.91999816894533,109.44000244140624,110.51000213623048,110.09363555908205,1582700,62,12.0,,0.12,7.439999999999999,-3.3899993896484375,-0.027491683211149143
1030,2020-12-23,2,0.027954177897574126,-0.11391792213710017,JNUG,113.16999816894533,117.02999877929688,113.0,116.58000183105467,116.1407699584961,794400,63,12.0,,0.12,7.56,-2.8899993896484517,-0.024099394878050018
1031,2020-12-28,102,0.11780143755615453,1.725105480847172,JNUG,121.26000213623048,123.98999786376952,115.76000213623048,116.3000030517578,115.86182403564452,1155100,52,12.0,,0.12,6.24,6.959999084472642,0.059471923071607424
1032,2020-12-29,23,0.04682210242587601,-0.6025336923112125,JNUG,118.08000183105467,119.9499969482422,114.0999984741211,115.47000122070312,115.03495025634766,801600,74,12.0,,0.12,8.879999999999999,-4.040000915527315,-0.03258328078984363
1033,2020-12-30,1,0.02705570530098832,-0.4221595379271966,JNUG,116.2699966430664,123.16999816894533,116.0,122.79000091552734,122.3273696899414,941500,43,12.0,,0.12,5.16,3.220001220703125,0.026844529409138174
1034,2020-12-31,2,0.027954177897574126,0.03320824892903396,JNUG,123.5,124.5500030517578,118.18000030517578,120.55999755859376,120.10576629638672,779600,87,12.0,,0.12,10.44,1.3800048828124716,0.011204066764047393
1035,2021-01-04,11,0.03604043126684636,0.3320824892903398,JNUG,132.5,138.9499969482422,129.9199981689453,137.1300048828125,136.61334228515625,1947500,66,11.0,,0.11,7.26,14.39999389648439,0.11561616654879048
1036,2021-01-05,9,0.03424348607367475,-0.04985914790716239,JNUG,139.6999969482422,139.89999389648438,133.75,137.88999938964844,137.37046813964844,708900,53,11.0,,0.11,5.83,0.9499969482421875,0.006836969910809287
1037,2021-01-06,1,0.02705570530098832,-0.20990213313042783,JNUG,133.44000244140625,137.24000549316406,128.41000366210938,136.27999877929688,135.76654052734375,1237900,69,11.0,,0.11,7.59,-2.6599884033203125,-0.019013499066258044
1038,2021-01-08,2,0.027954177897574126,0.03320824892903396,JNUG,126.1999969482422,126.93000030517578,111.69000244140624,117.3000030517578,116.8580551147461,2641800,78,11.0,,0.11,8.58,-10.310005187988281,-0.0751239053870617
1039,2021-01-11,1,0.02705570530098832,-0.6658306792582647,JNUG,113.06999969482422,115.6999969482422,111.3000030517578,111.9000015258789,111.47840118408205,947300,49,11.0,,0.11,5.39,-11.23000335693358,-0.08847398826072217
1040,2021-01-12,24,0.04772057502246182,0.7637897253677814,JNUG,112.54000091552734,112.87999725341795,107.29000091552734,112.87999725341795,112.45470428466795,1266200,49,11.0,,0.11,5.39,-2.819999694824247,-0.02437337743479595
1041,2021-01-13,5,0.030649595687331537,-0.3577278632349896,JNUG,111.94000244140624,113.75,109.0199966430664,109.27999877929688,108.86827087402344,827700,58,11.0,,0.11,6.38,0.8700027465820455,0.00770732430679355
1042,2021-01-15,1,0.02705570530098832,-0.11725735057016384,JNUG,106.41000366210938,106.68000030517578,98.51000213623048,98.70999908447266,98.3380889892578,1941700,100,11.0,,0.11,11.0,-7.069999694824219,-0.062153843470982184
1043,2021-01-19,0,0.026157232704402518,-0.3546649524527298,JNUG,103.20999908447266,103.41000366210938,99.25,101.30999755859376,100.92829132080078,1038400,68,11.0,,0.11,7.48,-3.2699966430664062,-0.030652386892688788
1044,2021-01-20,2,0.027954177897574126,0.06869783258338202,JNUG,104.83999633789062,110.5,104.20999908447266,109.12999725341795,108.71883392333984,1532600,56,11.0,,0.11,6.16,7.089996337890625,0.06856199677796249
1045,2021-01-21,29,0.052212938005390834,0.867804454729534,JNUG,109.66999816894533,109.66999816894533,104.0,106.5500030517578,106.1485595703125,1081200,53,11.0,,0.11,5.83,-0.8300018310546733,-0.007511328787825122
1046,2021-01-22,47,0.0683854447439353,0.3097413659594239,JNUG,100.0,104.22000122070312,98.0,102.26000213623048,101.87471771240234,1308200,47,11.0,,0.11,5.17,-5.449996948242202,-0.04969451116290302
1047,2021-01-26,1,0.02705570530098832,-0.5151900568319031,JNUG,100.61000061035156,103.73999786376952,99.95999908447266,100.95999908447266,100.5796127319336,646300,43,11.0,,0.11,4.73,-0.48000335693360796,-0.004605674067467369
1048,2021-01-27,251,0.25167385444743934,8.302062232258493,JNUG,98.25,98.25,91.0500030517578,93.0999984741211,92.74922943115234,1470400,63,11.0,,0.11,6.93,-5.489997863769517,-0.0529207439446735
1049,2021-01-28,1,0.02705570530098832,-0.892496956585378,JNUG,100.62999725341795,105.9499969482422,96.12999725341795,101.05999755859376,100.67923736572266,1751200,57,11.0,,0.11,6.2700000000000005,7.699996948242202,0.07837147021111646
1050,2021-01-29,336,0.3280440251572327,11.124763391226379,JNUG,107.41000366210938,109.61000061035156,99.9000015258789,100.58000183105467,100.2010498046875,1362200,61,11.0,,0.11,6.71,3.660003662109361,0.03454463206730729
1051,2021-02-01,287,0.2840188679245283,1.6317967247508594,JNUG,113.33999633789062,117.62999725341795,107.8000030517578,112.11000061035156,111.68760681152344,2369700,59,12.0,False,0.12,7.08,8.019996643066392,0.07316847548953476
1052,2021-02-02,125,0.13846630727762804,-0.512474969393856,JNUG,105.5,105.5,100.0,100.79000091552734,100.4102554321289,1508500,74,12.0,,0.12,8.879999999999999,-12.129997253417955,-0.10311993145154563
1053,2021-02-03,1085,1.001,6.2291954604738065,JNUG,102.0,103.1500015258789,100.13999938964844,101.61000061035156,101.22716522216795,664900,80,12.0,,0.12,9.6,-2.3499984741210938,-0.022274867053280523
1054,2021-02-04,248,0.24897843665768193,-0.7512702930492687,JNUG,95.0199966430664,97.83999633789062,92.83999633789062,97.56999969482422,97.20238494873048,1961000,56,12.0,,0.12,6.72,-5.310005187988281,-0.0514784790057039
1055,2021-02-05,202,0.20764869721473495,-0.1659972646537694,JNUG,99.25,101.77999877929688,97.38999938964844,101.16999816894533,100.78882598876952,1365900,61,12.0,,0.12,7.319999999999999,3.94000244140625,0.04026985475141931
1056,2021-02-08,2,0.027954177897574126,-0.6694080520225686,JNUG,104.86000061035156,106.18000030517578,102.58000183105467,104.0999984741211,103.7077865600586,1331000,47,12.0,,0.12,5.64,4.400001525878906,0.04323051266113698
1057,2021-02-09,5,0.030649595687331537,0.09642271719217033,JNUG,105.48999786376952,105.62999725341795,101.0999984741211,103.31999969482422,102.93072509765624,840300,65,12.0,,0.12,7.8,-0.5500030517578267,-0.0051799119436527485
1058,2021-02-10,3,0.02885265049415993,-0.05862867528508198,JNUG,105.38999938964844,106.0999984741211,101.19000244140624,103.63999938964844,103.24951934814452,916100,100,12.0,,0.12,12.0,0.4700012207031392,0.00444950518720133
1059,2021-02-11,36,0.05850224618149147,1.027621212593031,JNUG,104.4499969482422,105.4000015258789,98.55999755859376,100.05999755859376,99.6830062866211,1147700,84,12.0,,0.12,10.08,-0.6999969482421875,-0.0065975208134703145
1060,2021-02-12,4,0.029751123090745735,-0.49145331961359484,JNUG,98.0,103.4800033569336,96.52999877929688,100.8499984741211,100.47003173828124,935600,73,12.0,,0.12,8.76,-1.9199981689453125,-0.018216301149425407
1061,2021-02-16,12,0.03693890386343217,-0.5169598063750542,JNUG,96.41000366210938,100.98999786376952,95.87999725341795,96.72000122070312,96.3555908203125,1267800,53,12.0,,0.12,6.359999999999999,-2.4900054931640767,-0.024062673099993104
1062,2021-02-17,101,0.11690296495956873,2.1647654026706875,JNUG,93.41000366210938,93.58999633789062,91.0500030517578,92.44000244140624,92.09172058105467,1696200,69,12.0,,0.12,8.28,-7.400001525878892,-0.07327459830092409
1063,2021-02-18,1,0.02705570530098832,-0.7685627108743938,JNUG,92.0,93.73999786376952,87.94000244140625,89.0,88.66468048095703,1313400,73,12.0,,0.12,8.76,0.15000152587889204,0.0016027517015528847
1064,2021-02-19,11,0.03604043126684636,0.3320824892903398,JNUG,90.3499984741211,92.0,88.51000213623047,89.87000274658203,89.53140258789062,871000,73,12.0,,0.12,8.76,-1.739997863769517,-0.01856195757864454
1065,2021-02-22,1,0.02705570530098832,-0.4435163454253137,JNUG,92.93000030517578,101.47000122070312,92.27999877929688,100.12000274658205,99.74278259277344,2048000,62,12.0,,0.12,7.439999999999999,9.470001220703125,0.10293479587720777
1066,2021-02-23,-28,0.001,-0.9630392189419852,JNUG,97.27999877929688,97.79000091552734,90.66000366210938,96.4800033569336,96.1165008544922,1293600,94,12.0,,0.12,11.28,-3.6800003051757812,-0.03626687948068086
1067,2021-02-24,16,0.040532794249775385,39.532794249775385,JNUG,92.91000366210938,100.4000015258789,91.6500015258789,99.61000061035156,99.23470306396484,852400,52,12.0,,0.12,6.24,2.6100006103515625,0.026689851579059898
1068,2021-02-25,3,0.02885265049415993,-0.28816527386784296,JNUG,94.6999969482422,98.04000091552734,88.9000015258789,89.30999755859375,88.9735107421875,1803100,44,12.0,,0.12,5.279999999999999,-2.3600006103515625,-0.023505981817572463
1069,2021-02-26,16,0.040532794249775385,0.40482047768816365,JNUG,88.66000366210938,89.0199966430664,80.05999755859375,82.5,82.18917083740234,2141700,45,12.0,,0.12,5.4,-9.020004272460938,-0.09200330669348633
1070,2021-03-01,14,0.03873584905660377,0.26382903878286856,JNUG,85.25,86.06999969482422,79.26000213623047,79.69000244140625,79.38975524902344,1201100,92,9.0,False,0.09,8.28,-2.9499969482421875,-0.03313858750265364
1071,2021-03-02,15,0.03963432165318958,0.023194860019019936,JNUG,80.16999816894531,86.30999755859375,80.02999877929688,85.04000091552734,84.71959686279297,1549100,69,9.0,,0.09,6.21,0.23999786376953125,0.0027884032139013915
1072,2021-03-04,2,0.027954177897574126,-0.29469770815859264,JNUG,80.98999786376953,84.80999755859375,76.44000244140625,79.83000183105469,79.52922821044922,2032900,87,9.0,,0.09,7.83,-1.5,-0.017379214951103283
