,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ULTA_unscaled,ULTA_monthly,isPartial,scale,ULTA,Stock_Price_Change,Stock_Price_Change_Percent
255,2019-08-28,60,0.21226760563380281,1.8323623379064085,ULTA,323.7699890136719,331.45001220703125,321.1600036621094,330.3800048828125,330.3800048828125,753400,67,55.0,,0.55,36.85,-3.3499755859375,-0.010005901159139352
256,2019-08-29,281,0.9904366197183099,3.665981023157057,ULTA,337.5,342.0,333.0899963378906,337.45001220703125,337.45001220703125,2707400,74,55.0,,0.55,40.7,10.54998779296875,0.03182980058657825
257,2019-08-30,236,0.8319859154929578,-0.15998066011575496,ULTA,252.80999755859372,254.5,235.75999450683597,237.72999572753903,237.72999572753903,16029100,92,55.0,,0.55,50.6,-87.5,-0.2558479532163743
258,2019-09-03,66,0.2333943661971831,2.114264236045856,ULTA,234.0500030517578,244.2100067138672,231.0200042724609,237.41000366210935,237.41000366210935,5428100,66,59.0,,0.59,38.94,-10.289993286132812,-0.04043219365867512
259,2019-09-04,57,0.2017042253521127,-0.13577937360448966,ULTA,238.0,239.8600006103516,228.1999969482422,228.75999450683597,228.75999450683597,4016900,64,59.0,,0.59,37.76,-4.350006103515597,-0.017812562892282946
260,2019-09-05,60,0.21226760563380281,0.052370644508064945,ULTA,229.02999877929688,237.8500061035156,227.7100067138672,236.7100067138672,236.7100067138672,3260700,64,59.0,,0.59,37.76,-2.0099945068359943,-0.008379865345290338
261,2019-09-06,15,0.053816901408450704,-0.7464667241722514,ULTA,237.83999633789065,239.2400054931641,233.02999877929688,233.1000061035156,233.1000061035156,2026000,71,59.0,,0.59,41.89,1.3899993896484943,0.005844016623836268
262,2019-09-09,13,0.046774647887323946,0.8237232289950578,ULTA,233.7400054931641,234.1699981689453,226.02999877929688,226.16000366210935,226.16000366210935,2181300,60,59.0,,0.59,35.4,-5.070007324218778,-0.021192138471020194
263,2019-09-10,12,0.043253521126760563,-0.07527853056308342,ULTA,225.5,233.1699981689453,225.27999877929688,231.4199981689453,231.4199981689453,2241500,57,59.0,,0.59,33.629999999999995,-1.0,-0.0042704018782052655
264,2019-09-11,10,0.036211267605633805,-0.16281341582546394,ULTA,231.67999267578125,233.8800048828125,227.25999450683597,228.1499938964844,228.1499938964844,1496700,57,59.0,,0.59,33.629999999999995,0.7100067138671875,0.0030450174526859275
265,2019-09-12,17,0.06085915492957746,0.6806690003889535,ULTA,229.05999755859372,229.3600006103516,225.1199951171875,226.16000366210935,226.16000366210935,1872500,59,59.0,,0.59,34.809999999999995,-4.520004272460909,-0.019326168026743806
266,2019-09-13,9,0.03269014084507042,-0.4628558204119416,ULTA,227.6000061035156,227.9499969482422,225.52999877929688,226.8600006103516,226.8600006103516,1127000,67,59.0,,0.59,39.53,-1.4100036621094034,-0.0061475569338910185
267,2019-09-16,7,0.02564788732394366,2.189141856392294,ULTA,226.25999450683597,230.1199951171875,224.66000366210935,225.4499969482422,225.4499969482422,1361700,61,59.0,,0.59,35.989999999999995,2.1699981689453125,0.009519623592879611
268,2019-09-17,23,0.08198591549295775,2.196595277320154,ULTA,225.69000244140625,235.08999633789065,225.1499938964844,233.8500061035156,233.8500061035156,2201600,57,59.0,,0.59,33.629999999999995,4.970001220703153,0.02159743319207097
269,2019-09-18,11,0.03973239436619718,-0.5153753650575503,ULTA,233.7400054931641,233.7400054931641,227.3800048828125,229.33999633789065,229.33999633789065,1678500,58,59.0,,0.59,34.22,-1.3499908447265625,-0.005742442748547405
270,2019-09-19,8,0.029169014084507044,-0.26586316908897545,ULTA,229.6000061035156,232.6999969482422,228.6100006103516,230.07000732421875,230.07000732421875,1103200,64,59.0,,0.59,37.76,-1.0400085449219034,-0.004449424661934098
271,2019-09-20,8,0.029169014084507044,0.0,ULTA,229.7899932861328,232.25999450683597,227.6499938964844,228.75,228.75,1947000,73,59.0,,0.59,43.07,-0.4400024414062216,-0.0018908571000285646
272,2019-09-23,24,0.08550704225352113,4.6685340802987865,ULTA,229.5500030517578,239.9199981689453,229.2700042724609,237.30999755859372,237.30999755859372,2358300,53,59.0,,0.59,31.27,7.660003662109347,0.032980297267181324
273,2019-09-24,15,0.053816901408450704,-0.3706143963103278,ULTA,237.88999938964844,241.3000030517578,235.2899932861328,239.47999572753903,239.47999572753903,2321800,56,59.0,,0.59,33.04,1.3800048828125,0.005751937701502952
274,2019-09-25,3,0.011563380281690142,-0.7851347814708192,ULTA,238.75,239.42999267578125,233.27999877929688,235.5399932861328,235.5399932861328,1417300,56,59.0,,0.59,33.04,-1.8700103759765625,-0.007749732085894134
275,2019-09-26,12,0.043253521126760563,2.740560292326431,ULTA,236.3999938964844,238.52999877929688,234.75,236.30999755859372,236.30999755859372,1188200,53,59.0,,0.59,31.27,-0.899993896484375,-0.0037589020758275193
276,2019-09-27,17,0.06085915492957746,0.40703353956365995,ULTA,238.13999938964844,246.4600067138672,237.3999938964844,244.3999938964844,244.3999938964844,2086000,64,59.0,,0.59,37.76,7.9300079345703125,0.03324532752757725
277,2019-09-30,8,0.029169014084507044,2.6269702276707534,ULTA,245.5800018310547,251.75999450683597,245.0,250.6499938964844,250.6499938964844,2313000,52,59.0,,0.59,30.68,5.299987792968778,0.02150445365816256
278,2019-10-01,30,0.10663380281690141,2.655721873491067,ULTA,253.4499969482422,267.25,253.00999450683597,265.989990234375,265.989990234375,4303500,60,54.0,False,0.54,32.400000000000006,15.490005493164034,0.061526874130684917
279,2019-10-02,18,0.06438028169014084,-0.39624884427420415,ULTA,263.3099975585937,264.0,256.8900146484375,262.7900085449219,262.7900085449219,2309400,62,54.0,,0.54,33.480000000000004,-3.25,-0.012160898035547207
280,2019-10-03,34,0.12071830985915492,0.8750820389411507,ULTA,263.3699951171875,265.2099914550781,250.6499938964844,257.42999267578125,257.42999267578125,2242300,59,54.0,,0.54,31.860000000000003,1.209991455078125,0.004583300966205073
281,2019-10-04,16,0.05733802816901409,-0.5250262513125656,ULTA,257.7099914550781,258.0899963378906,250.25999450683597,250.6000061035156,250.6000061035156,1713600,70,54.0,,0.54,37.8,-7.1199951171875,-0.026846632278533566
282,2019-10-07,8,0.029169014084507044,2.6269702276707534,ULTA,250.25,250.97999572753903,242.32000732421875,242.75,242.75,2291100,64,54.0,,0.54,34.56,-7.110000610351591,-0.027548532338476206
283,2019-10-08,14,0.05029577464788732,0.7242877836793817,ULTA,240.05999755859372,240.9900054931641,235.1999969482422,237.02999877929688,237.02999877929688,3518800,64,54.0,,0.54,34.56,-9.989990234374943,-0.03980393021131434
284,2019-10-09,8,0.029169014084507044,-0.4200504060487258,ULTA,238.13999938964844,240.6699981689453,235.6699981689453,238.0399932861328,238.0399932861328,1482600,59,54.0,,0.54,31.860000000000003,-0.3200073242187784,-0.0013278862895741428
285,2019-10-10,6,0.022126760563380282,-0.2414292612264607,ULTA,237.6499938964844,242.3000030517578,237.0200042724609,241.75,241.75,1134300,67,54.0,,0.54,36.18,1.6300048828125,0.006772779720005895
286,2019-10-11,3,0.011563380281690142,-0.47740292807129214,ULTA,245.41000366210935,249.5500030517578,244.1199951171875,248.4600067138672,248.4600067138672,1241800,71,54.0,,0.54,38.34,7.25,0.02992158443535531
287,2019-10-14,2,0.00804225352112676,-0.4668534080298786,ULTA,247.07000732421875,249.38999938964844,245.8000030517578,246.57000732421875,246.57000732421875,763300,68,54.0,,0.54,36.72,-0.160003662109375,-0.0006411687443506064
288,2019-10-16,5,0.018605633802816903,1.3134851138353767,ULTA,245.7100067138672,247.72999572753903,243.50999450683597,244.97999572753903,244.97999572753903,722500,57,54.0,,0.54,30.78,-1.6600036621094034,-0.006656255929155419
289,2019-10-18,3,0.011563380281690142,-0.3785011355034066,ULTA,246.8000030517578,247.2400054931641,239.8000030517578,239.9199981689453,239.9199981689453,1313200,77,54.0,,0.54,41.580000000000005,-0.48999023437494316,-0.0019779204893454194
290,2019-10-21,7,0.02564788732394366,0.7002801120448179,ULTA,240.57000732421875,241.0399932861328,235.2400054931641,235.3000030517578,235.3000030517578,1673400,63,54.0,,0.54,34.02,-6.200012207031278,-0.025076897222454986
291,2019-10-22,6,0.022126760563380282,-0.13728720483250956,ULTA,236.25999450683597,240.3800048828125,236.25999450683597,236.91000366210935,236.91000366210935,989100,64,54.0,,0.54,34.56,-0.6599884033203125,-0.002738086714667576
292,2019-10-23,3,0.011563380281690142,-0.47740292807129214,ULTA,237.41000366210935,238.2400054931641,231.0800018310547,237.8699951171875,237.8699951171875,951800,66,54.0,,0.54,35.64,-2.139999389648409,-0.008902568209413597
293,2019-10-24,2,0.00804225352112676,-0.30450669914738127,ULTA,237.7700042724609,240.8500061035156,236.2700042724609,238.92999267578125,238.92999267578125,885900,64,54.0,,0.54,34.56,2.6100006103515057,0.010955341463112944
294,2019-10-25,3,0.011563380281690142,0.43782837127845897,ULTA,238.3800048828125,242.47999572753903,237.72999572753903,240.8999938964844,240.8999938964844,655700,73,54.0,,0.54,39.42,1.6299896240234375,0.006767654485019481
295,2019-10-28,7,0.02564788732394366,4.672897196261682,ULTA,240.0,246.6000061035156,240.0,241.7400054931641,241.7400054931641,1159800,57,54.0,,0.54,30.78,4.1200103759765625,0.016991135139271307
296,2019-10-29,4,0.01508450704225352,-0.4118616144975288,ULTA,242.0800018310547,243.97999572753903,237.3699951171875,242.1100006103516,242.1100006103516,898300,57,54.0,,0.54,30.78,-2.6200103759765625,-0.01062453491942239
297,2019-10-30,10,0.036211267605633805,1.4005602240896362,ULTA,241.75999450683597,241.7700042724609,238.17999267578125,240.25,240.25,587000,61,54.0,,0.54,32.940000000000005,-2.209991455078125,-0.009058084653571719
298,2019-10-31,16,0.05733802816901409,0.5834305717619603,ULTA,239.9600067138672,240.25,229.7899932861328,233.1499938964844,233.1499938964844,2429800,60,54.0,,0.54,32.400000000000006,-1.520004272460909,-0.006286984512553273
299,2019-11-01,6,0.022126760563380282,-0.6140997297961188,ULTA,235.16000366210935,235.47000122070312,232.8999938964844,233.1100006103516,233.1100006103516,1528200,20,79.0,False,0.79,15.8,-4.779998779296875,-0.019895936646396994
300,2019-11-04,8,0.029169014084507044,1.5225334957369063,ULTA,233.9499969482422,237.5800018310547,232.08999633789065,237.19000244140625,237.19000244140625,1881300,18,79.0,,0.79,14.22,2.1100006103515625,0.00896080434625679
301,2019-11-05,7,0.02564788732394366,-0.1207146306132304,ULTA,237.50999450683597,247.63999938964844,237.50999450683597,245.4199981689453,245.4199981689453,1509100,17,79.0,,0.79,13.43,10.05999755859375,0.04234362101633238
302,2019-11-06,3,0.011563380281690142,-0.5491488193300385,ULTA,246.1100006103516,246.75,241.3500061035156,243.9900054931641,243.9900054931641,619500,17,79.0,,0.79,13.43,-0.8899993896484375,-0.003593924211928612
303,2019-11-07,4,0.01508450704225352,0.30450669914738104,ULTA,246.58999633789065,248.8800048828125,243.4499969482422,243.7700042724609,243.7700042724609,760900,18,79.0,,0.79,14.22,2.1300048828125,0.00863223863348539
304,2019-11-08,7,0.02564788732394366,0.7002801120448179,ULTA,242.22999572753903,243.1999969482422,238.3000030517578,239.2899932861328,239.2899932861328,849600,20,79.0,,0.79,15.8,-5.6800079345703125,-0.02282227508491408
305,2019-11-11,2,0.00804225352112676,0.7788161993769471,ULTA,238.77999877929688,243.67999267578125,238.77999877929688,241.9600067138672,241.9600067138672,606900,23,79.0,,0.79,18.17,0.4799957275390625,0.0019736666676077874
306,2019-11-12,2,0.00804225352112676,0.0,ULTA,241.16000366210935,246.1000061035156,239.7400054931641,243.97000122070312,243.97000122070312,865400,19,79.0,,0.79,15.010000000000002,2.4200134277343466,0.009931112526559316
307,2019-11-14,7,0.02564788732394366,2.189141856392294,ULTA,244.9499969482422,245.66000366210935,241.3500061035156,242.8699951171875,242.8699951171875,709400,17,79.0,,0.79,13.43,-0.44000244140625,-0.001787900977219703
308,2019-11-15,5,0.018605633802816903,-0.2745744096650191,ULTA,243.13999938964844,246.72999572753903,240.1300048828125,246.3000030517578,246.3000030517578,869600,21,79.0,,0.79,16.59,1.0699920654296875,0.004355581085561555
309,2019-11-18,8,0.029169014084507044,0.5677517032551096,ULTA,245.47000122070312,245.9900054931641,242.75999450683597,244.3300018310547,244.3300018310547,807100,21,79.0,,0.79,16.59,-0.7399902343749432,-0.002999190399176732
310,2019-11-19,15,0.053816901408450704,0.8450024142926122,ULTA,243.7899932861328,243.8500061035156,238.27999877929688,239.6000061035156,239.6000061035156,1107500,19,79.0,,0.79,15.010000000000002,-2.1399993896484943,-0.008699537956260439
311,2019-11-20,9,0.03269014084507042,-0.3925673907354096,ULTA,236.8300018310547,236.9499969482422,231.97000122070312,234.2899932861328,234.2899932861328,1754100,20,79.0,,0.79,15.8,-6.900009155273409,-0.02829612049443342
312,2019-11-21,26,0.09254929577464789,1.8311072813442482,ULTA,234.3500061035156,237.63999938964844,226.7100067138672,228.4900054931641,228.4900054931641,2381500,21,79.0,,0.79,16.59,0.69000244140625,0.0029120170934502365
313,2019-11-22,4,0.01508450704225352,-0.8370111094201795,ULTA,229.0,231.9499969482422,227.1300048828125,228.8600006103516,228.8600006103516,1840100,24,79.0,,0.79,18.96,-5.69000244140625,-0.023943790843378165
314,2019-11-25,15,0.053816901408450704,2.5676937441643326,ULTA,227.80999755859372,231.50999450683597,222.0,231.2100067138672,231.2100067138672,2186000,23,79.0,,0.79,18.17,-0.4400024414062216,-0.0018969711023725244
315,2019-11-26,5,0.018605633802816903,-0.654278984559016,ULTA,231.1300048828125,236.8500061035156,231.1300048828125,235.97000122070312,235.97000122070312,1539100,23,79.0,,0.79,18.17,5.340011596679631,0.023066008912725255
316,2019-11-27,19,0.06790140845070422,2.649507948523845,ULTA,237.47000122070312,242.42999267578125,233.47999572753903,233.97999572753903,233.97999572753903,1405000,29,79.0,,0.79,22.91,5.579986572265653,0.023559157392746277
317,2019-11-29,9,0.03269014084507042,-0.17724211272598367,ULTA,234.3600006103516,236.50999450683597,232.82000732421875,233.8600006103516,233.8600006103516,661100,100,79.0,,0.79,79.0,-5.919998168945284,-0.024419413223604414
318,2019-12-02,20,0.07142253521126761,5.176613885505481,ULTA,233.3699951171875,237.19000244140625,232.6199951171875,236.2700042724609,236.2700042724609,1104500,83,100.0,,1.0,83.0,0.6800079345702841,0.002875176315437322
319,2019-12-03,16,0.05733802816901409,-0.197199763360284,ULTA,235.2400054931641,238.1100006103516,234.25999450683597,237.1000061035156,237.1000061035156,1116500,62,100.0,,1.0,62.0,0.9199981689453409,0.0038787392363748285
320,2019-12-04,32,0.11367605633802817,0.9825595676737902,ULTA,238.4900054931641,242.4499969482422,237.50999450683597,239.42999267578125,239.42999267578125,1354300,46,100.0,,1.0,46.0,4.339996337890597,0.018226854507436885
321,2019-12-05,92,0.324943661971831,1.8585057613678604,ULTA,241.1000061035156,244.27999877929688,234.69000244140625,236.0200042724609,236.0200042724609,2806700,48,100.0,,1.0,48.0,1.8300018310546875,0.007547955677827289
322,2019-12-06,43,0.15240845070422535,-0.5309696155346539,ULTA,256.8599853515625,269.8900146484375,254.3999938964844,262.20001220703125,262.20001220703125,6788500,51,100.0,,1.0,51.0,25.610015869140625,0.10483877516422813
323,2019-12-09,14,0.05029577464788732,10.124610591900312,ULTA,260.3900146484375,260.8399963378906,252.5200042724609,252.63999938964844,252.63999938964844,2728100,48,100.0,,1.0,48.0,-9.050018310546875,-0.03353224580144454
324,2019-12-10,12,0.043253521126760563,-0.1400168020162419,ULTA,251.6999969482422,252.72999572753903,248.5800018310547,250.3699951171875,250.3699951171875,1739800,48,100.0,,1.0,48.0,-8.110000610351591,-0.03109185985360141
325,2019-12-11,12,0.043253521126760563,0.0,ULTA,250.2700042724609,251.7899932861328,245.9199981689453,251.63999938964844,251.63999938964844,1170900,50,100.0,,1.0,50.0,-0.9400024414062216,-0.0037193940462042496
326,2019-12-12,9,0.03269014084507042,-0.24422012373819602,ULTA,252.50999450683597,259.6199951171875,250.91000366210935,258.8699951171875,258.8699951171875,1208700,53,100.0,,1.0,53.0,7.8300018310546875,0.031097351125295658
327,2019-12-13,1,0.00452112676056338,-0.8616975441619992,ULTA,259.3999938964844,260.2200012207031,253.3999938964844,253.5,253.5,993000,57,100.0,,1.0,57.0,0.600006103515625,0.0023110935783077213
328,2019-12-16,2,0.00804225352112676,-0.4668534080298786,ULTA,254.52999877929688,255.83999633789065,248.3500061035156,249.1000061035156,249.1000061035156,1025400,58,100.0,,1.0,58.0,-4.380004882812472,-0.01683193014474549
329,2019-12-17,5,0.018605633802816903,1.3134851138353767,ULTA,249.0,256.0799865722656,248.8000030517578,255.9600067138672,255.9600067138672,1042500,57,100.0,,1.0,57.0,0.23999023437497158,0.000938048146537751
330,2019-12-18,3,0.011563380281690142,-0.3785011355034066,ULTA,256.2200012207031,256.489990234375,249.0,250.07000732421875,250.07000732421875,1319700,57,100.0,,1.0,57.0,0.410003662109375,0.0016010765526719428
331,2019-12-19,8,0.029169014084507044,1.5225334957369063,ULTA,251.4199981689453,251.8800048828125,247.0500030517578,250.69000244140625,250.69000244140625,1126100,59,100.0,,1.0,59.0,-4.6099853515625,-0.017973353842580697
332,2019-12-20,9,0.03269014084507042,0.12071463061323029,ULTA,251.17999267578125,251.17999267578125,247.55999755859372,250.5,250.5,1983600,69,100.0,,1.0,69.0,-0.70001220703125,-0.002779149569085204
333,2019-12-23,2,0.00804225352112676,0.0,ULTA,252.0500030517578,253.5500030517578,250.83999633789065,253.0200042724609,253.0200042724609,996600,85,100.0,,1.0,85.0,2.3700103759765625,0.009435506191115106
334,2019-12-24,4,0.01508450704225352,0.8756567425569175,ULTA,253.22000122070312,257.69000244140625,252.22000122070312,252.4900054931641,252.4900054931641,534400,100,100.0,,1.0,100.0,4.1399993896484375,0.016328137802480436
335,2019-12-26,8,0.029169014084507044,0.9337068160597575,ULTA,253.0,255.4900054931641,248.77999877929688,251.3300018310547,251.3300018310547,776800,70,100.0,,1.0,70.0,-2.199996948242159,-0.00853737796344034
336,2019-12-27,4,0.01508450704225352,-0.4828585224529214,ULTA,252.6199951171875,255.6199951171875,251.75,253.1699981689453,253.1699981689453,744500,63,100.0,,1.0,63.0,0.12998962402340908,0.0005087855541452413
337,2019-12-31,2,0.00804225352112676,-0.4668534080298786,ULTA,251.2899932861328,253.6999969482422,250.30999755859372,253.13999938964844,253.13999938964844,773800,59,100.0,,1.0,59.0,-1.9199981689453125,-0.00751114234262118
338,2020-01-02,7,0.02564788732394366,4.672897196261682,ULTA,254.32000732421875,254.8300018310547,250.6499938964844,254.5500030517578,254.5500030517578,1182300,83,58.0,,0.58,48.13999999999999,1.1300048828125,0.004454098921581995
339,2020-01-06,8,0.029169014084507044,0.13728720483250978,ULTA,248.7100067138672,251.08999633789065,246.7400054931641,250.9499969482422,250.9499969482422,880500,69,58.0,,0.58,40.02,-3.740005493164034,-0.014676472418045816
340,2020-01-08,5,0.018605633802816903,-0.362143891839691,ULTA,252.4499969482422,259.17999267578125,252.4499969482422,258.0,258.0,1123400,62,58.0,,0.58,35.96,8.089996337890597,0.03221950876531099
341,2020-01-09,5,0.018605633802816903,0.0,ULTA,259.6700134277344,266.32000732421875,259.3999938964844,263.5,263.5,1580100,63,58.0,,0.58,36.54,7.1400146484375,0.027548479243030277
342,2020-01-10,7,0.02564788732394366,0.37850113550340625,ULTA,264.17999267578125,267.29998779296875,262.44000244140625,267.2799987792969,267.2799987792969,1453900,68,58.0,,0.58,39.44,0.97998046875,0.003679710280110493
343,2020-01-13,12,0.043253521126760563,1.8674136321195145,ULTA,269.239990234375,279.45001220703125,269.04998779296875,275.70001220703125,275.70001220703125,1893900,57,58.0,,0.58,33.059999999999995,12.1500244140625,0.0454546388661754
344,2020-01-14,7,0.02564788732394366,-0.40703353956366006,ULTA,276.3500061035156,283.1600036621094,276.1700134277344,282.6199951171875,282.6199951171875,1479900,57,58.0,,0.58,33.059999999999995,3.709991455078125,0.013276046852807255
345,2020-01-15,3,0.011563380281690142,-0.5491488193300385,ULTA,282.6300048828125,284.0599975585937,275.79998779296875,276.20001220703125,276.20001220703125,1469100,56,58.0,,0.58,32.48,0.8999938964843182,0.0031783934342586306
346,2020-01-16,5,0.018605633802816903,0.6090133982947625,ULTA,277.989990234375,280.1600036621094,276.3500061035156,277.0,277.0,715300,60,58.0,,0.58,34.8,-3.899993896484318,-0.013729472400209608
347,2020-01-17,2,0.00804225352112676,-0.5677517032551098,ULTA,278.0,278.19000244140625,271.17999267578125,272.8900146484375,272.8900146484375,805500,68,58.0,,0.58,39.44,-1.970001220703125,-0.007031700438864474
348,2020-01-21,3,0.011563380281690142,0.0,ULTA,272.8900146484375,276.8399963378906,269.75,272.010009765625,272.010009765625,1093900,56,58.0,,0.58,32.48,-1.350006103515625,-0.004852820344613096
349,2020-01-27,3,0.011563380281690142,1.5576323987538943,ULTA,267.3599853515625,276.510009765625,266.2099914550781,273.70001220703125,273.70001220703125,837800,53,58.0,,0.58,30.74,-0.329986572265625,-0.0011919757861247327
350,2020-01-28,6,0.022126760563380282,0.9135200974421436,ULTA,275.0,277.260009765625,271.7799987792969,273.8699951171875,273.8699951171875,636100,54,58.0,,0.58,31.32,0.75,0.002712379203327009
351,2020-01-30,2,0.00804225352112676,-0.6365372374283895,ULTA,270.54998779296875,275.0,270.1499938964844,274.489990234375,274.489990234375,621400,57,58.0,,0.58,33.059999999999995,-2.260009765625,-0.008151228760092222
352,2020-01-31,1,0.00452112676056338,-0.43782837127845886,ULTA,274.2699890136719,274.2699890136719,266.739990234375,267.9100036621094,267.9100036621094,730800,69,58.0,,0.58,40.02,-0.730010986328125,-0.002654585404829546
353,2020-02-06,8,0.029169014084507044,5.45171339563863,ULTA,279.8099975585937,293.3900146484375,279.510009765625,293.04998779296875,293.04998779296875,1600100,65,57.0,,0.57,37.05,19.120025634765625,0.06971242352663132
354,2020-02-07,4,0.01508450704225352,-0.4828585224529214,ULTA,292.1600036621094,297.3399963378906,290.25,295.9599914550781,295.9599914550781,1277800,70,57.0,,0.57,39.9,3.949981689453125,0.01346324514208952
355,2020-02-10,2,0.00804225352112676,-0.4668534080298786,ULTA,295.0,297.4200134277344,291.7300109863281,293.25,293.25,767600,61,57.0,,0.57,34.77,0.08001708984375,0.0002691097424809552
356,2020-02-11,5,0.018605633802816903,1.3134851138353767,ULTA,294.8900146484375,295.3800048828125,290.0299987792969,293.7799987792969,293.7799987792969,687900,60,57.0,,0.57,34.2,-2.040008544921875,-0.006859015711185634
357,2020-02-12,4,0.01508450704225352,-0.18925056775170335,ULTA,294.1600036621094,304.6499938964844,294.0,299.29998779296875,299.29998779296875,920500,66,57.0,,0.57,37.62,9.269989013671875,0.031383265151443185
358,2020-02-13,2,0.00804225352112676,-0.4668534080298786,ULTA,298.0299987792969,300.989990234375,295.5,297.0899963378906,297.0899963378906,594700,68,57.0,,0.57,38.76,-3.660003662109375,-0.01201379857356244
359,2020-02-14,5,0.018605633802816903,1.3134851138353767,ULTA,297.29998779296875,299.0299987792969,293.44000244140625,294.57000732421875,294.57000732421875,450000,80,57.0,,0.57,45.6,-1.959991455078125,-0.006511816069205256
360,2020-02-18,3,0.011563380281690142,0.0,ULTA,295.4599914550781,300.04998779296875,294.19000244140625,298.7099914550781,298.7099914550781,518300,65,57.0,,0.57,37.05,1.019989013671875,0.0034109922677847404
361,2020-02-19,5,0.018605633802816903,0.6090133982947625,ULTA,299.8999938964844,300.95001220703125,296.7099914550781,296.8599853515625,296.8599853515625,447000,67,57.0,,0.57,38.19,0.9000244140625,0.0029995815719996433
362,2020-02-20,6,0.022126760563380282,0.18925056775170312,ULTA,296.04998779296875,301.9800109863281,294.3099975585937,301.3399963378906,301.3399963378906,641900,68,57.0,,0.57,38.76,1.029998779296875,0.0034224912361469073
363,2020-02-25,2,0.00804225352112676,0.0,ULTA,287.5299987792969,288.75,277.1499938964844,277.989990234375,277.989990234375,974300,59,57.0,,0.57,33.629999999999995,-13.230010986328125,-0.043810883187652805
364,2020-02-26,1,0.00452112676056338,-0.43782837127845886,ULTA,279.8699951171875,280.70001220703125,272.3500061035156,272.760009765625,272.760009765625,771500,61,57.0,,0.57,34.77,-8.04998779296875,-0.027878745603355015
365,2020-02-27,2,0.00804225352112676,0.7788161993769471,ULTA,266.70001220703125,271.8399963378906,261.8800048828125,265.3800048828125,265.3800048828125,1047700,66,57.0,,0.57,37.62,-8.860015869140625,-0.03156400243618762
366,2020-03-05,2,0.00804225352112676,0.7788161993769471,ULTA,260.9599914550781,263.6700134277344,252.97000122070312,257.1400146484375,257.1400146484375,1096700,66,52.0,,0.52,34.32,-8.16998291015625,-0.030054381328055824
367,2020-03-06,2,0.00804225352112676,0.0,ULTA,252.41000366210935,258.0899963378906,248.1499938964844,256.5799865722656,256.5799865722656,1230300,69,52.0,,0.52,35.88,-5.58001708984375,-0.021162880895339686
368,2020-03-10,1,0.00452112676056338,-0.8237232289950577,ULTA,245.7100067138672,248.5200042724609,224.30999755859372,239.05999755859372,239.05999755859372,1074400,64,52.0,,0.52,33.28,-9.569992065429716,-0.0370800581239914
369,2020-03-11,12,0.043253521126760563,8.566978193146419,ULTA,232.57000732421875,234.6100006103516,218.3999938964844,221.2100067138672,221.2100067138672,1416500,64,52.0,,0.52,33.28,-13.910003662109318,-0.0559713641677686
370,2020-03-12,15,0.053816901408450704,0.24422012373819602,ULTA,198.9199981689453,214.13999938964844,190.8300018310547,198.5399932861328,198.5399932861328,2371300,60,52.0,,0.52,31.200000000000003,-20.470001220703153,-0.08725118779015917
371,2020-03-13,3,0.011563380281690142,-0.7851347814708192,ULTA,227.19000244140625,229.25,193.6499938964844,207.05999755859372,207.05999755859372,2502700,62,52.0,,0.52,32.24,15.110000610351562,0.07056131807891464
372,2020-03-16,1,0.00452112676056338,-0.43782837127845886,ULTA,183.0200042724609,187.9900054931641,160.0,161.5399932861328,161.5399932861328,1936500,70,52.0,,0.52,36.4,-41.25999450683591,-0.17997816578772474
373,2020-03-17,6,0.022126760563380282,3.8940809968847354,ULTA,164.16000366210938,164.8300018310547,141.27000427246094,154.60000610351562,154.60000610351562,2258300,75,52.0,,0.52,39.0,-23.160003662109403,-0.1231980583294976
374,2020-03-18,118,0.4164929577464789,17.823042647994907,ULTA,144.72000122070312,149.05999755859375,124.0500030517578,128.52000427246094,128.52000427246094,2367200,82,52.0,,0.52,42.64,-15.770004272460938,-0.09567435598662843
375,2020-03-19,284,1.001,1.4034019816712315,ULTA,128.80999755859375,153.64999389648438,124.33000183105467,146.99000549316406,146.99000549316406,2638300,81,52.0,,0.52,42.120000000000005,4.589996337890625,0.030792945210443623
376,2020-03-20,281,0.9904366197183099,-0.010552827454235802,ULTA,156.35000610351562,164.9499969482422,143.89999389648438,148.05999755859375,148.05999755859375,3077400,80,52.0,,0.52,41.6,11.300003051757812,0.07354379108775455
377,2020-03-23,131,0.4622676056338028,1.5109785020273887,ULTA,149.4499969482422,155.0,140.33999633789062,143.24000549316406,143.24000549316406,1596500,59,52.0,,0.52,30.68,-9.949996948242188,-0.060321292102626045
378,2020-03-24,111,0.3918450704225352,-0.15234148868102748,ULTA,157.97999572753906,179.14999389648438,154.0500030517578,177.58999633789062,177.58999633789062,2001500,57,52.0,,0.52,29.64,24.149993896484375,0.15580641223538305
379,2020-03-25,103,0.3636760563380282,-0.0718881420509686,ULTA,180.0,201.3000030517578,180.0,191.8800048828125,191.8800048828125,2198900,58,52.0,,0.52,30.16,22.150009155273438,0.12363946363331757
380,2020-03-26,52,0.18409859154929578,-0.4937841291971651,ULTA,194.8699951171875,201.75,184.55999755859372,188.8300018310547,188.8300018310547,1944300,58,52.0,,0.52,30.16,0.4499969482421875,0.0022354542544467115
