,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BE_unscaled,BE_monthly,isPartial,scale,BE,Stock_Price_Change,Stock_Price_Change_Percent
381,2020-06-03,30,0.042191381495564007,-0.23978624768777546,BE,8.0,8.15999984741211,7.760000228881836,7.769999980926514,7.769999980926514,1890000,100,83.0,,0.83,83.0,-0.3150005340576172,-0.03716820293558387
382,2020-06-04,11,0.030150823827629913,-0.28537955480789445,BE,7.940000057220459,8.109999656677246,7.800000190734863,8.0,8.0,2267600,94,83.0,,0.83,78.02,-0.05000019073486328,-0.006127474469343364
383,2020-06-05,1,0.02381368821292776,-0.2101811761738619,BE,8.149999618530273,8.390000343322754,7.980000019073486,8.140000343322754,8.140000343322754,2933800,90,83.0,,0.83,74.7,0.2800006866455078,0.03452536356336022
384,2020-06-08,20,0.03585424588086185,0.4295315579362271,BE,8.390000343322754,8.604999542236328,7.980000019073486,8.569999694824219,8.569999694824219,3020400,94,83.0,,0.83,78.02,0.21499919891357422,0.02562564840473258
385,2020-06-09,5,0.02634854245880862,-0.2651207183003994,BE,8.449999809265137,8.680000305175781,8.170000076293945,8.399999618530273,8.399999618530273,1884000,88,83.0,,0.83,73.03999999999999,0.07500076293945312,0.008715951996432159
386,2020-06-10,3,0.02508111533586819,-0.04810236182596561,BE,8.5,10.5,8.460000038146973,10.270000457763672,10.270000457763672,9645100,94,83.0,,0.83,78.02,1.8199996948242188,0.20967737682439647
387,2020-06-11,1,0.02381368821292776,-0.050533124463085555,BE,9.260000228881836,9.562999725341797,8.600000381469727,8.6899995803833,8.6899995803833,4923200,94,83.0,,0.83,78.02,-0.9370002746582031,-0.08923812139601939
388,2020-06-12,1,0.02381368821292776,0.0,BE,9.170000076293944,9.600000381469728,8.539999961853027,8.789999961853027,8.789999961853027,3131900,88,83.0,,0.83,73.03999999999999,0.037000656127931464,0.0038691474632044365
389,2020-06-15,1,0.02381368821292776,-0.32386915686062834,BE,8.5,9.300000190734863,8.399999618530273,9.050000190734863,9.050000190734863,2315900,89,83.0,,0.83,73.86999999999999,-0.30000019073486506,-0.03125001862645094
390,2020-06-16,31,0.04282509505703422,0.7983394539358133,BE,9.649999618530272,9.649999618530272,8.850000381469727,9.109999656677246,9.109999656677246,2211000,91,83.0,,0.83,75.53,0.3499994277954084,0.03763434630292761
391,2020-06-17,72,0.06880735107731306,0.6067063245434907,BE,9.300000190734863,9.489999771118164,8.765000343322754,8.8100004196167,8.8100004196167,2260300,93,83.0,,0.83,77.19,-0.1599998474121076,-0.016580295724040295
392,2020-06-18,1,0.02381368821292776,-0.6539077897916705,BE,8.680000305175781,9.59000015258789,8.649999618530273,9.09000015258789,9.09000015258789,3405000,88,83.0,,0.83,73.03999999999999,0.10000038146972656,0.010537448248846948
393,2020-06-19,1,0.02381368821292776,0.0,BE,9.369999885559082,9.90999984741211,9.140000343322754,9.43000030517578,9.43000030517578,3865100,86,83.0,,0.83,71.38,0.31999969482421875,0.0333680594090362
394,2020-06-22,48,0.053598225602027885,0.5785956922617492,BE,9.510000228881836,9.640000343322754,8.84000015258789,9.06999969482422,9.06999969482422,2828400,89,83.0,,0.83,73.86999999999999,-0.26999950408935547,-0.027245157239822015
395,2020-06-23,72,0.06880735107731306,0.2837617347300718,BE,9.329999923706056,9.56999969482422,9.010000228881836,9.020000457763672,9.020000457763672,3330100,94,83.0,,0.83,78.02,-0.07000064849853338,-0.00726147780140074
396,2020-06-24,76,0.07134220532319392,0.03683987548122092,BE,8.970000267028809,9.210000038146973,8.779999732971191,9.0,9.0,2204900,90,83.0,,0.83,74.7,-0.35999965667724787,-0.03761752018361586
397,2020-06-25,25,0.03902281368821293,-0.4530192399936045,BE,8.899999618530273,9.029999732971191,8.375,8.460000038146973,8.460000038146973,2757400,91,83.0,,0.83,75.53,-0.18000030517578125,-0.019544006995682595
398,2020-06-26,1,0.02381368821292776,-0.3897495858910649,BE,8.420000076293945,8.609999656677246,7.769999980926514,7.78000020980835,7.78000020980835,6927700,89,83.0,,0.83,73.86999999999999,-0.4200000762939453,-0.04651163773132805
399,2020-06-29,15,0.03268567807351078,-0.08837357276679969,BE,7.940000057220459,8.460000038146973,7.710000038146973,8.220000267028809,8.220000267028809,3313800,94,83.0,,0.83,78.02,-0.14999961853027344,-0.017421559176712065
400,2020-06-30,2,0.024447401774397973,-0.25204544573267673,BE,9.079999923706056,11.0600004196167,9.050000190734863,10.880000114440918,10.880000114440918,20999700,91,83.0,,0.83,75.53,2.6000003814697266,0.30732864890615463
401,2020-07-01,6,0.026982256020278834,0.10368603867489234,BE,10.079999923706056,10.550000190734863,9.5,10.479999542236328,10.479999542236328,7294300,99,80.0,False,0.8,79.2,-0.5100002288818359,-0.04611213467743347
402,2020-07-02,1,0.02381368821292776,-0.11743153741368773,BE,10.579999923706056,10.800000190734863,9.949999809265137,10.350000381469728,10.350000381469728,2862900,98,80.0,,0.8,78.4,0.25,0.023696682036039585
403,2020-07-06,1,0.02381368821292776,-0.3114808164461871,BE,10.75,11.899999618530272,10.649999618530272,11.8100004196167,11.8100004196167,6580600,95,80.0,,0.8,76.0,1.0999994277954084,0.10185179707117786
404,2020-07-07,29,0.04155766793409379,0.7451168236734258,BE,11.6899995803833,11.9399995803833,11.130000114440918,11.350000381469728,11.350000381469728,2762200,96,80.0,,0.8,76.80000000000001,0.03999996185302912,0.0033613414399393804
405,2020-07-08,38,0.04726108998732573,0.13724114794595743,BE,11.369999885559082,12.579999923706056,11.289999961853027,12.529999732971191,12.529999732971191,4345700,97,80.0,,0.8,77.60000000000001,0.6400003433227557,0.05360137067125503
406,2020-07-09,53,0.056766793409378964,0.20113170103783973,BE,12.949999809265137,13.68000030517578,11.800000190734863,13.010000228881836,13.010000228881836,5847000,98,80.0,,0.8,78.4,1.100000381469723,0.08744041241183598
407,2020-07-10,15,0.03268567807351078,-0.4242113018821585,BE,13.0,13.895000457763672,12.90999984741211,13.720000267028809,13.720000267028809,3518000,94,80.0,,0.8,75.2,0.2150001525878924,0.015716385072487737
408,2020-07-13,857,0.5662724968314322,18.184550646227834,BE,14.100000381469728,14.239999771118164,12.010000228881836,12.109999656677246,12.109999656677246,5431800,94,80.0,,0.8,75.2,0.3449993133544922,0.0248290249721963
409,2020-07-14,40,0.04852851711026616,-0.9143018292751165,BE,12.199999809265137,13.369999885559082,11.880000114440918,13.09000015258789,13.09000015258789,3186500,95,80.0,,0.8,76.0,-0.869999885559082,-0.061095498563394135
410,2020-07-15,4,0.025714828897338404,-0.47010890856381726,BE,14.050000190734863,18.257999420166016,13.850000381469728,17.649999618530273,17.649999618530273,19250000,100,80.0,,0.8,80.0,4.887999534606934,0.3655945831298364
411,2020-07-16,3,0.02508111533586819,-0.024643895707033403,BE,17.1299991607666,19.5,17.010000228881836,17.059999465942383,17.059999465942383,12858500,97,80.0,,0.8,77.60000000000001,1.2420005798339844,0.06802500927139854
412,2020-07-17,17,0.03395310519645121,0.3537318712415989,BE,18.1299991607666,18.690000534057617,16.40999984741211,16.989999771118164,16.989999771118164,6539700,96,80.0,,0.8,76.80000000000001,-0.8099994659423828,-0.04153843415089142
413,2020-07-20,6,0.026982256020278834,0.13305657565596873,BE,16.84000015258789,16.940000534057617,16.079999923706055,16.610000610351562,16.610000610351562,3664600,100,80.0,,0.8,80.0,-1.75,-0.09363295612598221
414,2020-07-21,11,0.030150823827629913,0.11743153741368784,BE,16.899999618530273,18.21999931335449,16.850000381469727,17.09000015258789,17.09000015258789,3519800,99,80.0,,0.8,79.2,1.2799987792968714,0.07556072839097339
415,2020-07-22,85,0.07704562737642585,1.5553407036865776,BE,16.780000686645508,19.670000076293945,16.709999084472656,18.709999084472656,18.709999084472656,6470700,100,80.0,,0.8,80.0,1.4500007629394567,0.0795829208334089
416,2020-07-23,1,0.02381368821292776,-0.6909144746582441,BE,18.309999465942383,18.57999992370605,17.25,17.56999969482422,17.56999969482422,3536000,99,80.0,,0.8,79.2,-1.0900001525878942,-0.05541434409558288
417,2020-07-24,1,0.02381368821292776,0.0,BE,16.809999465942383,17.40999984741211,15.5,16.90999984741211,16.90999984741211,3699200,99,80.0,,0.8,79.2,-1.1700000762939418,-0.06297094085566435
418,2020-07-27,1,0.02381368821292776,-0.2264399522417555,BE,17.260000228881836,17.280000686645508,15.760000228881836,16.219999313354492,16.219999313354492,2812100,95,80.0,,0.8,76.0,-0.12999916076660156,-0.007466924865362712
419,2020-07-28,30,0.042191381495564007,0.7717281388046198,BE,15.989999771118164,16.03499984741211,14.869999885559082,14.989999771118164,14.989999771118164,4914700,100,80.0,,0.8,80.0,-1.2450008392333984,-0.07204865681490236
420,2020-07-29,51,0.055499366286438534,0.3154195079455677,BE,15.109999656677246,15.640000343322754,11.760000228881836,12.859999656677246,12.859999656677246,13841900,98,80.0,,0.8,78.4,-0.39499950408935547,-0.0246335832770902
421,2020-07-30,176,0.13471356147021546,1.4272990933796157,BE,12.199999809265137,13.699999809265137,12.029999732971191,12.579999923706056,12.579999923706056,5133300,97,80.0,,0.8,77.60000000000001,-1.9400005340576172,-0.12404095214012378
422,2020-07-31,1,0.02381368821292776,-0.8232272389428821,BE,12.65999984741211,12.75,11.630000114440918,12.15999984741211,12.15999984741211,4052900,95,80.0,,0.8,76.0,-0.9499998092651367,-0.06934305273658936
423,2020-08-03,44,0.051063371356147025,1.1442865506413327,BE,12.199999809265137,13.9399995803833,11.949999809265137,13.65999984741211,13.65999984741211,5146000,90,79.0,,0.79,71.10000000000001,1.1899995803833008,0.09333330042221966
424,2020-08-04,1,0.02381368821292776,-0.5336444190722034,BE,13.760000228881836,14.789999961853027,13.56999969482422,14.119999885559082,14.119999885559082,4426100,88,79.0,,0.79,69.52000000000001,0.8500003814697266,0.060975638956680234
425,2020-08-05,182,0.13851584283903676,4.816648038746075,BE,14.119999885559082,14.449999809265137,13.859999656677246,14.010000228881836,14.010000228881836,2916100,89,79.0,,0.79,70.31,-0.3400001525878906,-0.02298851612338293
426,2020-08-06,2,0.024447401774397973,-0.8235046528012884,BE,12.979999542236328,14.130000114440918,12.210000038146973,12.970000267028809,12.970000267028809,11731300,88,79.0,,0.79,69.52000000000001,-0.31999969482421875,-0.022145307892602162
427,2020-08-07,34,0.04472623574144487,0.8294883093991392,BE,13.0,13.029999732971191,12.16100025177002,12.539999961853027,12.539999961853027,5871500,85,79.0,,0.79,67.15,-1.1000003814697266,-0.07784857555277169
428,2020-08-10,9,0.028883396704689483,0.04589471751801377,BE,12.6899995803833,13.15999984741211,12.649999618530272,13.029999732971191,13.029999732971191,3635900,89,79.0,,0.79,70.31,0.13000011444091797,0.009976985196090693
429,2020-08-11,28,0.040923954372623576,0.41686778709026284,BE,13.220000267028809,13.25,12.649999618530272,12.800000190734863,12.800000190734863,3139600,88,79.0,,0.79,69.52000000000001,0.09000015258789062,0.006838917449196513
430,2020-08-12,3,0.02508111533586819,-0.38712874353494997,BE,13.050000190734863,13.270000457763672,12.789999961853027,13.210000038146973,13.210000038146973,3144300,92,79.0,,0.79,72.68,0.020000457763671875,0.001509468510465739
431,2020-08-13,46,0.052330798479087455,1.0864621759563393,BE,13.289999961853027,14.899999618530272,13.1899995803833,14.40999984741211,14.40999984741211,6585000,90,79.0,,0.79,71.10000000000001,1.6299991607665998,0.12283339144973149
432,2020-08-14,-9,0.017476552598225604,-0.6660369589963429,BE,14.510000228881836,15.449999809265137,13.899999618530272,14.170000076293944,14.170000076293944,4074300,86,79.0,,0.79,67.94,0.5500001907348651,0.03691276542389055
433,2020-08-17,19,0.03522053231939164,0.3367165327817596,BE,14.1899995803833,14.850000381469728,13.729999542236328,14.25,14.25,2513800,87,79.0,,0.79,68.73,-0.5999994277954084,-0.038834914899843365
434,2020-08-18,1,0.02381368821292776,-0.32386915686062834,BE,15.25,17.420000076293945,14.859999656677246,17.0,17.0,10480600,89,79.0,,0.79,70.31,2.569999694824217,0.17306394806771452
435,2020-08-19,19,0.03522053231939164,0.4790036723614881,BE,17.020000457763672,18.59499931335449,16.57900047302246,16.889999389648438,16.889999389648438,8014900,90,79.0,,0.79,71.10000000000001,1.1749992370605433,0.06745116141873875
436,2020-08-20,16,0.03331939163498099,-0.05397819281010474,BE,16.799999237060547,16.8799991607666,15.81999969482422,16.360000610351562,16.360000610351562,3611500,93,79.0,,0.79,73.47,-1.715000152587887,-0.0922291054539709
437,2020-08-21,104,0.08908618504435994,1.6737038304994485,BE,16.200000762939453,17.825000762939453,16.10700035095215,17.059999465942383,17.059999465942383,3827700,92,79.0,,0.79,72.68,0.9450016021728516,0.05598351002109503
438,2020-08-24,40,0.04852851711026616,0.7572628390472256,BE,17.43000030517578,17.75,15.529999732971191,16.34000015258789,16.34000015258789,4347500,93,79.0,,0.79,73.47,-0.07500076293945312,-0.0042076162540980455
439,2020-08-25,16,0.03331939163498099,-0.3134059390425449,BE,16.479999542236328,16.5,15.760000228881836,16.299999237060547,16.299999237060547,3062000,98,79.0,,0.79,77.42,-1.25,-0.07042253521126762
440,2020-08-26,1,0.02381368821292776,-0.28529042565331497,BE,16.209999084472656,16.950000762939453,15.859999656677246,16.229999542236328,16.229999542236328,3392600,100,79.0,,0.79,79.0,0.4500007629394531,0.02727277351148194
441,2020-08-27,24,0.038389100126742716,0.6120602480174571,BE,16.15999984741211,16.649999618530273,15.864999771118164,16.40999984741211,16.40999984741211,1939600,100,79.0,,0.79,79.0,-0.3000011444091797,-0.01769918176435259
442,2020-08-28,51,0.055499366286438534,0.4457063620456272,BE,16.31999969482422,16.459999084472656,15.550000190734863,16.309999465942383,16.309999465942383,4941200,96,79.0,,0.79,75.84,-0.1900005340576172,-0.011411443748392647
443,2020-08-31,22,0.03712167300380228,1.1240844151134959,BE,16.200000762939453,17.211000442504883,15.300000190734863,15.65999984741211,15.65999984741211,5624500,97,79.0,,0.79,76.63000000000001,0.7510013580322266,0.045625844459534326
444,2020-09-01,3,0.02508111533586819,-0.3243538529823482,BE,15.729999542236328,16.450000762939453,15.619999885559082,16.450000762939453,16.450000762939453,2965000,86,95.0,False,0.95,81.7,-0.7609996795654297,-0.044215888675828374
445,2020-09-02,1,0.02381368821292776,-0.050533124463085555,BE,16.440000534057617,16.545000076293945,15.470000267028809,16.479999542236328,16.479999542236328,3548400,90,95.0,,0.95,85.5,0.09499931335449219,0.005775033978631772
446,2020-09-03,117,0.09732446134347275,3.086912555218479,BE,16.600000381469727,16.6200008392334,15.420000076293944,15.720000267028809,15.720000267028809,4346400,88,95.0,,0.95,83.6,0.07500076293945312,0.004533137660537978
447,2020-09-04,64,0.06373764258555133,-0.34510151193530325,BE,15.859999656677246,16.25,13.699999809265137,14.40999984741211,14.40999984741211,6980300,89,95.0,,0.95,84.55,-0.37000083923339844,-0.022262383907945993
448,2020-09-08,1,0.02381368821292776,0.22892275492183933,BE,13.920000076293944,14.390000343322754,13.199999809265137,13.539999961853027,13.539999961853027,4098300,88,95.0,,0.95,83.6,-1.859999656677246,-0.11446151733398435
449,2020-09-09,2,0.024447401774397973,0.026611315131193747,BE,14.0,14.720000267028809,13.899999618530272,14.479999542236328,14.479999542236328,3112900,90,95.0,,0.95,85.5,0.3299999237060547,0.02293258622882388
450,2020-09-10,2,0.024447401774397973,0.0,BE,14.460000038146973,14.710000038146973,13.609999656677246,13.789999961853027,13.789999961853027,2455800,88,95.0,,0.95,83.6,-0.010000228881835938,-0.0006793633628007223
451,2020-09-11,1,0.02381368821292776,-0.025921509668723086,BE,13.989999771118164,14.315999984741213,13.300000190734863,13.470000267028809,13.470000267028809,2249400,88,95.0,,0.95,83.6,-0.39400005340575994,-0.026784503901020495
452,2020-09-14,1,0.02381368821292776,-0.0739316871211001,BE,13.850000381469728,14.654999732971191,13.619999885559082,14.630000114440918,14.630000114440918,2852200,94,95.0,,0.95,89.3,0.3389997482299787,0.02367978126510928
453,2020-09-15,1,0.02381368821292776,0.0,BE,14.699999809265137,15.529999732971191,14.279999732971191,14.470000267028809,14.470000267028809,3141100,94,95.0,,0.95,89.3,0.875,0.059706585871264206
454,2020-09-16,1,0.02381368821292776,0.0,BE,14.31999969482422,15.420000076293944,14.149999618530272,14.90999984741211,14.90999984741211,3288700,98,95.0,,0.95,93.1,-0.10999965667724787,-0.007083043050136739
455,2020-09-17,2,0.024447401774397973,0.026611315131193747,BE,14.460000038146973,15.029999732971191,14.25,14.550000190734863,14.550000190734863,2582600,99,95.0,,0.95,94.05,-0.39000034332275213,-0.025291850933407023
456,2020-09-18,2,0.024447401774397973,0.0,BE,14.9399995803833,17.850000381469727,14.850000381469728,17.229999542236328,17.229999542236328,17335400,95,95.0,,0.95,90.25,2.820000648498535,0.18762479697935874
457,2020-09-21,2,0.024447401774397973,0.026611315131193747,BE,16.5,18.13999938964844,16.329999923706055,17.920000076293945,17.920000076293945,6848700,97,95.0,,0.95,92.15,0.2899990081787145,0.01624644268802178
458,2020-09-22,1,0.02381368821292776,-0.025921509668723086,BE,18.020000457763672,18.059999465942383,16.200000762939453,16.889999389648438,16.889999389648438,5013100,96,95.0,,0.95,91.2,-0.07999992370605824,-0.004410139272204683
459,2020-09-23,30,0.042191381495564007,0.7717281388046198,BE,16.75,17.34000015258789,15.029999732971191,15.239999771118164,15.239999771118164,4245100,100,95.0,,0.95,95.0,-0.7199993133544922,-0.03986707279323398
460,2020-09-24,1,0.02381368821292776,-0.43557932049626,BE,14.800000190734863,15.109999656677246,14.050000190734863,14.609999656677246,14.609999656677246,3744400,97,95.0,,0.95,92.15,-2.2300004959106445,-0.12860441039718395
461,2020-09-25,17,0.03395310519645121,0.4257810420991006,BE,14.649999618530272,15.647000312805176,14.609999656677246,15.170000076293944,15.170000076293944,3279100,95,95.0,,0.95,90.25,0.5370006561279297,0.03553942212636807
462,2020-09-28,24,0.038389100126742716,0.3901050989031165,BE,15.829999923706056,16.90999984741211,15.699999809265137,16.8799991607666,16.8799991607666,4480200,93,95.0,,0.95,88.35,1.2629995346069336,0.08071831720827172
463,2020-09-29,15,0.03268567807351078,-0.1485687873485424,BE,16.979999542236328,17.31999969482422,16.51099967956543,16.8799991607666,16.8799991607666,4162600,97,95.0,,0.95,92.15,0.4099998474121094,0.02424599947437933
464,2020-09-30,42,0.049795944233206595,0.5234790026755594,BE,16.989999771118164,18.71999931335449,16.950000762939453,17.969999313354492,17.969999313354492,8818700,99,95.0,,0.95,94.05,1.3999996185302699,0.08083138817540725
465,2020-10-01,1,0.02381368821292776,-0.5217745424928097,BE,18.450000762939453,18.5,17.110000610351562,17.280000686645508,17.280000686645508,5083200,99,91.0,False,0.91,90.09,-0.21999931335448863,-0.011752100503419682
466,2020-10-02,1,0.02381368821292776,0.0,BE,16.09000015258789,16.530000686645508,15.880000114440918,15.970000267028809,15.970000267028809,7207600,97,91.0,,0.91,88.27,-1.9699993133544922,-0.1064864493705131
467,2020-10-05,63,0.06310392902408112,2.1533979352713915,BE,16.5,18.25,16.489999771118164,17.700000762939453,17.700000762939453,8063100,100,91.0,,0.91,91.0,1.7199993133544922,0.10405319067796959
468,2020-10-06,1,0.02381368821292776,-0.6226274879993572,BE,17.799999237060547,20.709999084472656,17.719999313354492,19.530000686645508,19.530000686645508,14957000,95,91.0,,0.91,86.45,2.4599990844726562,0.13479447038206338
469,2020-10-07,26,0.039656527249683146,0.6652828782798446,BE,20.1200008392334,22.440000534057617,19.8799991607666,21.6299991607666,21.6299991607666,11382700,99,91.0,,0.91,90.09,1.730001449584961,0.083534598071616
470,2020-10-08,36,0.0459936628643853,0.15980056889002525,BE,22.0,22.549999237060547,20.399999618530277,20.6200008392334,20.6200008392334,11488300,97,91.0,,0.91,88.27,0.10999870300292969,0.004901902869208108
471,2020-10-09,396,0.27413054499366285,4.960180771032544,BE,21.0,23.3799991607666,20.93000030517578,22.920000076293945,22.920000076293945,9634900,91,91.0,,0.91,82.81,0.8299999237060547,0.036807093205660335
472,2020-10-12,1,0.02381368821292776,0.0,BE,23.25,23.31999969482422,21.36000061035156,21.920000076293945,21.920000076293945,6766000,90,91.0,,0.91,81.9,-0.05999946594238281,-0.0025662732290883117
473,2020-10-13,18,0.03458681875792142,0.45239235723029414,BE,21.68000030517578,22.399999618530277,20.729999542236328,21.18000030517578,21.18000030517578,5014900,96,91.0,,0.91,87.36,-0.9200000762939418,-0.03945111871069762
474,2020-10-14,67,0.06563878326996198,0.8977976474037157,BE,21.280000686645508,22.18000030517578,20.68000030517578,20.729999542236328,20.729999542236328,5107100,93,91.0,,0.91,84.63000000000001,-0.21999931335449574,-0.009821398084868815
475,2020-10-15,24,0.038389100126742716,-0.41514607349050947,BE,19.489999771118164,20.040000915527344,18.200000762939453,19.07999992370605,19.07999992370605,10517100,93,91.0,,0.91,84.63000000000001,-2.1399993896484375,-0.09648328945915574
476,2020-10-16,12,0.030784537389100128,-0.19809171646472323,BE,19.420000076293945,19.450000762939453,18.38999938964844,18.86000061035156,18.86000061035156,5614000,88,91.0,,0.91,80.08,-0.5900001525878906,-0.029441124033619537
477,2020-10-19,11,0.030150823827629913,0.06729777020054728,BE,18.959999084472656,19.280000686645508,18.13999938964844,18.31999969482422,18.31999969482422,3769700,90,91.0,,0.91,81.9,-0.1700000762939453,-0.008740363476893442
478,2020-10-20,24,0.038389100126742716,0.27323552902602044,BE,18.399999618530277,19.149999618530277,17.93000030517578,18.170000076293945,18.170000076293945,3529200,92,91.0,,0.91,83.72,-0.13000106811523082,-0.006742793749238696
479,2020-10-21,49,0.0542319391634981,0.412691075968173,BE,18.18000030517578,18.32999992370605,16.309999465942383,16.399999618530273,16.399999618530273,6595100,96,91.0,,0.91,87.36,-0.8199996948242259,-0.042819828258939596
480,2020-10-22,42,0.049795944233206595,-0.0817967234569631,BE,16.610000610351562,16.966999053955078,15.475000381469728,16.610000610351562,16.610000610351562,6416300,94,91.0,,0.91,85.54,-1.363000869750973,-0.07435902211806422
481,2020-10-23,30,0.042191381495564007,-0.152714500241798,BE,16.780000686645508,17.572999954223633,15.970000267028809,16.43000030517578,16.43000030517578,5547100,95,91.0,,0.91,86.45,0.6060009002685547,0.035716445692103305
482,2020-10-26,1,0.02381368821292776,-0.13768415255404098,BE,16.0,16.31999969482422,15.079999923706056,15.670000076293944,15.670000076293944,4772900,90,91.0,,0.91,81.9,-1.253000259399414,-0.07130258138413403
483,2020-10-27,10,0.029517110266159698,0.23950183618074394,BE,15.880000114440918,16.770000457763672,15.289999961853027,15.420000076293944,15.420000076293944,5778400,98,91.0,,0.91,89.18,0.4500007629394531,0.027573576676117595
484,2020-10-28,1,0.02381368821292776,-0.19322426896818234,BE,14.979999542236328,15.40999984741211,14.300000190734863,14.600000381469728,14.600000381469728,6945800,93,91.0,,0.91,84.63000000000001,-1.3600006103515625,-0.08109723155803195
485,2020-10-29,24,0.038389100126742716,0.6120602480174571,BE,14.760000228881836,14.989999771118164,14.279999732971191,14.720000267028809,14.720000267028809,5212900,95,91.0,,0.91,86.45,-0.4200000762939453,-0.02725503442263033
486,2020-10-30,27,0.04029024081115336,0.049522929116180725,BE,13.989999771118164,14.1899995803833,12.369999885559082,12.640000343322754,12.640000343322754,11917300,94,91.0,,0.91,85.54,-0.8000001907348633,-0.05336892614743438
487,2020-11-02,12,0.030784537389100128,0.197151165656267,BE,13.25,13.380000114440918,12.609999656677246,12.989999771118164,12.989999771118164,5904200,95,88.0,,0.88,83.6,-0.8099994659423828,-0.05708241648309498
488,2020-11-03,19,0.03522053231939164,0.14409815142657179,BE,13.75,14.989999771118164,13.664999961853027,14.520000457763672,14.520000457763672,9345300,100,88.0,,0.88,88.0,1.609999656677246,0.12032882233981357
489,2020-11-04,28,0.040923954372623576,0.1619345784303141,BE,13.899999618530272,14.100000381469728,12.8100004196167,13.800000190734863,13.800000190734863,9994500,81,88.0,,0.88,71.28,-0.8899993896484357,-0.059372875466164654
490,2020-11-05,14,0.03205196451204056,-0.21679209637957197,BE,14.5600004196167,15.649999618530272,14.55500030517578,15.399999618530272,15.399999618530272,7691300,86,88.0,,0.88,75.68,1.5499992370605433,0.1099290209309185
491,2020-11-06,42,0.049795944233206595,0.5536003796116891,BE,15.399999618530272,15.529999732971191,14.449999809265137,14.630000114440918,14.630000114440918,6348000,81,88.0,,0.88,71.28,-0.11999988555908025,-0.007667724503775397
492,2020-11-09,17,0.03395310519645121,-0.482727992430825,BE,15.899999618530272,16.3700008392334,15.399999618530272,15.529999732971191,15.529999732971191,6608700,91,88.0,,0.88,80.08,0.840001106262207,0.05408893243435342
493,2020-11-10,23,0.0377553865652725,0.11198626301840298,BE,16.260000228881836,16.360000610351562,15.020000457763672,15.56999969482422,15.56999969482422,5714900,94,88.0,,0.88,82.72,-0.010000228881835938,-0.0006108874996432201
494,2020-11-11,1,0.02381368821292776,-0.3692638222162543,BE,15.81999969482422,17.389999389648438,15.800000190734863,17.100000381469727,17.100000381469727,6942500,88,88.0,,0.88,77.44,1.029998779296875,0.06295835824389617
495,2020-11-12,1,0.02381368821292776,0.0,BE,17.350000381469727,17.3700008392334,16.360000610351562,17.100000381469727,17.100000381469727,6238400,95,88.0,,0.88,83.6,-0.019998550415039062,-0.001150002939444783
496,2020-11-13,59,0.060569074778200255,1.5434562776092395,BE,17.399999618530273,18.190000534057617,17.1560001373291,18.049999237060547,18.049999237060547,4802300,91,88.0,,0.88,80.08,0.8199996948242188,0.04720780974126937
497,2020-11-16,20,0.03585424588086185,0.2146936321868691,BE,18.399999618530277,19.170000076293945,18.209999084472656,19.149999618530277,19.149999618530277,5545900,94,88.0,,0.88,82.72,0.9799995422363281,0.05387572916237415
498,2020-11-17,26,0.039656527249683146,0.1060482873201598,BE,18.920000076293945,19.559999465942383,18.149999618530277,19.270000457763672,19.270000457763672,5958200,90,88.0,,0.88,79.2,0.3899993896484375,0.02034425603006218
499,2020-11-18,19,0.03522053231939164,-0.11186039822301774,BE,19.809999465942383,20.06999969482422,18.450000762939453,18.51000022888184,18.51000022888184,5634400,94,88.0,,0.88,82.72,0.5100002288818359,0.026073632045330086
500,2020-11-19,1,0.02381368821292776,-0.32386915686062834,BE,18.709999084472656,19.96999931335449,18.5,18.76000022888184,18.76000022888184,6869700,90,88.0,,0.88,79.2,-0.10000038146973012,-0.004982580119097801
501,2020-11-20,2,0.024447401774397973,0.026611315131193747,BE,19.0,19.61000061035156,18.670000076293945,18.670000076293945,18.670000076293945,4082100,93,88.0,,0.88,81.84,-0.3599987030029297,-0.018026976233403658
502,2020-11-23,400,0.27666539923954375,9.01831199228969,BE,19.1299991607666,22.299999237060547,19.0,22.07999992370605,22.07999992370605,13056900,85,88.0,,0.88,74.8,2.689998626708988,0.13717483646017903
503,2020-11-24,34,0.04472623574144487,-0.8383381663757679,BE,22.75,25.8700008392334,22.3799991607666,25.020000457763672,25.020000457763672,16035200,87,88.0,,0.88,76.56,3.5700016021728516,0.16008976342204706
504,2020-11-25,1,0.02381368821292776,-0.46756779733061293,BE,23.3700008392334,27.549999237060547,22.84000015258789,27.459999084472656,27.459999084472656,10638000,79,88.0,,0.88,69.52,1.6799983978271484,0.06494002100221552
505,2020-11-27,3,0.02508111533586819,0.053222630262387494,BE,27.15999984741211,28.239999771118164,24.420000076293945,25.6299991607666,25.6299991607666,7023500,65,88.0,,0.88,57.2,0.6900005340576172,0.0250453921294278
506,2020-11-30,2,0.024447401774397973,-0.6311078811987224,BE,26.0,26.8700008392334,23.13999938964844,24.520000457763672,24.520000457763672,6565500,83,88.0,,0.88,73.04,-1.3699989318847656,-0.04851271044576644
507,2020-12-01,93,0.08211533586818758,2.358857379853802,BE,25.100000381469727,25.399999618530277,23.59000015258789,24.6200008392334,24.6200008392334,5599500,96,83.0,False,0.83,79.67999999999999,-1.4700012207031214,-0.05470789634501039
