,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WANT_unscaled,WANT_monthly,isPartial,scale,WANT,Stock_Price_Change,Stock_Price_Change_Percent
378,2021-01-27,54,0.08899048751486326,0.8324967557111724,WANT,58.65999984741211,58.65999984741211,54.10499954223633,54.86000061035156,54.86000061035156,77700,96,74.0,,0.74,71.03999999999999,-2.509998321533203,-0.0410331599912892
379,2021-01-28,86,0.12704042806183116,0.4275731216846381,WANT,54.22999954223633,56.91999816894531,53.79999923706055,55.400001525878906,55.400001525878906,36700,99,74.0,,0.74,73.26,-1.7400016784667969,-0.029662490334008362
380,2021-01-29,25,0.0545077288941736,-0.5709418668863078,WANT,54.290000915527344,54.29999923706055,51.0,51.630001068115234,51.630001068115234,41800,96,74.0,,0.74,71.03999999999999,-2.6199989318847656,-0.04602949782444299
381,2021-02-01,28,0.058074910820451846,0.9661446801658549,WANT,53.25,55.560001373291016,52.560001373291016,55.380001068115234,55.380001068115234,24800,93,75.0,False,0.75,69.75,1.2600021362304688,0.02320445955679684
382,2021-02-02,56,0.09136860879904875,0.5732888351999343,WANT,57.0,60.18000030517578,57.0,59.18999862670898,59.18999862670898,38500,97,75.0,,0.75,72.75,4.619998931884766,0.08315332645232276
383,2021-02-03,20,0.04856242568370987,-0.4684998893819705,WANT,60.20000076293945,60.20000076293945,58.09999847412109,58.130001068115234,58.130001068115234,33600,95,75.0,,0.75,71.25,0.020000457763671875,0.00033234392924974543
384,2021-02-04,24,0.053318668252080856,0.09794079478954965,WANT,59.060001373291016,59.95000076293945,58.30199813842773,59.95000076293945,59.95000076293945,30800,95,75.0,,0.75,71.25,-0.25,-0.00415282386763538
385,2021-02-05,7,0.033104637336504164,-0.3791173256617827,WANT,60.40999984741211,62.22999954223633,60.220001220703125,61.63999938964844,61.63999938964844,25100,97,75.0,,0.75,72.75,2.279998779296875,0.038031672231543245
386,2021-02-08,1,0.025970273483947683,-0.8598507453109259,WANT,63.09000015258789,63.09000015258789,61.58100128173828,62.709999084472656,62.709999084472656,56400,92,75.0,,0.75,69.0,0.8600006103515625,0.01381971101844326
387,2021-02-09,3,0.028348394768133174,0.09157089876837143,WANT,61.93999862670898,62.1259994506836,61.505001068115234,61.68000030517578,61.68000030517578,19500,94,75.0,,0.75,70.5,-0.9640007019042898,-0.015279770162827444
388,2021-02-10,1,0.025970273483947683,-0.0838890986116354,WANT,61.52999877929688,61.52999877929688,58.380001068115234,59.79999923706055,59.79999923706055,35200,100,75.0,,0.75,75.0,-0.5960006713867188,-0.00959341783885237
389,2021-02-11,4,0.029537455410225923,0.13735634815255704,WANT,60.31999969482422,60.81499862670898,58.733001708984375,59.33000183105469,59.33000183105469,28700,96,75.0,,0.75,72.0,-0.7150001525879048,-0.011620350508254607
390,2021-02-12,2,0.02715933412604043,-0.080512056680488,WANT,58.720001220703125,59.630001068115234,58.0,59.61000061035156,59.61000061035156,39900,94,75.0,,0.75,70.5,-1.184997558593743,-0.019485284639524925
391,2021-02-16,45,0.07828894173602854,2.6904321506642006,WANT,60.310001373291016,60.310001373291016,58.2869987487793,58.7599983215332,58.7599983215332,32400,94,75.0,,0.75,70.5,0.6800003051757812,0.011403660791470038
392,2021-02-17,2,0.02715933412604043,-0.6530885010859495,WANT,57.93999862670898,59.86000061035156,57.0,59.7599983215332,59.7599983215332,24300,92,75.0,,0.75,69.0,-0.4500007629394531,-0.007461461659636792
393,2021-02-18,3,0.028348394768133174,0.04378092027494418,WANT,57.810001373291016,60.25299835205078,57.810001373291016,59.81999969482422,59.81999969482422,17300,92,75.0,,0.75,69.0,0.39299774169921875,0.006565281284532043
394,2021-02-19,2,0.02715933412604043,-0.0419445493058177,WANT,60.40999984741211,60.5,58.60699844360352,58.81999969482422,58.81999969482422,18800,93,75.0,,0.75,69.75,0.24700164794921875,0.004099408406300631
395,2021-02-22,-2,0.022403091557669442,-0.6851489781253655,WANT,57.0099983215332,57.38999938964844,55.0,55.09000015258789,55.09000015258789,58500,95,75.0,,0.75,71.25,-3.1100006103515625,-0.051404968766141534
396,2021-02-23,2,0.02715933412604043,0.2123029563186667,WANT,53.0,54.68899917602539,48.220001220703125,53.84999847412109,53.84999847412109,60600,97,75.0,,0.75,72.75,-2.701000213623047,-0.047063952645907015
397,2021-02-24,8,0.03429369797859691,0.2626855216496651,WANT,53.970001220703125,55.86000061035156,52.242000579833984,55.66999816894531,55.66999816894531,34400,91,75.0,,0.75,68.25,1.1710014343261719,0.021412010677999582
398,2021-02-25,6,0.03191557669441141,-0.06934572310252785,WANT,55.02999877929688,55.45000076293945,48.63999938964844,49.380001068115234,49.380001068115234,75800,99,75.0,,0.75,74.25,-0.4099998474121094,-0.007339775204659227
399,2021-02-26,5,0.03072651605231867,-0.03725643604932738,WANT,51.2599983215332,51.77999877929688,48.39500045776367,50.22999954223633,50.22999954223633,54700,95,75.0,,0.75,71.25,-3.670001983642571,-0.0661857877934503
400,2021-03-01,2,0.02715933412604043,-0.080512056680488,WANT,52.59999847412109,53.81999969482422,51.94499969482422,53.56999969482422,53.56999969482422,35600,100,72.0,False,0.72,72.0,2.0400009155273366,0.039397469363073645
401,2021-03-02,3,0.028348394768133174,0.04378092027494418,WANT,54.02000045776367,54.084999084472656,51.709999084472656,51.75,51.75,26100,98,72.0,,0.72,70.56,0.2649993896484375,0.004923808828522169
402,2021-03-03,4,0.029537455410225923,0.0419445493058177,WANT,51.75,51.75,48.18000030517578,48.18000030517578,48.18000030517578,52000,97,72.0,,0.72,69.84,-2.3349990844726562,-0.043172767384644595
403,2021-03-04,4,0.029537455410225923,0.0,WANT,48.34999847412109,49.0099983215332,42.31999969482422,45.060001373291016,45.060001373291016,68800,95,72.0,,0.72,68.39999999999999,-2.740001678466797,-0.0529468923375227
404,2021-03-05,2,0.02715933412604043,-0.080512056680488,WANT,46.02999877929688,46.2599983215332,40.10900115966797,45.90999984741211,45.90999984741211,48900,96,72.0,,0.72,69.12,-2.75,-0.05611099967721789
405,2021-03-08,278,0.35534007134363854,11.534751059099872,WANT,46.72999954223633,48.900001525878906,46.0,46.060001373291016,46.060001373291016,97500,99,72.0,,0.72,71.28,2.640003204345703,0.0570688132324646
406,2021-03-09,197,0.25902615933412604,-0.2710471454720069,WANT,48.68000030517578,52.17900085449219,48.470001220703125,51.22999954223633,51.22999954223633,68000,96,72.0,,0.72,69.12,3.2789993286132812,0.06705519890174161
407,2021-03-10,11,0.03786087990487515,-0.8538337594851291,WANT,53.470001220703125,54.0,51.09999847412109,52.11000061035156,52.11000061035156,81800,95,72.0,,0.72,68.39999999999999,1.8209991455078125,0.034899080390325965
408,2021-03-11,1,0.025970273483947683,-0.3140604880499984,WANT,54.43000030517578,55.0,53.505001068115234,54.40999984741211,54.40999984741211,51500,94,72.0,,0.72,67.67999999999999,1.0,0.0185185185185186
409,2021-03-12,5,0.03072651605231867,0.18314179753674287,WANT,52.58000183105469,54.880001068115234,52.13999938964844,54.869998931884766,54.869998931884766,64000,92,72.0,,0.72,66.24,-0.11999893188476562,-0.0021817987615412315
410,2021-03-15,1,0.025970273483947683,-0.39061410116905215,WANT,55.40999984741211,57.119998931884766,54.65499877929688,57.09000015258789,57.09000015258789,61200,91,72.0,,0.72,65.52,2.2399978637695312,0.04081628681073313
411,2021-03-16,1,0.025970273483947683,0.0,WANT,57.34999847412109,57.34999847412109,54.77000045776367,55.27000045776367,55.27000045776367,67100,92,72.0,,0.72,66.24,0.22999954223632102,0.004026602705483162
412,2021-03-17,438,0.545589774078478,20.008241380889153,WANT,54.380001068115234,58.13999938964844,53.79999923706055,57.66999816894531,57.66999816894531,60100,93,72.0,,0.72,66.96,0.7900009155273509,0.01377508171833397
413,2021-03-18,1,0.025970273483947683,-0.9523996329883336,WANT,56.380001068115234,56.68999862670898,53.16999816894531,53.41999816894531,53.41999816894531,81600,91,72.0,,0.72,65.52,-1.4500007629394602,-0.024939813865867078
414,2021-03-19,525,0.6490380499405469,23.991575477313308,WANT,53.09000015258789,54.59000015258789,51.77999877929688,54.34999847412109,54.34999847412109,41100,89,72.0,,0.72,64.08,-2.0999984741210866,-0.037043544275756846
415,2021-03-22,-20,0.001,-0.9808170434068566,WANT,55.29999923706055,56.67499923706055,54.915000915527344,55.400001525878906,55.400001525878906,29900,92,72.0,,0.72,66.24,2.0849990844726562,0.03819379151208557
416,2021-03-23,232,0.30064328180737215,299.64328180737215,WANT,55.27999877929688,56.0,53.560001373291016,53.83000183105469,53.83000183105469,32900,94,72.0,,0.72,67.67999999999999,-0.6749992370605469,-0.011909999932018578
417,2021-03-24,195,0.2566480380499406,-0.1463370260361253,WANT,54.505001068115234,55.45000076293945,51.39099884033203,51.47999954223633,51.47999954223633,54000,90,72.0,,0.72,64.8,-0.5499992370605469,-0.009821414947509766
418,2021-03-25,2,0.02715933412604043,-0.8941767319462012,WANT,50.09999847412109,52.959999084472656,49.58599853515625,52.790000915527344,52.790000915527344,47600,94,72.0,,0.72,67.67999999999999,-2.490001678466797,-0.04490534976026572
419,2021-03-26,1,0.025970273483947683,-0.04378092027494418,WANT,53.619998931884766,54.09600067138672,51.54100036621094,54.08000183105469,54.08000183105469,32700,93,72.0,,0.72,66.96,1.1360015869140625,0.021450181392603573
420,2021-03-29,20,0.04856242568370987,0.8699235382995285,WANT,53.66999816894531,54.47999954223633,52.29999923706055,53.13999938964844,53.13999938964844,49200,93,72.0,,0.72,66.96,0.3839988708496094,0.00709847060935731
421,2021-03-30,131,0.18054815695600476,2.7178570554100046,WANT,52.310001373291016,54.983001708984375,52.20000076293945,54.75,54.75,29800,94,72.0,,0.72,67.67999999999999,0.5030021667480469,0.009232785810838529
422,2021-03-31,86,0.12704042806183116,-0.2963626425010373,WANT,55.59999847412109,56.900001525878906,55.119998931884766,56.08000183105469,56.08000183105469,39300,87,72.0,,0.72,62.64,1.9169998168945312,0.03486531759471556
423,2021-04-01,1,0.025970273483947683,-0.7955747325464944,WANT,57.61000061035156,57.630001068115234,57.0,57.369998931884766,57.369998931884766,40800,94,72.0,False,0.72,67.67999999999999,0.7299995422363281,0.012829517094200993
424,2021-04-05,69,0.10682639714625446,3.1134105581246274,WANT,59.77000045776367,61.88999938964844,59.59000015258789,61.33000183105469,61.33000183105469,109800,93,72.0,,0.72,66.96,4.259998321533203,0.07391980292518374
425,2021-04-06,36,0.06758739595719382,-0.36731559087721644,WANT,61.0,62.75,60.98400115966797,62.130001068115234,62.130001068115234,51400,95,72.0,,0.72,68.39999999999999,0.8600006103515625,0.013895631262446084
426,2021-04-07,2,0.02715933412604043,-0.5981597790327404,WANT,62.2400016784668,62.56499862670898,61.310001373291016,61.4900016784668,61.4900016784668,41200,94,72.0,,0.72,67.67999999999999,-0.18500137329102273,-0.0029482290564306624
427,2021-04-08,2,0.02715933412604043,0.0,WANT,62.560001373291016,62.84999847412109,61.2599983215332,62.31999969482422,62.31999969482422,57500,93,72.0,,0.72,66.96,0.2849998474121094,0.004555260188089383
428,2021-04-09,79,0.11871700356718193,3.371130861170702,WANT,62.209999084472656,64.23999786376953,62.08000183105469,64.2300033569336,64.2300033569336,69100,96,72.0,,0.72,69.12,1.3899993896484446,0.022116140388146244
429,2021-04-12,-15,0.006945303210463734,-0.7550018875047187,WANT,64.5,65.62000274658203,64.0,65.56999969482422,65.56999969482422,81400,95,72.0,,0.72,68.39999999999999,1.3800048828125,0.021482019438092248
430,2021-04-13,76,0.11514982164090369,15.579524054100325,WANT,66.11000061035156,67.87999725341797,65.47000122070312,67.62000274658203,67.62000274658203,46900,95,72.0,,0.72,68.39999999999999,2.2599945068359375,0.03444063413962062
431,2021-04-14,1,0.025970273483947683,-0.7744653607459651,WANT,68.33999633789062,68.79000091552734,65.12000274658203,65.58999633789062,65.58999633789062,93500,97,72.0,,0.72,69.84,0.910003662109375,0.01340606509914899
432,2021-04-15,78,0.11752794292508918,3.5254796025822994,WANT,67.4000015258789,67.4000015258789,65.9000015258789,66.94000244140625,66.94000244140625,37100,100,72.0,,0.72,72.0,-1.3899993896484375,-0.02020641621091601
433,2021-04-16,1,0.025970273483947683,-0.7790289454780911,WANT,67.30000305175781,68.7300033569336,67.0,68.4800033569336,68.4800033569336,64900,96,72.0,,0.72,69.12,1.3300018310546875,0.019732964405705822
434,2021-04-19,4,0.029537455410225923,-0.30691107948996954,WANT,67.52999877929688,67.80000305175781,65.48500061035156,66.23999786376953,66.23999786376953,97900,99,72.0,,0.72,71.28,-0.9300003051757812,-0.013531212858320929
435,2021-04-20,20,0.04856242568370987,0.6440964534439033,WANT,65.47000122070312,65.83000183105469,62.18999862670898,63.709999084472656,63.709999084472656,105900,95,72.0,,0.72,68.39999999999999,-1.970001220703125,-0.029056063894263295
436,2021-04-21,1,0.025970273483947683,-0.46521877525036115,WANT,62.720001220703125,66.20999908447266,62.720001220703125,66.19999694824219,66.19999694824219,38300,95,72.0,,0.72,68.39999999999999,0.37999725341796875,0.005772402291483791
437,2021-04-22,12,0.03904994054696789,0.5036399432260426,WANT,66.30999755859375,66.5199966430664,63.18000030517578,64.18000030517578,64.18000030517578,87200,99,72.0,,0.72,71.28,0.30999755859375,0.00468203538559564
438,2021-04-23,1,0.025970273483947683,-0.334947169696416,WANT,65.0,66.72000122070312,64.0,66.01000213623047,66.01000213623047,63700,98,72.0,,0.72,70.56,0.20000457763671875,0.0030066835196926878
439,2021-04-26,1,0.025970273483947683,-0.04378092027494418,WANT,66.69999694824219,67.08999633789062,65.44999694824219,66.9000015258789,66.9000015258789,45500,97,72.0,,0.72,69.84,0.3699951171875,0.005545490264060371
440,2021-04-27,1,0.025970273483947683,0.0,WANT,66.80999755859375,67.2699966430664,66.29000091552734,66.66999816894531,66.66999816894531,29700,98,72.0,,0.72,70.56,0.18000030517578125,0.002682967878985032
441,2021-04-28,19,0.04737336504161712,0.8241380889153425,WANT,66.25,67.37999725341797,66.12000274658203,66.37999725341797,66.37999725341797,21000,98,72.0,,0.72,70.56,0.1100006103515625,0.001635210581847124
442,2021-04-29,3,0.028348394768133174,-0.4015963454732562,WANT,67.37999725341797,67.41000366210938,64.56999969482422,66.5199966430664,66.5199966430664,44000,98,72.0,,0.72,70.56,0.03000640869140625,0.00044533110588518277
443,2021-04-30,5,0.03072651605231867,0.0838890986116354,WANT,66.05000305175781,67.69999694824219,66.0,67.23999786376953,67.23999786376953,35700,94,72.0,,0.72,67.67999999999999,0.2899932861328125,0.004301932508213424
444,2021-05-04,12,0.03904994054696789,0.2708873495607753,WANT,64.56999969482422,64.56999969482422,61.86000061035156,64.22000122070312,64.22000122070312,59700,96,71.0,,0.71,68.16,-3.1299972534179688,-0.04623334408435653
445,2021-05-05,1,0.025970273483947683,-0.334947169696416,WANT,65.06500244140625,65.41000366210938,63.22499847412109,63.65999984741211,63.65999984741211,25300,98,71.0,,0.71,69.58,0.8400039672851562,0.013009198873397132
446,2021-05-06,1,0.025970273483947683,0.0,WANT,64.05000305175781,64.05000305175781,62.09000015258789,63.95000076293945,63.95000076293945,30400,95,71.0,,0.71,67.45,-1.3600006103515625,-0.020791936006867684
447,2021-05-07,35,0.06639833531510107,1.5567052790623142,WANT,64.76000213623047,66.03299713134766,64.0,65.80000305175781,65.80000305175781,67200,98,71.0,,0.71,69.58,1.9829940795898438,0.030960093444295733
448,2021-05-10,44,0.07709988109393578,1.7197265215385258,WANT,66.05999755859375,66.05999755859375,62.20000076293945,62.33000183105469,62.33000183105469,47900,97,71.0,,0.71,68.86999999999999,0.02700042724609375,0.0004088929538119679
449,2021-05-11,1,0.025970273483947683,-0.6631606545241436,WANT,58.790000915527344,60.595001220703125,57.41899871826172,60.0099983215332,60.0099983215332,57000,97,71.0,,0.71,68.86999999999999,-5.464996337890625,-0.08272777081233307
450,2021-05-12,18,0.046184304399524374,0.7783526395311569,WANT,58.209999084472656,58.43000030517578,53.720001220703125,53.95000076293945,53.95000076293945,64800,94,71.0,,0.71,66.74,-2.1650009155273438,-0.03572903493543689
451,2021-05-13,6,0.03191557669441141,-0.30895188074457414,WANT,55.209999084472656,56.4900016784668,53.290000915527344,55.130001068115234,55.130001068115234,48500,92,71.0,,0.71,65.32,-1.9399986267089844,-0.0332020985209055
452,2021-05-14,10,0.0366718192627824,0.14902574419731018,WANT,56.43999862670898,58.150001525878906,56.20000076293945,58.060001373291016,58.060001373291016,30900,99,71.0,,0.71,70.28999999999999,1.6599998474121094,0.029385728413686252
453,2021-05-17,11,0.03786087990487515,0.3355563944465416,WANT,57.400001525878906,57.900001525878906,56.20100021362305,57.59999847412109,57.59999847412109,37500,96,71.0,,0.71,68.16,-0.25,-0.004299226026481584
454,2021-05-18,61,0.09731391200951249,1.5703024402499923,WANT,58.16999816894531,58.68399810791016,56.220001220703125,56.380001068115234,56.380001068115234,42100,97,71.0,,0.71,68.86999999999999,0.7839965820312571,0.013540527830225413
455,2021-05-19,19,0.04737336504161712,-0.5131902102857981,WANT,53.2599983215332,54.900001525878906,52.56999969482422,54.900001525878906,54.900001525878906,43800,96,71.0,,0.71,68.16,-3.783996582031257,-0.06448089264594947
456,2021-05-20,1,0.025970273483947683,-0.45179588865741316,WANT,55.43999862670898,56.64099884033203,55.43999862670898,56.630001068115234,56.630001068115234,27900,95,71.0,,0.71,67.45,1.740997314453125,0.0317121542088199
457,2021-05-21,6,0.03191557669441141,0.22892724692092825,WANT,57.59000015258789,57.59000015258789,55.61000061035156,55.68000030517578,55.68000030517578,40600,92,71.0,,0.71,65.32,0.9490013122558594,0.016754671204352256
458,2021-05-24,3,0.028348394768133174,-0.4683214022880846,WANT,56.75,58.06999969482422,56.14400100708008,57.369998931884766,57.369998931884766,41500,96,71.0,,0.71,68.16,0.4799995422363281,0.00833477237306024
459,2021-05-25,41,0.07353269916765755,1.5938928736210727,WANT,57.869998931884766,58.54499816894531,56.66999816894531,57.88999938964844,57.88999938964844,45100,99,71.0,,0.71,70.28999999999999,0.47499847412109375,0.008179756786935721
460,2021-05-26,4,0.029537455410225923,-0.598308565514788,WANT,58.400001525878906,60.22700119018555,58.400001525878906,59.66999816894531,59.66999816894531,46300,91,71.0,,0.71,64.61,1.6820030212402344,0.028730089227886113
461,2021-05-27,2,0.02715933412604043,-0.080512056680488,WANT,60.27999877929688,60.59000015258789,59.720001220703125,60.209999084472656,60.209999084472656,36700,90,71.0,,0.71,63.9,0.36299896240234375,0.006027179757067014
462,2021-05-28,2,0.02715933412604043,0.0,WANT,60.95000076293945,61.119998931884766,59.5,59.95000076293945,59.95000076293945,28400,90,71.0,,0.71,63.9,0.529998779296875,0.008747297870310922
463,2021-06-01,1,0.025970273483947683,-0.2680875305787339,WANT,61.0,61.0,59.34999847412109,59.560001373291016,59.560001373291016,37800,93,66.0,False,0.66,61.38,-0.11999893188476562,-0.0019633333439436074
464,2021-06-02,1,0.025970273483947683,0.0,WANT,59.45000076293945,59.45000076293945,58.26100158691406,58.709999084472656,58.709999084472656,47200,89,66.0,,0.66,58.74,-1.5499992370605469,-0.025409823558369626
465,2021-06-03,1,0.025970273483947683,0.0,WANT,57.380001068115234,57.8650016784668,56.36000061035156,56.61000061035156,56.61000061035156,34900,93,66.0,,0.66,61.38,-1.5849990844726562,-0.026661043971941023
466,2021-06-04,1,0.025970273483947683,0.0,WANT,57.68000030517578,58.09999847412109,57.150001525878906,58.09999847412109,58.09999847412109,24600,92,66.0,,0.66,60.720000000000006,0.23499679565428977,0.0040611213831820425
467,2021-06-07,90,0.13179667063020215,0.5428654946339835,WANT,57.81999969482422,58.04999923706055,56.709999084472656,58.04999923706055,58.04999923706055,45500,88,66.0,,0.66,58.080000000000005,-0.04999923706053977,-0.000860572089047662
468,2021-06-08,8,0.03429369797859691,-0.7397984500320278,WANT,59.18999862670898,59.7400016784668,58.45500183105469,59.41999816894531,59.41999816894531,27300,94,66.0,,0.66,62.040000000000006,1.69000244140625,0.029112876203576388
469,2021-06-09,61,0.09731391200951249,1.8376616622169828,WANT,59.959999084472656,59.959999084472656,58.400001525878906,58.400001525878906,58.400001525878906,25400,92,66.0,,0.66,60.720000000000006,0.21999740600585938,0.003682581182202327
470,2021-06-10,59,0.094935790725327,-0.024437629061228483,WANT,58.79999923706055,59.48199844360352,58.43000030517578,59.2400016784668,59.2400016784668,24300,95,66.0,,0.66,62.7,-0.4780006408691335,-0.0079719921308824
471,2021-06-11,1,0.025970273483947683,-0.7264438070665448,WANT,59.709999084472656,60.209999084472656,59.310001373291016,60.209999084472656,60.209999084472656,16100,91,66.0,,0.66,60.06,0.7280006408691335,0.012239007765675103
472,2021-06-14,80,0.11990606420927467,3.61705050135067,WANT,60.380001068115234,60.5099983215332,59.150001525878906,60.27999877929688,60.27999877929688,28200,93,66.0,,0.66,61.38,0.2999992370605469,0.004982548440827239
473,2021-06-15,1,0.025970273483947683,-0.7834115092075644,WANT,59.875,59.875,58.70000076293945,59.27999877929688,59.27999877929688,20000,90,66.0,,0.66,59.400000000000006,-0.6349983215332031,-0.010494105753548366
474,2021-06-16,2,0.02715933412604043,0.045785449384185606,WANT,59.16999816894531,59.61000061035156,57.68000030517578,59.45000076293945,59.45000076293945,25400,90,66.0,,0.66,59.400000000000006,-0.2649993896484375,-0.0044258770713726525
475,2021-06-17,18,0.046184304399524374,0.7004947243991069,WANT,58.709999084472656,60.52000045776367,58.59000015258789,59.9900016784668,59.9900016784668,41500,92,66.0,,0.66,60.720000000000006,0.9099998474121094,0.015265892267984471
476,2021-06-18,2,0.02715933412604043,-0.41193584099276537,WANT,58.34999847412109,59.54999923706055,58.34000015258789,59.04999923706055,59.04999923706055,40000,88,66.0,,0.66,58.080000000000005,-0.970001220703125,-0.016027779467385872
477,2021-06-21,8,0.03429369797859691,0.20972274652908873,WANT,59.5099983215332,60.79999923706055,59.209999084472656,60.36000061035156,60.36000061035156,22200,89,66.0,,0.66,58.74,1.25,0.020990764332740275
478,2021-06-22,1,0.025970273483947683,-0.2427100308588468,WANT,60.40999984741211,62.76100158691406,60.32500076293945,62.18000030517578,62.18000030517578,68600,91,66.0,,0.66,60.06,1.9610023498535156,0.03225332852731655
479,2021-06-23,1,0.025970273483947683,0.0,WANT,62.470001220703125,63.810001373291016,62.290000915527344,63.52000045776367,63.52000045776367,60900,92,66.0,,0.66,60.720000000000006,1.0489997863769531,0.01671419766818505
480,2021-06-24,6,0.03191557669441141,0.22892724692092825,WANT,64.79000091552734,65.32499694824219,63.97499847412109,64.11000061035156,64.11000061035156,83900,91,66.0,,0.66,60.06,1.5149955749511719,0.02374229027340702
481,2021-06-25,3,0.028348394768133174,-0.11176930814798247,WANT,65.80999755859375,66.19999694824219,65.0,65.2699966430664,65.2699966430664,58800,92,66.0,,0.66,60.720000000000006,0.875,0.013394566259119278
482,2021-06-28,1,0.025970273483947683,-0.2427100308588468,WANT,65.2699966430664,65.54000091552734,64.5,65.47000122070312,65.47000122070312,29800,92,66.0,,0.66,60.720000000000006,-0.6599960327148438,-0.00996972905045379
483,2021-06-30,5,0.03072651605231867,0.18314179753674287,WANT,65.55000305175781,66.9000015258789,65.55000305175781,66.13999938964844,66.13999938964844,29900,87,66.0,,0.66,57.42,1.3600006103515625,0.02075069562639209
484,2021-07-01,69,0.10682639714625446,2.476684338841376,WANT,66.54000091552734,67.14399719238281,66.43499755859375,67.04000091552734,67.04000091552734,28900,88,65.0,False,0.65,57.2,0.24399566650390625,0.0036471698197124702
485,2021-07-02,3,0.028348394768133174,-0.7346311817544329,WANT,67.5999984741211,68.88500213623047,67.5999984741211,68.86000061035156,68.86000061035156,28800,94,65.0,,0.65,61.1,1.7410049438476562,0.02592942059822989
486,2021-07-06,1,0.025970273483947683,-0.2427100308588468,WANT,69.11000061035156,69.58999633789062,67.25,69.2300033569336,69.2300033569336,29300,92,65.0,,0.65,59.8,0.7049942016601562,0.010234364227294623
487,2021-07-07,5,0.03072651605231867,0.18314179753674287,WANT,69.69999694824219,70.13999938964844,67.62000274658203,69.08000183105469,69.08000183105469,43000,92,65.0,,0.65,59.8,0.5500030517578125,0.007903478670803432
488,2021-07-08,10,0.0366718192627824,0.1934909639719824,WANT,65.38999938964844,69.08499908447266,64.86000061035156,68.51000213623047,68.51000213623047,48500,94,65.0,,0.65,61.1,-1.0550003051757812,-0.015041350361509775
489,2021-07-12,2,0.02715933412604043,-0.0419445493058177,WANT,70.58999633789062,71.87000274658203,70.58999633789062,71.81999969482422,71.81999969482422,30000,96,65.0,,0.65,62.400000000000006,2.785003662109375,0.04031271186244134
490,2021-07-13,1,0.025970273483947683,-0.04378092027494418,WANT,71.36000061035156,71.72000122070312,69.08000183105469,69.44999694824219,69.44999694824219,38200,100,65.0,,0.65,65.0,-0.15000152587890625,-0.0020871228627584726
491,2021-07-14,3,0.028348394768133174,0.09157089876837143,WANT,70.20999908447266,70.66400146484375,68.79000091552734,69.0199966430664,69.0199966430664,23800,96,65.0,,0.65,62.400000000000006,-1.055999755859375,-0.014723922725680905
492,2021-07-15,3,0.028348394768133174,0.0,WANT,68.27999877929688,69.17400360107422,66.43000030517578,67.77999877929688,67.77999877929688,30300,94,65.0,,0.65,61.1,-1.4899978637695312,-0.02108567067930367
493,2021-07-16,1,0.025970273483947683,-0.0838890986116354,WANT,68.5199966430664,68.81400299072266,65.2300033569336,65.30999755859375,65.30999755859375,26400,93,65.0,,0.65,60.45,-0.3600006103515625,-0.0052042760518487
494,2021-07-19,1,0.025970273483947683,0.0,WANT,61.970001220703125,63.0,60.59299850463867,63.0,63.0,57500,89,65.0,,0.65,57.85,-5.814002990722656,-0.08448866129044241
495,2021-07-20,1,0.025970273483947683,0.0,WANT,63.5,66.91999816894531,62.75,66.5999984741211,66.5999984741211,27700,92,65.0,,0.65,59.8,3.9199981689453125,0.06222219315786215
496,2021-07-21,2,0.02715933412604043,0.045785449384185606,WANT,67.0199966430664,68.33599853515625,67.0199966430664,68.26000213623047,68.26000213623047,19600,92,65.0,,0.65,59.8,1.4160003662109375,0.021159599595865553
497,2021-07-22,27,0.0568858501783591,1.0945230068736045,WANT,68.12000274658203,69.30000305175781,67.87999725341797,69.29000091552734,69.29000091552734,16000,94,65.0,,0.65,61.1,0.9640045166015625,0.014106832961628735
498,2021-07-23,1,0.025970273483947683,-0.5434669007754855,WANT,69.94000244140625,71.23999786376953,69.47000122070312,71.05000305175781,71.05000305175781,27900,95,65.0,,0.65,61.75,1.9399948120117188,0.027994151898706354
499,2021-07-26,1,0.025970273483947683,0.0,WANT,71.62999725341797,72.6500015258789,71.13400268554688,72.63999938964844,72.63999938964844,34400,90,65.0,,0.65,58.5,1.410003662109375,0.019792303542817136
500,2021-07-27,5,0.03072651605231867,0.18314179753674287,WANT,71.375,71.375,68.13999938964844,70.4800033569336,70.4800033569336,24300,93,65.0,,0.65,60.45,-1.2750015258789062,-0.017549917399860337
501,2021-07-28,12,0.03904994054696789,0.2708873495607753,WANT,70.19000244140625,70.54000091552734,69.16000366210938,69.81999969482422,69.81999969482422,25600,96,65.0,,0.65,62.400000000000006,-0.8349990844726562,-0.0116987612535574
502,2021-07-29,1,0.025970273483947683,-0.334947169696416,WANT,70.51000213623047,72.56099700927734,70.51000213623047,71.94000244140625,71.94000244140625,21900,92,65.0,,0.65,59.8,2.02099609375,0.02865035536603089
503,2021-07-30,-18,0.0033781212841854933,-0.8699235382995284,WANT,67.69000244140625,69.55500030517578,67.25,67.75,67.75,56700,90,65.0,,0.65,58.5,-3.0059967041015625,-0.04142716925068202
504,2021-08-02,1,0.025970273483947683,-0.45179588865741316,WANT,68.88999938964844,69.72000122070312,68.08499908447266,68.25,68.25,28000,86,70.0,,0.7,60.2,0.16500091552734375,0.002372236572545372
