,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,X_unscaled,X_monthly,isPartial,scale,X,Stock_Price_Change,Stock_Price_Change_Percent
257,2019-12-03,3,0.03076190476190476,-0.906322505800464,X,13.300000190734863,13.300000190734863,12.75,13.140000343322754,13.005386352539062,14249300,66,70.0,,0.7,46.2,-0.6300001144409162,-0.045226137877889094
258,2019-12-04,6,0.03522619047619048,0.14512383900928816,X,13.260000228881836,13.75,13.170000076293944,13.34000015258789,13.20333766937256,13412300,66,70.0,,0.7,46.2,0.4499998092651367,0.03383457163997772
259,2019-12-05,10,0.04117857142857143,0.16897600540723223,X,13.4399995803833,13.479999542236328,13.020000457763672,13.329999923706056,13.193440437316896,9670300,64,70.0,,0.7,44.8,-0.2700004577636719,-0.01963639692826702
260,2019-12-09,1,0.027785714285714285,-0.3252385082393756,X,14.109999656677246,14.4399995803833,14.020000457763672,14.09000015258789,13.945653915405272,11718100,66,70.0,,0.7,46.2,0.9600000381469727,0.07121662245900251
261,2019-12-13,3,0.03076190476190476,0.10711225364181653,X,14.229999542236328,14.359999656677246,13.609999656677246,13.710000038146973,13.569546699523926,14176100,100,70.0,,0.7,70.0,-0.07999992370605469,-0.005540161082465245
262,2019-12-17,6,0.03522619047619048,0.14512383900928816,X,13.18000030517578,13.630000114440918,13.0600004196167,13.479999542236328,13.34190273284912,13079700,74,70.0,,0.7,51.8,-0.7299995422363281,-0.050835623933799035
263,2019-12-18,5,0.03373809523809524,-0.04224400135180806,X,13.460000038146973,13.6899995803833,13.239999771118164,13.609999656677246,13.47057056427002,10264700,65,70.0,,0.7,45.5,0.05999946594238281,0.004402015072532128
264,2019-12-20,1,0.027785714285714285,-0.17642907551164444,X,12.399999618530272,12.489999771118164,11.829999923706056,11.920000076293944,11.797883987426758,42882000,63,70.0,,0.7,44.1,-1.1999998092651367,-0.08765521154468425
265,2019-12-23,18,0.05308333333333334,0.813338755591704,X,11.869999885559082,12.039999961853027,11.699999809265137,11.8100004196167,11.689011573791504,13517700,63,70.0,,0.7,44.1,-0.4499998092651367,-0.03602880844767631
266,2019-12-26,19,0.05457142857142857,0.02803319129849724,X,12.0,12.010000228881836,11.31999969482422,11.43000030517578,11.312904357910156,17103000,71,70.0,,0.7,49.7,-0.029999732971191406,-0.002491672181581528
267,2019-12-27,1,0.027785714285714285,-0.49083769633507857,X,11.31999969482422,11.359999656677246,11.100000381469728,11.140000343322754,11.02587604522705,14545400,66,70.0,,0.7,46.2,-0.6500005722045898,-0.05412161197478238
268,2020-01-02,5,0.03373809523809524,-0.7042988313856426,X,11.550000190734863,11.600000381469728,10.720000267028809,10.81999969482422,10.709153175354004,18748300,83,65.0,,0.65,53.95,0.24000072479248225,0.021126825004031957
269,2020-01-08,2,0.029273809523809525,-0.13232180663373327,X,11.130000114440918,11.270000457763672,11.020000457763672,11.100000381469728,10.986286163330078,9925100,79,65.0,,0.65,51.35,-0.32999992370605646,-0.028448268349474448
270,2020-01-15,1,0.027785714285714285,-0.05083367222448154,X,10.920000076293944,10.960000038146973,10.40999984741211,10.5,10.392433166503906,18100800,82,65.0,,0.65,53.3,-0.3100004196166992,-0.02750669095165359
271,2020-01-16,1,0.027785714285714285,0.0,X,10.550000190734863,10.670000076293944,10.43000030517578,10.460000038146973,10.352842330932615,10550300,81,65.0,,0.65,52.65,-0.2899999618530291,-0.026459850441940325
272,2020-01-17,1,0.027785714285714285,0.0,X,10.529999732971191,10.670000076293944,10.40999984741211,10.5,10.392433166503906,11548400,82,65.0,,0.65,53.3,0.0,0.0
273,2020-01-21,1,0.027785714285714285,0.0,X,10.510000228881836,10.510000228881836,9.8100004196167,9.949999809265137,9.848065376281738,26984700,84,65.0,,0.65,54.6,-0.1599998474121076,-0.014995299556518904
274,2020-01-22,2,0.029273809523809525,0.05355612682090838,X,9.949999809265137,10.029999732971191,9.770000457763672,9.970000267028809,9.867862701416016,13877200,84,65.0,,0.65,54.6,-0.48000049591064453,-0.0456708359141218
275,2020-01-23,2,0.029273809523809525,0.0,X,9.800000190734863,9.829999923706056,9.43000030517578,9.6899995803833,9.59072971343994,17651600,87,65.0,,0.65,56.55,-0.19999980926513494,-0.019940160976045118
276,2020-01-29,9,0.03969047619047619,0.35583570557137056,X,9.1899995803833,9.5600004196167,9.1899995803833,9.31999969482422,9.224520683288574,14758700,86,65.0,,0.65,55.9,-0.26999950408935725,-0.027466887709553856
277,2020-01-30,20,0.05605952380952381,0.41241751649670055,X,9.279999732971191,9.489999771118164,9.09000015258789,9.399999618530272,9.303702354431152,16616500,85,65.0,,0.65,55.25,-0.07000064849853516,-0.007322243245397431
278,2020-01-31,22,0.05903571428571429,0.05308982798895734,X,9.550000190734863,9.68000030517578,9.050000190734863,9.06999969482422,8.977081298828125,27066800,82,65.0,,0.65,53.3,0.1900005340576154,0.020021131574297968
279,2020-02-03,1,0.027785714285714285,0.0,X,9.100000381469728,9.300000190734863,8.960000038146973,9.029999732971191,8.937492370605469,16133200,94,70.0,,0.7,65.8,-0.3800001144409162,-0.03925620893190829
280,2020-02-04,2,0.029273809523809525,0.05355612682090838,X,9.199999809265137,9.380000114440918,9.09000015258789,9.119999885559082,9.026570320129396,14701100,91,70.0,,0.7,63.7,0.07999992370605469,0.008602142157561943
281,2020-02-06,13,0.045642857142857145,0.5591703944692965,X,9.859999656677246,9.880000114440918,9.399999618530272,9.4399995803833,9.343291282653809,12817200,91,70.0,,0.7,63.7,0.5,0.05330490340082483
282,2020-02-07,9,0.03969047619047619,-0.1304121022430882,X,9.329999923706056,9.350000381469728,9.029999732971191,9.0600004196167,8.976694107055664,13366500,89,70.0,,0.7,62.3,-0.5299997329711896,-0.05364369704778904
283,2020-02-10,1,0.027785714285714285,-0.09674922600619196,X,9.020000457763672,9.130000114440918,8.869999885559082,9.010000228881836,8.927152633666992,11144200,94,70.0,,0.7,65.8,-0.22000026702881037,-0.02352943936396168
284,2020-02-11,15,0.04861904761904762,0.7497857754927164,X,9.06999969482422,9.380000114440918,9.029999732971191,9.170000076293944,9.085681915283203,10765600,98,70.0,,0.7,68.6,0.25,0.027382255954693235
285,2020-02-13,1,0.027785714285714285,-0.4285014691478942,X,9.0600004196167,9.239999771118164,8.920000076293945,8.970000267028809,8.887519836425781,12100800,93,70.0,,0.7,65.1,-0.1400003433227539,-0.014925409553803393
286,2020-02-19,3,0.03076190476190476,0.10711225364181653,X,8.850000381469727,9.220000267028809,8.850000381469727,9.199999809265137,9.115406036376951,13560300,94,70.0,,0.7,65.8,-0.01999950408935547,-0.0021644485481340237
287,2020-02-20,13,0.045642857142857145,0.4837461300309598,X,9.210000038146973,9.390000343322754,9.15999984741211,9.270000457763672,9.184762954711914,9143900,93,70.0,,0.7,65.1,0.1700000762939453,0.01843818561501287
288,2020-02-21,2,0.029273809523809525,-0.35863328116849247,X,9.239999771118164,9.470000267028809,9.020000457763672,9.43000030517578,9.343291282653809,10995600,95,70.0,,0.7,66.5,0.07999992370605469,0.008519693373913784
289,2020-02-27,7,0.03671428571428571,0.2541683611224075,X,8.0,8.119999885559082,7.550000190734863,7.769999980926514,7.698554515838623,23009100,92,70.0,,0.7,64.39999999999999,-1.3500003814697266,-0.1425554744882057
290,2020-02-28,1,0.027785714285714285,-0.24319066147859925,X,7.5,8.109999656677246,7.409999847412109,8.020000457763672,7.946256637573242,21472000,95,70.0,,0.7,66.5,-0.010000228881835938,-0.0012315552983714895
291,2020-03-02,3,0.03076190476190476,0.0,X,8.149999618530273,8.270000457763672,7.820000171661377,8.270000457763672,8.193958282470703,17369800,91,65.0,,0.65,59.15,0.16000080108642578,0.01972882957580535
292,2020-03-03,2,0.029273809523809525,-0.04837461300309587,X,8.229999542236328,8.579999923706055,7.679999828338623,7.909999847412109,7.837267875671387,19708900,92,65.0,,0.65,59.8,0.3099994659423828,0.03748481847438878
293,2020-03-04,1,0.027785714285714285,-0.05083367222448154,X,8.079999923706055,8.079999923706055,7.820000171661377,8.050000190734863,7.975979328155518,10946000,88,65.0,,0.65,57.2,-0.5,-0.05827505879324413
294,2020-03-09,5,0.03373809523809524,0.2142245072836333,X,6.170000076293945,6.590000152587891,5.849999904632568,6.03000020980835,5.974554061889648,20050000,90,65.0,,0.65,58.5,-1.489999771118164,-0.18440591400831918
295,2020-03-10,0,0.02629761904761905,-0.22053634438955538,X,6.510000228881836,6.650000095367432,5.889999866485596,6.619999885559082,6.559128761291504,19910100,87,65.0,,0.65,56.55,0.059999942779541016,0.009104695203380198
296,2020-03-13,15,0.04861904761904762,0.848800362154821,X,5.489999771118164,5.519999980926514,4.920000076293945,5.420000076293945,5.370163440704346,23606400,78,65.0,,0.65,50.7,-1.130000114440918,-0.16992482680234944
297,2020-03-16,2,0.029273809523809525,0.0,X,4.800000190734863,5.340000152587891,4.539999961853027,5.320000171661377,5.271083354949951,22929900,86,65.0,,0.65,55.9,-0.17999982833862305,-0.03260866466677248
298,2020-03-17,40,0.08582142857142858,1.9316795445302968,X,5.440000057220459,6.25,5.380000114440918,5.579999923706055,5.52869176864624,30268000,85,65.0,,0.65,55.25,0.9099998474121094,0.17041195157477707
299,2020-03-18,4,0.03225,-0.6242197253433208,X,5.199999809265137,5.489999771118164,4.550000190734863,4.900000095367432,4.854943752288818,27786700,90,65.0,,0.65,58.5,-0.7600002288818359,-0.12160003662109375
300,2020-03-20,1,0.027785714285714285,-0.1384274640088594,X,5.170000076293945,5.449999809265137,4.949999809265137,5.289999961853027,5.241358757019043,23959200,87,65.0,,0.65,56.55,-0.039999961853027344,-0.0072859678543995
301,2020-03-23,1,0.027785714285714285,-0.05083367222448154,X,5.21999979019165,5.840000152587891,5.099999904632568,5.440000057220459,5.389978885650635,19685300,92,65.0,,0.65,59.8,0.3900003433227539,0.07155969852691446
302,2020-03-25,2,0.029273809523809525,0.05355612682090838,X,6.019999980926514,6.170000076293945,5.670000076293945,5.869999885559082,5.8160247802734375,21570200,90,65.0,,0.65,58.5,0.3299999237060547,0.056506834774622705
303,2020-03-27,0,0.02629761904761905,-0.10166734444896297,X,5.849999904632568,5.980000019073486,5.489999771118164,5.78000020980835,5.726853370666504,19864000,93,65.0,,0.65,60.45,-0.19000005722045898,-0.03079417420924635
304,2020-03-31,2,0.029273809523809525,-0.33701806416823943,X,5.800000190734863,6.579999923706055,5.699999809265137,6.309999942779541,6.251979351043701,33376500,93,65.0,,0.65,60.45,0.5999999046325684,0.1003344318927828
305,2020-04-01,2,0.029273809523809525,0.0,X,6.110000133514404,7.179999828338623,5.980000019073486,6.389999866485596,6.331243991851807,30253300,85,74.0,False,0.74,62.9,0.5999999046325684,0.09118539689809446
306,2020-04-02,1,0.027785714285714285,-0.05083367222448154,X,6.440000057220459,6.739999771118164,5.849999904632568,6.139999866485596,6.083541870117188,26450000,84,74.0,,0.74,62.16,-0.440000057220459,-0.06128134648190797
307,2020-04-03,2,0.029273809523809525,0.05355612682090838,X,6.059999942779541,6.429999828338623,5.889999866485596,5.960000038146973,5.905197620391846,15783500,84,74.0,,0.74,62.16,-0.309999942779541,-0.04599405835411652
308,2020-04-06,10,0.04117857142857143,0.16897600540723223,X,6.170000076293945,6.570000171661377,6.150000095367432,6.349999904632568,6.291611671447754,15221900,90,74.0,,0.74,66.6,0.1400003433227539,0.021772993321980794
309,2020-04-07,-5,0.018857142857142857,-0.5420641803989592,X,6.699999809265137,6.909999847412109,6.409999847412109,6.460000038146973,6.400600433349609,17119700,89,74.0,,0.74,65.86,0.3399996757507324,0.051750329812359164
310,2020-04-08,3,0.03076190476190476,0.6313131313131313,X,6.550000190734863,6.920000076293945,6.5,6.760000228881836,6.697841644287109,12778300,95,74.0,,0.74,70.3,0.010000228881835938,0.001447211158127848
311,2020-04-13,3,0.03076190476190476,-0.08821453775582222,X,6.940000057220459,7.03000020980835,6.710000038146973,6.800000190734863,6.737473964691162,12571300,89,74.0,,0.74,65.86,0.1100001335144043,0.01589597287595912
312,2020-04-14,1,0.027785714285714285,-0.09674922600619196,X,6.940000057220459,7.139999866485596,6.769999980926514,6.860000133514404,6.796922206878662,12037600,93,74.0,,0.74,68.82,0.1099996566772461,0.015647176869749257
313,2020-04-17,2,0.029273809523809525,0.05355612682090838,X,6.769999980926514,6.880000114440918,6.570000171661377,6.789999961853027,6.727565288543701,17999100,94,74.0,,0.74,69.56,-0.25999975204467773,-0.036414531779627723
314,2020-04-20,3,0.03076190476190476,0.05083367222448154,X,6.550000190734863,6.840000152587891,6.429999828338623,6.590000152587891,6.529404640197754,12533300,96,74.0,,0.74,71.03999999999999,-0.039999961853027344,-0.005813947847045586
315,2020-04-21,3,0.03076190476190476,0.0,X,6.429999828338623,6.789999961853027,6.409999847412109,6.690000057220459,6.628485679626465,11578200,98,74.0,,0.74,72.52,-0.05000019073486328,-0.007309969242609737
316,2020-04-22,1,0.027785714285714285,-0.09674922600619196,X,6.889999866485596,6.940000057220459,6.489999771118164,6.510000228881836,6.450140476226807,10175600,96,74.0,,0.74,71.03999999999999,0.15000009536743164,0.02209132492049326
317,2020-04-23,1,0.027785714285714285,0.0,X,6.590000152587891,6.989999771118164,6.550000190734863,6.710000038146973,6.64830207824707,12370900,95,74.0,,0.74,70.3,0.04999971389770508,0.007204569666492189
318,2020-04-24,5,0.03373809523809524,0.2142245072836333,X,6.820000171661377,6.980000019073486,6.679999828338623,6.820000171661377,6.757290840148926,7771300,91,74.0,,0.74,67.34,-0.009999752044677734,-0.0014305797384994712
319,2020-04-27,1,0.027785714285714285,-0.17642907551164444,X,6.949999809265137,7.610000133514404,6.730000019073486,7.28000020980835,7.2130608558654785,16895300,94,74.0,,0.74,69.56,0.630000114440918,0.09025789580506949
320,2020-04-28,1,0.027785714285714285,0.0,X,7.480000019073486,7.699999809265137,7.099999904632568,7.539999961853027,7.470668792724609,11785900,96,74.0,,0.74,71.03999999999999,0.08999967575073242,0.011826501205219886
321,2020-04-29,116,0.19891666666666666,6.158954584404456,X,7.760000228881836,8.1899995803833,7.590000152587891,8.0,7.92643928527832,14130800,96,74.0,,0.74,71.03999999999999,0.48999977111816406,0.06363633548777026
322,2020-04-30,1,0.027785714285714285,-0.8603148004069663,X,7.860000133514404,8.050000190734863,7.519999980926514,7.679999828338623,7.609382152557373,13801200,100,74.0,,0.74,74.0,-0.1399993896484375,-0.017093943445829263
323,2020-05-01,74,0.13641666666666666,3.9095972579263067,X,7.409999847412109,8.5,7.269999980926514,7.510000228881836,7.440945625305176,28296800,50,85.0,False,0.85,42.5,0.4499998092651367,0.055900596099744515
324,2020-05-04,9,0.03969047619047619,0.29024767801857587,X,7.389999866485596,8.430000305175781,7.300000190734863,8.300000190734863,8.223681449890137,20621500,51,85.0,,0.85,43.35,-0.06999969482421875,-0.008235258214614016
325,2020-05-05,4,0.03225,-0.18746250749850035,X,8.510000228881836,8.800000190734863,8.010000228881836,8.0600004196167,7.98588752746582,17405600,52,85.0,,0.85,44.2,0.36999988555908203,0.043890850790587965
326,2020-05-06,6,0.03522619047619048,0.09228497600590635,X,8.199999809265137,8.350000381469727,7.960000038146973,7.989999771118164,7.916532039642334,8193500,59,85.0,,0.85,50.15,-0.4499998092651367,-0.05113634085359697
327,2020-05-07,1,0.027785714285714285,-0.2112200067590403,X,8.100000381469727,8.329999923706055,7.989999771118164,8.069999694824219,7.995796680450439,7942600,59,85.0,,0.85,50.15,-0.020000457763671875,-0.0023952642934073065
328,2020-05-08,1,0.027785714285714285,0.0,X,8.149999618530273,8.5600004196167,8.149999618530273,8.539999961853027,8.471973419189453,11677100,53,85.0,,0.85,45.05,0.23000049591064453,0.02761110420374613
329,2020-05-11,3,0.03076190476190476,-0.5838299243034306,X,8.329999923706055,8.350000381469727,8.100000381469727,8.199999809265137,8.134681701660156,10918800,52,85.0,,0.85,44.2,-0.21000003814697266,-0.024532713534186512
330,2020-05-12,1,0.027785714285714285,-0.09674922600619196,X,8.25,8.449999809265137,7.710000038146973,7.78000020980835,7.718027114868164,12154000,51,85.0,,0.85,43.35,0.09999942779541016,0.011975978829573242
331,2020-05-13,2,0.029273809523809525,0.05355612682090838,X,7.75,7.820000171661377,7.119999885559082,7.230000019073486,7.172408103942871,16198400,49,85.0,,0.85,41.65,-0.6299996376037598,-0.07455617181351726
332,2020-05-14,-4,0.020345238095238097,-0.3050020333468889,X,6.949999809265137,7.420000076293945,6.880000114440918,7.239999771118164,7.182328224182129,11196300,51,85.0,,0.85,43.35,-0.40000009536743164,-0.05115090621314533
333,2020-05-18,1,0.027785714285714285,0.0,X,7.650000095367432,8.029999732971191,7.460000038146973,7.610000133514404,7.549381256103516,13494800,51,85.0,,0.85,43.35,0.6099996566772461,0.08221019547238617
334,2020-05-26,1,0.027785714285714285,0.056586690810321416,X,7.639999866485596,8.079999923706055,7.559999942779541,8.0,7.93627405166626,14718900,53,85.0,,0.85,45.05,0.05000019073486328,0.006226674022112633
335,2020-05-27,4,0.03225,0.1606683804627249,X,8.220000267028809,8.539999961853027,7.96999979019165,8.529999732971191,8.462053298950195,14721700,77,85.0,,0.85,65.45,0.46000003814697266,0.05693069832802489
336,2020-06-01,2,0.029273809523809525,-0.09228497600590624,X,8.050000190734863,8.489999771118164,8.0,8.460000038146973,8.392608642578125,8694900,81,82.0,False,0.82,66.42,-0.05000019073486328,-0.005854823297213985
337,2020-06-19,4,0.03225,0.10166734444896308,X,8.380000114440918,8.460000038146973,8.100000381469727,8.109999656677246,8.045397758483887,24368300,78,82.0,,0.82,63.96,-0.029999732971191406,-0.003533537547697807
338,2020-06-22,0,0.02629761904761905,-0.18456995201181248,X,8.140000343322754,8.170000076293945,7.539999961853027,8.050000190734863,7.985875129699707,28117100,77,82.0,,0.82,63.13999999999999,-0.28999996185302734,-0.034278955147209134
339,2020-06-23,3,0.03076190476190476,0.16976007243096425,X,8.25,8.4399995803833,7.96999979019165,8.0,7.93627405166626,15668300,72,82.0,,0.82,59.04,0.26999950408935547,0.0330476746105286
340,2020-06-24,1,0.027785714285714285,-0.09674922600619196,X,7.849999904632568,7.940000057220459,7.420000076293945,7.449999809265137,7.390655040740967,20735900,74,82.0,,0.82,60.68,-0.4999995231628418,-0.05924165260919767
341,2020-06-25,10,0.04117857142857143,0.48200514138817496,X,7.360000133514404,7.610000133514404,7.25,7.579999923706055,7.519619941711426,14205400,75,82.0,,0.82,61.49999999999999,-0.3299999237060547,-0.04156170293801953
342,2020-06-29,1,0.027785714285714285,-0.1384274640088594,X,7.25,7.409999847412109,7.150000095367432,7.28000020980835,7.222009658813477,10522200,75,82.0,,0.82,61.49999999999999,-0.20000028610229492,-0.026281246070088082
343,2020-07-02,6,0.03522619047619048,0.26778063410454167,X,7.050000190734863,7.360000133514404,7.0,7.070000171661377,7.0136823654174805,16370100,85,74.0,,0.74,62.9,-0.04999971389770508,-0.006747599855237096
344,2020-07-06,10,0.04117857142857143,0.16897600540723223,X,7.320000171661377,7.320000171661377,6.849999904632568,7.119999885559082,7.063283920288086,13209200,87,74.0,,0.74,64.38,-0.039999961853027344,-0.005434777327093299
345,2020-07-07,1,0.027785714285714285,-0.3252385082393756,X,7.0,7.139999866485596,6.880000114440918,6.929999828338623,6.8747968673706055,8873500,88,74.0,,0.74,65.12,-0.18000030517578125,-0.02459020504844167
346,2020-07-09,1,0.027785714285714285,0.0,X,6.739999771118164,6.829999923706055,6.579999923706055,6.710000038146973,6.65654993057251,10309100,87,74.0,,0.74,64.38,-0.309999942779541,-0.0434173597445916
347,2020-07-10,9,0.03969047619047619,0.4284490145672666,X,6.699999809265137,7.380000114440918,6.619999885559082,7.360000133514404,7.301372528076172,16383200,88,74.0,,0.74,65.12,0.5500001907348633,0.08052711520916467
348,2020-07-16,6,0.03522619047619048,0.26778063410454167,X,7.929999828338623,8.199999809265137,7.820000171661377,8.050000190734863,7.985875129699707,9329700,87,74.0,,0.74,64.38,0.8199996948242188,0.11111106803639115
349,2020-07-22,1,0.027785714285714285,-0.05083367222448154,X,7.900000095367432,7.96999979019165,7.769999980926514,7.949999809265137,7.886672019958496,4970700,93,74.0,,0.74,68.82,-0.23000001907348633,-0.02804878346626427
350,2020-07-23,5,0.03373809523809524,0.2142245072836333,X,7.96999979019165,8.109999656677246,7.849999904632568,7.929999828338623,7.8668317794799805,6469700,91,74.0,,0.74,67.34,0.1399998664855957,0.017565855730371283
351,2020-07-24,17,0.0515952380952381,0.5292872265349329,X,7.829999923706055,7.940000057220459,7.75,7.889999866485596,7.827151298522949,9542100,94,74.0,,0.74,69.56,-0.1699995994567871,-0.020961727084269466
352,2020-07-27,6,0.03522619047619048,-0.31725888324873086,X,7.900000095367432,8.100000381469727,7.820000171661377,8.100000381469727,8.035477638244629,5905400,88,74.0,,0.74,65.12,0.16000032424926758,0.020151174193477006
353,2020-07-30,0,0.02629761904761905,-0.25346400811084835,X,7.519999980926514,7.610000133514404,7.300000190734863,7.360000133514404,7.301372528076172,11119500,88,74.0,,0.74,65.12,-0.49000024795532227,-0.06049385492330217
354,2020-07-31,4,0.03225,0.22634676324128566,X,7.349999904632568,7.400000095367432,6.630000114440918,6.659999847412109,6.606947898864746,25097000,88,74.0,,0.74,65.12,-0.21000003814697266,-0.027595273910986373
355,2020-08-03,1,0.027785714285714285,0.2726281352235551,X,6.789999961853027,6.920000076293945,6.630000114440918,6.869999885559082,6.815275192260742,10526600,86,71.0,,0.71,61.06,-0.48000001907348633,-0.06486486660641766
356,2020-08-04,2,0.029273809523809525,0.05355612682090838,X,6.829999923706055,7.179999828338623,6.760000228881836,7.130000114440918,7.07320499420166,8435700,82,71.0,,0.71,58.22,0.25999975204467773,0.0375722180893272
357,2020-08-05,2,0.029273809523809525,0.0,X,7.269999980926514,7.46999979019165,7.179999828338623,7.320000171661377,7.261690616607666,9965900,82,71.0,,0.71,58.22,0.28999996185302734,0.04038996779755211
358,2020-08-06,4,0.03225,0.10166734444896308,X,7.28000020980835,7.329999923706055,7.110000133514404,7.130000114440918,7.07320499420166,7563400,82,71.0,,0.71,58.22,-0.1399998664855957,-0.01874161585244216
359,2020-08-13,1,0.027785714285714285,-0.1384274640088594,X,7.78000020980835,7.900000095367432,7.590000152587891,7.639999866485596,7.589786529541016,6863100,80,71.0,,0.71,56.8,0.570000171661377,0.07776264360084517
360,2020-08-14,6,0.03522619047619048,0.26778063410454167,X,7.559999942779541,7.880000114440918,7.46999979019165,7.789999961853027,7.738800525665283,5637200,78,71.0,,0.71,55.38,-0.019999980926513672,-0.002531643124693339
361,2020-08-17,18,0.05308333333333334,0.7256191950464397,X,7.860000133514404,8.039999961853027,7.800000190734863,7.869999885559082,7.81827449798584,7543100,81,71.0,,0.71,57.51,0.15999984741210938,0.020304548869091166
362,2020-08-24,8,0.03820238095238095,-0.03749250149970007,X,7.639999866485596,7.869999885559082,7.489999771118164,7.860000133514404,7.808341026306152,7500300,84,71.0,,0.71,59.64,-0.1700000762939453,-0.021144288196584093
363,2020-08-25,1,0.027785714285714285,-0.27267061389841074,X,7.880000114440918,7.949999809265137,7.610000133514404,7.820000171661377,7.768603324890137,5190500,82,71.0,,0.71,58.22,0.07999992370605469,0.01016517469750533
364,2020-08-27,17,0.0515952380952381,0.8568980291345332,X,7.900000095367432,8.0,7.489999771118164,7.699999809265137,7.649392127990723,9680100,84,71.0,,0.71,59.64,0.05000019073486328,0.006289332318799801
365,2020-08-28,18,0.05308333333333334,0.028841716658975614,X,7.789999961853027,8.020000457763672,7.769999980926514,7.960000038146973,7.907683372497559,8159000,86,71.0,,0.71,61.06,0.020000457763671875,0.0025000572204589844
366,2020-09-02,2,0.029273809523809525,-0.04837461300309587,X,7.820000171661377,7.869999885559082,7.610000133514404,7.809999942779541,7.758669376373291,6975200,51,84.0,,0.84,42.84,-0.15000057220458984,-0.01870331217492427
367,2020-09-03,3,0.03076190476190476,0.05083367222448154,X,7.789999961853027,8.0,7.639999866485596,7.679999828338623,7.629522800445557,7901400,52,84.0,,0.84,43.68,0.13000011444091797,0.0165184391780564
368,2020-09-08,0,0.02629761904761905,-0.22053634438955538,X,7.71999979019165,7.730000019073486,7.320000171661377,7.460000038146973,7.4109697341918945,10447400,61,84.0,,0.84,51.24,-0.26999998092651367,-0.03374999761581421
369,2020-09-11,2,0.029273809523809525,0.11317338162064283,X,7.349999904632568,7.380000114440918,7.139999866485596,7.199999809265137,7.152678489685059,7093000,54,84.0,,0.84,45.36,-0.34999990463256836,-0.045278124679037135
370,2020-09-17,7,0.03671428571428571,0.3213367609254498,X,7.630000114440918,8.5,7.429999828338623,8.40999984741211,8.354724884033203,22267700,63,84.0,,0.84,52.92,1.119999885559082,0.15176149975492637
371,2020-09-18,9,0.03969047619047619,0.0810635538261999,X,8.460000038146973,9.25,8.359999656677246,8.819999694824219,8.762030601501465,29716000,59,84.0,,0.84,49.56,0.75,0.08823529411764697
372,2020-09-21,12,0.044154761904761905,0.11247750449910021,X,8.4399995803833,8.5600004196167,7.920000076293945,7.960000038146973,7.907683372497559,18254200,62,84.0,,0.84,52.08,-0.6899995803833008,-0.07459454923062714
373,2020-09-24,3,0.03076190476190476,-0.30331625775141546,X,7.119999885559082,7.289999961853027,6.869999885559082,7.070000171661377,7.023533344268799,9919300,61,84.0,,0.84,51.24,-1.2700004577636719,-0.1483645321854482
374,2020-09-28,1,0.027785714285714285,-0.1384274640088594,X,7.349999904632568,7.670000076293945,7.25,7.579999923706055,7.530180931091309,11805500,56,84.0,,0.84,47.04,0.38000011444091797,0.0521262162454561
375,2020-10-05,0,0.02629761904761905,-0.31162355874104075,X,7.760000228881836,8.050000190734863,7.71999979019165,7.829999923706055,7.778537750244141,7415800,95,80.0,,0.8,76.0,0.38000011444091797,0.04954369109009571
376,2020-10-06,2,0.029273809523809525,0.11317338162064283,X,7.980000019073486,8.0600004196167,7.590000152587891,7.670000076293945,7.619589805603027,7227000,95,80.0,,0.8,76.0,0.010000228881835938,0.0012422644279370676
377,2020-10-09,1,0.027785714285714285,-0.05083367222448154,X,8.65999984741211,8.779999732971191,8.1899995803833,8.359999656677246,8.305054664611816,10330100,90,80.0,,0.8,72.0,0.7199993133544922,0.08932993497148378
378,2020-10-14,1,0.027785714285714285,0.0,X,8.390000343322754,8.65999984741211,8.279999732971191,8.5600004196167,8.503738403320312,7881000,94,80.0,,0.8,75.2,-0.11999988555908203,-0.013667413349507385
379,2020-10-19,5,0.03373809523809524,0.2142245072836333,X,9.050000190734863,9.5600004196167,8.960000038146973,8.989999771118164,8.930912971496582,16976200,95,80.0,,0.8,76.0,0.9000005722045898,0.10392616490328677
380,2020-10-21,2,0.029273809523809525,-0.13232180663373327,X,8.850000381469727,9.149999618530272,8.819999694824219,8.920000076293945,8.861374855041504,5626600,93,80.0,,0.8,74.4,-0.41000080108642756,-0.04288711120191213
381,2020-10-22,8,0.03820238095238095,0.305002033346889,X,8.960000038146973,9.489999771118164,8.899999618530273,9.359999656677246,9.298481941223145,11074800,92,80.0,,0.8,73.60000000000001,0.3400001525878924,0.03715848817079026
382,2020-10-23,47,0.09623809523809523,1.519164848862574,X,9.5,10.300000190734863,9.460000038146973,9.949999809265137,9.884604454040527,21722300,89,80.0,,0.8,71.2,0.8100004196166992,0.08535304943650801
383,2020-10-27,2,0.029273809523809525,0.0,X,9.68000030517578,10.3100004196167,9.40999984741211,10.06999969482422,10.003814697265623,16457700,94,80.0,,0.8,75.2,0.010000228881835938,0.0009708959899661362
384,2020-10-28,1,0.027785714285714285,-0.05083367222448154,X,9.850000381469728,9.949999809265137,9.300000190734863,9.350000381469728,9.28854751586914,14664800,95,80.0,,0.8,76.0,-0.3600006103515625,-0.034917613549907744
